gene_name	entrez_id	chr	start	end	width	gb_ctrl_signal	gb_mut_signal	gb_log2fc	pr_ctrl_signal	pr_mut_signal	pr_log2fc	is_neuronal	is_neuronal_external	k119ub_decile	length_stratum	ctrl_top_quartile	ctrl_top_decile	mut_top_quartile	mut_top_decile
Vps13d	230895	chr4	144972622	145195005	222384	1.044676	0.804354	-0.30399	1.110203	1.621051	0.468811	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Serinc2	230779	chr4	130253495	130279205	25711	1.044665	0.856539	-0.232307	1.587731	1.872411	0.21096	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Rbm46	633285	chr3	82837228	82876483	39256	1.044645	1.294751	0.260304	5.041637	5.45583	0.109315	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
1700017J07Rik	75508	chr2	168978268	168978906	639	1.04457	0.560911	-0.695248	0.349821	0.208076	-0.412442	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Slc16a2	20502	chrX	103697414	103821983	124570	1.044472	1.234587	0.202039	2.913043	3.777952	0.351673	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Tmem205	235043	chr9	21921008	21927535	6528	1.04444	1.40245	0.359615	1.379375	2.048446	0.504133	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
4933433G15Rik	71274	chr9	75410184	75417709	7526	1.044326	1.856787	0.715878	1.073343	1.912776	0.721523	FALSE	FALSE	6	2	FALSE	FALSE	TRUE	FALSE
Ptprcap	19265	chr19	4153604	4156751	3148	1.044324	0.920784	-0.148311	1.169764	1.053515	-0.126001	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Slc49a4	224132	chr16	35694062	35769356	75295	1.044252	1.070462	0.029599	2.392906	4.42213	0.829074	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Nlrc3	268857	chr16	3945007	3976632	31626	1.044146	1.524468	0.464549	1.675347	2.119313	0.303588	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Rcbtb1	71330	chr14	59201209	59237265	36057	1.044127	1.321689	0.286322	2.795496	6.668128	1.191652	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Lyz3	77397	chr10	117232237	117238703	6467	1.044079	0.873843	-0.208638	1.050083	0.820245	-0.287939	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Cort	12854	chr4	149125034	149126763	1730	1.043999	0.647456	-0.543008	0.973294	0.662388	-0.435364	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
9330020H09Rik	100048895	chr15	98567324	98569583	2260	1.043975	1.478208	0.425976	0.792117	1.123548	0.408588	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Msmo1	66234	chr8	64718139	64733792	15654	1.04372	1.438021	0.391721	2.459504	4.881046	0.928766	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Ripor2	193385	chr13	24501525	24733816	232292	1.04365	1.056533	0.014631	0.763515	0.586437	-0.286309	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Gsdma	57911	chr11	98664351	98677708	13358	1.04363	0.945069	-0.117136	1.150469	0.986566	-0.183728	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Gm15511	102642202	chr9	69348889	69364247	15359	1.043306	0.918249	-0.150357	1.85482	1.500934	-0.26976	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Synpr	72003	chr14	13284780	13616340	331561	1.043228	1.352348	0.315752	5.945706	11.565018	0.934589	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Card14	170720	chr11	119307768	119345375	37608	1.043156	0.877881	-0.20227	0.835852	0.714935	-0.175428	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Zbtb49	75079	chr5	38189735	38220457	30723	1.043083	0.871328	-0.210821	1.425781	0.888007	-0.570704	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
F630111L10Rik	320463	chr3	59145824	59153618	7795	1.043048	1.299545	0.266684	0.898894	0.917804	0.024174	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Nipsnap3b	66536	chr4	53011880	53022060	10181	1.042987	1.662708	0.57588	2.315297	4.141733	0.78269	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Nat10	98956	chr2	103721256	103761270	40015	1.042942	0.911144	-0.158974	0.884506	1.536861	0.669483	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Pde5a	242202	chr3	122728947	122859374	130428	1.04288	0.932203	-0.132296	5.791322	5.87031	0.018832	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Lrrc31	320352	chr3	30679058	30699843	20786	1.042876	1.07486	0.036076	1.482244	2.082731	0.435855	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Mief2	237781	chr11	60728398	60732951	4554	1.04287	1.173071	0.141537	1.190101	1.80624	0.522933	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Met	17295	chr6	17463800	17573980	110181	1.042757	0.859052	-0.226766	3.153756	2.275776	-0.434832	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Adamts20	223838	chr15	94270163	94465418	195256	1.042733	1.073072	0.034247	5.103892	6.100623	0.247575	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Rubie	100873094	chr14	46528680	46637408	108729	1.042586	0.839236	-0.253305	1.015112	0.777166	-0.308671	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Cd200r3	74603	chr16	44943678	44981380	37703	1.042511	2.264712	0.976648	0.395688	0.32376	-0.179154	FALSE	FALSE	6	4	FALSE	FALSE	TRUE	FALSE
Sohlh2	74434	chr3	55182028	55209957	27930	1.042429	0.929974	-0.134575	1.177739	1.042719	-0.146535	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Tmem47	192216	chrX	81070698	81097872	27175	1.042423	1.764877	0.652755	2.258518	2.929091	0.345428	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Ndufs4	17993	chr13	114287795	114388258	100464	1.04236	0.918767	-0.148621	1.082422	2.5853	1.106816	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Lmtk3	381983	chr7	45783738	45804144	20407	1.042335	0.876628	-0.202979	1.247756	1.750123	0.424614	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Lrrc4b	272381	chr7	44429018	44463351	34334	1.042306	0.846594	-0.243	2.112348	1.976666	-0.086458	TRUE	TRUE	6	4	FALSE	FALSE	FALSE	FALSE
Fads2	56473	chr19	10062765	10101746	38982	1.042239	1.039386	-0.003264	3.292617	3.616523	0.127245	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Dnajc3	100037258	chr14	118937976	118981697	43722	1.042228	1.181076	0.150536	3.846	6.32185	0.686056	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Zbtb17	22642	chr4	141444654	141467930	23277	1.04205	0.833345	-0.260737	0.474	0.520668	0.09386	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Ninl	78177	chr2	150934519	151039382	104864	1.041991	0.981227	-0.07118	4.236785	4.412007	0.055631	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Rptn	20129	chr3	93393699	93399442	5744	1.041983	0.768781	-0.351894	0.69807	0.505322	-0.339882	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Gm11827	100503518	chr4	11122805	11126998	4194	1.041965	1.408558	0.367862	0.706173	1.140512	0.554678	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Slc26a3	13487	chr12	31390871	31473917	83047	1.041935	0.748513	-0.381712	0.634587	0.534265	-0.180103	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Srsf2	20382	chr11	116849901	116853094	3194	1.04188	0.746007	-0.385386	1.176146	1.078952	-0.104083	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Magix	54634	chrX	7673164	7681251	8088	1.041574	1.860944	0.721906	0.935601	1.357121	0.44857	FALSE	FALSE	6	2	FALSE	FALSE	TRUE	FALSE
Slc2a13	239606	chr15	91267696	91573261	305566	1.04157	1.268795	0.238883	4.44244	6.266061	0.476237	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Lsm11	72290	chr11	45928269	45944935	16667	1.041542	1.067824	0.029742	2.4236	3.951607	0.658052	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Phb2	12034	chr6	124712336	124716950	4615	1.041208	0.96639	-0.088211	1.025538	1.113178	0.098083	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Krtap28-13	71386	chr1	83060930	83061921	992	1.041202	0.891897	-0.181739	1.161433	1.197031	0.036699	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Glra4	14657	chrX	136757674	136780141	22468	1.041178	0.923716	-0.141015	1.864122	1.337587	-0.420071	TRUE	TRUE	6	3	FALSE	FALSE	FALSE	FALSE
Acsl5	433256	chr19	55251938	55297720	45783	1.0411	1.121609	0.089265	2.736801	4.341827	0.625534	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Ebpl	68177	chr14	61331742	61360439	28698	1.040977	1.416666	0.376155	1.192255	1.723787	0.460803	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Slc30a8	239436	chr15	52295553	52335798	40246	1.040809	1.43248	0.390218	2.010814	3.028779	0.542279	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Cd300lg	52685	chr11	102041509	102055620	14112	1.040784	0.946723	-0.111837	0.96385	1.295618	0.356356	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Pltp	18830	chr2	164839518	164857711	18194	1.040757	0.970123	-0.083163	3.67023	3.700823	0.0113	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Ccne2	12448	chr4	11191351	11204779	13429	1.040709	1.294733	0.264783	3.059375	4.838622	0.625287	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Psenen	66340	chr7	30561863	30563627	1765	1.04066	1.384495	0.347882	0.762157	1.008394	0.322678	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Zbtb32	58206	chr7	30589681	30598909	9229	1.040656	1.108598	0.075716	1.287277	1.187055	-0.09925	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Bloc1s3	232946	chr7	19504486	19508367	3882	1.040632	1.644837	0.564814	1.504683	2.304832	0.549794	TRUE	TRUE	6	1	FALSE	FALSE	FALSE	FALSE
Inpp4b	234515	chr8	81342556	82127914	785359	1.040621	1.493231	0.442513	4.577066	7.234108	0.635858	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Myo15a	17910	chr11	60469339	60528369	59031	1.040572	1.093121	0.058911	0.837845	0.402212	-0.765422	TRUE	TRUE	6	4	FALSE	FALSE	FALSE	FALSE
Slx4ip	74243	chr2	136891218	137071950	180733	1.040449	1.044142	0.00422	2.466888	3.673187	0.534976	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Igsf1	209268	chrX	49782536	49797749	15214	1.040379	1.080076	0.04473	1.014439	0.722019	-0.389942	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Trpd52l3	66745	chr19	30003790	30006018	2229	1.040316	0.976188	-0.075327	0.961388	0.780585	-0.239586	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Atp6v0d2	242341	chr4	19876841	19922605	45765	1.040294	1.404425	0.366107	1.089688	0.697121	-0.513927	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Klrb1b	80782	chr6	128780285	128826331	46047	1.040148	1.348659	0.315885	1.59108	1.859469	0.199341	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Pacsin2	23970	chr15	83375607	83464606	89000	1.040004	0.977735	-0.073105	2.976063	3.196896	0.096384	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Snap25	20614	chr2	136713453	136782428	68976	1.039973	1.049358	0.010704	2.11718	3.730443	0.757186	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Tescl	69301	chr7	24333082	24333936	855	1.039901	0.515157	-0.776992	0.84548	0.647561	-0.296394	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Wdr81	192652	chr11	75440944	75454717	13774	1.039738	1.074095	0.038813	1.080409	1.748871	0.598314	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Fam163a	329274	chr1	156075966	156205026	129061	1.039677	0.797769	-0.307579	6.084542	4.094602	-0.547139	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Fam13a	58909	chr6	58932090	59024549	92460	1.03962	1.612631	0.540843	2.990645	5.860766	0.921339	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Sesn1	140742	chr10	41809935	41908424	98490	1.039579	1.749923	0.6451	1.936906	3.870002	0.923063	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Tectb	21684	chr19	55180733	55196313	15581	1.039462	0.846615	-0.239718	0.859291	0.631656	-0.341657	TRUE	TRUE	6	3	FALSE	FALSE	FALSE	FALSE
Or9k7	258297	chr10	130210092	130211149	1058	1.039393	0.518624	-0.769625	0.751848	0.488756	-0.45531	TRUE	TRUE	6	1	FALSE	FALSE	FALSE	FALSE
Npvf	60531	chr6	50650672	50654439	3768	1.039366	4.547467	1.920324	2.559949	8.030834	1.569399	FALSE	FALSE	6	1	FALSE	FALSE	TRUE	TRUE
Tpm4	326618	chr8	72130174	72153142	22969	1.03931	1.197041	0.170218	0.981025	1.171049	0.211868	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Gnal	14680	chr18	67088216	67226792	138577	1.03929	1.059721	0.023215	4.069175	5.530696	0.423016	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Eid2b	434156	chr7	28277739	28279489	1751	1.039135	1.347512	0.31599	0.620156	0.829564	0.320979	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Rps3a1	20091	chr3	86137940	86142702	4763	1.039031	1.149372	0.121179	1.009301	1.768261	0.693562	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Cend1	57754	chr7	141426446	141429491	3046	1.039018	1.086275	0.05315	1.271312	1.30034	0.027807	TRUE	TRUE	6	1	FALSE	FALSE	FALSE	FALSE
E230029C05Rik	319711	chr7	89980723	90049069	68347	1.038937	2.401541	1.058067	1.123791	2.279851	0.895415	FALSE	FALSE	6	5	FALSE	FALSE	TRUE	FALSE
Dmtf1	23857	chr5	9118801	9161776	42976	1.038919	1.174324	0.147354	0.876562	1.840791	0.910064	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Cntnap2	66797	chr6	45059357	47304213	2244857	1.038812	1.08445	0.051369	3.855875	8.671521	1.125275	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
B3galt1	26877	chr2	67748212	68120514	372303	1.038739	1.530361	0.475597	0.981553	1.306186	0.344969	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Paqr3	231474	chr5	97082329	97111596	29268	1.038733	1.030101	-0.009927	2.368716	3.310652	0.447662	TRUE	TRUE	6	4	FALSE	FALSE	FALSE	FALSE
Ss18l1	269397	chr2	180042509	180070201	27693	1.038604	0.977767	-0.071463	1.704603	2.137372	0.292586	TRUE	TRUE	6	4	FALSE	FALSE	FALSE	FALSE
Trim80	432613	chr11	115440545	115448270	7726	1.03855	0.935156	-0.12365	0.782624	0.863452	0.11183	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Snhg17	68108	chr2	158355307	158361580	6274	1.038461	1.105743	0.075127	1.107438	1.602804	0.457445	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Prg2	19074	chr2	84980461	84983632	3172	1.038392	0.642643	-0.544621	0.802225	0.567811	-0.375691	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Eif1a	13664	chr18	46597701	46616456	18756	1.038335	1.462809	0.419286	1.445437	3.984904	1.336047	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Gal3st1	53897	chr11	3983636	3999326	15691	1.038286	0.736884	-0.394957	1.610766	1.115424	-0.455079	TRUE	TRUE	6	3	FALSE	FALSE	FALSE	FALSE
Zfp64	22722	chr2	168893331	168955587	62257	1.038011	1.079281	0.04656	2.002335	2.449071	0.264235	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Mrpl37	56280	chr4	107055874	107066868	10995	1.037828	1.067265	0.033368	2.065583	3.835827	0.827368	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Gm11201	790910	chr11	79023597	79031057	7461	1.037795	0.629043	-0.566856	0.678387	0.376839	-0.589804	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Iglon5	210094	chr7	43472904	43490075	17172	1.037751	0.89933	-0.168178	1.304781	1.662949	0.304349	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Mylk4	238564	chr13	32700827	32783954	83128	1.037672	0.866016	-0.211668	1.278887	0.904905	-0.414013	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
4933432G23Rik	71196	chr9	118429836	118437048	7213	1.037498	0.999166	-0.044654	0.548134	0.388364	-0.336306	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Ap1ar	211556	chr3	127807007	127837523	30517	1.037452	1.163203	0.137484	1.814184	4.266324	1.140991	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Adamts6	108154	chr13	104287835	104496695	208861	1.037304	1.386128	0.353194	2.904769	12.253939	1.997013	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Ano7	404545	chr1	93373930	93404303	30374	1.037202	0.709712	-0.435264	1.327343	0.74356	-0.683211	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Ifi203	15950	chr1	173920407	173942672	22266	1.037167	0.782181	-0.326964	1.923562	2.128784	0.13189	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Adam30	71078	chr3	98160660	98164169	3510	1.037157	0.710415	-0.434122	0.904822	0.665077	-0.345738	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Spata25	75642	chr2	164826389	164828537	2149	1.037065	0.746019	-0.379854	0.592152	0.475425	-0.223785	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Ttc9	69480	chr12	81631249	81667557	36309	1.036985	0.941203	-0.114326	3.258529	3.811191	0.212715	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Gm4871	231885	chr5	145029600	145032754	3155	1.036969	0.671009	-0.496324	0.75122	0.518526	-0.395038	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Slc9b2	97086	chr3	135307700	135345387	37688	1.036868	0.973245	-0.074928	2.545558	3.620811	0.473805	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Krtap5-3	77215	chr7	142201364	142203015	1652	1.036817	0.806353	-0.292186	0.636045	0.456793	-0.338865	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Gm1995	100038982	chr12	87861366	87863967	2602	1.036635	0.586748	-0.639224	0.714181	0.412797	-0.561784	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
4930524C18Rik	75822	chr14	114831965	114861327	29363	1.036584	0.875278	-0.198169	0.84757	0.735925	-0.159324	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Gas2	14453	chr7	51862015	51994975	132961	1.036541	1.072324	0.040501	2.635811	4.233286	0.640926	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Zfhx4	80892	chr3	5218526	5415857	197332	1.0365	0.770456	-0.343173	6.276469	6.128975	-0.033131	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Plp2	18824	chrX	7667941	7671390	3450	1.036377	1.989095	0.814068	1.099775	1.889201	0.676307	FALSE	FALSE	6	1	FALSE	FALSE	TRUE	FALSE
Mtg2	52856	chr2	180070588	180085902	15315	1.036348	0.821164	-0.270982	1.021248	1.325473	0.316202	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
C6	12274	chr15	4727175	4814967	87793	1.036317	1.539361	0.485773	1.271596	1.571844	0.26455	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Lmod3	320502	chr6	97238534	97252759	14226	1.036221	1.008103	-0.032652	1.853469	2.139696	0.186535	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Bmp10	12154	chr6	87428994	87437677	8684	1.036126	0.890658	-0.177531	2.098289	1.745778	-0.237934	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Rnpep	215615	chr1	135262712	135284084	21373	1.036097	1.2533	0.230062	1.400396	2.230484	0.596648	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Gimap6	231931	chr6	48701582	48708225	6644	1.03602	0.902669	-0.161895	0.402375	0.375531	-0.063582	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Cldnd2	74276	chr7	43440782	43443334	2553	1.036001	1.648068	0.57262	0.708254	0.784633	0.114049	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Gjc1	14615	chr11	102799579	102819700	20122	1.035952	0.913795	-0.147592	0.446083	0.236446	-0.545021	TRUE	TRUE	6	3	FALSE	FALSE	FALSE	FALSE
Tgfbrap1	73122	chr1	43047200	43098637	51438	1.035834	1.495631	0.45002	1.302705	3.081163	1.116216	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Zbtb1	268564	chr12	76370266	76396950	26685	1.035734	1.483418	0.439829	2.285463	2.901362	0.317072	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Kcnv2	240595	chr19	27322588	27337179	14592	1.035497	0.726484	-0.40752	0.615812	0.411805	-0.403568	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Gpr101	245424	chrX	57496668	57503757	7090	1.035472	0.635961	-0.552485	1.614709	1.139653	-0.432247	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
H2-M10.6	399549	chr17	36812171	36815564	3394	1.035464	0.703129	-0.443518	0.681344	0.492156	-0.339783	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Rasgef1c	74563	chr11	49901835	49980994	79160	1.035374	1.181875	0.159212	3.927094	4.434411	0.166489	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
B9d1	27078	chr11	61505144	61512931	7788	1.035047	0.810842	-0.283858	1.118094	1.618969	0.458648	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Nat9	66176	chr11	115182832	115187859	5028	1.035045	1.347183	0.32038	1.081724	1.650324	0.522785	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Ftdc1	328695	chr16	58613675	58616978	3304	1.034961	0.828821	-0.25882	0.840254	0.679584	-0.237021	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
S100a13	20196	chr3	90514435	90524581	10147	1.034894	1.392086	0.361302	3.67672	5.535707	0.562704	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Srgap1	117600	chr10	121780991	122047315	266325	1.034826	1.410681	0.377924	6.767439	8.047372	0.242657	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Gmpr2	105446	chr14	55671941	55679200	7260	1.034773	1.377168	0.348032	1.25595	2.152525	0.684691	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Wbp1l	226178	chr19	46599084	46657389	58306	1.034741	0.924623	-0.13249	0.941392	1.534886	0.595422	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Gm5108	330097	chr5	67941669	67977070	35402	1.034665	0.983884	-0.059595	0.899838	0.76169	-0.189906	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Spring1	76792	chr5	118245227	118266093	20867	1.034614	0.904755	-0.157602	1.668762	1.617651	-0.039573	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Cp	12870	chr3	19957054	20009145	52092	1.034483	1.046701	0.013981	1.41324	1.23596	-0.16574	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Gm16894	100047133	chr1	40076228	40085851	9624	1.034421	1.504769	0.459306	2.191963	3.484032	0.618839	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
C330024D21Rik	320479	chr5	67463897	67477632	13736	1.034356	0.7361	-0.391628	0.703336	0.47958	-0.400247	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Fbxo15	50764	chr18	84934782	84981473	46692	1.034354	1.222399	0.201491	0.726671	0.552667	-0.292935	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Gm525	217071	chr11	89073841	89093040	19200	1.034216	1.478365	0.437289	0.672906	0.949465	0.389177	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
Cdh5	12562	chr8	104101625	104144511	42887	1.034125	0.976096	-0.068334	2.565527	3.402769	0.379114	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Gm11981	626419	chr11	6716001	6720037	4037	1.034122	1.116519	0.091786	0.912716	0.919701	0.008867	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Dse	212898	chr10	34151393	34207715	56323	1.033907	1.142278	0.119568	4.118016	6.523268	0.636384	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Eya4	14051	chr10	23102963	23350786	247824	1.033691	0.838029	-0.244751	7.375925	6.599906	-0.155469	TRUE	TRUE	6	5	FALSE	FALSE	FALSE	FALSE
Or4d2	258408	chr11	87892987	87893922	936	1.033691	0.480508	-0.839492	0.917824	0.442565	-0.779926	TRUE	TRUE	6	1	FALSE	FALSE	FALSE	FALSE
Akt2	11652	chr7	27591552	27640826	49275	1.033684	1.172912	0.151903	0.75055	1.026778	0.361252	TRUE	TRUE	6	4	FALSE	FALSE	FALSE	FALSE
Fbxl18	231863	chr5	142866946	142895421	28476	1.033662	0.94514	-0.105624	0.462498	0.554894	0.183114	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Or10q1	258992	chr19	13749108	13750055	948	1.033439	2.882753	1.307494	0.636384	1.705688	1.168822	TRUE	TRUE	6	1	FALSE	FALSE	TRUE	FALSE
Shfl	319278	chr9	20868642	20874307	5666	1.033233	0.809975	-0.282985	1.327625	1.093234	-0.236893	FALSE	FALSE	6	2	FALSE	FALSE	FALSE	FALSE
Pcdhga6	93714	chr18	37707039	37841873	134835	1.033147	1.06148	0.032249	0.602756	0.51406	-0.164516	FALSE	FALSE	6	5	FALSE	FALSE	FALSE	FALSE
Sbp	20234	chr17	23941672	23945607	3936	1.032918	0.447308	-0.908628	0.563741	0.324144	-0.526194	FALSE	FALSE	6	1	FALSE	FALSE	FALSE	FALSE
Parp1	11545	chr1	180568924	180601254	32331	1.032832	0.858346	-0.216329	1.816293	2.474541	0.404054	TRUE	TRUE	6	4	FALSE	FALSE	FALSE	FALSE
Stam2	56324	chr2	52691664	52742281	50618	1.032805	1.044245	0.013112	1.168094	2.033814	0.699168	FALSE	FALSE	6	4	FALSE	FALSE	FALSE	FALSE
Ak2	11637	chr4	128991958	129011529	19572	1.032681	0.912802	-0.145094	1.324352	1.688639	0.3055	FALSE	FALSE	6	3	FALSE	FALSE	FALSE	FALSE
