gene_name	gene_id	chr	start	end	gene_length	is_neuronal	is_neuronal_derived	is_key_gene	k119ub_ctrl_signal	k119ub_signal_log2fc	k119ub_signal_decile	length_quintile	atac_fold	atac_fdr	atac_n_peaks	atac_predicted	atac_predicted_sig	k27ac_fold	k27ac_fdr	k27ac_n_peaks	k27ac_predicted	k27ac_predicted_sig	k27me3_fold	k27me3_fdr	k27me3_n_peaks	k27me3_predicted	k27me3_predicted_sig	k119ub_fold	k119ub_fdr	k119ub_n_peaks	k119ub_predicted	k119ub_predicted_sig	n_marks_available	n_predicted	n_predicted_sig
Gpr6	ENSMUSG00000046922.7	chr10	41069976	41072285	2309	FALSE	FALSE	FALSE	12.067571	-0.097603	10	1	0.518237630648529	0.0139960895596811	8	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.506507469983481	0.00116126418681038	3	FALSE	FALSE	-0.156847316	0.08533815	6	FALSE	FALSE	3	0	0
Gpr61	ENSMUSG00000046793.8	chr3	108148320	108154882	6562	FALSE	FALSE	FALSE	1.429688	0.353594	7	1	0.261384812761422	0.19905622123972	4	FALSE	FALSE	-0.0732677696665058	0.678401203147315	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.441147768	0.000221608	1	TRUE	TRUE	3	2	1
Gpr62	ENSMUSG00000091735.2	chr9	106463961	106465938	1977	FALSE	FALSE	FALSE	2.21399	0.355039	9	1	0.00219345842448332	0.992112650561478	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Gpr63	ENSMUSG00000040372.2	chr4	24966406	25009233	42827	FALSE	FALSE	FALSE	1.341345	0.535223	7	4	0.0933152172024134	0.579417438845775	3	FALSE	FALSE	0.143038524295708	0.391397944977373	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.598943669	2.41e-12	3	TRUE	TRUE	3	1	1
Gpr65	ENSMUSG00000021886.7	chr12	98268634	98276644	8010	FALSE	FALSE	FALSE	1.053393	0.178992	6	2	0.00533093029859603	0.985638695633781	3	FALSE	FALSE	-0.684856797531739	0.000978248523002861	4	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	0.609977019	1.64e-05	2	TRUE	TRUE	3	2	2
Gpr68	ENSMUSG00000047415.12	chr12	100876681	100908198	31517	FALSE	FALSE	FALSE	2.346343	0.512859	9	4	-0.241766815177113	0.156854875025745	6	TRUE	FALSE	-0.987600246293337	1.57167677123431e-07	4	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	0.542928001	2.07e-05	5	TRUE	TRUE	3	3	2
Gpr75	ENSMUSG00000043999.6	chr11	30885357	30893729	8372	FALSE	FALSE	FALSE	0.924232	-0.081093	5	2	0.0204346728454132	0.914096729147167	1	FALSE	FALSE	0.0451053825461607	0.771426130717019	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.077665686	0.661628905	1	TRUE	FALSE	3	1	0
Gpr82	ENSMUSG00000047678.1	chrX	13661362	13667433	6071	FALSE	FALSE	FALSE	0.428819	-0.080874	1	1	NA	NA	NA	FALSE	FALSE	0.826847997361293	0.000881103932764316	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Gpr83	ENSMUSG00000031932.14	chr9	14860209	14870789	10580	FALSE	FALSE	FALSE	3.23481	0.064418	10	2	0.637140627571646	0.00476954090336074	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.269687513258562	0.155796061835485	2	FALSE	FALSE	-0.05512329	0.685711548	1	FALSE	FALSE	3	0	0
Gpr84	ENSMUSG00000063234.5	chr15	103308234	103310612	2378	FALSE	FALSE	FALSE	2.088553	0.749846	9	1	0.155536583161576	0.469998718972362	4	FALSE	FALSE	0.0142027511254131	0.920635344755032	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.561957458	0.000225381	3	TRUE	TRUE	3	1	1
Gpr85	ENSMUSG00000048216.13	chr6	13834457	13839942	5485	FALSE	FALSE	FALSE	4.018061	0.854684	10	1	0.0177371178973218	0.939579034445495	6	FALSE	FALSE	-0.291593843311916	0.0883939682375442	2	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.52062758	0.006389053	6	TRUE	TRUE	3	2	1
Gpr87	ENSMUSG00000051431.7	chr3	59178922	59195104	16182	FALSE	FALSE	FALSE	1.345377	0.494743	7	3	-0.0202663004769057	0.921253726251311	2	TRUE	FALSE	-0.697176897904278	4.87388965547157e-05	1	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	1.233331858	4.47e-10	1	TRUE	TRUE	3	3	2
Gpr88	ENSMUSG00000068696.6	chr3	116249653	116253503	3850	TRUE	TRUE	FALSE	8.825596	0.282811	10	1	0.248090102545367	0.229115456544024	5	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.427731563738129	0.0209696700076664	2	FALSE	FALSE	0.211818154	0.043508187	3	TRUE	TRUE	3	1	1
Gpr89	ENSMUSG00000028096.13	chr3	96868280	96905346	37066	FALSE	FALSE	FALSE	0.540105	-0.274783	2	4	0.137752603717279	0.415548402762032	1	FALSE	FALSE	-0.0866467581689559	0.615054788659199	1	TRUE	FALSE	0.0173218843993321	0.936405736333652	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	3	2	0
Gprasp1	ENSMUSG00000043384.15	chrX	135742732	135803474	60742	FALSE	FALSE	FALSE	0.433825	-0.453269	1	4	0.0328512189758565	0.880260850923927	2	FALSE	FALSE	0.137895612567253	0.295008725125687	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Gprasp2	ENSMUSG00000072966.11	chrX	135839033	135844730	5697	FALSE	FALSE	FALSE	1.260513	-0.44206	7	1	0.142660482694903	0.452584715971764	2	FALSE	FALSE	0.149358326818228	0.400800307035633	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Gprc5a	ENSMUSG00000046733.7	chr6	135065650	135084709	19059	FALSE	FALSE	FALSE	1.201523	-0.114987	7	3	-0.360005531481685	0.100266508896344	2	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	-0.216427639466317	0.321858528462937	2	FALSE	FALSE	0.165430547	0.246610753	2	TRUE	FALSE	3	2	0
Gprc5b	ENSMUSG00000008734.9	chr7	118972046	118995211	23165	TRUE	TRUE	FALSE	2.734802	-0.177119	10	3	0.353789444874995	0.0468242127662549	10	FALSE	FALSE	0.078697724444516	0.634822930081806	5	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.323188226	0.022622963	4	FALSE	FALSE	3	0	0
Gprc5c	ENSMUSG00000051043.16	chr11	114851151	114872617	21466	TRUE	TRUE	FALSE	1.475206	0.0857	8	3	-0.107160034552016	0.563165364463345	5	TRUE	FALSE	-0.12082768895288	0.382500723959489	6	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.033249446	0.828408079	3	TRUE	FALSE	3	3	0
Gprc5d	ENSMUSG00000030205.15	chr6	135105990	135118283	12293	FALSE	FALSE	FALSE	1.067397	-0.0915	6	2	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.117854453140527	0.609371785724389	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	1	1	0
Gprc6a	ENSMUSG00000019905.8	chr10	51614822	51631461	16639	FALSE	FALSE	FALSE	0.688643	-0.420777	3	3	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Gprin1	ENSMUSG00000069227.4	chr13	54736670	54749874	13204	TRUE	TRUE	FALSE	2.232875	-0.072259	9	2	-0.057810876594019	0.783979655304486	6	TRUE	FALSE	-0.144685390123936	0.329637293905365	5	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.317624934	0.053226908	3	TRUE	FALSE	3	3	0
Gprin2	ENSMUSG00000071531.3	chr14	34185687	34201653	15966	TRUE	TRUE	FALSE	3.059715	0.137573	10	3	0.0738724303452813	0.68342437236991	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.19317069376405	0.4348421381113	1	TRUE	FALSE	0.105807735	0.25947706	2	TRUE	FALSE	3	2	0
Gprin3	ENSMUSG00000045441.5	chr6	59347225	59426294	79069	TRUE	TRUE	FALSE	1.566198	1.034552	8	5	-0.557449685725666	0.00127490303082069	5	TRUE	TRUE	-1.20019354670989	1.28066196803622e-11	5	TRUE	TRUE	2.67703053297392	2.48312056175373e-20	1	TRUE	TRUE	0.65310573	1.39e-16	15	TRUE	TRUE	4	4	4
Gps1	ENSMUSG00000025156.17	chr11	120784271	120789102	4831	FALSE	FALSE	FALSE	0.600764	-0.115967	3	1	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Gps2	ENSMUSG00000023170.14	chr11	69913887	69916591	2704	FALSE	FALSE	FALSE	0.78155	-0.423438	4	1	0.0565596201542385	0.788139625843553	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Gpsm1	ENSMUSG00000026930.15	chr2	26315514	26348237	32723	TRUE	TRUE	FALSE	1.541423	-0.235654	8	4	-0.126215571856687	0.439923998995431	8	TRUE	FALSE	-0.170667710709189	0.330181826227457	3	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	-0.105447872	0.328481756	1	FALSE	FALSE	3	2	0
Gpsm2	ENSMUSG00000027883.15	chr3	108678637	108722309	43672	TRUE	FALSE	FALSE	0.873176	0.059037	5	4	0.116200519739443	0.490764667084161	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.303348847	0.013488359	1	TRUE	TRUE	2	1	1
Gpsm3	ENSMUSG00000034786.17	chr17	34589805	34591754	1949	FALSE	FALSE	FALSE	1.116619	0.884196	6	1	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Gpt	ENSMUSG00000022546.5	chr15	76695715	76699686	3971	FALSE	FALSE	FALSE	2.489544	0.233633	9	1	0.2157999792789	0.260043410688333	2	FALSE	FALSE	-0.390453878703023	0.0117280197581808	1	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	0.084581457	0.532575562	1	TRUE	FALSE	3	2	1
Gpt2	ENSMUSG00000031700.11	chr8	85492575	85527560	34985	FALSE	FALSE	FALSE	1.134556	-0.135489	6	4	0.0724423919244903	0.703241070263444	4	FALSE	FALSE	0.109114278559109	0.498453082488865	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.095968505	0.579842686	2	TRUE	FALSE	3	1	0
Gpx1	ENSMUSG00000063856.7	chr9	108338902	108340343	1441	TRUE	TRUE	FALSE	2.577548	0.115415	9	1	0.069774895595874	0.701206428219863	1	FALSE	FALSE	0.193311326944494	0.198818656790445	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Gpx2	ENSMUSG00000042808.8	chr12	76792332	76795554	3222	FALSE	FALSE	FALSE	1.993227	0.27233	9	1	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.221706579	0.138711753	1	TRUE	FALSE	1	1	0
Gpx3	ENSMUSG00000018339.11	chr11	54902452	54910377	7925	FALSE	FALSE	FALSE	1.632255	-0.18597	8	2	0.499472642417668	0.0167570285952095	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Gpx4	ENSMUSG00000075706.10	chr10	80047165	80056439	9274	TRUE	FALSE	FALSE	1.443487	0.224757	7	2	0.0662365006386778	0.705590259011517	2	FALSE	FALSE	0.182724409891448	0.208267944583706	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.05206959	0.73216194	1	TRUE	FALSE	3	1	0
Gpx5	ENSMUSG00000004344.12	chr13	21286428	21292731	6303	FALSE	FALSE	FALSE	1.587814	-0.109095	8	1	0.0274250329949419	0.903820658792037	6	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.0799098652960365	0.754585211182162	1	TRUE	FALSE	0.720092217	1.42e-07	4	TRUE	TRUE	3	2	1
Gpx6	ENSMUSG00000004341.8	chr13	21312124	21319624	7500	FALSE	FALSE	FALSE	1.317055	0.163311	7	2	0.74693910342943	0.00147278269243225	3	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Gpx7	ENSMUSG00000028597.11	chr4	108400389	108406961	6572	FALSE	FALSE	FALSE	1.346175	0.322569	7	1	0.192893213894179	0.266943171135211	1	FALSE	FALSE	0.0286896671427829	0.88946048395908	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Gpx8	ENSMUSG00000021760.5	chr13	113042752	113046410	3658	FALSE	FALSE	FALSE	4.088391	0.685262	10	1	0.147622084887731	0.500957896344052	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.129685316238132	0.600910172681584	1	TRUE	FALSE	0.348376375	0.003007107	1	TRUE	TRUE	3	2	1
Gramd1a	ENSMUSG00000001248.15	chr7	31130126	31155896	25770	FALSE	FALSE	FALSE	0.746746	0.123977	4	3	0.292902737802273	0.143794953380832	5	FALSE	FALSE	-0.0851635151820082	0.583924009086358	2	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	1	0
Gramd1b	ENSMUSG00000040111.17	chr9	40293232	40531383	238151	FALSE	FALSE	FALSE	1.055265	0.177016	6	5	0.390547480783023	0.0180349496857644	30	FALSE	FALSE	-0.998571857649881	3.1269472185304e-15	27	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	0.029034337	0.842029718	5	TRUE	FALSE	3	2	1
Gramd1c	ENSMUSG00000036292.14	chr16	43980349	44063345	82996	FALSE	FALSE	FALSE	0.946919	0.319333	5	5	-0.741031468614607	0.000175958834809639	1	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	1	1
Gramd4	ENSMUSG00000035900.18	chr15	86057694	86137634	79940	FALSE	FALSE	FALSE	2.194242	0.194711	9	5	-0.180019879361172	0.473990634935722	15	TRUE	FALSE	-0.320075948998222	0.0235017669233732	6	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	0.215289458	0.021357472	8	TRUE	TRUE	3	3	2
Grap	ENSMUSG00000004837.2	chr11	61653264	61672784	19520	TRUE	FALSE	FALSE	2.998542	-0.034713	10	3	0.231698055901025	0.176296647105967	6	FALSE	FALSE	0.367196495793508	0.0670902133875418	2	FALSE	FALSE	-0.36950797559323	0.119851511080311	1	FALSE	FALSE	-0.57882793	1.8e-05	4	FALSE	FALSE	4	0	0
Grap2	ENSMUSG00000042351.9	chr15	80572593	80652854	80261	FALSE	FALSE	FALSE	2.245703	0.121443	9	5	0.141541523638417	0.397192609872848	2	FALSE	FALSE	0.218394127325693	0.249240541625309	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.019334211	0.912453526	5	FALSE	FALSE	3	0	0
Grb10	ENSMUSG00000020176.17	chr11	11930507	12038683	108176	FALSE	FALSE	FALSE	1.257893	0.011205	7	5	0.589917177650946	0.00376303690887187	11	FALSE	FALSE	0.759200891667399	1.40959612424641e-05	1	FALSE	FALSE	-0.0406606558941387	0.859848388767557	8	FALSE	FALSE	-0.412882734	0.000631984	7	FALSE	FALSE	4	0	0
Grb14	ENSMUSG00000026888.14	chr2	64912475	65024987	112512	FALSE	FALSE	FALSE	2.088272	0.39312	9	5	1.15368510151107	8.30037248220406e-10	11	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.611555148569325	0.00383074703181342	11	FALSE	FALSE	0.070419535	0.510218748	9	TRUE	FALSE	3	1	0
Grb2	ENSMUSG00000059923.13	chr11	115644044	115708597	64553	TRUE	TRUE	FALSE	0.629864	-0.131231	3	4	0.261497020337922	0.190070516507161	10	FALSE	FALSE	0.394746863920081	0.00318087186412302	7	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Grb7	ENSMUSG00000019312.10	chr11	98446393	98455373	8980	FALSE	FALSE	FALSE	1.433689	0.019485	7	2	0.0787290375439939	0.682489604939894	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.148115112	0.450185775	1	FALSE	FALSE	2	0	0
Grcc10	ENSMUSG00000072772.3	chr6	124739182	124741374	2192	TRUE	TRUE	FALSE	1.705851	0.017626	8	1	0.0198006886916458	0.92098086968076	1	FALSE	FALSE	0.110454837372612	0.409470478340934	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Greb1	ENSMUSG00000036523.16	chr12	16670614	16800886	130272	FALSE	FALSE	FALSE	1.158087	-0.177433	6	5	0.116578838624249	0.604269017144878	7	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.0773199040661702	0.737805212189339	1	FALSE	FALSE	-0.056257468	0.663496766	3	FALSE	FALSE	3	0	0
Greb1l	ENSMUSG00000042942.18	chr18	10325176	10562940	237764	FALSE	FALSE	FALSE	0.816172	-0.091353	4	5	0.866036291004849	6.83920117923926e-08	4	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.703453271730616	0.000213455488898317	1	FALSE	FALSE	0.31130954	0.009101514	2	TRUE	TRUE	3	1	1
Grem1	ENSMUSG00000074934.3	chr2	113746163	113758646	12483	FALSE	FALSE	FALSE	2.640639	-0.30328	10	2	0.581698788040495	0.0146790311581629	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.315999603776484	0.0637196116362777	1	FALSE	FALSE	-0.385005949	0.001064724	1	FALSE	FALSE	3	0	0
Grem2	ENSMUSG00000050069.3	chr1	174833784	174921819	88035	FALSE	FALSE	FALSE	1.068893	-0.048235	6	5	0.291693480462605	0.197671320256218	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.222622680565827	0.288538962576312	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Grhl1	ENSMUSG00000020656.16	chr12	24572282	24617391	45109	FALSE	FALSE	FALSE	1.866161	-0.088898	9	4	0.244428006215527	0.137768627986464	4	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.0492844793405602	0.821214480511426	3	TRUE	FALSE	-0.012168656	0.938930977	2	FALSE	FALSE	3	1	0
Grhl2	ENSMUSG00000022286.16	chr15	37233035	37363569	130534	TRUE	TRUE	FALSE	1.96789	0.280008	9	5	0.0483329977657537	0.850610405036364	6	FALSE	FALSE	-0.44861850245983	0.0350032821484185	2	TRUE	TRUE	-0.10319589163653	0.591168394418955	5	FALSE	FALSE	-0.385053909	0.000185539	10	FALSE	FALSE	4	1	1
Grhl3	ENSMUSG00000037188.7	chr4	135541887	135573630	31743	TRUE	TRUE	FALSE	2.158152	-0.477013	9	4	-0.0117419874315845	0.964166287393926	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	-0.260696326700384	0.200045024909021	9	FALSE	FALSE	-0.688161909	2.01e-06	4	FALSE	FALSE	3	1	0
Grhpr	ENSMUSG00000035637.14	chr4	44981394	44990734	9340	FALSE	FALSE	FALSE	2.109786	0.164324	9	2	0.0950379055689964	0.617327042422031	3	FALSE	FALSE	-0.266811225781732	0.197735959227745	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.463908422	0.004367105	1	TRUE	TRUE	3	2	1
Gria1	ENSMUSG00000020524.16	chr11	57011386	57330244	318858	TRUE	TRUE	FALSE	1.020425	0.334095	6	5	0.358303379011776	0.140603714059886	14	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.795497145913913	0.000982556245461899	19	FALSE	FALSE	0.247599547	0.101834568	3	TRUE	FALSE	3	1	0
Gria2	ENSMUSG00000033981.14	chr3	80681449	80802835	121386	TRUE	TRUE	FALSE	1.334728	0.000277	7	5	0.0791933322097194	0.665881628112234	10	FALSE	FALSE	0.0342207168178327	0.842893067929243	9	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.213409752	0.035398101	3	TRUE	TRUE	3	1	1
Gria3	ENSMUSG00000001986.16	chrX	41400853	41678601	277748	TRUE	TRUE	FALSE	0.417185	-0.2414	1	5	0.1557265094293	0.532292755577336	3	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.00629268409945299	0.975584031346671	2	FALSE	FALSE	0.066023184	0.768881687	1	TRUE	FALSE	3	1	0
Gria4	ENSMUSG00000025892.16	chr9	4417895	4796234	378339	TRUE	TRUE	FALSE	0.471367	-0.013719	2	5	0.285546727349338	0.0812093945362957	8	FALSE	FALSE	0.238894859376943	0.104274916551658	20	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Grid1	ENSMUSG00000041078.7	chr14	34820107	35583379	763272	TRUE	TRUE	FALSE	1.091646	0.377222	6	5	1.39579848069551	1.90716554956537e-10	14	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-1.34535411623485	3.52798002817399e-13	10	FALSE	FALSE	0.044075038	0.780221721	8	TRUE	FALSE	3	1	0
Grid2	ENSMUSG00000071424.10	chr6	63255875	64704323	1448448	TRUE	TRUE	FALSE	0.962283	0.27983	5	5	0.288904489959297	0.102473704656138	24	FALSE	FALSE	-0.177818856064675	0.287146393672449	2	TRUE	FALSE	0.402368119349848	0.0704124590515931	2	TRUE	FALSE	0.293177215	0.01845283	18	TRUE	TRUE	4	3	1
Grid2ip	ENSMUSG00000010825.17	chr5	143357337	143392152	34815	TRUE	TRUE	FALSE	1.708983	0.008216	8	4	0.364401296309043	0.0809946010364163	6	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.151307705	0.326582119	3	FALSE	FALSE	2	0	0
Grifin	ENSMUSG00000036586.6	chr5	140563118	140565071	1953	FALSE	FALSE	FALSE	1.260216	-0.366931	7	1	-0.016594888316033	0.941965994685828	7	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	-0.0489362151866402	0.877118642352261	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	1	0
Grik1	ENSMUSG00000022935.16	chr16	87895899	88290265	394366	TRUE	TRUE	FALSE	0.796314	-0.340805	4	5	0.981717536184905	0.000173237060243711	9	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.253294447629187	0.194727850023527	4	TRUE	FALSE	0.178350607	0.174993872	1	TRUE	FALSE	3	2	0
Grik2	ENSMUSG00000056073.16	chr10	49094832	49788766	693934	TRUE	TRUE	FALSE	0.547243	-0.051866	2	5	0.280035126522833	0.158751880629221	32	FALSE	FALSE	0.974398462642822	1.24489857838437e-07	54	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.211580444	0.106553215	10	FALSE	FALSE	3	0	0
Grik3	ENSMUSG00000001985.9	chr4	125490699	125714173	223474	TRUE	TRUE	FALSE	2.109824	-0.197071	9	5	0.0412907658966346	0.881923245376292	9	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.123613890036432	0.613659237670438	11	FALSE	FALSE	-0.107843051	0.347540246	9	FALSE	FALSE	3	0	0
Grik4	ENSMUSG00000032017.14	chr9	42518134	42944493	426359	TRUE	TRUE	FALSE	1.369374	0.012888	7	5	0.919081656369507	7.73475773571299e-07	17	FALSE	FALSE	0.883957868419798	0.0105418399167683	2	FALSE	FALSE	-1.1163595115893	2.24875752148383e-05	3	FALSE	FALSE	-0.297255345	0.001342305	6	FALSE	FALSE	4	0	0
Grik5	ENSMUSG00000003378.9	chr7	25009848	25072346	62498	TRUE	TRUE	FALSE	0.835313	-0.369162	4	4	0.246840252196756	0.156766843820702	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Grin1	ENSMUSG00000026959.13	chr2	25291180	25319187	28007	TRUE	TRUE	FALSE	1.568263	-0.43087	8	3	0.029740778967706	0.883999884379563	5	FALSE	FALSE	0.162974589680063	0.297774160231386	3	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.552544805	0.001096281	2	FALSE	FALSE	3	0	0
Grin2a	ENSMUSG00000059003.12	chr16	9567897	9995560	427663	TRUE	TRUE	FALSE	0.960453	0.005824	5	5	0.229152821361652	0.159581508907281	30	FALSE	FALSE	0.185346801355054	0.227276335677856	17	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.09095389	0.416925008	6	FALSE	FALSE	3	0	0
Grin2b	ENSMUSG00000030209.14	chr6	135713232	136173511	460279	TRUE	TRUE	FALSE	2.18191	0.092103	9	5	1.38820111733353	9.50706897186917e-11	11	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.0622561642629467	0.792278259938145	15	FALSE	FALSE	0.208995071	0.109054045	16	TRUE	FALSE	3	1	0
Grin2c	ENSMUSG00000020734.13	chr11	115249168	115267243	18075	TRUE	TRUE	FALSE	2.076262	-0.378553	9	3	0.0929360954743971	0.644424979102105	11	FALSE	FALSE	-0.0316082775313405	0.840571099570691	5	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	-0.36391124	0.01786975	5	FALSE	FALSE	3	1	0
Grin2d	ENSMUSG00000002771.12	chr7	45831882	45878378	46496	TRUE	TRUE	FALSE	1.070233	-0.019764	6	4	0.181058693752596	0.285689656883159	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.277966326664947	0.250700810117783	1	FALSE	FALSE	-0.027340665	0.866108032	2	FALSE	FALSE	3	0	0
Grin3a	ENSMUSG00000039579.15	chr4	49661610	49845744	184134	TRUE	TRUE	FALSE	0.659311	-0.02977	3	5	0.267194806565818	0.117247179089414	5	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.14479929306665	0.465395020541016	1	FALSE	FALSE	0.162266084	0.263409316	1	TRUE	FALSE	3	1	0
Grin3b	ENSMUSG00000035745.9	chr10	79970714	79977190	6476	TRUE	TRUE	FALSE	1.930281	-0.110736	9	1	0.780877272296434	0.000419444916573799	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Grina	ENSMUSG00000022564.7	chr15	76246763	76249904	3141	TRUE	FALSE	FALSE	3.092009	-0.120613	10	1	0.0215930304707264	0.911981521738778	1	FALSE	FALSE	0.0477804100048881	0.736142047156747	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.184164235	0.117025549	1	FALSE	FALSE	3	0	0
Grip1	ENSMUSG00000034813.18	chr10	119453829	120087261	633432	TRUE	TRUE	FALSE	1.626164	-0.018944	8	5	0.96454388613285	1.60305981306656e-05	8	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.453364470901214	0.0279304943215467	31	FALSE	FALSE	0.219811722	0.137743033	17	TRUE	FALSE	3	1	0
Grip2	ENSMUSG00000030098.15	chr6	91761508	91827250	65742	TRUE	TRUE	FALSE	5.358008	-0.043689	10	4	0.845150676006341	0.00257983905616808	9	FALSE	FALSE	0.867854254939427	0.00026631464496418	1	FALSE	FALSE	-0.616825708241812	0.000721243797405299	13	FALSE	FALSE	-0.250108189	0.008239492	11	FALSE	FALSE	4	0	0
