gene_name	chr	mut_specific_aging_up	mch_sig
Mrpl28	chr17	FALSE	FALSE
Mrpl3	chr9	FALSE	FALSE
Mrpl30	chr1	FALSE	FALSE
Mrpl32	chr13	FALSE	FALSE
Mrpl33	chr5	FALSE	TRUE
Mrpl34	chr8	FALSE	FALSE
Mrpl35	chr6	FALSE	FALSE
Mrpl36	chr13	FALSE	FALSE
Mrpl37	chr4	FALSE	FALSE
Mrpl38	chr11	FALSE	FALSE
Mrpl39	chr16	FALSE	FALSE
Mrpl4	chr9	FALSE	FALSE
Mrpl41	chr2	FALSE	FALSE
Mrpl42	chr10	FALSE	FALSE
Mrpl44	chr1	FALSE	FALSE
Mrpl45	chr11	FALSE	FALSE
Mrpl46	chr7	FALSE	FALSE
Mrpl47	chr3	FALSE	FALSE
Mrpl48	chr7	FALSE	TRUE
Mrpl49	chr19	FALSE	FALSE
Mrpl50	chr4	FALSE	FALSE
Mrpl52	chr14	FALSE	FALSE
Mrpl53	chr6	FALSE	FALSE
Mrpl54	chr10	FALSE	FALSE
Mrpl55	chr11	FALSE	FALSE
Mrpl58	chr11	FALSE	FALSE
Mrps10	chr17	FALSE	FALSE
Mrps12	chr7	FALSE	FALSE
Mrps14	chr1	FALSE	FALSE
Mrps15	chr4	FALSE	FALSE
Mrps16	chr14	FALSE	FALSE
Mrps17	chr5	FALSE	FALSE
Mrps18a	chr17	FALSE	FALSE
Mrps18c	chr5	FALSE	FALSE
Mrps2	chr2	FALSE	FALSE
Mrps21	chr3	FALSE	FALSE
Mrps22	chr9	FALSE	FALSE
Mrps23	chr11	FALSE	FALSE
Mrps24	chr11	FALSE	FALSE
Mrps25	chr6	FALSE	FALSE
Mrps26	chr2	FALSE	FALSE
Mrps27	chr13	TRUE	TRUE
Mrps28	chr3	FALSE	TRUE
Mrps30	chr13	FALSE	FALSE
Mrps31	chr8	FALSE	FALSE
Mrps33	chr6	FALSE	FALSE
Mrps35	chr6	FALSE	FALSE
Mrps36	chr13	FALSE	FALSE
Mrps5	chr2	FALSE	FALSE
Mrps6	chr16	TRUE	TRUE
Mrps7	chr11	FALSE	FALSE
Mrps9	chr1	FALSE	TRUE
Mrrf	chr2	FALSE	TRUE
Mrs2	chr13	FALSE	TRUE
Mrtfa	chr15	FALSE	TRUE
Mrtfb	chr16	FALSE	TRUE
Mrto4	chr4	FALSE	TRUE
Ms4a1	chr19	FALSE	FALSE
Ms4a10	chr19	FALSE	FALSE
Ms4a13	chr19	FALSE	FALSE
Ms4a15	chr19	FALSE	TRUE
Ms4a18	chr19	FALSE	FALSE
Ms4a19	chr19	FALSE	FALSE
Ms4a2	chr19	FALSE	FALSE
Ms4a20	chr19	FALSE	FALSE
Ms4a3	chr19	FALSE	FALSE
Ms4a4a	chr19	FALSE	FALSE
Ms4a4b	chr19	FALSE	FALSE
Ms4a4c	chr19	FALSE	FALSE
Ms4a4d	chr19	FALSE	FALSE
Ms4a5	chr19	FALSE	FALSE
Ms4a6b	chr19	FALSE	FALSE
Ms4a6c	chr19	FALSE	FALSE
Ms4a6d	chr19	FALSE	FALSE
Ms4a7	chr19	FALSE	FALSE
Ms4a8a	chr19	FALSE	FALSE
Msantd1	chr5	FALSE	FALSE
Msantd2	chr9	FALSE	FALSE
Msantd3	chr4	FALSE	FALSE
Msantd4	chr9	FALSE	FALSE
Msc	chr1	FALSE	FALSE
Msgn1	chr12	FALSE	FALSE
Msh2	chr17	FALSE	TRUE
Msh3	chr13	FALSE	TRUE
Msh4	chr3	FALSE	FALSE
Msh5	chr17	FALSE	TRUE
Msh6	chr17	FALSE	FALSE
Msi1	chr5	FALSE	FALSE
Msi2	chr11	FALSE	TRUE
Msl1	chr11	FALSE	FALSE
Msl2	chr9	FALSE	FALSE
Msl3	chrX	FALSE	FALSE
Msl3l2	chr10	FALSE	FALSE
Msln	chr17	FALSE	FALSE
Mslnl	chr17	FALSE	FALSE
Msmb	chr14	FALSE	FALSE
Msmo1	chr8	FALSE	FALSE
Msmp	chr4	FALSE	TRUE
Msn	chrX	FALSE	FALSE
Msr1	chr8	FALSE	FALSE
Msra	chr14	TRUE	FALSE
Msrb1	chr17	FALSE	FALSE
Msrb2	chr2	FALSE	FALSE
Msrb3	chr10	FALSE	TRUE
Mst1r	chr9	FALSE	FALSE
Mstn	chr1	TRUE	TRUE
Msto1	chr3	FALSE	FALSE
Msx1	chr5	FALSE	FALSE
Msx2	chr13	FALSE	FALSE
Msx3	chr7	FALSE	FALSE
Mt1	chr8	FALSE	FALSE
Mt2	chr8	TRUE	FALSE
Mt3	chr8	FALSE	FALSE
Mt4	chr8	FALSE	FALSE
Mta1	chr12	FALSE	FALSE
Mta2	chr19	FALSE	FALSE
Mta3	chr17	FALSE	TRUE
Mtap	chr4	FALSE	TRUE
Mtarc1	chr1	FALSE	TRUE
Mtarc2	chr1	FALSE	FALSE
Mtbp	chr15	FALSE	FALSE
Mtch1	chr17	FALSE	FALSE
Mtch2	chr2	FALSE	FALSE
Mtcl1	chr17	FALSE	TRUE
Mtcp1	chrX	FALSE	FALSE
Mtdh	chr15	TRUE	TRUE
Mterf1a	chr5	FALSE	FALSE
Mterf1b	chr5	FALSE	FALSE
Mterf2	chr10	FALSE	FALSE
Mterf3	chr13	FALSE	FALSE
Mterf4	chr1	FALSE	FALSE
Mtf1	chr4	FALSE	FALSE
Mtf2	chr5	FALSE	FALSE
Mtfmt	chr9	FALSE	FALSE
Mtfp1	chr11	FALSE	FALSE
Mtfr1	chr3	TRUE	TRUE
Mtfr1l	chr4	FALSE	FALSE
Mtfr2	chr10	FALSE	FALSE
Mtg1	chr7	FALSE	FALSE
Mthfd1	chr12	FALSE	FALSE
Mthfd1l	chr10	TRUE	FALSE
Mthfd2	chr6	FALSE	FALSE
Mthfd2l	chr5	FALSE	FALSE
Mthfr	chr4	FALSE	FALSE
Mthfs	chr9	FALSE	TRUE
Mthfsd	chr8	FALSE	TRUE
Mtif2	chr11	FALSE	FALSE
Mtif3	chr5	FALSE	TRUE
Mtln	chr2	FALSE	FALSE
Mtm1	chrX	FALSE	FALSE
Mtmr1	chrX	FALSE	FALSE
Mtmr10	chr7	FALSE	FALSE
Mtmr11	chr3	FALSE	FALSE
Mtmr12	chr15	FALSE	TRUE
Mtmr14	chr6	FALSE	TRUE
Mtmr2	chr9	FALSE	FALSE
Mtmr3	chr11	FALSE	TRUE
Mtmr4	chr11	FALSE	TRUE
Mtmr6	chr14	FALSE	FALSE
Mtmr7	chr8	FALSE	FALSE
Mtmr9	chr14	FALSE	FALSE
Mtnr1a	chr8	FALSE	FALSE
Mtnr1b	chr9	FALSE	FALSE
Mto1	chr9	FALSE	FALSE
Mtor	chr4	FALSE	TRUE
Mtpap	chr18	FALSE	FALSE
Mtpn	chr6	TRUE	FALSE
Mtr	chr13	FALSE	FALSE
Mtres1	chr10	FALSE	FALSE
Mtrex	chr13	FALSE	TRUE
Mtrf1	chr14	FALSE	TRUE
Mtrf1l	chr10	FALSE	FALSE
Mtrr	chr13	FALSE	FALSE
Mtss1	chr15	FALSE	TRUE
Mtss2	chr8	FALSE	FALSE
Mttp	chr3	FALSE	FALSE
Mturn	chr6	FALSE	FALSE
Mtus1	chr8	FALSE	TRUE
Mtus2	chr5	FALSE	TRUE
Mtx1	chr3	FALSE	FALSE
Mtx2	chr2	FALSE	TRUE
Mtx3	chr13	TRUE	FALSE
Muc1	chr3	FALSE	FALSE
Muc13	chr16	FALSE	FALSE
Muc15	chr2	FALSE	TRUE
Muc2	chr7	FALSE	TRUE
Muc20	chr16	FALSE	FALSE
Muc4	chr16	FALSE	FALSE
Muc5ac	chr7	FALSE	TRUE
Muc5b	chr7	FALSE	FALSE
Muc6	chr7	FALSE	FALSE
Mucl1	chr15	FALSE	FALSE
Mucl3	chr17	FALSE	FALSE
Mug1	chr6	FALSE	FALSE
Mug2	chr6	FALSE	TRUE
Mul1	chr4	FALSE	FALSE
Mup10	chr4	FALSE	FALSE
Mup11	chr4	FALSE	FALSE
Mup13	chr4	FALSE	FALSE
Mup14	chr4	FALSE	FALSE
Mup15	chr4	FALSE	FALSE
Mup16	chr4	FALSE	FALSE
Mup17	chr4	FALSE	FALSE
Mup18	chr4	FALSE	FALSE
Mup19	chr4	FALSE	FALSE
Mup2	chr4	FALSE	FALSE
Mup20	chr4	FALSE	FALSE
Mup21	chr4	FALSE	FALSE
Mup3	chr4	FALSE	FALSE
Mup4	chr4	FALSE	FALSE
Mup5	chr4	FALSE	FALSE
Mup6	chr4	FALSE	TRUE
Mup7	chr4	FALSE	FALSE
Mup8	chr4	FALSE	FALSE
Mup9	chr4	FALSE	FALSE
Mus81	chr19	FALSE	FALSE
Musk	chr4	FALSE	FALSE
Mustn1	chr14	FALSE	FALSE
Mutyh	chr4	FALSE	FALSE
Mvb12a	chr8	FALSE	FALSE
Mvb12b	chr2	FALSE	TRUE
Mvd	chr8	FALSE	FALSE
Mvk	chr5	FALSE	TRUE
Mvp	chr7	FALSE	FALSE
Mxd1	chr6	FALSE	FALSE
Mxd3	chr13	FALSE	FALSE
Mxd4	chr5	FALSE	FALSE
Mxi1	chr19	FALSE	TRUE
Mxra7	chr11	FALSE	FALSE
Mxra8	chr4	FALSE	FALSE
Myadm	chr7	FALSE	FALSE
Myadml2	chr11	FALSE	FALSE
Myb	chr10	FALSE	FALSE
Mybbp1a	chr11	FALSE	FALSE
Mybl1	chr1	FALSE	FALSE
Mybl2	chr2	FALSE	FALSE
Mybpc1	chr10	FALSE	FALSE
Mybpc2	chr7	FALSE	TRUE
Mybpc3	chr2	TRUE	FALSE
Mybph	chr1	FALSE	FALSE
Mybphl	chr3	FALSE	FALSE
Myc	chr15	FALSE	FALSE
Mycbp	chr4	FALSE	FALSE
Mycbp2	chr14	FALSE	TRUE
Mycbpap	chr11	FALSE	FALSE
Mycl	chr4	FALSE	FALSE
Mycn	chr12	FALSE	FALSE
Mycs	chrX	FALSE	FALSE
Myct1	chr10	FALSE	FALSE
Mydgf	chr17	FALSE	FALSE
Myef2	chr2	FALSE	FALSE
Myf5	chr10	FALSE	FALSE
Myf6	chr10	FALSE	FALSE
Myg1	chr15	FALSE	FALSE
Myh1	chr11	FALSE	FALSE
Myh10	chr11	FALSE	TRUE
Myh11	chr16	FALSE	TRUE
Myh13	chr11	FALSE	TRUE
Myh14	chr7	TRUE	FALSE
Myh15	chr16	FALSE	TRUE
Myh2	chr11	FALSE	FALSE
Myh3	chr11	FALSE	FALSE
Myh4	chr11	FALSE	FALSE
Myh6	chr14	FALSE	FALSE
Myh7	chr14	FALSE	TRUE
Myh7b	chr2	FALSE	TRUE
Myh8	chr11	FALSE	FALSE
Myh9	chr15	FALSE	TRUE
Myl1	chr1	FALSE	FALSE
Myl10	chr5	FALSE	FALSE
Myl12a	chr17	FALSE	FALSE
Myl12b	chr17	FALSE	FALSE
Myl2	chr5	FALSE	FALSE
Myl3	chr9	FALSE	FALSE
Myl4	chr11	FALSE	TRUE
Myl6	chr10	FALSE	FALSE
Myl6b	chr10	FALSE	FALSE
Myl7	chr11	TRUE	FALSE
Myl9	chr2	FALSE	FALSE
Mylip	chr13	FALSE	FALSE
Mylk	chr16	TRUE	TRUE
Mylk2	chr2	FALSE	TRUE
Mylk3	chr8	FALSE	FALSE
Mylk4	chr13	FALSE	FALSE
Mylpf	chr7	FALSE	FALSE
Mymk	chr2	FALSE	FALSE
Mymx	chr17	FALSE	FALSE
Mynn	chr3	FALSE	FALSE
Myo10	chr15	FALSE	TRUE
Myo16	chr8	FALSE	TRUE
Myo18a	chr11	TRUE	TRUE
Myo18b	chr5	FALSE	TRUE
Myo19	chr11	FALSE	TRUE
Myo1a	chr10	FALSE	TRUE
Myo1b	chr1	FALSE	TRUE
Myo1c	chr11	FALSE	TRUE
Myo1d	chr11	FALSE	FALSE
Myo1e	chr9	FALSE	TRUE
Myo1f	chr17	FALSE	TRUE
Myo1g	chr11	FALSE	FALSE
Myo1h	chr5	FALSE	FALSE
Myo3a	chr2	FALSE	TRUE
Myo3b	chr2	FALSE	TRUE
Myo5a	chr9	FALSE	TRUE
Myo5b	chr18	FALSE	TRUE
Myo5c	chr9	TRUE	TRUE
Myo6	chr9	FALSE	TRUE
Myo7a	chr7	FALSE	TRUE
Myo7b	chr18	FALSE	FALSE
Myo9a	chr9	FALSE	TRUE
Myo9b	chr8	FALSE	FALSE
Myoc	chr1	FALSE	FALSE
Myocd	chr11	FALSE	FALSE
Myocos	chr1	FALSE	FALSE
Myod1	chr7	FALSE	FALSE
Myof	chr19	TRUE	TRUE
Myog	chr1	TRUE	FALSE
Myom1	chr17	FALSE	FALSE
Myom2	chr8	FALSE	TRUE
Myom3	chr4	FALSE	TRUE
Myorg	chr4	FALSE	FALSE
Myot	chr18	FALSE	FALSE
Myoz1	chr14	FALSE	FALSE
Myoz2	chr3	FALSE	FALSE
Myoz3	chr18	FALSE	FALSE
Mypn	chr10	FALSE	TRUE
Mypop	chr7	FALSE	FALSE
Myrf	chr19	FALSE	FALSE
Myrfl	chr10	TRUE	TRUE
Myrip	chr9	FALSE	TRUE
Mysm1	chr4	FALSE	FALSE
Myt1	chr2	FALSE	FALSE
Myt1l	chr12	FALSE	TRUE
Myzap	chr9	FALSE	TRUE
Mzb1	chr18	FALSE	FALSE
Mzf1	chr7	FALSE	FALSE
Mzt1	chr14	FALSE	TRUE
Mzt2	chr16	FALSE	FALSE
N4bp1	chr8	FALSE	TRUE
N4bp2	chr5	FALSE	TRUE
N4bp2l1	chr5	FALSE	TRUE
N4bp2l2	chr5	FALSE	TRUE
N4bp3	chr11	FALSE	FALSE
N6amt1	chr16	FALSE	FALSE
Naa10	chrX	FALSE	FALSE
Naa11	chr5	FALSE	FALSE
Naa15	chr3	FALSE	TRUE
Naa16	chr14	FALSE	FALSE
Naa20	chr2	FALSE	FALSE
Naa25	chr5	FALSE	FALSE
Naa30	chr14	FALSE	FALSE
Naa35	chr13	FALSE	FALSE
Naa38	chr11	FALSE	FALSE
Naa40	chr19	FALSE	FALSE
Naa60	chr16	FALSE	TRUE
Naaa	chr5	FALSE	FALSE
Naalad2	chr9	FALSE	TRUE
Naaladl1	chr19	FALSE	FALSE
Naaladl2	chr3	FALSE	FALSE
Nab1	chr1	FALSE	FALSE
Nab2	chr10	FALSE	FALSE
Nabp1	chr1	TRUE	TRUE
Nabp2	chr10	FALSE	FALSE
Naca	chr10	FALSE	FALSE
Nacad	chr11	FALSE	FALSE
Nacc1	chr8	FALSE	FALSE
Nacc2	chr2	FALSE	TRUE
Nadk	chr4	FALSE	TRUE
Nadk2	chr15	FALSE	TRUE
Nadsyn1	chr7	FALSE	FALSE
Nae1	chr8	FALSE	FALSE
Naf1	chr8	FALSE	FALSE
Naga	chr15	FALSE	FALSE
Nagk	chr6	FALSE	FALSE
Naglu	chr11	FALSE	FALSE
Nagpa	chr16	TRUE	FALSE
Nags	chr11	FALSE	FALSE
Naip1	chr13	FALSE	TRUE
Naip2	chr13	FALSE	FALSE
Naip5	chr13	FALSE	TRUE
Naip6	chr13	FALSE	FALSE
Nalcn	chr14	FALSE	TRUE
Nampt	chr12	FALSE	FALSE
Nanog	chr6	FALSE	FALSE
Nanos1	chr19	FALSE	FALSE
Nanos2	chr7	FALSE	FALSE
Nanos3	chr8	FALSE	TRUE
Nans	chr4	FALSE	FALSE
Nap1l1	chr10	TRUE	FALSE
Nap1l2	chrX	FALSE	FALSE
Nap1l3	chrX	FALSE	FALSE
Nap1l4	chr7	FALSE	TRUE
Nap1l5	chr6	FALSE	FALSE
Napa	chr7	FALSE	TRUE
Napb	chr2	FALSE	FALSE
Napepld	chr5	FALSE	FALSE
Napg	chr18	FALSE	FALSE
Naprt	chr15	FALSE	FALSE
Napsa	chr7	FALSE	FALSE
Narf	chr11	FALSE	TRUE
Nars2	chr7	FALSE	TRUE
Nasp	chr4	FALSE	FALSE
Nat1	chr8	FALSE	FALSE
Nat10	chr2	FALSE	FALSE
Nat14	chr7	FALSE	FALSE
Nat2	chr8	FALSE	FALSE
Nat3	chr8	FALSE	FALSE
Nat8	chr6	FALSE	FALSE
Nat8f1	chr6	FALSE	FALSE
Nat8f2	chr6	FALSE	FALSE
Nat8f3	chr6	FALSE	FALSE
Nat8f4	chr6	FALSE	FALSE
Nat8f6	chr6	FALSE	TRUE
Nat8f7	chr6	FALSE	FALSE
Nat8l	chr5	FALSE	FALSE
Nat9	chr11	FALSE	FALSE
Natd1	chr11	FALSE	FALSE
Nav1	chr1	FALSE	TRUE
Nav2	chr7	FALSE	TRUE
Nav3	chr10	FALSE	TRUE
Naxd	chr8	FALSE	FALSE
Nbas	chr12	FALSE	TRUE
Nbdy	chrX	FALSE	FALSE
Nbea	chr3	FALSE	TRUE
Nbeal1	chr1	FALSE	TRUE
Nbeal2	chr9	FALSE	FALSE
Nbl1	chr4	FALSE	FALSE
Nbn	chr4	FALSE	FALSE
Nbr1	chr11	FALSE	FALSE
Ncald	chr15	FALSE	TRUE
Ncam1	chr9	FALSE	TRUE
Ncam2	chr16	FALSE	FALSE
Ncan	chr8	FALSE	FALSE
Ncapd2	chr6	FALSE	TRUE
Ncapd3	chr9	FALSE	FALSE
Ncapg	chr5	FALSE	FALSE
Ncapg2	chr12	FALSE	FALSE
Ncaph	chr2	FALSE	TRUE
Ncaph2	chr15	FALSE	FALSE
Ncbp1	chr4	FALSE	FALSE
Ncbp2	chr16	FALSE	FALSE
Ncbp3	chr11	FALSE	TRUE
Nccrp1	chr7	FALSE	TRUE
Ncdn	chr4	FALSE	TRUE
Nceh1	chr3	FALSE	FALSE
Ncf1	chr5	FALSE	TRUE
Ncf2	chr1	FALSE	FALSE
Ncf4	chr15	FALSE	FALSE
Nck1	chr9	FALSE	TRUE
Nck2	chr1	TRUE	FALSE
Nckap1	chr2	FALSE	TRUE
Nckap1l	chr15	FALSE	TRUE
Nckap5	chr1	FALSE	TRUE
Nckap5l	chr15	FALSE	TRUE
Nckipsd	chr9	FALSE	FALSE
Ncl	chr1	FALSE	FALSE
Ncln	chr10	FALSE	FALSE
Ncmap	chr4	FALSE	FALSE
Ncoa1	chr12	FALSE	TRUE
Ncoa2	chr1	FALSE	TRUE
Ncoa3	chr2	FALSE	TRUE
Ncoa4	chr14	FALSE	FALSE
Ncoa5	chr2	FALSE	TRUE
Ncoa6	chr2	FALSE	TRUE
Ncoa7	chr10	FALSE	TRUE
Ncor1	chr11	FALSE	TRUE
Ncor2	chr5	FALSE	TRUE
Ncr1	chr7	FALSE	FALSE
Ncs1	chr2	FALSE	FALSE
Ncstn	chr1	FALSE	FALSE
Ndc1	chr4	FALSE	TRUE
Ndc80	chr17	FALSE	FALSE
Nde1	chr16	FALSE	FALSE
Ndel1	chr11	FALSE	FALSE
Ndfip1	chr18	FALSE	FALSE
Ndfip2	chr14	FALSE	TRUE
Ndn	chr7	FALSE	FALSE
Ndnf	chr6	FALSE	FALSE
Ndor1	chr2	FALSE	FALSE
Ndp	chrX	TRUE	TRUE
Ndrg1	chr15	FALSE	TRUE
Ndrg2	chr14	FALSE	FALSE
Ndrg3	chr2	TRUE	TRUE
Ndrg4	chr8	FALSE	FALSE
Ndst1	chr18	FALSE	TRUE
Ndst2	chr14	FALSE	FALSE
Ndst3	chr3	TRUE	TRUE
Ndst4	chr3	FALSE	TRUE
Ndufa10	chr1	FALSE	FALSE
Ndufa12	chr10	FALSE	FALSE
Ndufa13	chr8	FALSE	FALSE
Ndufa2	chr18	FALSE	FALSE
Ndufa3	chr7	FALSE	FALSE
Ndufa4	chr6	FALSE	FALSE
Ndufa4l2	chr10	FALSE	FALSE
Ndufa5	chr6	FALSE	FALSE
Ndufa7	chr17	FALSE	FALSE
Ndufa8	chr2	FALSE	FALSE
Ndufa9	chr6	FALSE	FALSE
Ndufab1	chr7	FALSE	FALSE
Ndufaf1	chr2	FALSE	FALSE
Ndufaf2	chr13	FALSE	TRUE
Ndufaf3	chr9	FALSE	FALSE
Ndufaf4	chr4	FALSE	FALSE
Ndufaf5	chr2	FALSE	FALSE
Ndufaf6	chr4	FALSE	FALSE
Ndufaf7	chr17	FALSE	FALSE
Ndufb10	chr17	FALSE	FALSE
Ndufb2	chr6	FALSE	FALSE
Ndufb4	chr16	FALSE	FALSE
Ndufb5	chr3	FALSE	FALSE
Ndufb6	chr4	FALSE	FALSE
Ndufb7	chr8	FALSE	FALSE
Ndufb8	chr19	FALSE	FALSE
Ndufb9	chr15	FALSE	FALSE
Ndufc1	chr3	FALSE	TRUE
Ndufc2	chr7	FALSE	FALSE
Ndufs1	chr1	FALSE	FALSE
Ndufs2	chr1	FALSE	FALSE
Ndufs3	chr2	FALSE	FALSE
Ndufs4	chr13	FALSE	TRUE
Ndufs5	chr4	FALSE	FALSE
Ndufs6	chr13	FALSE	FALSE
Ndufs7	chr10	FALSE	FALSE
Ndufs8	chr19	FALSE	FALSE
Ndufv1	chr19	FALSE	FALSE
Ndufv2	chr17	FALSE	FALSE
Ndufv3	chr17	FALSE	FALSE
Neb	chr2	FALSE	TRUE
Nebl	chr2	FALSE	FALSE
Necab1	chr4	FALSE	TRUE
Necab2	chr8	FALSE	FALSE
Necab3	chr2	FALSE	FALSE
Necap1	chr6	FALSE	FALSE
Necap2	chr4	FALSE	FALSE
Nectin1	chr9	FALSE	TRUE
Nectin2	chr7	FALSE	FALSE
Nectin3	chr16	FALSE	FALSE
Nectin4	chr1	FALSE	FALSE
Nedd1	chr10	FALSE	FALSE
Nedd4	chr9	FALSE	TRUE
Nedd4l	chr18	FALSE	TRUE
Nedd8	chr14	FALSE	FALSE
Nedd9	chr13	FALSE	TRUE
Nefh	chr11	FALSE	FALSE
Nefl	chr14	FALSE	FALSE
Nefm	chr14	TRUE	TRUE
Negr1	chr3	TRUE	TRUE
Neil1	chr9	FALSE	FALSE
Neil2	chr14	FALSE	FALSE
Neil3	chr8	TRUE	FALSE
Nek1	chr8	FALSE	TRUE
Nek10	chr14	FALSE	TRUE
Nek11	chr9	FALSE	TRUE
Nek2	chr1	FALSE	FALSE
Nek3	chr8	FALSE	FALSE
Nek4	chr14	FALSE	FALSE
Nek5	chr8	FALSE	TRUE
Nek6	chr2	FALSE	FALSE
Nek7	chr1	FALSE	TRUE
Nek8	chr11	FALSE	FALSE
Nek9	chr12	FALSE	TRUE
Nelfa	chr5	FALSE	FALSE
Nelfb	chr2	FALSE	FALSE
Nelfcd	chr2	FALSE	FALSE
Nelfe	chr17	FALSE	FALSE
Nell1	chr7	FALSE	FALSE
Nell2	chr15	FALSE	TRUE
Nemf	chr12	FALSE	FALSE
Nemp1	chr10	FALSE	FALSE
Nemp2	chr1	FALSE	FALSE
Nenf	chr1	TRUE	FALSE
Neo1	chr9	FALSE	TRUE
Nepn	chr10	FALSE	FALSE
Nepro	chr16	FALSE	FALSE
Nes	chr3	FALSE	FALSE
Net1	chr13	FALSE	FALSE
Neto1	chr18	FALSE	FALSE
Neto2	chr8	FALSE	TRUE
Neu1	chr17	FALSE	FALSE
Neu2	chr1	FALSE	FALSE
Neu3	chr7	FALSE	FALSE
Neu4	chr1	TRUE	FALSE
Neurl1a	chr19	FALSE	TRUE
Neurl1b	chr17	FALSE	TRUE
Neurl3	chr1	FALSE	FALSE
Neurl4	chr11	FALSE	FALSE
Neurod1	chr2	FALSE	FALSE
Neurod2	chr11	FALSE	FALSE
Neurod4	chr10	TRUE	TRUE
Neurod6	chr6	FALSE	TRUE
Neurog1	chr13	FALSE	TRUE
Neurog2	chr3	FALSE	FALSE
Neurog3	chr10	FALSE	FALSE
Nexmif	chrX	FALSE	TRUE
Nexn	chr3	FALSE	FALSE
Nf1	chr11	FALSE	TRUE
Nf2	chr11	FALSE	TRUE
Nfam1	chr15	FALSE	TRUE
Nfasc	chr1	FALSE	TRUE
Nfat5	chr8	FALSE	FALSE
Nfatc1	chr18	FALSE	TRUE
Nfatc2	chr2	TRUE	TRUE
Nfatc2ip	chr7	FALSE	FALSE
Nfatc3	chr8	FALSE	TRUE
Nfatc4	chr14	FALSE	FALSE
Nfe2	chr15	FALSE	FALSE
Nfe2l1	chr11	FALSE	FALSE
Nfe2l2	chr2	TRUE	TRUE
Nfe2l3	chr6	FALSE	TRUE
Nfia	chr4	FALSE	TRUE
Nfib	chr4	FALSE	TRUE
Nfic	chr10	TRUE	FALSE
Nfil3	chr13	TRUE	FALSE
Nfix	chr8	TRUE	TRUE
Nfkb1	chr3	FALSE	FALSE
Nfkb2	chr19	FALSE	FALSE
Nfkbia	chr12	TRUE	FALSE
Nfkbib	chr7	FALSE	FALSE
Nfkbid	chr7	FALSE	FALSE
Nfkbie	chr17	FALSE	FALSE
Nfkbil1	chr17	FALSE	FALSE
Nfkbiz	chr16	FALSE	FALSE
Nfrkb	chr9	FALSE	FALSE
Nfu1	chr6	FALSE	FALSE
Nfx1	chr4	FALSE	FALSE
Nfxl1	chr5	FALSE	FALSE
Nfya	chr17	FALSE	FALSE
Nfyb	chr10	FALSE	FALSE
Nfyc	chr4	FALSE	FALSE
Ngb	chr12	FALSE	FALSE
Ngdn	chr14	FALSE	FALSE
Ngef	chr1	FALSE	TRUE
Ngf	chr3	FALSE	TRUE
Ngfr	chr11	FALSE	FALSE
Ngly1	chr14	FALSE	TRUE
Ngp	chr9	FALSE	FALSE
Ngrn	chr7	FALSE	FALSE
Nhej1	chr1	FALSE	TRUE
Nhlh1	chr1	FALSE	FALSE
Nhlh2	chr3	FALSE	FALSE
Nhlrc1	chr13	FALSE	FALSE
Nhlrc2	chr19	FALSE	FALSE
Nhlrc3	chr3	FALSE	FALSE
Nhlrc4	chr17	FALSE	FALSE
Nhp2	chr11	FALSE	FALSE
Nhs	chrX	FALSE	TRUE
Nhsl1	chr10	FALSE	FALSE
Nhsl2	chrX	FALSE	FALSE
Nicn1	chr9	FALSE	FALSE
Nid1	chr13	TRUE	TRUE
Nid2	chr14	FALSE	FALSE
Nif3l1	chr1	FALSE	FALSE
Nifk	chr1	FALSE	FALSE
Nim1k	chr13	FALSE	TRUE
Nin	chr12	TRUE	TRUE
Ninj1	chr13	TRUE	FALSE
Ninj2	chr6	FALSE	TRUE
Ninl	chr2	FALSE	TRUE
Nipa1	chr7	FALSE	FALSE
Nipa2	chr7	FALSE	FALSE
Nipal1	chr5	FALSE	FALSE
Nipal2	chr15	TRUE	FALSE
Nipal3	chr4	FALSE	FALSE
Nipal4	chr11	FALSE	FALSE
Nipbl	chr15	FALSE	TRUE
Nipsnap1	chr11	FALSE	FALSE
Nipsnap2	chr5	FALSE	FALSE
Nipsnap3a	chr4	FALSE	FALSE
Nipsnap3b	chr4	FALSE	FALSE
Nisch	chr14	FALSE	TRUE
Nit1	chr1	FALSE	FALSE
Nit2	chr16	FALSE	FALSE
Nkain1	chr4	FALSE	FALSE
Nkain2	chr10	FALSE	TRUE
Nkain3	chr4	TRUE	TRUE
Nkain4	chr2	FALSE	TRUE
Nkap	chrX	FALSE	FALSE
Nkapd1	chr9	FALSE	FALSE
Nkapl	chr13	FALSE	FALSE
Nkd1	chr8	FALSE	TRUE
Nkd2	chr13	FALSE	TRUE
Nkg7	chr7	FALSE	FALSE
Nkiras2	chr11	FALSE	FALSE
Nkpd1	chr7	FALSE	FALSE
Nkrf	chrX	FALSE	TRUE
Nktr	chr9	FALSE	FALSE
Nkx1-1	chr5	FALSE	FALSE
Nkx1-2	chr7	FALSE	FALSE
Nkx2-1	chr12	FALSE	FALSE
Nkx2-3	chr19	FALSE	FALSE
Nkx2-4	chr2	FALSE	FALSE
Nkx2-5	chr17	FALSE	FALSE
Nkx2-6	chr14	FALSE	FALSE
Nkx2-9	chr12	FALSE	FALSE
Nkx3-1	chr14	FALSE	FALSE
Nkx3-2	chr5	FALSE	FALSE
Nkx6-1	chr5	TRUE	FALSE
