gene_name	chr	mch_sig	mecp2_sig
Sema3d	chr5	FALSE	FALSE
Cypt1	chrX	FALSE	FALSE
1110038F14Rik	chr15	FALSE	FALSE
Styk1	chr6	FALSE	FALSE
Rin1	chr19	FALSE	FALSE
Wap	chr11	FALSE	FALSE
Sh3glb2	chr2	FALSE	FALSE
Cyp8b1	chr9	FALSE	FALSE
Reg3d	chr6	FALSE	FALSE
Mas1	chr17	FALSE	FALSE
Zfp518a	chr19	FALSE	FALSE
Aqp2	chr15	FALSE	FALSE
Ift172	chr5	FALSE	FALSE
Ccne2	chr4	FALSE	FALSE
Rb1cc1	chr1	FALSE	FALSE
Abcb1a	chr5	FALSE	FALSE
Imp4	chr1	FALSE	FALSE
Zfp708	chr13	FALSE	FALSE
Fetub	chr16	FALSE	FALSE
Large2	chr2	FALSE	FALSE
Slc26a11	chr11	FALSE	FALSE
Sp1	chr15	FALSE	FALSE
Tspo	chr15	FALSE	FALSE
Bpifb4	chr2	FALSE	FALSE
Baz2a	chr10	FALSE	FALSE
Orai3	chr7	FALSE	FALSE
Asic3	chr5	FALSE	FALSE
Rhobtb2	chr14	FALSE	FALSE
Vwa5a	chr9	FALSE	FALSE
Zc4h2	chrX	FALSE	FALSE
Cyp2t4	chr7	FALSE	FALSE
Zbtb49	chr5	FALSE	FALSE
Mtpn	chr6	FALSE	FALSE
F7	chr8	FALSE	FALSE
Il18	chr9	FALSE	FALSE
Trpc6	chr9	FALSE	FALSE
Krt26	chr11	FALSE	FALSE
Mrpl12	chr11	FALSE	FALSE
Apbb1ip	chr2	FALSE	FALSE
Mylk4	chr13	FALSE	FALSE
Rasd2	chr8	FALSE	FALSE
Pcbp4	chr9	FALSE	FALSE
Gm15127	chrX	FALSE	FALSE
Cct5	chr15	FALSE	FALSE
Ciapin1	chr8	FALSE	FALSE
Pomc	chr12	FALSE	FALSE
Fbxo8	chr8	FALSE	FALSE
Mfsd6l	chr11	FALSE	FALSE
Snx31	chr15	FALSE	FALSE
Vmn2r79	chr7	FALSE	FALSE
Dnajb1	chr8	FALSE	FALSE
4930503L19Rik	chr18	FALSE	FALSE
Cfap73	chr5	FALSE	FALSE
Rgs19	chr2	FALSE	FALSE
Tinag	chr9	FALSE	FALSE
Tsks	chr7	FALSE	FALSE
Uck2	chr1	FALSE	FALSE
Tbx18	chr9	FALSE	FALSE
Mpst	chr15	FALSE	FALSE
Cox6b1	chr7	FALSE	FALSE
Nr2c2ap	chr8	FALSE	FALSE
Arl8a	chr1	FALSE	FALSE
Sirt5	chr13	FALSE	FALSE
Chga	chr12	FALSE	FALSE
Dync1i2	chr2	FALSE	FALSE
Pcdh1	chr18	FALSE	FALSE
Wnt5b	chr6	FALSE	FALSE
Gna12	chr5	FALSE	FALSE
Drd1	chr13	FALSE	FALSE
Abca14	chr7	FALSE	FALSE
Osr2	chr15	FALSE	FALSE
Prr11	chr11	FALSE	FALSE
Cyp2e1	chr7	FALSE	FALSE
Dnd1	chr18	FALSE	FALSE
Ccdc12	chr9	FALSE	FALSE
Entpd6	chr2	FALSE	FALSE
Kdm4a	chr4	FALSE	FALSE
T	chr17	FALSE	FALSE
Endou	chr15	FALSE	FALSE
Irak4	chr15	FALSE	FALSE
Rab35	chr5	FALSE	FALSE
Tcaf3	chr6	FALSE	FALSE
Fbxo28	chr1	FALSE	FALSE
Cdc25c	chr18	FALSE	FALSE
Klhdc8a	chr1	FALSE	FALSE
Abca2	chr2	FALSE	FALSE
Cog1	chr11	FALSE	FALSE
Esrrg	chr1	FALSE	FALSE
Tubb6	chr18	FALSE	TRUE
Wdr44	chrX	FALSE	FALSE
Taar7e	chr10	FALSE	FALSE
Fam204a	chr19	FALSE	FALSE
Rcc1l	chr5	FALSE	FALSE
Col3a1	chr1	FALSE	FALSE
Acp4	chr7	FALSE	FALSE
Hspa5	chr2	FALSE	FALSE
Gpat4	chr8	FALSE	FALSE
Rnf139	chr15	FALSE	FALSE
Ptprr	chr10	FALSE	FALSE
Cspg4	chr9	FALSE	FALSE
Mup9	chr4	FALSE	FALSE
Cep44	chr8	FALSE	FALSE
Top2a	chr11	FALSE	FALSE
Zik1	chr7	FALSE	FALSE
Il27	chr7	FALSE	FALSE
Atp2c1	chr9	FALSE	FALSE
Polr2b	chr5	FALSE	FALSE
Ngb	chr12	FALSE	FALSE
Cd209f	chr8	FALSE	FALSE
Luc7l2	chr6	FALSE	FALSE
Klk1b16	chr7	FALSE	FALSE
5530400C23Rik	chr6	FALSE	TRUE
Adgrg5	chr8	FALSE	FALSE
Caprin1	chr2	FALSE	FALSE
Tex101	chr7	FALSE	FALSE
Slc6a4	chr11	FALSE	FALSE
Zmat3	chr3	FALSE	FALSE
Kifc1	chr17	FALSE	FALSE
Slc25a27	chr17	FALSE	FALSE
Fzd8	chr18	FALSE	FALSE
Cep85	chr4	FALSE	FALSE
Hadhb	chr5	FALSE	FALSE
Kif15	chr9	FALSE	FALSE
Ndufb10	chr17	FALSE	FALSE
Rxrg	chr1	FALSE	FALSE
Rab5a	chr17	FALSE	FALSE
Usp53	chr3	FALSE	FALSE
Rras	chr7	FALSE	FALSE
Ugp2	chr11	FALSE	FALSE
Ggt6	chr11	FALSE	FALSE
Lrrc18	chr14	FALSE	FALSE
Zfp106	chr2	FALSE	FALSE
Lacc1	chr14	FALSE	FALSE
Krtap9-5	chr11	FALSE	FALSE
Siah1b	chrX	FALSE	FALSE
Entpd1	chr19	FALSE	FALSE
Slc35e4	chr11	FALSE	FALSE
Apob	chr12	FALSE	FALSE
Apon	chr10	FALSE	FALSE
4930512M02Rik	chr11	FALSE	FALSE
Serpina3m	chr12	FALSE	FALSE
Trim50	chr5	FALSE	FALSE
H2-M11	chr17	FALSE	FALSE
Ccl5	chr11	FALSE	FALSE
Ppp1r2	chr16	FALSE	FALSE
Maml2	chr9	FALSE	FALSE
Ppm1n	chr7	FALSE	FALSE
Lcn11	chr2	FALSE	FALSE
Zpld2	chr4	FALSE	FALSE
Ckap2l	chr2	FALSE	FALSE
U2surp	chr9	FALSE	FALSE
Hsd17b14	chr7	FALSE	FALSE
Trnau1ap	chr4	FALSE	FALSE
Fhod3	chr18	FALSE	FALSE
Oxnad1	chr14	FALSE	FALSE
Lypd11	chr7	FALSE	FALSE
Tmem47	chrX	FALSE	FALSE
Ptdss2	chr7	FALSE	FALSE
Ambp	chr4	FALSE	FALSE
Dcaf15	chr8	FALSE	FALSE
Flvcr2	chr12	FALSE	FALSE
Cyp4a29	chr4	FALSE	FALSE
Zfp62	chr11	FALSE	FALSE
Tmprss11c	chr5	FALSE	TRUE
Gng8	chr7	FALSE	FALSE
Agpat1	chr17	FALSE	FALSE
Prss30	chr17	FALSE	FALSE
Zbtb3	chr19	FALSE	FALSE
Krtap4-6	chr11	FALSE	FALSE
Pcnx4	chr12	FALSE	FALSE
Ddx55	chr5	FALSE	FALSE
Fat1	chr8	FALSE	FALSE
Ube2d1	chr10	FALSE	FALSE
Pot1b	chr17	FALSE	FALSE
Tmem126b	chr7	FALSE	FALSE
Hyal6	chr6	FALSE	FALSE
Cpne7	chr8	FALSE	FALSE
Zscan22	chr7	FALSE	FALSE
Dock1	chr7	FALSE	FALSE
Crybb2	chr5	FALSE	FALSE
Nxpe5	chr5	FALSE	FALSE
Ficd	chr5	FALSE	FALSE
Gcsam	chr16	FALSE	FALSE
2810004N23Rik	chr8	FALSE	FALSE
Speer3	chr5	FALSE	FALSE
Cyp4f16	chr17	FALSE	FALSE
Ptdss1	chr13	FALSE	FALSE
Vmn1r39	chr6	FALSE	FALSE
Tram1l1	chr3	FALSE	FALSE
Lmbrd2	chr15	FALSE	FALSE
Irf9	chr14	FALSE	FALSE
Zranb3	chr1	FALSE	FALSE
Pstpip2	chr18	FALSE	FALSE
Eif4ebp1	chr8	FALSE	FALSE
Apold1	chr6	FALSE	FALSE
Alox8	chr11	FALSE	FALSE
Klhl35	chr7	FALSE	FALSE
P2rx5	chr11	FALSE	FALSE
Hnrnpul1	chr7	FALSE	FALSE
Fnd3c2	chrX	FALSE	FALSE
Ecm2	chr13	FALSE	FALSE
Rangap1	chr15	FALSE	FALSE
Meaf6	chr4	FALSE	FALSE
Fbxl19	chr7	FALSE	FALSE
Glra3	chr8	FALSE	FALSE
Prss40	chr1	FALSE	FALSE
Fam131c	chr4	FALSE	FALSE
Arhgap19	chr19	FALSE	FALSE
Gm13199	chr2	FALSE	FALSE
Add3	chr19	FALSE	FALSE
Serpinf1	chr11	FALSE	FALSE
Frrs1	chr3	FALSE	FALSE
Prr29	chr11	FALSE	FALSE
Wfdc1	chr8	FALSE	FALSE
Pianp	chr6	FALSE	FALSE
Birc7	chr2	FALSE	FALSE
Cmtr2	chr8	FALSE	FALSE
Armcx6	chrX	FALSE	FALSE
Rabggtb	chr3	FALSE	FALSE
Reg4	chr3	FALSE	FALSE
Nudcd2	chr11	FALSE	FALSE
Frmd7	chrX	FALSE	FALSE
Prss52	chr14	FALSE	FALSE
Icam1	chr9	FALSE	FALSE
AI987944	chr7	FALSE	FALSE
Ocrl	chrX	FALSE	FALSE
Kif3c	chr12	FALSE	FALSE
Dok2	chr14	FALSE	FALSE
Adnp2	chr18	FALSE	FALSE
Nampt	chr12	FALSE	FALSE
Gmip	chr8	FALSE	FALSE
Krt88	chr15	FALSE	FALSE
Rfx5	chr3	FALSE	FALSE
Cfap36	chr11	FALSE	FALSE
Apoc3	chr9	FALSE	FALSE
Zpld1	chr16	FALSE	FALSE
Krt1	chr15	FALSE	FALSE
Krt87	chr15	FALSE	FALSE
Mael	chr1	FALSE	FALSE
Lrrc74a	chr12	FALSE	FALSE
Tril	chr6	FALSE	FALSE
Pdcl2	chr5	FALSE	FALSE
Oas1c	chr5	FALSE	FALSE
Tmem40	chr6	FALSE	FALSE
Egr1	chr18	FALSE	FALSE
Pou3f4	chrX	FALSE	FALSE
AI597479	chr1	FALSE	FALSE
Lcn6	chr2	FALSE	FALSE
Gpr161	chr1	FALSE	FALSE
Agbl3	chr6	FALSE	FALSE
Col1a2	chr6	FALSE	FALSE
P2rx7	chr5	FALSE	FALSE
Adprhl1	chr8	FALSE	FALSE
Ssb	chr2	FALSE	FALSE
Gtf2e2	chr8	FALSE	FALSE
Klhl42	chr6	FALSE	FALSE
Ppp2r3d	chr9	FALSE	FALSE
Wdr49	chr3	FALSE	FALSE
AY074887	chr9	FALSE	FALSE
Tnfrsf10b	chr14	FALSE	FALSE
Actrt2	chr4	FALSE	FALSE
Sec22c	chr9	FALSE	FALSE
1700017B05Rik	chr9	FALSE	FALSE
Siglecg	chr7	FALSE	FALSE
Lipg	chr18	FALSE	FALSE
Gjb1	chrX	FALSE	FALSE
Akr1c19	chr13	FALSE	FALSE
Immt	chr6	FALSE	FALSE
Muc13	chr16	FALSE	FALSE
Map3k14	chr11	FALSE	FALSE
Natd1	chr11	FALSE	FALSE
Psmg1	chr16	FALSE	FALSE
Diablo	chr5	FALSE	FALSE
Cers5	chr15	FALSE	FALSE
Gask1a	chr9	FALSE	FALSE
Idh3b	chr2	FALSE	FALSE
Samd13	chr3	FALSE	FALSE
Bard1	chr1	FALSE	FALSE
Slc19a2	chr1	FALSE	FALSE
Crabp2	chr3	FALSE	FALSE
Clcn2	chr16	FALSE	FALSE
Hoxc5	chr15	FALSE	FALSE
Setd6	chr8	FALSE	FALSE
BC005624	chr2	FALSE	FALSE
Ssxb3	chrX	FALSE	FALSE
Lipt2	chr7	FALSE	FALSE
Mapk12	chr15	FALSE	FALSE
Tfap2e	chr4	FALSE	FALSE
Flacc1	chr1	FALSE	FALSE
Ankrd54	chr15	FALSE	FALSE
Mrpl55	chr11	FALSE	FALSE
Fam174a	chr1	FALSE	FALSE
Rspo4	chr2	FALSE	FALSE
Cox8c	chr12	FALSE	FALSE
Tcta	chr9	FALSE	FALSE
Adad2	chr8	FALSE	FALSE
Cox17	chr16	FALSE	FALSE
Lias	chr5	FALSE	FALSE
Zfp39	chr11	FALSE	FALSE
Esp1	chr17	FALSE	FALSE
Stt3a	chr9	FALSE	FALSE
Trim11	chr11	FALSE	FALSE
Bdh2	chr3	FALSE	FALSE
Mxd3	chr13	FALSE	FALSE
Mageb4	chrX	FALSE	FALSE
Gm4297	chrX	FALSE	FALSE
Gss	chr2	FALSE	FALSE
Tnfsf15	chr4	FALSE	FALSE
Qrfp	chr2	FALSE	FALSE
Mocos	chr18	FALSE	FALSE
Dusp19	chr2	FALSE	FALSE
Pcnx3	chr19	FALSE	FALSE
Lrsam1	chr2	FALSE	FALSE
Slc52a2	chr15	FALSE	FALSE
Adh6a	chr3	FALSE	FALSE
Ipo9	chr1	FALSE	FALSE
Rnasel	chr1	FALSE	FALSE
Gzmk	chr13	FALSE	FALSE
Crp	chr1	FALSE	FALSE
9130023H24Rik	chr7	FALSE	FALSE
Zfp810	chr9	FALSE	FALSE
Itfg2	chr6	FALSE	FALSE
Zfp157	chr5	FALSE	FALSE
Pomgnt2	chr9	FALSE	FALSE
Cdh18	chr15	FALSE	FALSE
Galnt6	chr15	FALSE	FALSE
Fam229b	chr10	FALSE	FALSE
Rhobtb1	chr10	FALSE	FALSE
Ankrd13d	chr19	FALSE	FALSE
Ctbs	chr3	FALSE	FALSE
Trpt1	chr19	FALSE	FALSE
Cnot11	chr1	FALSE	FALSE
Anxa3	chr5	FALSE	FALSE
Acot11	chr4	FALSE	FALSE
Scgb2b7	chr7	FALSE	FALSE
Phkg2	chr7	FALSE	FALSE
Nol6	chr4	FALSE	FALSE
Aimp2	chr5	FALSE	FALSE
Mobp	chr9	FALSE	FALSE
Nfkbiz	chr16	FALSE	FALSE
Man1b1	chr2	FALSE	FALSE
Kcna1	chr6	FALSE	FALSE
Rbbp6	chr7	FALSE	FALSE
Mief1	chr15	FALSE	FALSE
Dennd2d	chr3	FALSE	FALSE
Zswim1	chr2	FALSE	FALSE
Kdm8	chr7	FALSE	FALSE
Smr2	chr5	FALSE	FALSE
Cmtm2a	chr8	FALSE	FALSE
Slc25a35	chr11	FALSE	FALSE
Isl2	chr9	FALSE	FALSE
Nvl	chr1	FALSE	FALSE
Arhgef25	chr10	FALSE	FALSE
Fth1	chr19	FALSE	FALSE
Fsd1l	chr4	FALSE	FALSE
H2-M2	chr17	FALSE	FALSE
Pdilt	chr7	FALSE	FALSE
Mblac2	chr13	FALSE	FALSE
Cdx2	chr5	FALSE	FALSE
Bclaf1	chr10	FALSE	FALSE
Ppp1r1c	chr2	FALSE	FALSE
Ift52	chr2	FALSE	FALSE
Srsf3	chr17	FALSE	FALSE
Ezh2	chr6	FALSE	FALSE
Gm14137	chr2	FALSE	FALSE
Myh8	chr11	FALSE	FALSE
Trmt10a	chr3	FALSE	FALSE
Tradd	chr8	FALSE	FALSE
Pitx3	chr19	FALSE	FALSE
C2cd4c	chr10	FALSE	FALSE
Nt5dc1	chr10	FALSE	FALSE
LTO1	chr7	FALSE	FALSE
Fat4	chr3	FALSE	FALSE
Zfp759	chr13	FALSE	FALSE
Agfg2	chr5	FALSE	FALSE
Ripor3	chr2	FALSE	FALSE
Tmem258	chr19	FALSE	FALSE
Hspa8	chr9	FALSE	FALSE
Dll4	chr2	FALSE	FALSE
Idh3a	chr9	FALSE	FALSE
9130008F23Rik	chr17	FALSE	FALSE
Brap	chr5	FALSE	FALSE
Sp9	chr2	FALSE	FALSE
Gm7168	chr17	FALSE	FALSE
Tor4a	chr2	FALSE	FALSE
Kcnc1	chr7	FALSE	FALSE
Fgd2	chr17	FALSE	FALSE
Pcsk4	chr10	FALSE	FALSE
Upb1	chr10	FALSE	FALSE
Rps10	chr17	FALSE	FALSE
Igsf9	chr1	FALSE	FALSE
Esm1	chr13	FALSE	FALSE
Zcchc8	chr5	FALSE	FALSE
Abhd11	chr5	FALSE	FALSE
Fgf23	chr6	FALSE	FALSE
Isoc2a	chr7	FALSE	FALSE
Prol1	chr5	FALSE	FALSE
Ppp1r26	chr2	FALSE	FALSE
Lamc3	chr2	FALSE	FALSE
Lax1	chr1	FALSE	FALSE
Nudt1	chr5	FALSE	FALSE
Capza2	chr6	FALSE	FALSE
P2rx2	chr5	FALSE	FALSE
Zfp790	chr7	FALSE	FALSE
Slc35e1	chr8	FALSE	FALSE
Spsb2	chr6	FALSE	FALSE
Uhmk1	chr1	FALSE	FALSE
Phf11c	chr14	FALSE	FALSE
Abhd12b	chr12	FALSE	FALSE
Rrad	chr8	FALSE	FALSE
Mfsd12	chr10	FALSE	FALSE
Klf1	chr8	FALSE	FALSE
Bloc1s4	chr5	FALSE	FALSE
Tgfb3	chr12	FALSE	FALSE
Dynll2	chr11	FALSE	FALSE
Mettl16	chr11	FALSE	FALSE
Nolc1	chr19	FALSE	FALSE
Rsph3a	chr17	FALSE	FALSE
Tlr4	chr4	FALSE	FALSE
C5ar2	chr7	FALSE	FALSE
Nr2e3	chr9	FALSE	FALSE
Zfp386	chr12	FALSE	FALSE
Rtn4ip1	chr10	FALSE	FALSE
Kpnb1	chr11	FALSE	FALSE
Rgmb	chr17	FALSE	FALSE
Rest	chr5	FALSE	FALSE
Gabrq	chrX	FALSE	FALSE
Tmtc3	chr10	FALSE	FALSE
Fam50a	chrX	FALSE	FALSE
Adipoq	chr16	FALSE	FALSE
Lim2	chr7	FALSE	FALSE
Thop1	chr10	FALSE	FALSE
Hrnr	chr3	FALSE	FALSE
Dnajc16	chr4	FALSE	FALSE
Sox2	chr3	FALSE	FALSE
Egln3	chr12	FALSE	FALSE
BC005537	chr13	FALSE	FALSE
Mrpl4	chr9	FALSE	FALSE
Tlnrd1	chr7	FALSE	FALSE
Dsc1	chr18	FALSE	FALSE
Usp28	chr9	FALSE	FALSE
Gm1110	chr9	FALSE	FALSE
Pcmt1	chr10	FALSE	FALSE
Thrb	chr14	FALSE	FALSE
Zfp958	chr8	FALSE	FALSE
Igsf8	chr1	FALSE	FALSE
Pabpc4l	chr3	FALSE	FALSE
1110004F10Rik	chr7	FALSE	FALSE
Crybb3	chr5	FALSE	FALSE
Septin1	chr7	FALSE	FALSE
Tacr2	chr10	FALSE	FALSE
Scn4a	chr11	FALSE	FALSE
Atp6v1b2	chr8	FALSE	FALSE
Wdr75	chr1	FALSE	FALSE
Hnrnpll	chr17	FALSE	FALSE
Epn1	chr7	FALSE	FALSE
Nphp3	chr9	FALSE	FALSE
Ascl1	chr10	FALSE	FALSE
Efcab3	chr11	FALSE	FALSE
Lgmn	chr12	FALSE	FALSE
Atpsckmt	chr15	FALSE	FALSE
Ubald1	chr16	FALSE	FALSE
Apol6	chr15	FALSE	FALSE
2310057M21Rik	chr7	FALSE	FALSE
Snrpd1	chr18	FALSE	FALSE
Dhx38	chr8	FALSE	FALSE
Ung	chr5	FALSE	FALSE
Srpk3	chrX	FALSE	FALSE
Egfl7	chr2	FALSE	FALSE
Col2a1	chr15	FALSE	FALSE
Dmgdh	chr13	FALSE	FALSE
Zfp473	chr7	FALSE	FALSE
Vat1	chr11	FALSE	FALSE
Trim23	chr13	FALSE	FALSE
Ostc	chr3	FALSE	FALSE
Vmn1r77	chr7	FALSE	FALSE
Klhl11	chr11	FALSE	FALSE
Zglp1	chr9	FALSE	FALSE
Krtap28-13	chr1	FALSE	FALSE
Psen2	chr1	FALSE	FALSE
Klk1b8	chr7	FALSE	FALSE
Sval1	chr6	FALSE	FALSE
Cenpe	chr3	FALSE	FALSE
Slc7a6os	chr8	FALSE	FALSE
Smim38	chr7	FALSE	FALSE
Gtf3c4	chr2	FALSE	FALSE
Zfyve16	chr13	FALSE	FALSE
H3c6	chr13	FALSE	FALSE
AI837181	chr19	FALSE	FALSE
Snx16	chr3	FALSE	FALSE
Kifc2	chr15	FALSE	FALSE
Mest	chr6	FALSE	FALSE
Duox1	chr2	FALSE	FALSE
Chrnb1	chr11	FALSE	FALSE
Tmem176b	chr6	FALSE	FALSE
Plin3	chr17	FALSE	FALSE
Syce1	chr7	FALSE	FALSE
Slc25a13	chr6	FALSE	FALSE
Usp17lb	chr7	FALSE	FALSE
Wrap53	chr11	FALSE	FALSE
Rnase2b	chr14	FALSE	FALSE
Acta1	chr8	FALSE	FALSE
Rbm38	chr2	FALSE	FALSE
Sec16a	chr2	FALSE	FALSE
Lat2	chr5	FALSE	FALSE
Wtap	chr17	FALSE	FALSE
Gpr61	chr3	FALSE	FALSE
Zmpste24	chr4	FALSE	FALSE
Mdfi	chr17	FALSE	FALSE
Scgb1b30	chr7	FALSE	FALSE
Rtn1	chr12	FALSE	FALSE
Vmn1r185	chr7	FALSE	FALSE
Sult2a4	chr7	FALSE	FALSE
Mdm1	chr10	FALSE	FALSE
Gbp8	chr5	FALSE	FALSE
Thbs3	chr3	FALSE	FALSE
Nenf	chr1	FALSE	FALSE
Gm3336	chr8	FALSE	FALSE
Slc38a2	chr15	FALSE	FALSE
Svs3b	chr2	FALSE	FALSE
Cacng7	chr7	FALSE	FALSE
Ifi47	chr11	FALSE	FALSE
Zfp7	chr15	FALSE	FALSE
Cacybp	chr1	FALSE	FALSE
Myb	chr10	FALSE	FALSE
Paip2	chr18	FALSE	FALSE
Arl9	chr5	FALSE	FALSE
Slc51a	chr16	FALSE	FALSE
Slco5a1	chr1	FALSE	FALSE
Coq5	chr5	FALSE	FALSE
Hras	chr7	FALSE	FALSE
Dleu7	chr14	FALSE	FALSE
Pafah2	chr4	FALSE	FALSE
Dpy19l4	chr4	FALSE	FALSE
Hspa14	chr2	FALSE	FALSE
Trim58	chr11	FALSE	FALSE
Ankrd61	chr5	FALSE	FALSE
Lrrc14b	chr13	FALSE	FALSE
Bet1	chr6	FALSE	FALSE
Tmem239	chr2	FALSE	FALSE
Dnmt3l	chr10	FALSE	FALSE
Hint2	chr4	FALSE	FALSE
Rbm5	chr9	FALSE	FALSE
Gstt1	chr10	FALSE	FALSE
Cyp2j11	chr4	FALSE	FALSE
Agpat5	chr8	FALSE	FALSE
Ifna14	chr4	FALSE	FALSE
Bcat2	chr7	FALSE	FALSE
Nudt16l2	chr9	FALSE	FALSE
Mrln	chr10	FALSE	FALSE
Diras1	chr10	FALSE	FALSE
Plscr2	chr9	FALSE	FALSE
Igfbp5	chr1	FALSE	FALSE
Zfp942	chr17	FALSE	FALSE
Brca2	chr5	FALSE	FALSE
Kcnk7	chr19	FALSE	FALSE
Cryba2	chr1	FALSE	FALSE
Dctn4	chr18	FALSE	FALSE
C130073F10Rik	chr4	FALSE	FALSE
Donson	chr16	FALSE	FALSE
Erp29	chr5	FALSE	FALSE
Arpc5	chr1	FALSE	FALSE
Arhgap45	chr10	FALSE	FALSE
Lmcd1	chr6	FALSE	FALSE
Rbm45	chr2	FALSE	FALSE
Slk	chr19	FALSE	FALSE
Ahcyl1	chr3	FALSE	FALSE
Cldn11	chr3	FALSE	FALSE
Kdm6b	chr11	FALSE	FALSE
Lrrc42	chr4	FALSE	FALSE
Zfp385a	chr15	FALSE	FALSE
Slc25a16	chr10	FALSE	FALSE
Aadac	chr3	FALSE	FALSE
Syt17	chr7	FALSE	FALSE
Mettl17	chr14	FALSE	FALSE
Tmem114	chr16	FALSE	FALSE
Figla	chr6	FALSE	FALSE
Rbm18	chr2	FALSE	FALSE
Eid2b	chr7	FALSE	FALSE
Ppp1cc	chr5	FALSE	FALSE
Pzp	chr6	FALSE	FALSE
Nfrkb	chr9	FALSE	FALSE
Rps19bp1	chr15	FALSE	FALSE
Ipo4	chr14	FALSE	FALSE
Mta2	chr19	FALSE	FALSE
Capn13	chr17	FALSE	FALSE
Osm	chr11	FALSE	FALSE
Dars2	chr1	FALSE	FALSE
Kcp	chr6	FALSE	FALSE
Cbr2	chr11	FALSE	FALSE
Pram1	chr17	FALSE	FALSE
Hemgn	chr4	FALSE	FALSE
Cox7a2	chr9	FALSE	FALSE
Krt35	chr11	FALSE	FALSE
Usp46	chr5	FALSE	FALSE
Morn1	chr4	FALSE	FALSE
Ywhaz	chr15	FALSE	FALSE
Dpp4	chr2	FALSE	FALSE
Fcgr1	chr3	FALSE	FALSE
Procr	chr2	FALSE	FALSE
Ufd1	chr16	FALSE	FALSE
Cep164	chr9	FALSE	FALSE
E2f7	chr10	FALSE	FALSE
Hemk1	chr9	FALSE	FALSE
Jmy	chr13	FALSE	FALSE
Gemin8	chrX	FALSE	FALSE
Zkscan2	chr7	FALSE	FALSE
Cyp3a41a	chr5	FALSE	FALSE
Dph3	chr14	FALSE	FALSE
Iws1	chr18	FALSE	FALSE
Apoc2	chr7	FALSE	FALSE
Vmn1r71	chr7	FALSE	FALSE
Scgb1b7	chr7	FALSE	FALSE
Abcb8	chr5	FALSE	FALSE
Ahsa2	chr11	FALSE	FALSE
Gins1	chr2	FALSE	FALSE
Tmprss12	chr15	FALSE	FALSE
Slc38a4	chr15	FALSE	FALSE
Tnr	chr1	FALSE	FALSE
Krtap16-1	chr11	FALSE	FALSE
Cox19	chr5	FALSE	FALSE
Armt1	chr10	FALSE	FALSE
Stard6	chr18	FALSE	FALSE
Sav1	chr12	FALSE	FALSE
Cyren	chr6	FALSE	FALSE
Riok3	chr18	FALSE	FALSE
Lmod3	chr6	FALSE	FALSE
Fhl5	chr4	FALSE	FALSE
Cpne6	chr14	FALSE	FALSE
Alkbh5	chr11	FALSE	FALSE
Prox2	chr12	FALSE	FALSE
Cyp3a41b	chr5	FALSE	FALSE
Nptx1	chr11	FALSE	FALSE
Zfp825	chr13	FALSE	FALSE
Lamb1	chr12	FALSE	FALSE
Fam24a	chr7	FALSE	FALSE
Ccdc65	chr15	FALSE	FALSE
Crk	chr11	FALSE	FALSE
Pom121	chr5	FALSE	FALSE
Ifi213	chr1	FALSE	FALSE
Rab34	chr11	FALSE	FALSE
Cd44	chr2	FALSE	FALSE
Nrde2	chr12	FALSE	FALSE
Il18rap	chr1	FALSE	FALSE
Dcun1d3	chr7	FALSE	FALSE
Nosip	chr7	FALSE	FALSE
Ttll6	chr11	FALSE	FALSE
Pprc1	chr19	FALSE	FALSE
Ctsd	chr7	FALSE	FALSE
Slc25a48	chr13	FALSE	FALSE
4933412E24Rik	chr15	FALSE	FALSE
Pdgfrb	chr18	FALSE	FALSE
Tmem204	chr17	FALSE	FALSE
Sh3rf2	chr18	FALSE	FALSE
Atp6v1f	chr6	FALSE	FALSE
Camp	chr9	FALSE	FALSE
Dazap1	chr10	FALSE	FALSE
Dnajc19	chr3	FALSE	FALSE
Tmem45a2	chr16	FALSE	FALSE
Rnf10	chr5	FALSE	FALSE
Cdhr3	chr12	FALSE	FALSE
Rtca	chr3	FALSE	FALSE
Tmem95	chr11	FALSE	FALSE
Pycard	chr7	FALSE	FALSE
AW209491	chr13	FALSE	FALSE
Acbd4	chr11	FALSE	FALSE
Zfp622	chr15	FALSE	FALSE
Ddrgk1	chr2	FALSE	FALSE
Clp1	chr2	FALSE	FALSE
Zrsr2	chrX	FALSE	FALSE
Fam111a	chr19	FALSE	FALSE
Mob4	chr1	FALSE	FALSE
Strn4	chr7	FALSE	FALSE
Etfbkmt	chr6	FALSE	FALSE
Prkar1b	chr5	FALSE	FALSE
Sri	chr5	FALSE	FALSE
Cops2	chr2	FALSE	FALSE
Med22	chr2	FALSE	FALSE
Ifih1	chr2	FALSE	FALSE
Rnf148	chr6	FALSE	FALSE
Jmjd8	chr17	FALSE	FALSE
Slc22a28	chr19	FALSE	FALSE
Qrsl1	chr10	FALSE	FALSE
1700113H08Rik	chr10	FALSE	FALSE
Gkn3	chr6	FALSE	FALSE
Usp19	chr9	FALSE	FALSE
Tcstv3	chr13	FALSE	FALSE
Mis18bp1	chr12	FALSE	FALSE
Ank3	chr10	FALSE	FALSE
Frg1	chr8	FALSE	FALSE
Tfpt	chr7	FALSE	FALSE
Vamp3	chr4	FALSE	FALSE
Omp	chr7	FALSE	FALSE
Snx19	chr9	FALSE	FALSE
Atp1a3	chr7	FALSE	FALSE
