gene_name	chr	many_peaks	gained_nearest_tss
Lef1	chr3	TRUE	FALSE
Lefty1	chr1	TRUE	FALSE
Lefty2	chr1	FALSE	FALSE
Lekr1	chr3	TRUE	FALSE
Lelp1	chr3	FALSE	FALSE
Lemd1	chr1	TRUE	FALSE
Lemd2	chr17	TRUE	FALSE
Lemd3	chr10	FALSE	FALSE
Leng1	chr7	FALSE	FALSE
Leng8	chr7	FALSE	FALSE
Leng9	chr7	FALSE	FALSE
Leo1	chr9	FALSE	FALSE
Lep	chr6	TRUE	FALSE
Lepr	chr4	TRUE	FALSE
Leprot	chr4	TRUE	FALSE
Leprotl1	chr8	FALSE	FALSE
Letm1	chr5	TRUE	FALSE
Letm2	chr8	FALSE	FALSE
Letmd1	chr15	TRUE	FALSE
Lfng	chr5	TRUE	FALSE
Lgals1	chr15	FALSE	FALSE
Lgals12	chr19	TRUE	FALSE
Lgals2	chr15	FALSE	FALSE
Lgals3	chr14	TRUE	FALSE
Lgals3bp	chr11	TRUE	FALSE
Lgals4	chr7	FALSE	FALSE
Lgals7	chr7	FALSE	FALSE
Lgals8	chr13	TRUE	FALSE
Lgals9	chr11	TRUE	FALSE
Lgalsl	chr11	TRUE	FALSE
Lgi1	chr19	TRUE	TRUE
Lgi2	chr5	TRUE	FALSE
Lgi3	chr14	FALSE	FALSE
Lgi4	chr7	FALSE	FALSE
Lgmn	chr12	TRUE	FALSE
Lgr4	chr2	TRUE	FALSE
Lgr5	chr10	TRUE	FALSE
Lgr6	chr1	TRUE	FALSE
Lgsn	chr1	FALSE	TRUE
Lhb	chr7	FALSE	FALSE
Lhcgr	chr17	TRUE	FALSE
Lhfpl1	chrX	FALSE	FALSE
Lhfpl2	chr13	TRUE	FALSE
Lhfpl3	chr5	TRUE	FALSE
Lhfpl4	chr6	TRUE	FALSE
Lhfpl5	chr17	FALSE	FALSE
Lhfpl6	chr3	TRUE	FALSE
Lhfpl7	chr5	FALSE	FALSE
Lhpp	chr7	TRUE	FALSE
Lhx1	chr11	FALSE	FALSE
Lhx1os	chr11	TRUE	FALSE
Lhx2	chr2	TRUE	FALSE
Lhx3	chr2	TRUE	FALSE
Lhx4	chr1	TRUE	FALSE
Lhx5	chr5	TRUE	FALSE
Lhx6	chr2	TRUE	FALSE
Lhx8	chr3	TRUE	FALSE
Lhx9	chr1	TRUE	FALSE
Lias	chr5	FALSE	FALSE
Liat1	chr11	FALSE	FALSE
Lif	chr11	TRUE	FALSE
Lifr	chr15	TRUE	FALSE
Lig1	chr7	TRUE	FALSE
Lig3	chr11	TRUE	FALSE
Lig4	chr8	TRUE	FALSE
Lilra5	chr7	FALSE	FALSE
Lilra6	chr7	TRUE	FALSE
Lilrb4a	chr10	TRUE	FALSE
Lim2	chr7	FALSE	FALSE
Lima1	chr15	TRUE	FALSE
Limch1	chr5	TRUE	FALSE
Limd1	chr9	TRUE	FALSE
Limd2	chr11	FALSE	FALSE
Lime1	chr2	FALSE	FALSE
Limk1	chr5	TRUE	FALSE
Limk2	chr11	TRUE	FALSE
Lims1	chr10	TRUE	FALSE
Lims2	chr18	TRUE	FALSE
Lin28a	chr4	TRUE	FALSE
Lin28b	chr10	FALSE	FALSE
Lin37	chr7	FALSE	FALSE
Lin52	chr12	FALSE	FALSE
Lin54	chr5	FALSE	FALSE
Lin7a	chr10	TRUE	FALSE
Lin7b	chr7	FALSE	FALSE
Lin7c	chr2	FALSE	FALSE
Lin9	chr1	FALSE	FALSE
Lincmd1	chr1	FALSE	FALSE
Lingo1	chr9	TRUE	FALSE
Lingo2	chr4	TRUE	FALSE
Lingo3	chr10	FALSE	FALSE
Lingo4	chr3	FALSE	FALSE
Lins1	chr7	TRUE	FALSE
Lipa	chr19	TRUE	FALSE
Lipc	chr9	TRUE	TRUE
Lipe	chr7	FALSE	FALSE
Lipg	chr18	TRUE	FALSE
Liph	chr16	FALSE	FALSE
Lipi	chr16	FALSE	FALSE
Lipm	chr19	FALSE	FALSE
Lipn	chr19	FALSE	FALSE
Lipo1	chr19	FALSE	FALSE
Lipo3	chr19	FALSE	FALSE
Lipo4	chr19	FALSE	FALSE
Lipt1	chr1	FALSE	FALSE
Lipt2	chr7	FALSE	FALSE
Litaf	chr16	TRUE	FALSE
Litafd	chr16	FALSE	FALSE
Lix1	chr17	FALSE	FALSE
Lix1l	chr3	FALSE	FALSE
Lkaaear1	chr2	FALSE	FALSE
Llgl1	chr11	FALSE	FALSE
Llgl2	chr11	TRUE	FALSE
Llph	chr10	TRUE	FALSE
Lman1	chr18	TRUE	FALSE
Lman1l	chr9	FALSE	FALSE
Lman2	chr13	FALSE	FALSE
Lman2l	chr1	TRUE	FALSE
Lmbr1	chr5	FALSE	FALSE
Lmbr1l	chr15	FALSE	FALSE
Lmbrd1	chr1	TRUE	FALSE
Lmbrd2	chr15	FALSE	FALSE
Lmcd1	chr6	TRUE	FALSE
Lmf1	chr17	TRUE	FALSE
Lmf2	chr15	FALSE	FALSE
Lmln	chr16	FALSE	FALSE
Lmna	chr3	TRUE	FALSE
Lmnb1	chr18	TRUE	FALSE
Lmnb2	chr10	TRUE	FALSE
Lmntd1	chr6	TRUE	FALSE
Lmntd2	chr7	FALSE	FALSE
Lmo1	chr7	TRUE	FALSE
Lmo2	chr2	TRUE	FALSE
Lmo3	chr6	TRUE	FALSE
Lmo4	chr3	TRUE	FALSE
Lmo7	chr14	TRUE	FALSE
Lmod1	chr1	FALSE	FALSE
Lmod2	chr6	TRUE	FALSE
Lmod3	chr6	TRUE	FALSE
Lmtk2	chr5	FALSE	FALSE
Lmtk3	chr7	TRUE	FALSE
Lmx1a	chr1	TRUE	FALSE
Lmx1b	chr2	TRUE	FALSE
Lncbate1	chr8	TRUE	FALSE
Lncbate10	chr18	TRUE	FALSE
Lncbate3	chr9	FALSE	FALSE
Lncenc1	chr13	TRUE	FALSE
Lncpint	chr6	TRUE	FALSE
Lncppara	chr15	TRUE	FALSE
Lnp1	chr16	FALSE	FALSE
Lnpep	chr17	TRUE	FALSE
Lnpk	chr2	TRUE	FALSE
Lnx1	chr5	TRUE	FALSE
Lnx2	chr5	TRUE	FALSE
Lockd	chr6	FALSE	FALSE
Lonp1	chr17	FALSE	FALSE
Lonp2	chr8	FALSE	FALSE
Lonrf1	chr8	TRUE	FALSE
Lonrf2	chr1	TRUE	FALSE
Lonrf3	chrX	TRUE	FALSE
Loricrin	chr3	FALSE	FALSE
Lox	chr18	FALSE	FALSE
Loxhd1	chr18	TRUE	FALSE
Loxl1	chr9	TRUE	FALSE
Loxl3	chr6	FALSE	FALSE
Loxl4	chr19	TRUE	FALSE
Lpar1	chr4	TRUE	FALSE
Lpar2	chr8	FALSE	FALSE
Lpar3	chr3	TRUE	FALSE
Lpar5	chr6	FALSE	FALSE
Lpar6	chr14	FALSE	FALSE
Lpcat1	chr13	TRUE	FALSE
Lpcat2	chr8	TRUE	FALSE
Lpcat2b	chr5	FALSE	FALSE
Lpcat3	chr6	TRUE	FALSE
Lpcat4	chr2	FALSE	FALSE
Lpgat1	chr1	TRUE	FALSE
Lpin1	chr12	TRUE	FALSE
Lpin2	chr17	TRUE	FALSE
Lpin3	chr2	TRUE	FALSE
Lpl	chr8	TRUE	FALSE
Lpo	chr11	FALSE	FALSE
Lpp	chr16	TRUE	FALSE
Lrat	chr3	FALSE	FALSE
Lratd1	chr12	TRUE	FALSE
Lratd2	chr15	TRUE	FALSE
Lrba	chr3	TRUE	FALSE
Lrch1	chr14	TRUE	FALSE
Lrch2	chrX	TRUE	FALSE
Lrch3	chr16	TRUE	FALSE
Lrch4	chr5	FALSE	FALSE
Lrcol1	chr5	FALSE	FALSE
Lrfn1	chr7	TRUE	FALSE
Lrfn2	chr17	TRUE	FALSE
Lrfn3	chr7	TRUE	FALSE
Lrfn4	chr19	FALSE	FALSE
Lrfn5	chr12	TRUE	FALSE
Lrg1	chr17	FALSE	FALSE
Lrguk	chr6	TRUE	FALSE
Lrif1	chr3	FALSE	FALSE
Lrig1	chr6	TRUE	FALSE
Lrig2	chr3	TRUE	FALSE
Lrig3	chr10	TRUE	FALSE
Lrit1	chr14	FALSE	FALSE
Lrit2	chr14	TRUE	FALSE
Lrit3	chr3	TRUE	FALSE
Lrmda	chr14	TRUE	FALSE
Lrp1	chr10	TRUE	FALSE
Lrp10	chr14	FALSE	FALSE
Lrp11	chr10	TRUE	FALSE
Lrp12	chr15	TRUE	FALSE
Lrp1b	chr2	TRUE	FALSE
Lrp2	chr2	TRUE	FALSE
Lrp2bp	chr8	FALSE	FALSE
Lrp3	chr7	TRUE	FALSE
Lrp4	chr2	TRUE	FALSE
Lrp5	chr19	TRUE	FALSE
Lrp6	chr6	TRUE	FALSE
Lrp8	chr4	TRUE	FALSE
Lrp8os2	chr4	TRUE	FALSE
Lrpap1	chr5	TRUE	FALSE
Lrpprc	chr17	TRUE	FALSE
Lrr1	chr12	FALSE	FALSE
Lrrc1	chr9	TRUE	FALSE
Lrrc10	chr10	FALSE	FALSE
Lrrc10b	chr19	TRUE	FALSE
Lrrc14b	chr13	FALSE	FALSE
Lrrc15	chr16	TRUE	FALSE
Lrrc17	chr5	TRUE	FALSE
Lrrc18	chr14	TRUE	FALSE
Lrrc2	chr9	FALSE	FALSE
Lrrc20	chr10	TRUE	FALSE
Lrrc23	chr6	FALSE	FALSE
Lrrc24	chr15	FALSE	FALSE
Lrrc25	chr8	FALSE	FALSE
Lrrc27	chr7	TRUE	FALSE
Lrrc28	chr7	TRUE	FALSE
Lrrc3	chr10	FALSE	FALSE
Lrrc30	chr17	FALSE	FALSE
Lrrc31	chr3	FALSE	FALSE
Lrrc32	chr7	TRUE	FALSE
Lrrc34	chr3	FALSE	FALSE
Lrrc36	chr8	FALSE	FALSE
Lrrc37	chr11	FALSE	FALSE
Lrrc38	chr4	TRUE	FALSE
Lrrc39	chr3	FALSE	FALSE
Lrrc3b	chr14	TRUE	FALSE
Lrrc4	chr6	TRUE	FALSE
Lrrc40	chr3	TRUE	FALSE
Lrrc41	chr4	FALSE	FALSE
Lrrc42	chr4	FALSE	FALSE
Lrrc47	chr4	FALSE	FALSE
Lrrc49	chr9	TRUE	FALSE
Lrrc4b	chr7	TRUE	FALSE
Lrrc4c	chr2	TRUE	FALSE
Lrrc51	chr7	FALSE	FALSE
Lrrc52	chr1	TRUE	FALSE
Lrrc55	chr2	TRUE	FALSE
Lrrc56	chr7	FALSE	FALSE
Lrrc58	chr16	FALSE	FALSE
Lrrc59	chr11	FALSE	FALSE
Lrrc61	chr6	FALSE	FALSE
Lrrc63	chr14	FALSE	FALSE
Lrrc66	chr5	TRUE	FALSE
Lrrc69	chr4	FALSE	FALSE
Lrrc7	chr3	TRUE	FALSE
Lrrc71	chr3	TRUE	FALSE
Lrrc72	chr12	FALSE	FALSE
Lrrc73	chr17	FALSE	FALSE
Lrrc74a	chr12	TRUE	FALSE
Lrrc74b	chr16	FALSE	FALSE
Lrrc75a	chr11	TRUE	FALSE
Lrrc75b	chr10	FALSE	FALSE
Lrrc8a	chr2	FALSE	FALSE
Lrrc8b	chr5	TRUE	FALSE
Lrrc8c	chr5	TRUE	FALSE
Lrrc8d	chr5	TRUE	FALSE
Lrrc8e	chr8	FALSE	FALSE
Lrrc9	chr12	TRUE	FALSE
Lrrcc1	chr3	FALSE	FALSE
Lrrd1	chr5	FALSE	FALSE
Lrrfip1	chr1	TRUE	FALSE
Lrrfip2	chr9	TRUE	FALSE
Lrriq1	chr10	FALSE	FALSE
Lrriq3	chr3	TRUE	FALSE
Lrriq4	chr3	FALSE	FALSE
Lrrk1	chr7	TRUE	FALSE
Lrrk2	chr15	TRUE	FALSE
Lrrn1	chr6	TRUE	FALSE
Lrrn2	chr1	TRUE	FALSE
Lrrn3	chr12	TRUE	FALSE
Lrrn4	chr2	FALSE	FALSE
Lrrn4cl	chr19	FALSE	FALSE
Lrrtm1	chr6	TRUE	FALSE
Lrrtm2	chr18	FALSE	FALSE
Lrrtm3	chr10	TRUE	FALSE
Lrrtm4	chr6	TRUE	FALSE
Lrsam1	chr2	TRUE	FALSE
Lrtm1	chr14	TRUE	FALSE
Lrtm2	chr6	TRUE	FALSE
Lrwd1	chr5	TRUE	FALSE
Lsamp	chr16	TRUE	FALSE
Lsg1	chr16	FALSE	FALSE
Lsm10	chr4	FALSE	FALSE
Lsm11	chr11	TRUE	FALSE
Lsm12	chr11	FALSE	FALSE
Lsm14a	chr7	TRUE	FALSE
Lsm14b	chr2	TRUE	FALSE
Lsm2	chr17	FALSE	FALSE
Lsm3	chr6	TRUE	FALSE
Lsm4	chr8	TRUE	FALSE
Lsm5	chr6	FALSE	FALSE
Lsm6	chr8	TRUE	FALSE
Lsm7	chr10	FALSE	FALSE
Lsm8	chr6	TRUE	FALSE
Lsmem1	chr12	FALSE	FALSE
Lsmem2	chr9	FALSE	FALSE
Lsp1	chr7	TRUE	FALSE
Lsr	chr7	FALSE	FALSE
Lss	chr10	TRUE	FALSE
Lst1	chr17	FALSE	FALSE
Lta	chr17	FALSE	FALSE
Lta4h	chr10	TRUE	FALSE
Ltb4r1	chr14	FALSE	FALSE
Ltb4r2	chr14	FALSE	FALSE
Ltbp1	chr17	TRUE	FALSE
Ltbp2	chr12	TRUE	FALSE
Ltbp3	chr19	TRUE	FALSE
Ltbp4	chr7	TRUE	FALSE
Ltbr	chr6	FALSE	FALSE
Ltc4s	chr11	FALSE	FALSE
Ltf	chr9	FALSE	FALSE
Ltk	chr2	TRUE	FALSE
Ltn1	chr16	TRUE	FALSE
Ltv1	chr10	TRUE	FALSE
Luc7l	chr17	TRUE	FALSE
Luc7l2	chr6	FALSE	FALSE
Luc7l3	chr11	TRUE	FALSE
Lum	chr10	FALSE	FALSE
Lurap1	chr4	FALSE	FALSE
Lurap1l	chr4	TRUE	FALSE
Luzp1	chr4	FALSE	FALSE
Luzp2	chr7	TRUE	FALSE
Luzp4	chrX	TRUE	FALSE
Lvrn	chr18	TRUE	FALSE
Lxn	chr3	FALSE	FALSE
Ly6c2	chr15	FALSE	FALSE
Ly6d	chr15	FALSE	FALSE
Ly6e	chr15	FALSE	FALSE
Ly6f	chr15	FALSE	FALSE
Ly6g	chr15	TRUE	FALSE
Ly6g2	chr15	FALSE	FALSE
Ly6g5c	chr17	FALSE	FALSE
Ly6g6c	chr17	FALSE	FALSE
Ly6g6d	chr17	FALSE	FALSE
Ly6g6f	chr17	FALSE	FALSE
Ly6g6g	chr15	FALSE	FALSE
Ly6h	chr15	TRUE	FALSE
Ly6i	chr15	FALSE	FALSE
Ly6k	chr15	FALSE	FALSE
Ly6l	chr15	TRUE	FALSE
Ly6m	chr15	TRUE	FALSE
Ly75	chr2	TRUE	FALSE
Ly86	chr13	TRUE	FALSE
Ly9	chr1	FALSE	FALSE
Ly96	chr1	TRUE	FALSE
Lyar	chr5	FALSE	FALSE
Lyg1	chr1	FALSE	FALSE
Lyl1	chr8	FALSE	FALSE
Lyn	chr4	TRUE	FALSE
Lynx1	chr15	FALSE	FALSE
Lypd1	chr1	TRUE	FALSE
Lypd10	chr7	FALSE	FALSE
Lypd11	chr7	FALSE	FALSE
Lypd2	chr15	FALSE	FALSE
Lypd3	chr7	FALSE	FALSE
Lypd4	chr7	FALSE	FALSE
Lypd5	chr7	FALSE	FALSE
Lypd6	chr2	TRUE	FALSE
Lypd6b	chr2	TRUE	FALSE
Lypd8	chr11	FALSE	FALSE
Lypd8l	chr11	FALSE	FALSE
Lypd9	chr11	FALSE	FALSE
Lypla1	chr1	FALSE	FALSE
Lypla2	chr4	FALSE	FALSE
Lyplal1	chr1	TRUE	FALSE
Lyrm1	chr7	FALSE	FALSE
Lyrm2	chr4	FALSE	FALSE
Lyrm4	chr13	FALSE	FALSE
Lyrm7	chr11	FALSE	FALSE
Lyrm7os	chr11	FALSE	FALSE
Lyrm9	chr11	TRUE	FALSE
Lyset	chr12	FALSE	FALSE
Lysmd2	chr9	FALSE	FALSE
Lysmd3	chr13	FALSE	FALSE
Lysmd4	chr7	TRUE	FALSE
Lyst	chr13	TRUE	FALSE
Lyve1	chr7	TRUE	FALSE
Lyz1	chr10	FALSE	FALSE
Lyz2	chr10	FALSE	FALSE
Lyz3	chr10	FALSE	FALSE
Lyzl1	chr18	TRUE	FALSE
Lyzl4	chr9	TRUE	FALSE
Lyzl4os	chr9	TRUE	FALSE
Lyzl6	chr11	FALSE	FALSE
Lztfl1	chr9	FALSE	FALSE
Lztr1	chr16	TRUE	FALSE
Lzts1	chr8	TRUE	FALSE
Lzts3	chr2	FALSE	FALSE
M1ap	chr6	FALSE	FALSE
M5C1000I18Rik	chr9	FALSE	FALSE
M6pr	chr6	FALSE	FALSE
Mab21l1	chr3	TRUE	FALSE
Mab21l2	chr3	FALSE	FALSE
Mab21l3	chr3	TRUE	FALSE
Mab21l4	chr1	FALSE	FALSE
Macc1	chr12	FALSE	FALSE
Macf1	chr4	TRUE	FALSE
Macir	chr1	TRUE	FALSE
Maco1	chr4	TRUE	FALSE
Macrod1	chr19	TRUE	FALSE
Macrod2	chr2	TRUE	FALSE
Macroh2a1	chr13	TRUE	FALSE
Macroh2a2	chr10	FALSE	FALSE
Macroh2a3	chr15	FALSE	FALSE
Mad1l1	chr5	TRUE	FALSE
Mad2l1	chr6	TRUE	FALSE
Mad2l1bp	chr17	FALSE	FALSE
Mad2l2	chr4	FALSE	FALSE
Madcam1	chr10	FALSE	FALSE
Madd	chr2	TRUE	FALSE
Maea	chr5	TRUE	FALSE
Mael	chr1	FALSE	FALSE
Maf	chr8	TRUE	FALSE
Mafa	chr15	TRUE	FALSE
Mafb	chr2	TRUE	FALSE
Maff	chr15	FALSE	FALSE
Mafk	chr5	TRUE	FALSE
Mag	chr7	TRUE	FALSE
Magea10	chrX	FALSE	FALSE
Magea13	chrX	FALSE	FALSE
Magea14	chrX	TRUE	FALSE
Magea3	chrX	FALSE	FALSE
Magea4	chrX	FALSE	FALSE
Magea5	chrX	FALSE	FALSE
Magea6	chrX	FALSE	FALSE
Magea8	chrX	FALSE	FALSE
Magea9	chrX	FALSE	FALSE
Mageb1	chrX	TRUE	FALSE
Mageb16	chrX	FALSE	FALSE
Mageb18	chrX	FALSE	FALSE
Mageb2	chrX	FALSE	FALSE
Mageb4	chrX	TRUE	FALSE
Mageb5b	chrX	FALSE	FALSE
Magec2	chrX	FALSE	FALSE
Maged1	chrX	FALSE	FALSE
Maged2	chrX	TRUE	FALSE
Magee1	chrX	FALSE	FALSE
Magee2	chrX	FALSE	FALSE
Magef1	chr16	TRUE	FALSE
Mageh1	chrX	FALSE	FALSE
Magel2	chr7	FALSE	FALSE
Magi1	chr6	TRUE	FALSE
Magi2	chr5	TRUE	FALSE
Magi3	chr3	TRUE	FALSE
Magoh	chr4	FALSE	FALSE
Magohb	chr6	FALSE	FALSE
Magt1	chrX	FALSE	FALSE
Majin	chr19	FALSE	FALSE
Mak	chr13	TRUE	FALSE
Mak16	chr8	FALSE	FALSE
Mal	chr2	TRUE	FALSE
Mal2	chr15	FALSE	FALSE
Malat1	chr19	TRUE	FALSE
Mall	chr2	TRUE	FALSE
Malrd1	chr2	FALSE	FALSE
Malsu1	chr6	FALSE	FALSE
Malt1	chr18	TRUE	FALSE
Mamdc2	chr19	TRUE	FALSE
Mamdc4	chr2	FALSE	FALSE
Maml1	chr11	FALSE	FALSE
Maml2	chr9	TRUE	FALSE
Maml3	chr3	TRUE	FALSE
Mamld1	chrX	TRUE	FALSE
Mamstr	chr7	FALSE	FALSE
Man1a	chr10	TRUE	FALSE
Man1a2	chr3	TRUE	FALSE
Man1b1	chr2	TRUE	FALSE
Man1c1	chr4	TRUE	FALSE
Man2a1	chr17	TRUE	FALSE
Man2a2	chr7	TRUE	FALSE
Man2b1	chr8	FALSE	FALSE
Man2b2	chr5	TRUE	FALSE
Man2c1	chr9	FALSE	FALSE
Man2c1os	chr9	FALSE	FALSE
Manba	chr3	TRUE	FALSE
Manbal	chr2	TRUE	FALSE
Manea	chr4	TRUE	FALSE
Maneal	chr4	FALSE	FALSE
Manf	chr9	FALSE	FALSE
Mannr	chr3	TRUE	FALSE
Mansc1	chr6	TRUE	FALSE
Mansc4	chr6	FALSE	FALSE
Maoa	chrX	FALSE	FALSE
Maob	chrX	FALSE	FALSE
Map10	chr8	TRUE	FALSE
Map1a	chr2	TRUE	FALSE
Map1b	chr13	TRUE	FALSE
Map1lc3a	chr2	FALSE	FALSE
Map1lc3b	chr8	FALSE	FALSE
Map1s	chr8	FALSE	FALSE
Map2	chr1	TRUE	FALSE
Map2k1	chr9	FALSE	FALSE
Map2k2	chr10	TRUE	FALSE
Map2k3	chr11	TRUE	FALSE
Map2k3os	chr11	FALSE	FALSE
Map2k4	chr11	TRUE	FALSE
Map2k5	chr9	TRUE	FALSE
Map2k6	chr11	TRUE	FALSE
Map2k7	chr8	FALSE	FALSE
Map3k1	chr13	TRUE	FALSE
Map3k10	chr7	FALSE	FALSE
Map3k11	chr19	FALSE	FALSE
Map3k12	chr15	TRUE	FALSE
Map3k13	chr16	TRUE	FALSE
Map3k14	chr11	TRUE	FALSE
Map3k15	chrX	TRUE	FALSE
Map3k19	chr1	FALSE	FALSE
Map3k2	chr18	FALSE	FALSE
Map3k20	chr2	TRUE	FALSE
Map3k21	chr8	TRUE	FALSE
Map3k3	chr11	TRUE	FALSE
Map3k4	chr17	TRUE	FALSE
Map3k5	chr10	TRUE	FALSE
Map3k6	chr4	TRUE	FALSE
Map3k7	chr4	TRUE	FALSE
Map3k7cl	chr16	TRUE	FALSE
Map3k8	chr18	TRUE	FALSE
Map3k9	chr12	TRUE	FALSE
Map4	chr9	TRUE	FALSE
Map4k1	chr7	TRUE	FALSE
Map4k2	chr19	TRUE	FALSE
Map4k3	chr17	TRUE	FALSE
Map4k4	chr1	TRUE	FALSE
Map4k5	chr12	TRUE	FALSE
Map6	chr7	TRUE	FALSE
Map6d1	chr16	FALSE	FALSE
Map7	chr10	TRUE	FALSE
Map7d1	chr4	TRUE	FALSE
Map7d2	chrX	FALSE	FALSE
Map7d3	chrX	FALSE	FALSE
Map9	chr3	TRUE	FALSE
Mapk1	chr16	FALSE	FALSE
Mapk10	chr5	TRUE	FALSE
Mapk11	chr15	FALSE	FALSE
Mapk12	chr15	FALSE	FALSE
Mapk13	chr17	TRUE	FALSE
Mapk14	chr17	TRUE	FALSE
Mapk15	chr15	FALSE	FALSE
Mapk1ip1l	chr14	TRUE	FALSE
Mapk3	chr7	FALSE	FALSE
Mapk4	chr18	TRUE	FALSE
Mapk6	chr9	TRUE	FALSE
Mapk7	chr11	FALSE	FALSE
Mapk8	chr14	TRUE	FALSE
Mapk8ip1	chr2	FALSE	FALSE
Mapk8ip2	chr15	FALSE	FALSE
Mapk8ip3	chr17	TRUE	FALSE
Mapk9	chr11	TRUE	FALSE
Mapkap1	chr2	TRUE	FALSE
Mapkapk2	chr1	TRUE	FALSE
Mapkapk3	chr9	TRUE	FALSE
Mapkapk5	chr5	TRUE	FALSE
Mapkbp1	chr2	TRUE	FALSE
Mapre1	chr2	TRUE	FALSE
Mapre2	chr18	TRUE	FALSE
Mapre3	chr5	TRUE	FALSE
Mapt	chr11	TRUE	FALSE
Marchf1	chr8	TRUE	FALSE
Marchf10	chr11	TRUE	FALSE
Marchf11	chr15	TRUE	FALSE
Marchf2	chr17	FALSE	FALSE
Marchf3	chr18	TRUE	FALSE
Marchf4	chr1	TRUE	FALSE
Marchf5	chr19	FALSE	FALSE
Marchf6	chr15	FALSE	FALSE
Marchf7	chr2	FALSE	FALSE
Marchf8	chr6	TRUE	FALSE
Marchf9	chr10	FALSE	FALSE
Marcks	chr10	TRUE	FALSE
Marcksl1	chr4	FALSE	FALSE
Marcksl1-ps4	chr13	FALSE	FALSE
Marco	chr1	TRUE	FALSE
Marf1	chr16	TRUE	FALSE
Mark1	chr1	TRUE	FALSE
Mark2	chr19	TRUE	FALSE
Mark3	chr12	FALSE	FALSE
Mark4	chr7	TRUE	FALSE
Mars1	chr10	TRUE	FALSE
Mars2	chr1	FALSE	FALSE
Marveld1	chr19	FALSE	FALSE
Marveld2	chr13	FALSE	FALSE
Marveld3	chr8	TRUE	FALSE
Mas1	chr17	TRUE	FALSE
Masp1	chr16	FALSE	FALSE
Masp2	chr4	FALSE	FALSE
Mast1	chr8	TRUE	FALSE
Mast2	chr4	TRUE	FALSE
Mast3	chr8	TRUE	FALSE
Mast4	chr13	TRUE	FALSE
Mastl	chr2	FALSE	FALSE
Mat2a	chr6	TRUE	FALSE
Mat2b	chr11	TRUE	FALSE
Matcap1	chr8	FALSE	FALSE
Matcap2	chr9	FALSE	FALSE
Matk	chr10	FALSE	FALSE
Matn1	chr4	TRUE	FALSE
Matn2	chr15	FALSE	FALSE
Matn3	chr12	FALSE	FALSE
Matn4	chr2	TRUE	FALSE
Matr3	chr18	FALSE	FALSE
Mau2	chr8	FALSE	FALSE
Mavs	chr2	TRUE	FALSE
Max	chr12	TRUE	FALSE
Maz	chr7	FALSE	FALSE
Mb	chr15	TRUE	FALSE
Mb21d2	chr16	TRUE	FALSE
Mbd1	chr18	FALSE	FALSE
Mbd2	chr18	TRUE	FALSE
Mbd3	chr10	FALSE	FALSE
Mbd3l1	chr9	FALSE	FALSE
Mbd3l2	chr9	FALSE	FALSE
Mbd4	chr6	FALSE	FALSE
Mbd5	chr2	TRUE	FALSE
Mbd6	chr10	FALSE	FALSE
Mbip	chr12	TRUE	FALSE
Mbl1	chr14	FALSE	FALSE
Mbl2	chr19	FALSE	FALSE
Mblac1	chr5	FALSE	FALSE
Mblac2	chr13	FALSE	FALSE
Mbnl1	chr3	TRUE	FALSE
Mbnl2	chr14	TRUE	FALSE
Mbnl3	chrX	TRUE	FALSE
Mboat1	chr13	TRUE	FALSE
Mboat2	chr12	TRUE	FALSE
Mboat4	chr8	FALSE	FALSE
Mboat7	chr7	FALSE	FALSE
Mbp	chr18	TRUE	FALSE
Mbtps1	chr8	TRUE	FALSE
Mbtps2	chrX	TRUE	FALSE
Mc1r	chr8	FALSE	FALSE
Mc2r	chr18	TRUE	FALSE
Mc3r	chr2	TRUE	FALSE
Mc4r	chr18	TRUE	FALSE
Mc5r	chr18	FALSE	FALSE
Mcam	chr9	FALSE	FALSE
Mcat	chr15	FALSE	FALSE
Mcc	chr18	TRUE	FALSE
Mccc1	chr3	FALSE	FALSE
Mccc1os	chr3	FALSE	FALSE
Mccc2	chr13	TRUE	FALSE
Mcee	chr7	FALSE	FALSE
Mcemp1	chr8	FALSE	FALSE
Mcf2	chrX	FALSE	FALSE
Mcf2l	chr8	TRUE	FALSE
Mcfd2	chr17	TRUE	FALSE
Mchr1	chr15	TRUE	FALSE
Mcidas	chr13	FALSE	FALSE
Mcl1	chr3	FALSE	FALSE
Mcm10	chr2	TRUE	FALSE
Mcm2	chr6	FALSE	FALSE
Mcm3	chr1	TRUE	FALSE
Mcm3ap	chr10	TRUE	FALSE
Mcm4	chr16	FALSE	FALSE
Mcm5	chr8	TRUE	FALSE
Mcm6	chr1	FALSE	FALSE
Mcm7	chr5	FALSE	FALSE
Mcm9	chr10	TRUE	FALSE
Mcmbp	chr7	FALSE	FALSE
Mcmdc2	chr1	FALSE	FALSE
Mcoln1	chr8	FALSE	FALSE
Mcoln2	chr3	TRUE	FALSE
Mcoln3	chr3	FALSE	FALSE
Mcph1	chr8	TRUE	FALSE
Mcpt1	chr14	FALSE	FALSE
Mcpt2	chr14	FALSE	FALSE
Mcpt4	chr14	FALSE	FALSE
Mcpt8	chr14	FALSE	FALSE
Mcpt9	chr14	FALSE	FALSE
Mcrip2	chr17	FALSE	FALSE
Mcrs1	chr15	TRUE	FALSE
Mctp1	chr13	TRUE	FALSE
Mctp2	chr7	TRUE	FALSE
Mcts2	chr2	FALSE	FALSE
