gene_name	chr	gained_nearest_tss	gained_median_sig
Ntng1	chr3	FALSE	TRUE
Ntng2	chr2	FALSE	FALSE
Ntpcr	chr8	FALSE	FALSE
Ntrk1	chr3	FALSE	FALSE
Ntrk2	chr13	FALSE	FALSE
Ntrk3	chr7	FALSE	TRUE
Ntsr1	chr2	FALSE	FALSE
Ntsr2	chr12	FALSE	FALSE
Nuak1	chr10	FALSE	TRUE
Nuak2	chr1	FALSE	FALSE
Nub1	chr5	FALSE	FALSE
Nubp1	chr16	FALSE	FALSE
Nubp2	chr17	FALSE	FALSE
Nubpl	chr12	FALSE	FALSE
Nucb1	chr7	FALSE	FALSE
Nucb2	chr7	FALSE	TRUE
Nucks1	chr1	FALSE	FALSE
Nudc	chr4	FALSE	FALSE
Nudcd1	chr15	FALSE	FALSE
Nudcd2	chr11	FALSE	FALSE
Nudcd3	chr11	FALSE	FALSE
Nudt1	chr5	FALSE	FALSE
Nudt10	chrX	FALSE	FALSE
Nudt11	chrX	FALSE	FALSE
Nudt12	chr17	FALSE	FALSE
Nudt12os	chr17	FALSE	TRUE
Nudt13	chr14	FALSE	FALSE
Nudt14	chr12	FALSE	FALSE
Nudt15	chr14	FALSE	FALSE
Nudt16	chr9	FALSE	FALSE
Nudt16l1	chr16	FALSE	FALSE
Nudt16l2	chr9	FALSE	FALSE
Nudt17	chr3	FALSE	FALSE
Nudt18	chr14	FALSE	FALSE
Nudt19	chr7	FALSE	FALSE
Nudt2	chr4	FALSE	FALSE
Nudt21	chr8	FALSE	FALSE
Nudt22	chr19	FALSE	FALSE
Nudt3	chr17	FALSE	FALSE
Nudt4	chr10	FALSE	FALSE
Nudt5	chr2	FALSE	FALSE
Nudt6	chr3	FALSE	FALSE
Nudt7	chr8	FALSE	FALSE
Nudt8	chr19	FALSE	FALSE
Nudt9	chr5	FALSE	FALSE
Nuf2	chr1	FALSE	FALSE
Nufip1	chr14	FALSE	FALSE
Nufip2	chr11	FALSE	FALSE
Nuggc	chr14	FALSE	FALSE
Numa1	chr7	FALSE	FALSE
Numb	chr12	FALSE	FALSE
Numbl	chr7	FALSE	FALSE
Nup107	chr10	FALSE	FALSE
Nup133	chr8	FALSE	FALSE
Nup153	chr13	FALSE	FALSE
Nup155	chr15	FALSE	FALSE
Nup160	chr2	FALSE	FALSE
Nup188	chr2	FALSE	FALSE
Nup205	chr6	FALSE	FALSE
Nup210	chr6	FALSE	FALSE
Nup214	chr2	FALSE	FALSE
Nup35	chr2	FALSE	TRUE
Nup42	chr5	FALSE	FALSE
Nup50	chr15	FALSE	FALSE
Nup50l	chr6	FALSE	FALSE
Nup54	chr5	FALSE	FALSE
Nup58	chr14	FALSE	FALSE
Nup62	chr7	FALSE	FALSE
Nup62cl	chrX	FALSE	FALSE
Nup85	chr11	FALSE	FALSE
Nup88	chr11	FALSE	FALSE
Nup93	chr8	FALSE	FALSE
Nupr1	chr7	FALSE	FALSE
Nupr2	chr5	FALSE	FALSE
Nus1	chr10	FALSE	FALSE
Nusap1	chr2	FALSE	FALSE
Nutf2	chr8	FALSE	FALSE
Nutm1	chr2	FALSE	FALSE
Nutm2	chr13	FALSE	FALSE
Nvl	chr1	FALSE	FALSE
Nwd1	chr8	FALSE	FALSE
Nwd2	chr5	FALSE	FALSE
Nxf1	chr19	FALSE	FALSE
Nxf2	chrX	FALSE	FALSE
Nxf7	chrX	FALSE	FALSE
Nxn	chr11	FALSE	FALSE
Nxnl1	chr8	FALSE	FALSE
Nxnl2	chr13	FALSE	FALSE
Nxpe2	chr9	FALSE	FALSE
Nxpe3	chr16	FALSE	FALSE
Nxpe4	chr9	FALSE	FALSE
Nxpe5	chr5	FALSE	FALSE
Nxph1	chr6	FALSE	TRUE
Nxph2	chr2	FALSE	FALSE
Nxph3	chr11	FALSE	FALSE
Nxph4	chr10	FALSE	FALSE
Nxt1	chr2	FALSE	FALSE
Nyap1	chr5	FALSE	FALSE
Nyap2	chr1	FALSE	TRUE
Nynrin	chr14	FALSE	FALSE
Nyx	chrX	FALSE	FALSE
Oacyl	chr18	FALSE	FALSE
Oaf	chr9	FALSE	FALSE
Oard1	chr17	FALSE	FALSE
Oas1a	chr5	FALSE	FALSE
Oas1b	chr5	FALSE	FALSE
Oas1c	chr5	FALSE	FALSE
Oas1d	chr5	FALSE	FALSE
Oas1e	chr5	FALSE	FALSE
Oas1f	chr5	FALSE	FALSE
Oas1g	chr5	FALSE	FALSE
Oas1h	chr5	FALSE	FALSE
Oas2	chr5	FALSE	FALSE
Oas3	chr5	FALSE	FALSE
Oasl2	chr5	FALSE	FALSE
Oat	chr7	FALSE	TRUE
Oaz1	chr10	FALSE	FALSE
Oaz2	chr9	FALSE	FALSE
Oaz3	chr3	FALSE	FALSE
Obi1	chr14	FALSE	TRUE
Obox3	chr7	FALSE	FALSE
Obox5	chr7	FALSE	FALSE
Obox6	chr7	FALSE	FALSE
Obox7	chr7	FALSE	FALSE
Obp2a	chr2	FALSE	FALSE
Obp2b	chr2	FALSE	FALSE
Obscn	chr11	FALSE	FALSE
Obsl1	chr1	FALSE	FALSE
Oc90	chr15	FALSE	FALSE
Oca2	chr7	FALSE	FALSE
Ocel1	chr8	FALSE	FALSE
Ociad1	chr5	FALSE	FALSE
Ociad2	chr5	FALSE	FALSE
Ocln	chr13	FALSE	FALSE
Ocm	chr5	FALSE	FALSE
Ocrl	chrX	FALSE	FALSE
Ocstamp	chr2	FALSE	FALSE
Odad1	chr7	FALSE	FALSE
Odad2	chr18	FALSE	FALSE
Odad3	chr9	FALSE	FALSE
Odad4	chr11	FALSE	FALSE
Odaph	chr5	FALSE	FALSE
Odc1	chr12	FALSE	FALSE
Odf1	chr15	FALSE	FALSE
Odf2	chr2	FALSE	FALSE
Odf2l	chr3	FALSE	FALSE
Odf4	chr11	FALSE	FALSE
Odr4	chr1	FALSE	FALSE
Ofcc1	chr13	FALSE	TRUE
Ofd1	chrX	FALSE	FALSE
Oga	chr19	FALSE	FALSE
Ogdh	chr11	FALSE	FALSE
Ogdhl	chr14	FALSE	FALSE
Ogfod1	chr8	FALSE	FALSE
Ogfod2	chr5	FALSE	FALSE
Ogfrl1	chr1	FALSE	TRUE
Ogg1	chr6	FALSE	FALSE
Ogt	chrX	FALSE	FALSE
Oip5os1	chr2	FALSE	FALSE
Oit3	chr10	FALSE	FALSE
Ola1	chr2	FALSE	FALSE
Olah	chr2	FALSE	FALSE
Olfm1	chr2	FALSE	FALSE
Olfm2	chr9	FALSE	FALSE
Olfm3	chr3	FALSE	FALSE
Olfm4	chr14	FALSE	TRUE
Olfm5	chr7	FALSE	FALSE
Olfml1	chr7	FALSE	FALSE
Olfml2a	chr2	FALSE	FALSE
Olfml2b	chr1	FALSE	TRUE
Olfml3	chr3	FALSE	FALSE
Olfr197	chr16	FALSE	FALSE
Olig1	chr16	FALSE	FALSE
Olig2	chr16	FALSE	FALSE
Olig3	chr10	FALSE	FALSE
Oma1	chr4	FALSE	FALSE
Omp	chr7	FALSE	FALSE
Omt2a	chr9	FALSE	FALSE
Omt2b	chr9	FALSE	FALSE
Onecut1	chr9	FALSE	FALSE
Onecut2	chr18	FALSE	FALSE
Onecut3	chr10	FALSE	FALSE
Oog2	chr4	FALSE	FALSE
Oog4	chr4	FALSE	FALSE
Oosp3	chr19	FALSE	FALSE
Opa1	chr16	FALSE	FALSE
Opa3	chr7	FALSE	FALSE
Opalin	chr19	FALSE	FALSE
Opcml	chr9	FALSE	TRUE
Ophn1	chrX	FALSE	FALSE
Oplah	chr15	FALSE	FALSE
Opn1mw	chrX	FALSE	FALSE
Opn1sw	chr6	FALSE	FALSE
Opn3	chr1	FALSE	FALSE
Opn4	chr14	FALSE	FALSE
Opn5	chr17	FALSE	FALSE
Oprd1	chr4	FALSE	FALSE
Oprk1	chr1	FALSE	FALSE
Oprl1	chr2	FALSE	FALSE
Oprm1	chr10	FALSE	TRUE
Optc	chr1	FALSE	FALSE
Optn	chr2	FALSE	FALSE
Or10a2	chr7	FALSE	FALSE
Or10a3	chr7	FALSE	FALSE
Or10a48	chr7	FALSE	FALSE
Or10a49	chr7	FALSE	FALSE
Or10aa1	chr1	FALSE	FALSE
Or10aa3	chr1	FALSE	FALSE
Or10ac1	chr6	FALSE	FALSE
Or10ad1	chr15	FALSE	FALSE
Or10ad1b	chr15	FALSE	FALSE
Or10ad1c	chr15	FALSE	FALSE
Or10ag2	chr2	FALSE	FALSE
Or10ag52	chr2	FALSE	FALSE
Or10ag53	chr2	FALSE	FALSE
Or10ag57	chr2	FALSE	FALSE
Or10ag58	chr2	FALSE	FALSE
Or10ak11	chr4	FALSE	FALSE
Or10ak13	chr4	FALSE	FALSE
Or10ak14	chr4	FALSE	FALSE
Or10ak16	chr4	FALSE	FALSE
Or10ak8	chr4	FALSE	FALSE
Or10ak9	chr4	FALSE	FALSE
Or10al2	chr17	FALSE	FALSE
Or10al3	chr17	FALSE	FALSE
Or10am5	chr7	FALSE	FALSE
Or10b1	chr10	FALSE	FALSE
Or10c1	chr17	FALSE	FALSE
Or10d1b	chr9	FALSE	FALSE
Or10d1c	chr9	FALSE	FALSE
Or10d4b	chr9	FALSE	FALSE
Or10g1	chr14	FALSE	FALSE
Or10g1b	chr14	FALSE	FALSE
Or10g3	chr14	FALSE	FALSE
Or10g3b	chr14	FALSE	FALSE
Or10g6	chr9	FALSE	FALSE
Or10g7	chr9	FALSE	FALSE
Or10g9	chr9	FALSE	FALSE
Or10g9b	chr9	FALSE	FALSE
Or10h1	chr17	FALSE	FALSE
Or10h1b	chr17	FALSE	FALSE
Or10h28	chr17	FALSE	FALSE
Or10h5	chr17	FALSE	FALSE
Or10j27	chr1	FALSE	FALSE
Or10j3	chr1	FALSE	FALSE
Or10j5	chr1	FALSE	FALSE
Or10j7	chr1	FALSE	FALSE
Or10k2	chr8	FALSE	FALSE
Or10p1	chr10	FALSE	FALSE
Or10p21	chr10	FALSE	FALSE
Or10p22	chr10	FALSE	FALSE
Or10q1	chr19	FALSE	FALSE
Or10q1b	chr19	FALSE	FALSE
Or10q3	chr19	FALSE	FALSE
Or10s1	chr9	FALSE	FALSE
Or10v1	chr19	FALSE	FALSE
Or10v5	chr19	FALSE	FALSE
Or10z1	chr1	FALSE	FALSE
Or11a4	chr17	FALSE	FALSE
Or11g2	chr14	FALSE	FALSE
Or11g24	chr14	FALSE	FALSE
Or11g7	chr14	FALSE	FALSE
Or11h4	chr14	FALSE	FALSE
Or11h4b	chr14	FALSE	FALSE
Or11h6	chr14	FALSE	FALSE
Or11i1	chr3	FALSE	FALSE
Or11l3	chr11	FALSE	FALSE
Or11m3	chr15	FALSE	FALSE
Or11n2	chrX	FALSE	FALSE
Or12d17	chr17	FALSE	FALSE
Or12e1	chr2	FALSE	FALSE
Or12e13	chr2	FALSE	FALSE
Or12e7	chr2	FALSE	FALSE
Or12e8	chr2	FALSE	FALSE
Or12e9	chr2	FALSE	TRUE
Or12j2	chr7	FALSE	FALSE
Or12j4	chr7	FALSE	FALSE
Or12j5	chr7	FALSE	FALSE
Or12k5	chr2	FALSE	FALSE
Or12k8	chr2	FALSE	FALSE
Or13a1	chr6	FALSE	FALSE
Or13a17	chr7	FALSE	FALSE
Or13a18	chr7	FALSE	FALSE
Or13a19	chr7	FALSE	FALSE
Or13a20	chr7	FALSE	FALSE
Or13a24	chr7	FALSE	FALSE
Or13a25	chr7	FALSE	FALSE
Or13a26	chr7	FALSE	FALSE
Or13a27	chr7	FALSE	FALSE
Or13ae2	chrX	FALSE	FALSE
Or13c3	chr4	FALSE	FALSE
Or13c7	chr4	FALSE	FALSE
Or13c7b	chr4	FALSE	FALSE
Or13c7c	chr4	FALSE	FALSE
Or13c7d	chr4	FALSE	FALSE
Or13c7e-ps1	chr4	FALSE	FALSE
Or13d1	chr4	FALSE	FALSE
Or13e8	chr4	FALSE	FALSE
Or13j1	chr4	FALSE	FALSE
Or13l2	chr3	FALSE	FALSE
Or13n4	chr7	FALSE	FALSE
Or13p10	chr4	FALSE	FALSE
Or13p3	chr4	FALSE	FALSE
Or13p4	chr4	FALSE	FALSE
Or13p5	chr4	FALSE	FALSE
Or13p8	chr4	FALSE	FALSE
Or14j5	chr17	FALSE	FALSE
Or14j6	chr17	FALSE	FALSE
Or14j8	chr17	FALSE	FALSE
Or14j9	chr17	FALSE	FALSE
Or1aa2	chrX	TRUE	TRUE
Or1ab2	chr8	FALSE	FALSE
Or1ad1	chr11	FALSE	FALSE
Or1ad6	chr11	FALSE	FALSE
Or1ad8	chr11	FALSE	FALSE
Or1b1	chr2	FALSE	FALSE
Or1d2	chr11	FALSE	FALSE
Or1e1	chr11	FALSE	FALSE
Or1e16	chr11	FALSE	FALSE
Or1e1c	chr11	FALSE	FALSE
Or1e23	chr11	FALSE	FALSE
Or1e33	chr11	FALSE	FALSE
Or1f19	chr16	FALSE	FALSE
Or1i2	chr10	FALSE	FALSE
Or1j1	chr2	FALSE	FALSE
Or1j11	chr2	FALSE	FALSE
Or1j14	chr2	FALSE	FALSE
Or1j15	chr2	FALSE	FALSE
Or1j16	chr2	FALSE	FALSE
Or1j17	chr2	FALSE	FALSE
Or1j19	chr2	FALSE	FALSE
Or1j21	chr2	FALSE	FALSE
Or1l4	chr2	FALSE	FALSE
Or1m1	chr9	FALSE	FALSE
Or1o1	chr17	FALSE	FALSE
Or1o2	chr17	FALSE	FALSE
Or1o3	chr17	FALSE	FALSE
Or1o4	chr17	FALSE	FALSE
Or1p1	chr11	FALSE	FALSE
Or1p1c	chr11	FALSE	FALSE
Or1q1	chr2	FALSE	FALSE
Or1r1	chr11	FALSE	FALSE
Or1x2	chr11	FALSE	FALSE
Or1x6	chr11	FALSE	FALSE
Or2a14	chr6	FALSE	FALSE
Or2a25	chr6	FALSE	FALSE
Or2a5	chr6	FALSE	FALSE
Or2a52	chr6	FALSE	FALSE
Or2a56	chr6	FALSE	FALSE
Or2a7	chr6	FALSE	FALSE
Or2ab1	chr11	FALSE	FALSE
Or2ad1	chr13	FALSE	FALSE
Or2ag12	chr7	FALSE	FALSE
Or2ag15	chr7	FALSE	FALSE
Or2ag16	chr7	FALSE	FALSE
Or2ag1b	chr7	FALSE	FALSE
Or2aj4	chr16	FALSE	FALSE
Or2ak4	chr11	FALSE	FALSE
Or2ak5	chr11	FALSE	FALSE
Or2ak6	chr11	FALSE	FALSE
Or2ak7	chr11	FALSE	FALSE
Or2at1	chr7	FALSE	FALSE
Or2at4	chr7	FALSE	FALSE
Or2av9	chr11	FALSE	FALSE
Or2b11	chr11	FALSE	FALSE
Or2b2	chr13	FALSE	FALSE
Or2b4	chr17	FALSE	FALSE
Or2b6	chr13	FALSE	FALSE
Or2bd2	chr7	FALSE	FALSE
Or2c1	chr16	FALSE	FALSE
Or2d3	chr7	FALSE	FALSE
Or2d4	chr7	FALSE	FALSE
Or2f1	chr6	FALSE	FALSE
Or2f2	chr6	FALSE	FALSE
Or2h1	chr17	FALSE	FALSE
Or2h1b	chr17	FALSE	FALSE
Or2h2c	chr17	FALSE	FALSE
Or2i1	chr17	FALSE	FALSE
Or2j6	chr7	FALSE	FALSE
Or2k2	chr4	FALSE	FALSE
Or2l5	chr16	FALSE	FALSE
Or2m12	chr16	FALSE	FALSE
Or2m13	chr16	FALSE	FALSE
Or2o1	chr11	FALSE	FALSE
Or2p2	chr13	FALSE	FALSE
Or2r11	chr6	FALSE	FALSE
Or2r2	chr6	FALSE	FALSE
Or2r3	chr6	FALSE	FALSE
Or2t1	chr14	FALSE	FALSE
Or2t26	chr11	FALSE	FALSE
Or2t43	chr11	FALSE	FALSE
Or2t44	chr11	FALSE	FALSE
Or2t45	chr11	FALSE	FALSE
Or2t46	chr11	FALSE	FALSE
Or2t47	chr11	FALSE	FALSE
Or2t48	chr11	FALSE	FALSE
Or2t49	chr11	FALSE	FALSE
Or2t6	chr14	FALSE	FALSE
Or2w1	chr13	FALSE	FALSE
Or2w2	chr13	FALSE	FALSE
Or2w25	chr11	FALSE	FALSE
Or2w3	chr11	FALSE	FALSE
Or2w3b	chr11	FALSE	FALSE
Or2w4	chr13	FALSE	FALSE
Or2w6	chr13	FALSE	FALSE
Or2y10	chr11	FALSE	FALSE
Or2y11	chr11	FALSE	FALSE
Or2y12	chr11	FALSE	FALSE
Or2y13	chr11	FALSE	FALSE
Or2y14	chr11	FALSE	FALSE
Or2y16	chr11	FALSE	FALSE
Or2y1b	chr11	FALSE	FALSE
Or2y1c	chr11	FALSE	FALSE
Or2y1g	chr11	FALSE	FALSE
Or2y3	chr17	FALSE	FALSE
Or2y6	chr11	FALSE	FALSE
Or2y7	chr11	FALSE	FALSE
Or2y8	chr11	FALSE	FALSE
Or2z2	chr11	FALSE	FALSE
Or2z8	chr8	FALSE	FALSE
Or2z9	chr8	FALSE	FALSE
Or3a10	chr11	FALSE	FALSE
Or3a1b	chr11	FALSE	FALSE
Or3a4	chr11	FALSE	FALSE
Or4a27	chr2	FALSE	FALSE
Or4a67	chr2	FALSE	FALSE
Or4a68	chr2	FALSE	FALSE
Or4a74	chr2	FALSE	FALSE
Or4a75	chr2	FALSE	FALSE
Or4a79	chr2	FALSE	FALSE
Or4b1b	chr2	FALSE	FALSE
Or4c100	chr2	FALSE	FALSE
Or4c101	chr2	FALSE	FALSE
Or4c111	chr2	FALSE	FALSE
Or4c116	chr2	FALSE	FALSE
Or4c121	chr2	FALSE	FALSE
Or4c126	chr2	FALSE	FALSE
Or4c12b	chr2	FALSE	FALSE
Or4c15	chr2	FALSE	FALSE
Or4c35	chr2	FALSE	FALSE
Or4c3d	chr2	FALSE	FALSE
Or4d10b	chr19	FALSE	FALSE
Or4d11	chr19	FALSE	FALSE
Or4d2	chr11	FALSE	FALSE
Or4e5	chr14	FALSE	FALSE
Or4f57	chr2	FALSE	FALSE
Or4f6	chr2	FALSE	FALSE
Or4f7	chr2	FALSE	FALSE
Or4g16	chr2	FALSE	FALSE
Or4k15	chr14	FALSE	FALSE
Or4k15b	chr14	FALSE	FALSE
Or4k2	chr14	FALSE	FALSE
Or4k47	chr2	FALSE	FALSE
Or4k50-ps1	chr2	FALSE	FALSE
Or4k77	chr2	FALSE	FALSE
Or4p22	chr2	FALSE	FALSE
Or4q3	chr14	FALSE	FALSE
Or4s2b	chr2	FALSE	FALSE
Or4x13	chr2	FALSE	FALSE
Or4z4	chr19	FALSE	FALSE
Or51a10	chr7	FALSE	FALSE
Or51a25	chr7	FALSE	FALSE
Or51a39	chr7	FALSE	FALSE
Or51a5	chr7	FALSE	FALSE
Or51aa5	chr7	FALSE	FALSE
Or51af1	chr7	FALSE	FALSE
Or51ag1	chr7	FALSE	FALSE
Or51ai2	chr7	FALSE	FALSE
Or51b4	chr7	FALSE	FALSE
Or51d1	chr7	FALSE	FALSE
Or51e2	chr7	FALSE	FALSE
Or51f1	chr7	FALSE	FALSE
Or51f23	chr7	FALSE	TRUE
Or51f5	chr7	FALSE	FALSE
Or51g1	chr7	FALSE	FALSE
Or51g2	chr7	FALSE	FALSE
Or51i2	chr7	FALSE	FALSE
Or51l4	chr7	FALSE	FALSE
Or51q1	chr7	FALSE	FALSE
Or51q1c	chr7	FALSE	FALSE
Or51r1	chr7	FALSE	FALSE
Or51s1	chr7	FALSE	FALSE
Or51v8	chr7	FALSE	FALSE
Or52a5b	chr7	FALSE	FALSE
Or52ab4	chr7	FALSE	FALSE
Or52ac1	chr7	FALSE	FALSE
Or52ae7	chr7	FALSE	FALSE
Or52b2	chr7	FALSE	FALSE
Or52b3	chr7	FALSE	FALSE
Or52b4	chr7	FALSE	FALSE
Or52d13	chr7	FALSE	FALSE
Or52d3	chr7	FALSE	FALSE
Or52e2	chr7	FALSE	FALSE
Or52e8	chr7	FALSE	FALSE
Or52h1	chr7	FALSE	FALSE
Or52i2	chr7	FALSE	FALSE
Or52k2	chr7	FALSE	FALSE
Or52l1	chr7	FALSE	FALSE
Or52m1	chr7	FALSE	FALSE
Or52n20	chr7	FALSE	FALSE
Or52n4	chr7	FALSE	FALSE
Or52n4b	chr7	FALSE	FALSE
Or52p1	chr7	FALSE	FALSE
Or52p2	chr7	FALSE	FALSE
Or52r1	chr7	FALSE	FALSE
Or52r1b	chr7	FALSE	FALSE
Or52r1c	chr7	FALSE	FALSE
Or52s1	chr7	FALSE	FALSE
Or52s19	chr7	FALSE	FALSE
Or52s1b	chr7	FALSE	FALSE
Or52s6	chr7	FALSE	FALSE
Or52u1	chr7	FALSE	FALSE
Or52w1	chr7	FALSE	FALSE
Or52x1	chr7	FALSE	FALSE
Or55b10	chr7	FALSE	FALSE
Or55b3	chr7	FALSE	FALSE
Or55b4	chr7	FALSE	FALSE
Or56a3b	chr7	FALSE	FALSE
Or56a4	chr7	FALSE	FALSE
Or56b1b	chr7	FALSE	FALSE
Or5a1	chr19	FALSE	FALSE
Or5ae1	chr7	FALSE	FALSE
Or5ae2	chr7	FALSE	FALSE
Or5af2	chr11	FALSE	FALSE
Or5ak22	chr2	FALSE	FALSE
Or5an9	chr19	FALSE	FALSE
Or5aq6	chr2	FALSE	FALSE
Or5ar1	chr2	FALSE	FALSE
Or5au1	chr14	FALSE	TRUE
Or5b118	chr19	FALSE	FALSE
Or5b21	chr19	FALSE	FALSE
Or5b24	chr19	FALSE	FALSE
Or5b96	chr19	FALSE	FALSE
Or5be3	chr2	FALSE	FALSE
Or5bh3	chrX	FALSE	FALSE
Or5bw2	chr7	FALSE	FALSE
Or5c1	chr2	FALSE	FALSE
Or5g23	chr2	FALSE	FALSE
Or5g9	chr2	FALSE	FALSE
Or5m10b	chr2	FALSE	FALSE
Or5m11	chr2	FALSE	FALSE
Or5m12	chr2	FALSE	FALSE
Or5m5	chr2	FALSE	FALSE
Or5m9	chr2	FALSE	FALSE
Or5p1	chr7	FALSE	FALSE
Or5p4	chr7	FALSE	FALSE
Or5p5	chr7	FALSE	FALSE
Or5p54	chr7	FALSE	FALSE
Or5p56	chr7	FALSE	FALSE
Or5p59	chr7	FALSE	FALSE
Or5p6	chr7	FALSE	FALSE
Or5p66	chr7	FALSE	FALSE
Or5p67	chr7	FALSE	FALSE
Or5p68	chr7	FALSE	FALSE
Or5p76	chr7	FALSE	FALSE
Or5p79	chr7	FALSE	FALSE
Or5p81	chr7	FALSE	FALSE
Or5t5	chr2	FALSE	FALSE
Or5w15	chr2	FALSE	FALSE
Or5w17	chr2	FALSE	FALSE
Or5w19	chr2	FALSE	FALSE
Or5w22	chr2	FALSE	FALSE
Or6ae1	chr7	FALSE	FALSE
Or6b1	chr6	FALSE	FALSE
Or6b13	chr7	FALSE	FALSE
Or6b2	chr1	FALSE	FALSE
Or6b2b	chr1	FALSE	FALSE
Or6b3	chr1	FALSE	FALSE
Or6b9	chr7	FALSE	FALSE
Or6c203	chr10	FALSE	FALSE
Or6c211	chr10	FALSE	FALSE
Or6c215	chr10	FALSE	FALSE
Or6c3b	chr10	FALSE	FALSE
Or6c5c	chr10	FALSE	FALSE
Or6c70	chr10	FALSE	FALSE
Or6c8	chr10	FALSE	FALSE
Or6c88	chr10	FALSE	FALSE
Or6c8b	chr10	FALSE	FALSE
Or6d12	chr6	FALSE	FALSE
Or6d14	chr6	FALSE	FALSE
Or6e1	chr14	FALSE	FALSE
Or6f2	chr7	FALSE	FALSE
Or6k2	chr1	FALSE	FALSE
Or6k6	chr1	FALSE	FALSE
Or6k8-ps1	chr1	FALSE	FALSE
Or6n1	chr1	FALSE	FALSE
Or6n2	chr1	FALSE	FALSE
Or6p1	chr1	FALSE	FALSE
Or6s1	chr14	FALSE	FALSE
Or6x1	chr9	FALSE	FALSE
Or6y1	chr1	FALSE	FALSE
Or6z1	chr7	FALSE	FALSE
Or6z3	chr7	FALSE	FALSE
Or6z5	chr7	FALSE	FALSE
Or6z6	chr7	FALSE	FALSE
Or6z7	chr7	FALSE	FALSE
Or7a39	chr10	FALSE	FALSE
Or7c19	chr8	FALSE	FALSE
Or7c70	chr10	FALSE	FALSE
Or7c74	chr2	FALSE	FALSE
Or7d10	chr9	FALSE	FALSE
Or7e166	chr9	FALSE	FALSE
Or7g21	chr9	FALSE	FALSE
Or7g22	chr9	FALSE	FALSE
Or8b3	chr9	FALSE	FALSE
Or8b35	chr9	FALSE	FALSE
Or8b39	chr9	FALSE	FALSE
Or8b9	chr9	FALSE	FALSE
Or8c13	chr9	FALSE	FALSE
Or8c20	chr9	FALSE	FALSE
Or8d1	chr9	FALSE	FALSE
Or8d23	chr9	FALSE	FALSE
Or8d2b	chr9	FALSE	FALSE
Or8d4	chr9	FALSE	FALSE
Or8d6	chr9	FALSE	FALSE
Or8g21	chr9	FALSE	FALSE
Or8g23	chr9	FALSE	FALSE
Or8g24	chr9	FALSE	FALSE
Or8g34	chr9	FALSE	FALSE
Or8g50	chr9	FALSE	FALSE
Or8g52	chr9	FALSE	FALSE
Or8g54	chr9	FALSE	FALSE
Or8h7	chr2	FALSE	FALSE
Or8k23	chr2	FALSE	FALSE
Or8k28	chr2	FALSE	FALSE
Or8k38	chr2	FALSE	FALSE
Or8s10	chr15	FALSE	FALSE
Or8s2	chr15	FALSE	FALSE
Or8s5	chr15	FALSE	FALSE
Or8s8	chr15	FALSE	FALSE
Or9a2	chr6	FALSE	FALSE
Or9a4	chr6	FALSE	FALSE
Or9e1	chr11	FALSE	FALSE
Or9i1b	chr19	FALSE	TRUE
Or9i2	chr19	FALSE	FALSE
Or9k7	chr10	FALSE	FALSE
Or9q1	chr19	FALSE	FALSE
Or9q2	chr19	FALSE	FALSE
Or9s13	chr1	FALSE	FALSE
Or9s15	chr1	FALSE	FALSE
Or9s23	chr1	FALSE	FALSE
Or9s27	chr1	FALSE	FALSE
Orai1	chr5	FALSE	FALSE
Orai2	chr5	FALSE	FALSE
Orai3	chr7	FALSE	FALSE
Orc1	chr4	FALSE	FALSE
Orc2	chr1	FALSE	FALSE
Orc3	chr4	FALSE	FALSE
Orc4	chr2	FALSE	FALSE
Orc5	chr5	FALSE	FALSE
Orc6	chr8	FALSE	FALSE
Orm1	chr4	FALSE	FALSE
Orm2	chr4	FALSE	FALSE
Orm3	chr4	FALSE	FALSE
Ormdl2	chr10	FALSE	FALSE
Os9	chr10	FALSE	FALSE
Osbp	chr19	FALSE	FALSE
Osbp2	chr11	FALSE	FALSE
Osbpl10	chr9	FALSE	FALSE
Osbpl11	chr16	FALSE	FALSE
Osbpl1a	chr18	FALSE	TRUE
Osbpl2	chr2	FALSE	FALSE
Osbpl3	chr6	FALSE	TRUE
Osbpl5	chr7	FALSE	FALSE
Osbpl6	chr2	FALSE	FALSE
Osbpl7	chr11	FALSE	FALSE
Osbpl8	chr10	FALSE	FALSE
Osbpl9	chr4	FALSE	FALSE
Oscar	chr7	FALSE	FALSE
Oscp1	chr4	FALSE	FALSE
Oser1	chr2	FALSE	FALSE
Osgep	chr14	FALSE	FALSE
Osgin1	chr8	FALSE	FALSE
Osgin2	chr4	FALSE	FALSE
Osm	chr11	FALSE	FALSE
Osmr	chr15	FALSE	FALSE
Osr1	chr12	FALSE	TRUE
Osr2	chr15	FALSE	FALSE
Ost4	chr5	FALSE	FALSE
Ostc	chr3	FALSE	FALSE
Ostf1	chr19	FALSE	TRUE
Ostm1	chr10	FALSE	FALSE
Ostn	chr16	FALSE	FALSE
Otc	chrX	FALSE	TRUE
Otoa	chr7	FALSE	FALSE
Otof	chr5	FALSE	FALSE
Otog	chr7	FALSE	FALSE
Otogl	chr10	FALSE	FALSE
Otol1	chr3	FALSE	TRUE
Otop1	chr5	FALSE	FALSE
Otop2	chr11	FALSE	FALSE
Otop3	chr11	FALSE	FALSE
Otor	chr2	FALSE	TRUE
Otos	chr1	FALSE	FALSE
Otp	chr13	FALSE	FALSE
Otub1	chr19	FALSE	FALSE
Otub2	chr12	FALSE	FALSE
