"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","mecp2_Fold","mecp2_FDR"
"chr2",11473098,11474899,1802,"*","mecp2_peak_18571",-0.035472973,0.897285898,"3' UTR",2,11481010,11482111,1102,2,"170768","ENSMUST00000191726.1",7212,"ENSMUSG00000026773","Pfkfb3","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",-0.035472973,0.897285898
"chr2",127510293,127511828,1536,"*","mecp2_peak_18572",-0.278351125,0.256612042,"Exon (ENSMUST00000028850.14/56461, exon 2 of 9)",2,127456498,127521370,64873,2,"56461","ENSMUST00000028850.14",9542,"ENSMUSG00000079056","Kcnip3","Kv channel interacting protein 3, calsenilin",-0.278351125,0.256612042
"chr2",32741524,32742529,1006,"*","mecp2_peak_18573",-0.009500138,0.97903179,"Promoter (<=1kb)",2,32741492,32743676,2185,1,"27387","ENSMUST00000139563.1",32,"ENSMUSG00000059013","Sh2d3c","SH2 domain containing 3C",-0.009500138,0.97903179
"chr2",153523476,153524270,795,"*","mecp2_peak_18574",0.006363811,0.987217812,"Intron (ENSMUST00000035346.13/329540, intron 1 of 10)",2,153407462,153529971,122510,2,"329540","ENSMUST00000035346.13",5701,"ENSMUSG00000061411","Nol4l","nucleolar protein 4-like",0.006363811,0.987217812
"chr2",32972804,32974273,1470,"*","mecp2_peak_18575",-0.00698521,0.985685317,"3' UTR",2,32973585,32982017,8433,2,"56017","ENSMUST00000153484.6",7744,"ENSMUSG00000026791","Slc2a8","solute carrier family 2, (facilitated glucose transporter), member 8",-0.00698521,0.985685317
"chr2",11287909,11289269,1361,"*","mecp2_peak_18576",-0.045316629,0.860020581,"Intron (ENSMUST00000028118.8/18761, intron 15 of 17)",2,11250458,11300699,50242,1,"18761","ENSMUST00000195628.1",37451,"ENSMUSG00000026778","Prkcq","protein kinase C, theta",-0.045316629,0.860020581
"chr2",44255229,44255579,351,"*","mecp2_peak_18577",-0.004015155,0.991907881,"Intron (ENSMUST00000112824.7/76117, intron 12 of 14)",2,44059238,44065324,6087,2,"320872","ENSMUST00000139948.1",-189905,"ENSMUSG00000085089","Arhgap15os","Rho GTPase activating protein 15, opposite strand",-0.004015155,0.991907881
"chr2",157525710,157527164,1455,"*","mecp2_peak_18578",0.087212202,0.690673715,"Distal Intergenic",2,157558188,157560007,1820,2,"53619","ENSMUST00000134239.1",32843,"ENSMUSG00000067787","Blcap","bladder cancer associated protein",0.087212202,0.690673715
"chr2",134832952,134834289,1338,"*","mecp2_peak_18579",0.008577889,0.982248975,"Intron (ENSMUST00000131552.4/18795, intron 2 of 32)",2,134786530,135399675,613146,1,"18795","ENSMUST00000070724.11",46422,"ENSMUSG00000051177","Plcb1","phospholipase C, beta 1",0.008577889,0.982248975
"chr2",167932021,167933334,1314,"*","mecp2_peak_18580",0.012529799,0.970922511,"Promoter (<=1kb)",2,167932057,167974737,42681,1,"19246","ENSMUST00000147210.7",0,"ENSMUSG00000027540","Ptpn1","protein tyrosine phosphatase, non-receptor type 1",0.012529799,0.970922511
"chr2",150966194,150967917,1724,"*","mecp2_peak_18581",0.042535209,0.870799409,"Exon (ENSMUST00000109896.7/78177, exon 8 of 24)",2,150958559,150971080,12522,2,"78177","ENSMUST00000150595.1",3163,"ENSMUSG00000068115","Ninl","ninein-like",0.042535209,0.870799409
"chr2",31352243,31353807,1565,"*","mecp2_peak_18582",0.057196566,0.813537269,"Exon (ENSMUST00000113532.8/665700, exon 11 of 98)",2,31314415,31460738,146324,1,"665700","ENSMUST00000226996.1",37828,"ENSMUSG00000055632","Hmcn2","hemicentin 2",0.057196566,0.813537269
"chr2",130839153,130840606,1454,"*","mecp2_peak_18583",0.000786899,0.998244218,"Promoter (<=1kb)",2,130706200,130840134,133935,2,"228602","ENSMUST00000044766.14",0,"ENSMUSG00000027309","Dnaaf9","dynein axonemal assembly factor 9",0.000786899,0.998244218
"chr2",10290292,10292003,1712,"*","mecp2_peak_18584",0.089123766,0.677856546,"Distal Intergenic",2,10370510,10439137,68628,1,"353282","ENSMUST00000114862.7",-78507,"ENSMUSG00000061186","Sfmbt2","Scm-like with four mbt domains 2",0.089123766,0.677856546
"chr2",32596777,32598088,1312,"*","mecp2_peak_18585",0.006131528,0.987798431,"Promoter (1-2kb)",2,32599709,32619529,19821,1,"50935","ENSMUST00000131229.7",-1621,"ENSMUSG00000026811","St6galnac6","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",0.006131528,0.987798431
"chr2",167819264,167820706,1443,"*","mecp2_peak_18586",-0.052618206,0.830272299,"Distal Intergenic",2,167932057,167974737,42681,1,"19246","ENSMUST00000147210.7",-111351,"ENSMUSG00000027540","Ptpn1","protein tyrosine phosphatase, non-receptor type 1",-0.052618206,0.830272299
"chr2",130580073,130581356,1284,"*","mecp2_peak_18587",0.087798938,0.688508155,"Promoter (1-2kb)",2,130580620,130582554,1935,2,"11998","ENSMUST00000046001.6",1198,"ENSMUSG00000037727","Avp","arginine vasopressin",0.087798938,0.688508155
"chr2",179842316,179843709,1394,"*","mecp2_peak_18588",-0.091973584,0.672540043,"Exon (ENSMUST00000000314.12/12561, exon 5 of 16)",2,179893884,179896149,2266,1,"12561","ENSMUST00000129659.1",-50175,"ENSMUSG00000000305","Cdh4","cadherin 4",-0.091973584,0.672540043
"chr2",131497070,131498051,982,"*","mecp2_peak_18589",0.141883991,0.496555094,"Intron (ENSMUST00000129143.7/228608, intron 1 of 3)",2,131492264,131512177,19914,1,"228608","ENSMUST00000131698.1",4806,"ENSMUSG00000027333","Smox","spermine oxidase",0.141883991,0.496555094
"chr2",65940519,65940735,217,"*","mecp2_peak_18590",-1.869813222,9.44e-07,"Intron (ENSMUST00000122912.7/77771, intron 3 of 6)",2,65948949,66023053,74105,1,"77771","ENSMUST00000112394.1",-8214,"ENSMUSG00000044647","Csrnp3","cysteine-serine-rich nuclear protein 3",-1.869813222,9.44e-07
"chr2",119872324,119873445,1122,"*","mecp2_peak_18591",-0.064583596,0.793826009,"Distal Intergenic",2,119897228,119967749,70522,1,"29808","ENSMUST00000046717.12",-23783,"ENSMUSG00000033943","Mga","MAX gene associated",-0.064583596,0.793826009
"chr2",64984668,64985860,1193,"*","mecp2_peak_18592",0.783796857,0.016030513,"Intron (ENSMUST00000028252.13/50915, intron 2 of 13)",2,64930189,64975769,45581,2,"50915","ENSMUST00000156765.1",-8899,"ENSMUSG00000026888","Grb14","growth factor receptor bound protein 14",0.783796857,0.016030513
"chr2",94300924,94302582,1659,"*","mecp2_peak_18593",-0.025271674,0.931660673,"3' UTR",2,94261300,94261399,100,2,"735259","ENSMUST00000102380.1",-39525,"ENSMUSG00000076335","Mir670","microRNA 670",-0.025271674,0.931660673
"chr2",163692925,163694576,1652,"*","mecp2_peak_18594",0.147962916,0.487271052,"Promoter (<=1kb)",2,163694038,163726152,32115,1,"18769","ENSMUST00000109400.2",0,"ENSMUSG00000035268","Pkig","protein kinase inhibitor, gamma",0.147962916,0.487271052
"chr2",155941320,155942642,1323,"*","mecp2_peak_18595",-0.147172055,0.489291089,"5' UTR",2,155941023,155945367,4345,2,"14563","ENSMUST00000040162.2",2725,"ENSMUSG00000038259","Gdf5","growth differentiation factor 5",-0.147172055,0.489291089
"chr2",118722878,118724385,1508,"*","mecp2_peak_18596",0.017898446,0.955498279,"Exon (ENSMUST00000102524.7/18796, exon 4 of 32)",2,118707996,118728359,20364,2,"18796","ENSMUST00000159756.1",3974,"ENSMUSG00000040061","Plcb2","phospholipase C, beta 2",0.017898446,0.955498279
"chr2",120030906,120032355,1450,"*","mecp2_peak_18597",-0.024397721,0.935014706,"Promoter (<=1kb)",2,120031848,120034993,3146,1,"102238433","ENSMUST00000125805.1",0,"ENSMUSG00000033852","Gm28042","predicted gene, 28042",-0.024397721,0.935014706
"chr2",167374195,167375513,1319,"*","mecp2_peak_18598",0.32499863,0.178837628,"Distal Intergenic",2,167298444,167349183,50740,2,"56336","ENSMUST00000109221.8",-25012,"ENSMUSG00000017929","B4galt5","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5",0.32499863,0.178837628
"chr2",74578266,74579397,1132,"*","mecp2_peak_18599",-0.054590401,0.828902075,"Promoter (<=1kb)",2,74520291,74578948,58658,2,"69605","ENSMUST00000111993.8",0,"ENSMUSG00000009207","Lnpk","lunapark, ER junction formation factor",-0.054590401,0.828902075
"chr2",66123955,66125190,1236,"*","mecp2_peak_18600",4.78e-05,0.999857092,"Promoter (<=1kb)",2,66082766,66124994,42229,2,"14425","ENSMUST00000028378.3",0,"ENSMUSG00000026994","Galnt3","polypeptide N-acetylgalactosaminyltransferase 3",4.78e-05,0.999857092
"chr2",71528727,71530101,1375,"*","mecp2_peak_18601",-0.049055401,0.854116934,"Promoter (<=1kb)",2,71529853,71532519,2667,1,"13390","ENSMUST00000145444.1",0,"ENSMUSG00000041911","Dlx1","distal-less homeobox 1",-0.049055401,0.854116934
"chr2",27203406,27204779,1374,"*","mecp2_peak_18602",0.018447769,0.953024352,"Intron (ENSMUST00000170435.1/ENSMUST00000170435.1, intron 1 of 1)",2,27189382,27209937,20556,2,"192166","ENSMUST00000156434.8",5158,"ENSMUSG00000009614","Sardh","sarcosine dehydrogenase",0.018447769,0.953024352
"chr2",33975450,33977061,1612,"*","mecp2_peak_18603",-0.043877711,0.866978247,"Distal Intergenic",2,33729953,33887946,157994,2,"72543","ENSMUST00000041555.9",-87504,"ENSMUSG00000038740","Mvb12b","multivesicular body subunit 12B",-0.043877711,0.866978247
"chr2",10579027,10580721,1695,"*","mecp2_peak_18604",0.026966302,0.925820883,"Exon (ENSMUST00000116594.8/353282, exon 21 of 23)",2,10518155,10518279,125,1,"100316831","ENSMUST00000116944.1",60872,"ENSMUSG00000080594","Mir669h","microRNA 669h",0.026966302,0.925820883
"chr2",44926383,44927743,1361,"*","mecp2_peak_18605",-0.026635013,0.928320692,"Promoter (<=1kb)",2,44575478,44927161,351684,2,"227835","ENSMUST00000130991.7",0,"ENSMUSG00000036890","Gtdc1","glycosyltransferase-like domain containing 1",-0.026635013,0.928320692
"chr2",163239949,163241516,1568,"*","mecp2_peak_18606",-0.266676748,0.200075667,"Intron (ENSMUST00000109428.8/269389, intron 1 of 8)",2,163225454,163323102,97649,1,"269389","ENSMUST00000165937.7",14495,"ENSMUSG00000074607","Tox2","TOX high mobility group box family member 2",-0.266676748,0.200075667
"chr2",118249034,118250724,1691,"*","mecp2_peak_18607",-0.088203278,0.676373588,"Exon (ENSMUST00000231133.1/71313, exon 4 of 12)",2,118130424,118256956,126533,2,"71313","ENSMUST00000231133.1",6232,"ENSMUSG00000027344","Fsip1","fibrous sheath-interacting protein 1",-0.088203278,0.676373588
"chr2",102205007,102205907,901,"*","mecp2_peak_18608",0.218910136,0.320709795,"Distal Intergenic",2,101950203,102186385,236183,2,"241576","ENSMUST00000058790.11",-18622,"ENSMUSG00000048058","Ldlrad3","low density lipoprotein receptor class A domain containing 3",0.218910136,0.320709795
"chr2",130663301,130664601,1301,"*","mecp2_peak_18609",-0.077215539,0.730053281,"Promoter (<=1kb)",2,130655199,130663819,8621,2,"77006","ENSMUST00000124559.1",0,"ENSMUSG00000068290","Ddrgk1","DDRGK domain containing 1",-0.077215539,0.730053281
"chr2",127140739,127142074,1336,"*","mecp2_peak_18610",-0.074113003,0.742426299,"Promoter (<=1kb)",2,127140529,127142590,2062,2,"73338","ENSMUST00000154021.1",516,"ENSMUSG00000074825","Itpripl1","inositol 1,4,5-triphosphate receptor interacting protein-like 1",-0.074113003,0.742426299
"chr2",167203049,167203960,912,"*","mecp2_peak_18611",-0.192556715,0.372423961,"3' UTR",2,167206522,167208416,1895,2,"19223","ENSMUST00000136271.1",4456,"ENSMUSG00000017969","Ptgis","prostaglandin I2 (prostacyclin) synthase",-0.192556715,0.372423961
"chr2",71466106,71467650,1545,"*","mecp2_peak_18612",-0.041504167,0.876379907,"Intron (ENSMUST00000037210.8/66559, intron 1 of 9)",2,71453363,71524780,71418,1,"66559","ENSMUST00000124875.7",12743,"ENSMUSG00000041921","Metap1d","methionyl aminopeptidase type 1D (mitochondrial)",-0.041504167,0.876379907
"chr2",34231083,34231986,904,"*","mecp2_peak_18613",0.485812377,0.087073653,"Intron (ENSMUST00000113132.8/18516, intron 2 of 7)",2,34172873,34288852,115980,2,"18516","ENSMUST00000176213.7",56866,"ENSMUSG00000038718","Pbx3","pre B cell leukemia homeobox 3",0.485812377,0.087073653
"chr2",14294261,14295634,1374,"*","mecp2_peak_18614",0.135182129,0.509415609,"Exon (ENSMUST00000028045.3/17533, exon 15 of 30)",2,14328561,14331927,3367,1,"17533","ENSMUST00000146168.2",-32927,"ENSMUSG00000026712","Mrc1","mannose receptor, C type 1",0.135182129,0.509415609
"chr2",41902375,41903190,816,"*","mecp2_peak_18615",2.411536731,5.52e-10,"Intron (ENSMUST00000052550.12/94217, intron 3 of 90)",2,40801393,41789078,987686,2,"94217","ENSMUST00000167270.4",-113297,"ENSMUSG00000049252","Lrp1b","low density lipoprotein-related protein 1B",2.411536731,5.52e-10
"chr2",27054835,27056720,1886,"*","mecp2_peak_18616",-0.003889881,0.992024114,"Distal Intergenic",2,27061638,27067868,6231,2,"66139","ENSMUST00000163967.1",11148,"ENSMUSG00000009214","Mymk","myomaker, myoblast fusion factor",-0.003889881,0.992024114
"chr2",106382108,106382911,804,"*","mecp2_peak_18617",1.65952301,2.03e-08,"Intron (ENSMUST00000122388.9/ENSMUST00000122388.9, intron 32 of 35)",2,106463823,106523103,59281,2,"329483","ENSMUST00000130634.1",140192,"ENSMUSG00000087226","Gm14015","predicted gene 14015",1.65952301,2.03e-08
"chr2",101796169,101797680,1512,"*","mecp2_peak_18618",-0.088728423,0.704836444,"Promoter (<=1kb)",2,101717250,101797650,80401,2,"72446","ENSMUST00000141814.1",0,"ENSMUSG00000032841","Prr5l","proline rich 5 like",-0.088728423,0.704836444
"chr2",70223125,70225017,1893,"*","mecp2_peak_18619",0.138243059,0.527980242,"Intron (ENSMUST00000060208.10/329421, intron 10 of 34)",2,70096298,70183267,86970,1,"329421","ENSMUST00000112241.1",126827,"ENSMUSG00000042064","Myo3b","myosin IIIB",0.138243059,0.527980242
"chr2",157027241,157028690,1450,"*","mecp2_peak_18620",-0.032688659,0.906733114,"Promoter (<=1kb)",2,157020870,157027472,6603,2,"320706","ENSMUST00000153229.1",0,"ENSMUSG00000055485","Mtcl2","microtubule crosslinking factor 2",-0.032688659,0.906733114
"chr2",163438211,163439487,1277,"*","mecp2_peak_18621",-0.050740497,0.841301514,"Promoter (<=1kb)",2,163438476,163455324,16849,1,"228858","ENSMUST00000109420.9",0,"ENSMUSG00000017943","Gdap1l1","ganglioside-induced differentiation-associated protein 1-like 1",-0.050740497,0.841301514
"chr2",101520792,101522022,1231,"*","mecp2_peak_18622",0.076382947,0.74006839,"Distal Intergenic",2,101562125,101576125,14001,2,"68170","ENSMUST00000177152.1",54103,"ENSMUSG00000027165","Iftap","intraflagellar transport associated protein",0.076382947,0.74006839
"chr2",166286102,166287054,953,"*","mecp2_peak_18623",-0.009423352,0.97903064,"Intron (ENSMUST00000152987.1/670775, intron 2 of 2)",2,166273908,166294831,20924,1,"670775","ENSMUST00000152987.1",12194,"ENSMUSG00000084840","Gm11468","predicted gene 11468",-0.009423352,0.97903064
"chr2",93424875,93426225,1351,"*","mecp2_peak_18624",0.023649347,0.937674237,"Intron (ENSMUST00000099696.7/12521, intron 5 of 8)",2,93421929,93422007,79,2,"102465605","ENSMUST00000184769.1",-2868,"ENSMUSG00000099238","Mir7001","microRNA 7001",0.023649347,0.937674237
"chr2",25434159,25435109,951,"*","mecp2_peak_18625",-0.227230696,0.294913436,"Exon (ENSMUST00000102919.3/11305, exon 7 of 48)",2,25428703,25448540,19838,1,"11305","ENSMUST00000102919.3",5456,"ENSMUSG00000026944","Abca2","ATP-binding cassette, sub-family A member 2",-0.227230696,0.294913436
"chr2",167222185,167223279,1095,"*","mecp2_peak_18626",0.012158065,0.971342295,"Intron (ENSMUST00000088041.10/19223, intron 4 of 9)",2,167206522,167208416,1895,2,"19223","ENSMUST00000136271.1",-13769,"ENSMUSG00000017969","Ptgis","prostaglandin I2 (prostacyclin) synthase",0.012158065,0.971342295
"chr2",17708428,17709284,857,"*","mecp2_peak_18627",0.026232853,0.930500818,"Intron (ENSMUST00000028080.11/74103, intron 2 of 6)",2,17343909,17731043,387135,2,"74103","ENSMUST00000028080.11",21759,"ENSMUSG00000053702","Nebl","nebulette",0.026232853,0.930500818
"chr2",33002413,33004068,1656,"*","mecp2_peak_18628",0.01352559,0.967433946,"Exon (ENSMUST00000102810.9/99326, exon 22 of 29)",2,33004632,33008328,3697,2,"99326","ENSMUST00000153717.1",4260,"ENSMUSG00000038860","Garnl3","GTPase activating RANGAP domain-like 3",0.01352559,0.967433946
"chr2",147926727,147928424,1698,"*","mecp2_peak_18629",0.187157253,0.37874529,"Distal Intergenic",2,148044240,148045464,1225,2,"15376","ENSMUST00000146242.1",117040,"ENSMUSG00000037025","Foxa2","forkhead box A2",0.187157253,0.37874529
"chr2",18608486,18609676,1191,"*","mecp2_peak_18630",-0.059313106,0.807134561,"Distal Intergenic",2,18672384,18676230,3847,1,"12238","ENSMUST00000171845.7",-62708,"ENSMUSG00000051154","Commd3","COMM domain containing 3",-0.059313106,0.807134561
"chr2",110929872,110932044,2173,"*","mecp2_peak_18631",2.117852748,7.38e-08,"Intron (ENSMUST00000099623.9/228432, intron 1 of 26)",2,110687971,110950372,262402,2,"228432","ENSMUST00000111019.1",18328,"ENSMUSG00000074968","Ano3","anoctamin 3",2.117852748,7.38e-08
"chr2",64997755,64998785,1031,"*","mecp2_peak_18632",0.078231424,0.744843068,"Intron (ENSMUST00000028252.13/50915, intron 2 of 13)",2,64930189,64975769,45581,2,"50915","ENSMUST00000156765.1",-21986,"ENSMUSG00000026888","Grb14","growth factor receptor bound protein 14",0.078231424,0.744843068
"chr2",51720850,51721570,721,"*","mecp2_peak_18633",-0.245301586,0.297871328,"Intron (ENSMUST00000143870.1/433426, intron 1 of 6)",2,51656966,51732009,75044,2,"433426","ENSMUST00000143870.1",10439,"ENSMUSG00000085014","Gm13490","predicted gene 13490",-0.245301586,0.297871328
"chr2",180260580,180262184,1605,"*","mecp2_peak_18634",0.029731462,0.916878501,"Promoter (<=1kb)",2,180260401,180261765,1365,2,"252966","ENSMUST00000141067.1",0,"ENSMUSG00000038990","Cables2","CDK5 and Abl enzyme substrate 2",0.029731462,0.916878501
"chr2",181059784,181061528,1745,"*","mecp2_peak_18635",-0.076683721,0.73598218,"Distal Intergenic",2,181034024,181043546,9523,2,"11438","ENSMUST00000124400.1",-16238,"ENSMUSG00000027577","Chrna4","cholinergic receptor, nicotinic, alpha polypeptide 4",-0.076683721,0.73598218
"chr2",64110533,64111555,1023,"*","mecp2_peak_18636",-0.098159569,0.660509507,"Distal Intergenic",2,63977337,64098038,120702,2,"60344","ENSMUST00000102728.3",-12495,"ENSMUSG00000075324","Fign","fidgetin",-0.098159569,0.660509507
"chr2",165695129,165695786,658,"*","mecp2_peak_18637",0.065147604,0.789163048,"Intron (ENSMUST00000088132.12/14049, intron 5 of 15)",2,165713569,165766260,52692,1,"14049","ENSMUST00000150638.7",-17783,"ENSMUSG00000017897","Eya2","EYA transcriptional coactivator and phosphatase 2",0.065147604,0.789163048
"chr2",181493022,181494468,1447,"*","mecp2_peak_18638",0.002985606,0.994090537,"Promoter (<=1kb)",2,181493206,181494980,1775,1,"241850","ENSMUST00000069649.8",0,"ENSMUSG00000055882","Abhd16b","abhydrolase domain containing 16B",0.002985606,0.994090537
"chr2",152633464,152634921,1458,"*","mecp2_peak_18639",-0.034232729,0.901139262,"Promoter (<=1kb)",2,152632967,152635198,2232,1,"19700","ENSMUST00000139370.1",497,"ENSMUSG00000000359","Rem1","rad and gem related GTP binding protein 1",-0.034232729,0.901139262
"chr2",105302810,105304467,1658,"*","mecp2_peak_18640",0.042264959,0.87367004,"Intron (ENSMUST00000068813.2/74088, intron 3 of 3)",2,105224342,105379035,154694,1,"74088","ENSMUST00000131060.1",78468,"ENSMUSG00000055312","Them7","thioesterase superfamily member 7",0.042264959,0.87367004
"chr2",163203421,163204704,1284,"*","mecp2_peak_18641",-0.251346651,0.2750416,"Promoter (<=1kb)",2,163204553,163276098,71546,1,"269389","ENSMUST00000128999.7",0,"ENSMUSG00000074607","Tox2","TOX high mobility group box family member 2",-0.251346651,0.2750416
"chr2",121620782,121622376,1595,"*","mecp2_peak_18642",0.03554508,0.896413665,"Intron (ENSMUST00000110593.8/228564, intron 1 of 14)",2,121545529,121586433,40905,2,"228564","ENSMUST00000133898.7",-34349,"ENSMUSG00000027238","Frmd5","FERM domain containing 5",0.03554508,0.896413665
"chr2",181679030,181681065,2036,"*","mecp2_peak_18643",-0.077007697,0.736439397,"Promoter (<=1kb)",2,181680310,181687347,7038,1,"21400","ENSMUST00000129686.7",0,"ENSMUSG00000059540","Tcea2","transcription elongation factor A (SII), 2",-0.077007697,0.736439397
"chr2",138531969,138532963,995,"*","mecp2_peak_18644",1.664414165,4.88e-06,"Intron (ENSMUST00000155646.7/228662, intron 3 of 3)",2,138278493,138287422,8930,1,"228662","ENSMUST00000075410.4",253476,"ENSMUSG00000062098","Btbd3","BTB domain containing 3",1.664414165,4.88e-06
