gene_name	chr	mch_hyper	at_gained_anchor
Lhfpl4	chr6	FALSE	FALSE
Lhfpl5	chr17	FALSE	FALSE
Lhpp	chr7	TRUE	FALSE
Lhx1	chr11	FALSE	FALSE
Lhx2	chr2	FALSE	FALSE
Lhx3	chr2	FALSE	FALSE
Lhx4	chr1	FALSE	TRUE
Lhx5	chr5	FALSE	TRUE
Lhx6	chr2	FALSE	FALSE
Lhx8	chr3	FALSE	TRUE
Lhx9	chr1	FALSE	TRUE
Lias	chr5	FALSE	FALSE
Lif	chr11	FALSE	FALSE
Lifr	chr15	FALSE	FALSE
Lig1	chr7	FALSE	FALSE
Lig3	chr11	FALSE	FALSE
Lig4	chr8	FALSE	FALSE
Lilra5	chr7	FALSE	FALSE
Lilra6	chr7	FALSE	FALSE
Lilrb4a	chr10	FALSE	FALSE
Lim2	chr7	FALSE	FALSE
Lima1	chr15	FALSE	FALSE
Limch1	chr5	FALSE	FALSE
Limd1	chr9	FALSE	FALSE
Limd2	chr11	FALSE	FALSE
Lime1	chr2	FALSE	FALSE
Limk1	chr5	FALSE	TRUE
Limk2	chr11	FALSE	FALSE
Lims1	chr10	TRUE	FALSE
Lims2	chr18	FALSE	FALSE
Lin28a	chr4	FALSE	FALSE
Lin28b	chr10	FALSE	FALSE
Lin37	chr7	FALSE	FALSE
Lin52	chr12	FALSE	FALSE
Lin54	chr5	FALSE	FALSE
Lin7a	chr10	FALSE	FALSE
Lin7b	chr7	FALSE	FALSE
Lin7c	chr2	FALSE	FALSE
Lin9	chr1	FALSE	FALSE
Lingo1	chr9	FALSE	FALSE
Lingo2	chr4	FALSE	FALSE
Lingo3	chr10	FALSE	FALSE
Lingo4	chr3	FALSE	FALSE
Lins1	chr7	FALSE	FALSE
Lipa	chr19	FALSE	FALSE
Lipc	chr9	TRUE	FALSE
Lipe	chr7	FALSE	FALSE
Lipf	chr19	FALSE	FALSE
Lipg	chr18	FALSE	TRUE
Liph	chr16	FALSE	FALSE
Lipi	chr16	FALSE	FALSE
Lipk	chr19	FALSE	FALSE
Lipm	chr19	FALSE	FALSE
Lipn	chr19	FALSE	FALSE
Lipo1	chr19	FALSE	FALSE
Lipo2	chr19	FALSE	FALSE
Lipo3	chr19	FALSE	FALSE
Lipo4	chr19	FALSE	FALSE
Lipt1	chr1	FALSE	FALSE
Lipt2	chr7	FALSE	FALSE
Litaf	chr16	FALSE	FALSE
Lix1	chr17	FALSE	FALSE
Lix1l	chr3	FALSE	FALSE
Lkaaear1	chr2	FALSE	FALSE
Llcfc1	chr6	FALSE	FALSE
Llgl1	chr11	FALSE	FALSE
Llgl2	chr11	FALSE	FALSE
Llph	chr10	FALSE	FALSE
Lman1	chr18	FALSE	FALSE
Lman1l	chr9	FALSE	FALSE
Lman2	chr13	FALSE	FALSE
Lman2l	chr1	FALSE	FALSE
Lmbr1	chr5	FALSE	FALSE
Lmbr1l	chr15	FALSE	FALSE
Lmbrd1	chr1	FALSE	FALSE
Lmbrd2	chr15	FALSE	FALSE
Lmcd1	chr6	FALSE	FALSE
Lmf1	chr17	FALSE	FALSE
Lmf2	chr15	FALSE	FALSE
Lmln	chr16	FALSE	FALSE
Lmna	chr3	FALSE	FALSE
Lmnb1	chr18	FALSE	FALSE
Lmnb2	chr10	FALSE	FALSE
Lmntd1	chr6	FALSE	FALSE
Lmntd2	chr7	FALSE	FALSE
Lmo1	chr7	FALSE	FALSE
Lmo2	chr2	FALSE	TRUE
Lmo3	chr6	FALSE	FALSE
Lmo4	chr3	FALSE	TRUE
Lmo7	chr14	FALSE	FALSE
Lmod1	chr1	FALSE	FALSE
Lmod2	chr6	FALSE	FALSE
Lmod3	chr6	FALSE	TRUE
Lmtk2	chr5	FALSE	FALSE
Lmtk3	chr7	FALSE	FALSE
Lmx1a	chr1	FALSE	FALSE
Lmx1b	chr2	FALSE	FALSE
Lnp1	chr16	FALSE	FALSE
Lnpep	chr17	FALSE	FALSE
Lnpk	chr2	FALSE	FALSE
Lnx1	chr5	FALSE	FALSE
Lnx2	chr5	FALSE	FALSE
Lonp1	chr17	FALSE	FALSE
Lonp2	chr8	FALSE	FALSE
Lonrf1	chr8	FALSE	FALSE
Lonrf2	chr1	FALSE	FALSE
Lonrf3	chrX	FALSE	FALSE
Lor	chr3	FALSE	FALSE
Lox	chr18	FALSE	FALSE
Loxhd1	chr18	FALSE	FALSE
Loxl1	chr9	FALSE	FALSE
Loxl2	chr14	FALSE	FALSE
Loxl3	chr6	FALSE	FALSE
Loxl4	chr19	FALSE	TRUE
Lpar1	chr4	FALSE	FALSE
Lpar2	chr8	FALSE	FALSE
Lpar3	chr3	FALSE	TRUE
Lpar4	chrX	FALSE	FALSE
Lpar5	chr6	FALSE	FALSE
Lpar6	chr14	FALSE	FALSE
Lpcat1	chr13	FALSE	FALSE
Lpcat2	chr8	FALSE	FALSE
Lpcat2b	chr5	FALSE	FALSE
Lpcat3	chr6	FALSE	TRUE
Lpcat4	chr2	FALSE	FALSE
Lpgat1	chr1	FALSE	FALSE
Lpin1	chr12	FALSE	FALSE
Lpin2	chr17	FALSE	FALSE
Lpin3	chr2	FALSE	FALSE
Lpl	chr8	FALSE	FALSE
Lpo	chr11	FALSE	FALSE
Lpp	chr16	TRUE	FALSE
Lpxn	chr19	FALSE	FALSE
Lrat	chr3	FALSE	TRUE
Lratd1	chr12	FALSE	FALSE
Lratd2	chr15	FALSE	FALSE
Lrba	chr3	FALSE	FALSE
Lrch1	chr14	FALSE	FALSE
Lrch2	chrX	FALSE	FALSE
Lrch3	chr16	FALSE	FALSE
Lrch4	chr5	FALSE	FALSE
Lrcol1	chr5	FALSE	FALSE
Lrfn1	chr7	FALSE	FALSE
Lrfn2	chr17	FALSE	FALSE
Lrfn3	chr7	FALSE	FALSE
Lrfn4	chr19	FALSE	FALSE
Lrfn5	chr12	FALSE	FALSE
Lrg1	chr17	FALSE	FALSE
Lrguk	chr6	FALSE	FALSE
Lrif1	chr3	FALSE	FALSE
Lrig1	chr6	FALSE	FALSE
Lrig2	chr3	FALSE	FALSE
Lrig3	chr10	FALSE	FALSE
Lrit1	chr14	FALSE	FALSE
Lrit2	chr14	FALSE	FALSE
Lrit3	chr3	FALSE	FALSE
Lrmda	chr14	FALSE	TRUE
Lrp1	chr10	FALSE	FALSE
Lrp10	chr14	FALSE	FALSE
Lrp11	chr10	FALSE	FALSE
Lrp12	chr15	FALSE	FALSE
Lrp1b	chr2	TRUE	FALSE
Lrp2	chr2	FALSE	FALSE
Lrp2bp	chr8	FALSE	FALSE
Lrp3	chr7	FALSE	FALSE
Lrp4	chr2	FALSE	FALSE
Lrp5	chr19	FALSE	FALSE
Lrp6	chr6	FALSE	FALSE
Lrp8	chr4	FALSE	FALSE
Lrpap1	chr5	FALSE	FALSE
Lrpprc	chr17	FALSE	FALSE
Lrr1	chr12	FALSE	FALSE
Lrrc1	chr9	FALSE	FALSE
Lrrc10	chr10	FALSE	FALSE
Lrrc10b	chr19	FALSE	FALSE
Lrrc14	chr15	FALSE	FALSE
Lrrc14b	chr13	FALSE	FALSE
Lrrc15	chr16	FALSE	FALSE
Lrrc17	chr5	FALSE	TRUE
Lrrc18	chr14	FALSE	TRUE
Lrrc19	chr4	FALSE	FALSE
Lrrc2	chr9	FALSE	FALSE
Lrrc20	chr10	FALSE	FALSE
Lrrc23	chr6	FALSE	FALSE
Lrrc24	chr15	FALSE	FALSE
Lrrc25	chr8	FALSE	FALSE
Lrrc26	chr2	FALSE	FALSE
Lrrc27	chr7	FALSE	FALSE
Lrrc28	chr7	TRUE	FALSE
Lrrc3	chr10	FALSE	FALSE
Lrrc30	chr17	FALSE	TRUE
Lrrc31	chr3	FALSE	FALSE
Lrrc32	chr7	FALSE	FALSE
Lrrc34	chr3	FALSE	FALSE
Lrrc36	chr8	TRUE	FALSE
Lrrc38	chr4	FALSE	FALSE
Lrrc39	chr3	FALSE	FALSE
Lrrc3b	chr14	FALSE	FALSE
Lrrc3c	chr11	FALSE	FALSE
Lrrc4	chr6	TRUE	FALSE
Lrrc40	chr3	FALSE	FALSE
Lrrc41	chr4	FALSE	FALSE
Lrrc42	chr4	FALSE	FALSE
Lrrc43	chr5	FALSE	FALSE
Lrrc45	chr11	FALSE	FALSE
Lrrc46	chr11	FALSE	FALSE
Lrrc47	chr4	FALSE	TRUE
Lrrc49	chr9	TRUE	TRUE
Lrrc4b	chr7	FALSE	FALSE
Lrrc4c	chr2	TRUE	FALSE
Lrrc51	chr7	FALSE	FALSE
Lrrc52	chr1	FALSE	TRUE
Lrrc55	chr2	FALSE	TRUE
Lrrc56	chr7	FALSE	FALSE
Lrrc57	chr2	FALSE	FALSE
Lrrc58	chr16	FALSE	FALSE
Lrrc59	chr11	FALSE	FALSE
Lrrc61	chr6	FALSE	FALSE
Lrrc63	chr14	FALSE	FALSE
Lrrc66	chr5	FALSE	TRUE
Lrrc69	chr4	FALSE	FALSE
Lrrc7	chr3	FALSE	FALSE
Lrrc71	chr3	FALSE	FALSE
Lrrc72	chr12	FALSE	FALSE
Lrrc73	chr17	FALSE	FALSE
Lrrc74a	chr12	FALSE	FALSE
Lrrc74b	chr16	FALSE	FALSE
Lrrc75a	chr11	FALSE	FALSE
Lrrc75b	chr10	FALSE	FALSE
Lrrc8a	chr2	FALSE	FALSE
Lrrc8b	chr5	FALSE	FALSE
Lrrc8c	chr5	FALSE	FALSE
Lrrc8d	chr5	FALSE	FALSE
Lrrc8e	chr8	FALSE	FALSE
Lrrc9	chr12	FALSE	FALSE
Lrrcc1	chr3	FALSE	FALSE
Lrrd1	chr5	FALSE	FALSE
Lrrfip1	chr1	FALSE	TRUE
Lrrfip2	chr9	FALSE	FALSE
Lrriq1	chr10	FALSE	FALSE
Lrriq3	chr3	FALSE	FALSE
Lrriq4	chr3	FALSE	FALSE
Lrrk1	chr7	FALSE	FALSE
Lrrk2	chr15	FALSE	FALSE
Lrrn1	chr6	TRUE	FALSE
Lrrn2	chr1	FALSE	FALSE
Lrrn3	chr12	FALSE	TRUE
Lrrn4	chr2	FALSE	FALSE
Lrrn4cl	chr19	FALSE	FALSE
Lrrtm1	chr6	FALSE	FALSE
Lrrtm2	chr18	FALSE	FALSE
Lrrtm3	chr10	FALSE	TRUE
Lrrtm4	chr6	TRUE	TRUE
Lrsam1	chr2	FALSE	FALSE
Lrtm1	chr14	TRUE	TRUE
Lrtm2	chr6	FALSE	FALSE
Lrwd1	chr5	FALSE	FALSE
Lsamp	chr16	TRUE	FALSE
Lsg1	chr16	FALSE	FALSE
Lsm1	chr8	FALSE	FALSE
Lsm10	chr4	TRUE	FALSE
Lsm11	chr11	FALSE	FALSE
Lsm12	chr11	FALSE	FALSE
Lsm14a	chr7	FALSE	FALSE
Lsm14b	chr2	FALSE	FALSE
Lsm2	chr17	FALSE	FALSE
Lsm3	chr6	FALSE	FALSE
Lsm4	chr8	FALSE	FALSE
Lsm5	chr6	FALSE	FALSE
Lsm6	chr8	FALSE	FALSE
Lsm7	chr10	FALSE	FALSE
Lsm8	chr6	FALSE	TRUE
Lsmem1	chr12	FALSE	TRUE
Lsmem2	chr9	FALSE	FALSE
Lsp1	chr7	FALSE	FALSE
Lsr	chr7	FALSE	FALSE
Lss	chr10	FALSE	TRUE
Lst1	chr17	FALSE	FALSE
Lta	chr17	FALSE	FALSE
Lta4h	chr10	FALSE	FALSE
Ltb	chr17	FALSE	FALSE
Ltb4r1	chr14	FALSE	FALSE
Ltb4r2	chr14	FALSE	FALSE
Ltbp1	chr17	FALSE	FALSE
Ltbp2	chr12	FALSE	FALSE
Ltbp3	chr19	FALSE	FALSE
Ltbp4	chr7	FALSE	FALSE
Ltbr	chr6	FALSE	FALSE
Ltc4s	chr11	FALSE	FALSE
Ltf	chr9	FALSE	FALSE
Ltk	chr2	FALSE	FALSE
Ltn1	chr16	FALSE	FALSE
Ltv1	chr10	FALSE	FALSE
Luc7l	chr17	FALSE	TRUE
Luc7l2	chr6	FALSE	FALSE
Luc7l3	chr11	FALSE	FALSE
Lum	chr10	TRUE	FALSE
Lurap1	chr4	FALSE	FALSE
Lurap1l	chr4	TRUE	FALSE
Luzp1	chr4	FALSE	FALSE
Luzp2	chr7	FALSE	TRUE
Luzp4	chrX	FALSE	FALSE
Lvrn	chr18	FALSE	FALSE
Lxn	chr3	FALSE	FALSE
Ly6a	chr15	FALSE	FALSE
Ly6c1	chr15	FALSE	FALSE
Ly6c2	chr15	FALSE	FALSE
Ly6d	chr15	FALSE	FALSE
Ly6e	chr15	FALSE	FALSE
Ly6f	chr15	FALSE	FALSE
Ly6g	chr15	FALSE	FALSE
Ly6g2	chr15	FALSE	FALSE
Ly6g5b	chr17	FALSE	FALSE
Ly6g5c	chr17	FALSE	FALSE
Ly6g6c	chr17	TRUE	FALSE
Ly6g6d	chr17	TRUE	FALSE
Ly6g6e	chr17	FALSE	FALSE
Ly6g6f	chr17	TRUE	FALSE
Ly6g6g	chr15	FALSE	TRUE
Ly6h	chr15	FALSE	FALSE
Ly6i	chr15	FALSE	FALSE
Ly6k	chr15	FALSE	TRUE
Ly6l	chr15	FALSE	FALSE
Ly6m	chr15	FALSE	TRUE
Ly75	chr2	FALSE	FALSE
Ly86	chr13	FALSE	TRUE
Ly9	chr1	FALSE	FALSE
Ly96	chr1	FALSE	FALSE
Lyar	chr5	FALSE	FALSE
Lyg1	chr1	FALSE	FALSE
Lyg2	chr1	FALSE	FALSE
Lyl1	chr8	FALSE	FALSE
Lyn	chr4	TRUE	FALSE
Lynx1	chr15	FALSE	FALSE
Lypd1	chr1	FALSE	FALSE
Lypd10	chr7	FALSE	FALSE
Lypd11	chr7	FALSE	FALSE
Lypd2	chr15	FALSE	FALSE
Lypd3	chr7	FALSE	FALSE
Lypd4	chr7	FALSE	FALSE
Lypd5	chr7	FALSE	FALSE
Lypd6	chr2	FALSE	FALSE
Lypd6b	chr2	FALSE	FALSE
Lypd8	chr11	FALSE	FALSE
Lypd9	chr11	FALSE	FALSE
Lypla1	chr1	FALSE	FALSE
Lypla2	chr4	FALSE	FALSE
Lyplal1	chr1	FALSE	FALSE
Lyrm1	chr7	FALSE	FALSE
Lyrm2	chr4	FALSE	TRUE
Lyrm4	chr13	FALSE	FALSE
Lyrm7	chr11	FALSE	FALSE
Lyrm9	chr11	FALSE	FALSE
Lysmd1	chr3	FALSE	FALSE
Lysmd2	chr9	FALSE	FALSE
Lysmd3	chr13	FALSE	FALSE
Lysmd4	chr7	FALSE	FALSE
Lyst	chr13	FALSE	FALSE
Lyve1	chr7	FALSE	FALSE
Lyz1	chr10	FALSE	FALSE
Lyz2	chr10	FALSE	FALSE
Lyzl1	chr18	FALSE	FALSE
Lyzl4	chr9	FALSE	FALSE
Lyzl6	chr11	FALSE	TRUE
Lzic	chr4	FALSE	FALSE
Lztfl1	chr9	FALSE	FALSE
Lztr1	chr16	FALSE	FALSE
Lzts1	chr8	FALSE	FALSE
Lzts2	chr19	FALSE	FALSE
Lzts3	chr2	FALSE	FALSE
M1ap	chr6	FALSE	FALSE
M6pr	chr6	FALSE	FALSE
Mab21l1	chr3	FALSE	FALSE
Mab21l2	chr3	FALSE	FALSE
Mab21l3	chr3	FALSE	FALSE
Mab21l4	chr1	FALSE	FALSE
Macc1	chr12	FALSE	FALSE
Macf1	chr4	FALSE	FALSE
Maco1	chr4	FALSE	FALSE
Macrod1	chr19	FALSE	FALSE
Macrod2	chr2	TRUE	FALSE
Macroh2a1	chr13	FALSE	FALSE
Macroh2a2	chr10	FALSE	TRUE
Mad1l1	chr5	FALSE	FALSE
Mad2l1	chr6	FALSE	FALSE
Mad2l1bp	chr17	FALSE	FALSE
Mad2l2	chr4	FALSE	FALSE
Madcam1	chr10	FALSE	FALSE
Madd	chr2	FALSE	FALSE
Maea	chr5	FALSE	FALSE
Mael	chr1	FALSE	FALSE
Maf	chr8	FALSE	FALSE
Maf1	chr15	FALSE	FALSE
Mafa	chr15	FALSE	FALSE
Mafb	chr2	FALSE	TRUE
Maff	chr15	FALSE	FALSE
Mafg	chr11	FALSE	FALSE
Mafk	chr5	FALSE	FALSE
Mag	chr7	FALSE	FALSE
Magea10	chrX	FALSE	FALSE
Magea2	chrX	FALSE	FALSE
Magea5	chrX	FALSE	FALSE
Magea6	chrX	FALSE	FALSE
Magea8	chrX	FALSE	FALSE
Mageb16	chrX	FALSE	FALSE
Mageb18	chrX	FALSE	FALSE
Mageb3	chr2	FALSE	FALSE
Mageb4	chrX	FALSE	FALSE
Maged1	chrX	FALSE	FALSE
Maged2	chrX	FALSE	FALSE
Magee1	chrX	FALSE	FALSE
Magee2	chrX	FALSE	TRUE
Mageh1	chrX	FALSE	FALSE
Magel2	chr7	FALSE	FALSE
Magi1	chr6	FALSE	FALSE
Magi2	chr5	FALSE	FALSE
Magi3	chr3	FALSE	FALSE
Magix	chrX	FALSE	FALSE
Magoh	chr4	FALSE	FALSE
Magohb	chr6	FALSE	FALSE
Magt1	chrX	FALSE	FALSE
Maip1	chr1	FALSE	FALSE
Majin	chr19	FALSE	FALSE
Mak	chr13	FALSE	FALSE
Mak16	chr8	FALSE	FALSE
Mal	chr2	FALSE	FALSE
Mal2	chr15	FALSE	FALSE
Mall	chr2	FALSE	FALSE
Malrd1	chr2	FALSE	FALSE
Malsu1	chr6	FALSE	FALSE
Malt1	chr18	FALSE	FALSE
Mamdc2	chr19	TRUE	FALSE
Mamdc4	chr2	FALSE	FALSE
Maml1	chr11	FALSE	FALSE
Maml2	chr9	FALSE	FALSE
Maml3	chr3	TRUE	FALSE
Mamld1	chrX	FALSE	FALSE
Mamstr	chr7	FALSE	FALSE
Man1a	chr10	FALSE	FALSE
Man1a2	chr3	FALSE	FALSE
Man1b1	chr2	FALSE	FALSE
Man1c1	chr4	FALSE	FALSE
Man2a1	chr17	TRUE	FALSE
Man2a2	chr7	FALSE	FALSE
Man2b1	chr8	FALSE	FALSE
Man2b2	chr5	FALSE	TRUE
Man2c1	chr9	FALSE	FALSE
Manba	chr3	FALSE	TRUE
Manbal	chr2	FALSE	FALSE
Manea	chr4	TRUE	FALSE
Maneal	chr4	FALSE	FALSE
Manf	chr9	FALSE	FALSE
Mansc1	chr6	FALSE	FALSE
Mansc4	chr6	FALSE	FALSE
Maoa	chrX	FALSE	FALSE
Maob	chrX	FALSE	FALSE
Map10	chr8	FALSE	FALSE
Map1a	chr2	FALSE	FALSE
Map1b	chr13	FALSE	FALSE
Map1lc3a	chr2	FALSE	FALSE
Map1lc3b	chr8	FALSE	FALSE
Map1s	chr8	FALSE	FALSE
Map2	chr1	FALSE	FALSE
Map2k1	chr9	FALSE	FALSE
Map2k2	chr10	FALSE	FALSE
Map2k3	chr11	FALSE	FALSE
Map2k4	chr11	FALSE	FALSE
Map2k5	chr9	FALSE	FALSE
Map2k6	chr11	FALSE	FALSE
Map2k7	chr8	FALSE	FALSE
Map3k1	chr13	FALSE	FALSE
Map3k10	chr7	FALSE	FALSE
Map3k11	chr19	FALSE	FALSE
Map3k12	chr15	FALSE	FALSE
Map3k13	chr16	FALSE	FALSE
Map3k14	chr11	FALSE	FALSE
Map3k15	chrX	FALSE	TRUE
Map3k19	chr1	FALSE	FALSE
Map3k2	chr18	FALSE	FALSE
Map3k20	chr2	FALSE	FALSE
Map3k21	chr8	FALSE	FALSE
Map3k3	chr11	FALSE	FALSE
Map3k4	chr17	FALSE	FALSE
Map3k5	chr10	TRUE	FALSE
Map3k6	chr4	FALSE	FALSE
Map3k7	chr4	FALSE	FALSE
Map3k7cl	chr16	FALSE	FALSE
Map3k8	chr18	FALSE	FALSE
Map3k9	chr12	FALSE	FALSE
Map4	chr9	FALSE	FALSE
Map4k1	chr7	FALSE	FALSE
Map4k2	chr19	FALSE	FALSE
Map4k3	chr17	FALSE	FALSE
Map4k4	chr1	FALSE	FALSE
Map4k5	chr12	FALSE	FALSE
Map6	chr7	FALSE	FALSE
Map6d1	chr16	FALSE	FALSE
Map7	chr10	FALSE	FALSE
Map7d1	chr4	FALSE	FALSE
Map7d2	chrX	FALSE	FALSE
Map7d3	chrX	FALSE	FALSE
Map9	chr3	FALSE	FALSE
Mapk1	chr16	FALSE	FALSE
Mapk10	chr5	FALSE	FALSE
Mapk11	chr15	FALSE	FALSE
Mapk12	chr15	FALSE	FALSE
Mapk13	chr17	FALSE	FALSE
Mapk14	chr17	FALSE	FALSE
Mapk15	chr15	FALSE	FALSE
Mapk1ip1	chr7	FALSE	FALSE
Mapk1ip1l	chr14	FALSE	FALSE
Mapk3	chr7	FALSE	FALSE
Mapk4	chr18	FALSE	FALSE
Mapk6	chr9	FALSE	FALSE
Mapk7	chr11	FALSE	FALSE
Mapk8	chr14	FALSE	TRUE
Mapk8ip1	chr2	FALSE	FALSE
Mapk8ip2	chr15	FALSE	FALSE
Mapk8ip3	chr17	FALSE	FALSE
Mapk9	chr11	FALSE	FALSE
Mapkap1	chr2	FALSE	FALSE
Mapkapk2	chr1	FALSE	FALSE
Mapkapk3	chr9	FALSE	FALSE
Mapkapk5	chr5	FALSE	FALSE
Mapkbp1	chr2	FALSE	FALSE
Mapre1	chr2	FALSE	FALSE
Mapre2	chr18	FALSE	FALSE
Mapre3	chr5	FALSE	FALSE
Mapt	chr11	FALSE	FALSE
Marchf1	chr8	FALSE	FALSE
Marchf10	chr11	FALSE	FALSE
Marchf11	chr15	FALSE	TRUE
Marchf2	chr17	FALSE	FALSE
Marchf3	chr18	TRUE	FALSE
Marchf4	chr1	FALSE	FALSE
Marchf5	chr19	FALSE	FALSE
Marchf6	chr15	FALSE	FALSE
Marchf7	chr2	FALSE	FALSE
Marchf8	chr6	FALSE	FALSE
Marchf9	chr10	FALSE	FALSE
Marcks	chr10	FALSE	FALSE
Marcksl1	chr4	FALSE	FALSE
Marco	chr1	FALSE	TRUE
Marf1	chr16	FALSE	FALSE
Mark1	chr1	FALSE	FALSE
Mark2	chr19	FALSE	FALSE
Mark3	chr12	FALSE	FALSE
Mark4	chr7	FALSE	FALSE
Mars1	chr10	FALSE	FALSE
Mars2	chr1	FALSE	FALSE
Marveld1	chr19	FALSE	FALSE
Marveld2	chr13	FALSE	FALSE
Marveld3	chr8	FALSE	FALSE
Mas1	chr17	FALSE	FALSE
Masp1	chr16	FALSE	FALSE
Masp2	chr4	FALSE	FALSE
Mast1	chr8	FALSE	FALSE
Mast2	chr4	FALSE	FALSE
Mast3	chr8	FALSE	FALSE
Mast4	chr13	FALSE	FALSE
Mastl	chr2	FALSE	FALSE
Mat1a	chr14	FALSE	FALSE
Mat2a	chr6	FALSE	FALSE
Mat2b	chr11	FALSE	FALSE
Matk	chr10	FALSE	FALSE
Matn1	chr4	FALSE	FALSE
Matn2	chr15	FALSE	FALSE
Matn3	chr12	FALSE	FALSE
Matn4	chr2	FALSE	FALSE
Matr3	chr18	FALSE	FALSE
Mau2	chr8	FALSE	FALSE
Mavs	chr2	FALSE	FALSE
Max	chr12	FALSE	FALSE
Maz	chr7	FALSE	FALSE
Mb	chr15	FALSE	FALSE
Mb21d2	chr16	FALSE	FALSE
Mbd1	chr18	FALSE	FALSE
Mbd2	chr18	FALSE	FALSE
Mbd3	chr10	FALSE	FALSE
Mbd3l1	chr9	FALSE	FALSE
Mbd3l2	chr9	FALSE	FALSE
Mbd4	chr6	FALSE	FALSE
Mbd5	chr2	FALSE	TRUE
Mbd6	chr10	FALSE	FALSE
Mbip	chr12	FALSE	FALSE
Mbl1	chr14	FALSE	FALSE
Mbl2	chr19	FALSE	FALSE
Mblac1	chr5	FALSE	FALSE
Mblac2	chr13	FALSE	FALSE
Mbnl1	chr3	FALSE	FALSE
Mbnl2	chr14	FALSE	FALSE
Mbnl3	chrX	TRUE	FALSE
Mboat1	chr13	FALSE	FALSE
Mboat2	chr12	FALSE	FALSE
Mboat4	chr8	FALSE	FALSE
Mboat7	chr7	FALSE	FALSE
Mbp	chr18	FALSE	TRUE
Mbtd1	chr11	FALSE	FALSE
Mbtps1	chr8	FALSE	FALSE
Mbtps2	chrX	TRUE	FALSE
Mc1r	chr8	FALSE	FALSE
Mc2r	chr18	FALSE	FALSE
Mc3r	chr2	FALSE	FALSE
Mc4r	chr18	FALSE	FALSE
Mc5r	chr18	FALSE	FALSE
Mcam	chr9	FALSE	FALSE
Mcat	chr15	FALSE	FALSE
Mcc	chr18	FALSE	FALSE
Mccc1	chr3	FALSE	FALSE
Mccc2	chr13	FALSE	FALSE
Mcee	chr7	FALSE	FALSE
Mcemp1	chr8	FALSE	FALSE
Mcf2	chrX	FALSE	FALSE
Mcf2l	chr8	FALSE	FALSE
Mcfd2	chr17	FALSE	FALSE
Mchr1	chr15	FALSE	FALSE
Mcidas	chr13	FALSE	FALSE
Mcl1	chr3	FALSE	FALSE
Mcm10	chr2	FALSE	FALSE
Mcm2	chr6	FALSE	FALSE
Mcm3	chr1	FALSE	FALSE
Mcm3ap	chr10	FALSE	FALSE
Mcm4	chr16	FALSE	FALSE
Mcm5	chr8	FALSE	FALSE
Mcm6	chr1	FALSE	TRUE
Mcm7	chr5	FALSE	FALSE
Mcm8	chr2	FALSE	FALSE
Mcm9	chr10	TRUE	FALSE
Mcmbp	chr7	FALSE	TRUE
Mcmdc2	chr1	FALSE	FALSE
Mcoln1	chr8	FALSE	FALSE
Mcoln2	chr3	FALSE	TRUE
Mcoln3	chr3	FALSE	FALSE
Mcph1	chr8	FALSE	FALSE
Mcpt1	chr14	FALSE	FALSE
Mcpt2	chr14	FALSE	FALSE
Mcpt4	chr14	FALSE	FALSE
Mcpt8	chr14	FALSE	FALSE
Mcpt9	chr14	FALSE	FALSE
Mcrip1	chr11	FALSE	FALSE
Mcrip2	chr17	FALSE	FALSE
Mcrs1	chr15	FALSE	FALSE
Mctp1	chr13	FALSE	FALSE
Mctp2	chr7	FALSE	TRUE
Mcts1	chrX	FALSE	FALSE
Mcts2	chr2	FALSE	FALSE
Mcu	chr10	FALSE	FALSE
Mcub	chr3	FALSE	TRUE
Mcur1	chr13	TRUE	FALSE
Mdc1	chr17	FALSE	FALSE
Mdfi	chr17	FALSE	TRUE
Mdfic	chr6	FALSE	FALSE
Mdga1	chr17	FALSE	FALSE
Mdga2	chr12	TRUE	TRUE
Mdh1	chr11	FALSE	FALSE
Mdh1b	chr1	FALSE	FALSE
Mdh2	chr5	FALSE	FALSE
Mdk	chr2	FALSE	FALSE
Mdm1	chr10	FALSE	FALSE
Mdm2	chr10	FALSE	FALSE
Mdm4	chr1	FALSE	FALSE
Mdn1	chr4	FALSE	TRUE
Mdp1	chr14	FALSE	FALSE
Me1	chr9	FALSE	FALSE
Me2	chr18	FALSE	FALSE
Me3	chr7	FALSE	FALSE
Mea1	chr17	FALSE	FALSE
Meaf6	chr4	FALSE	TRUE
Meak7	chr8	FALSE	FALSE
Mecom	chr3	FALSE	TRUE
Mecp2	chrX	FALSE	FALSE
Mecr	chr4	FALSE	TRUE
Med1	chr11	FALSE	FALSE
Med10	chr13	FALSE	FALSE
Med11	chr11	FALSE	FALSE
Med12	chrX	FALSE	FALSE
Med12l	chr3	FALSE	FALSE
Med13	chr11	FALSE	FALSE
Med13l	chr5	FALSE	TRUE
Med14	chrX	FALSE	FALSE
Med15	chr16	FALSE	FALSE
Med16	chr10	FALSE	FALSE
Med17	chr9	FALSE	FALSE
Med18	chr4	FALSE	FALSE
Med19	chr2	FALSE	FALSE
Med20	chr17	FALSE	FALSE
Med21	chr6	FALSE	FALSE
Med22	chr2	FALSE	FALSE
Med23	chr10	FALSE	FALSE
Med24	chr11	FALSE	FALSE
Med25	chr7	FALSE	FALSE
Med26	chr8	FALSE	FALSE
Med27	chr2	FALSE	FALSE
Med28	chr5	FALSE	FALSE
Med29	chr7	FALSE	FALSE
Med30	chr15	TRUE	TRUE
Med31	chr11	FALSE	FALSE
