gene_name	gene_id	chr	start	end	strand	gene_length	gene_type	n_ca_sites_mean	total_coverage_mean	mca_ctrl	mca_mut	mca_diff	log2_fc	ctrl_F1_mca	ctrl_F2_mca	ctrl_M1_mca	ctrl_M2_mca	mut_F1_mca	mut_F2_mca	mut_M1_mca	mut_M2_mca	dss_stat	dss_pval	dss_fdr	p_bonferroni	p_bh	sig_bonferroni	sig_fdr	dispersion	overlaps_sig_gene	loo_n_sig
Kpnb1	ENSMUSG00000001440.5	chr11	97159713	97187881	-	28168	protein_coding	4246.125	114478.5	0.0122506640960459	0.0110627527654523	-0.00118791133059363	-0.147149539631081	0.00985249461779278	0.0117628952112924	0.0159673402477854	0.0114199263073131	0.0109315430605458	0.0117953099297382	0.00966337942813068	0.0118607786433945	-0.788438031171671	0.430440532598365	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Ublcp1	ENSMUSG00000041231.15	chr11	44454570	44470498	-	15928	protein_coding	2290.125	55165.5	0.0114620292913846	0.0113363790931895	-0.000125650198195063	-0.0159025797074201	0.00910811713617637	0.0112735635960409	0.0161409561360276	0.00932548029729351	0.0107713462545836	0.0140299720356605	0.00741599697966668	0.0131282011028474	-0.788388915431444	0.43046925249954	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
4930578G10Rik	ENSMUSG00000054885.11	chr4	42735544	42846248	+	110704	protein_coding	418.5	5479.875	0.0235100717766675	0.0193919952122483	-0.00411807656441919	-0.277817695839336	0.0201342281879195	0.021866774650739	0.0171969045571797	0.0348423797108319	0.0144995874101143	0.0218053927315358	0.0217508055853921	0.0195121951219512	-0.7883544910752	0.430489382434734	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.00135020121496056	FALSE	0
Dhdds	ENSMUSG00000012117.13	chr4	133969027	134000918	-	31891	protein_coding	4846.375	110499.5	0.0161885483098773	0.0147592575692036	-0.00142929074067368	-0.133353467623119	0.0132627132273317	0.0179282448859207	0.019150337811959	0.0144128973142977	0.0141484818471304	0.0169146092920516	0.0134214954253865	0.014552443712246	-0.788251407222107	0.430549664862158	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Rab3gap1	ENSMUSG00000036104.12	chr1	127868772	127943868	+	75096	protein_coding	9479.5	215003.75	0.0150939807380094	0.0139974524556297	-0.00109652828237976	-0.108809058507889	0.0145216113435716	0.0141580813001389	0.0184586573301307	0.0132375729781966	0.0138007986845196	0.0157466383581033	0.0115504637522032	0.0148919090276926	-0.788194547137554	0.430582918178765	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Twist2	ENSMUSG00000007805.4	chr1	91801460	91848028	+	46568	protein_coding	7621.75	158677.875	0.0223349183456828	0.020511164963499	-0.0018237533821838	-0.122891546043899	0.0213092769036443	0.0239976009713141	0.0237241738903735	0.0203086216173995	0.0190351950412777	0.0209478943133047	0.0190773464212007	0.022984224078213	-0.788171521337912	0.430596384713649	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Otoa	ENSMUSG00000034990.15	chr7	121081649	121163097	+	81448	protein_coding	13016	283790.625	0.0211146566067927	0.0195836195333037	-0.001531037073489	-0.108597349380689	0.0209208470751606	0.0210850348555869	0.02286400593324	0.0195887385631832	0.018710648454824	0.0213649287382966	0.0171370166373289	0.021121884302765	-0.788167018605869	0.430599018144709	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Mndal	ENSMUSG00000090272.9	chr1	173849125	173880881	-	31756	protein_coding	4349.25	101832.5	0.0226065358589514	0.0264553687355561	0.00384883287660462	0.226820590372179	0.0202189198350993	0.0234589780292186	0.0233562204005554	0.0233920251709324	0.0254089979550102	0.0283608990670059	0.0244323518037677	0.0276192261164403	0.788051286280727	0.430666707613567	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Olfr877	ENSMUSG00000066749.3	chr9	37854268	37857320	+	3052	protein_coding	441.75	11339.875	0.00703903905850291	0.0105490434633576	0.00351000440485473	0.583661791746521	0.00946615299944964	0.00663900414937759	0.00974457404399823	0.00230642504118616	0.00951642099818981	0.00749677872789036	0.008	0.0171829741273504	0.78793275346477	0.430736041431858	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.00207969502699274	FALSE	0
Micu3	ENSMUSG00000039478.15	chr8	40307457	40386308	+	78851	protein_coding	10512.375	238560.125	0.0157068781148661	0.0148243020901263	-0.0008825760247398	-0.0834322742758266	0.013999990202946	0.0171660853085775	0.0173762286915661	0.0142852082563747	0.0132257519600147	0.0164847404767209	0.0120365494811832	0.0175501664425863	-0.787864136512726	0.430776180747182	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Stag3	ENSMUSG00000036928.14	chr5	138280239	138312393	+	32154	protein_coding	4487.625	102012.25	0.0141743765304218	0.0131647910356692	-0.00100958549475261	-0.106600656931032	0.0117051958000991	0.0142397953893478	0.0160337552742616	0.0147187596579788	0.0121257883983299	0.0142457589460752	0.0107709998107797	0.015516616987492	-0.787838496253337	0.430791180257387	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Otol1	ENSMUSG00000027788.6	chr3	70007612	70028708	+	21096	protein_coding	3156.75	74492.375	0.0139264738716203	0.0127011106351889	-0.00122536323643141	-0.132875362012945	0.0140723406260307	0.0131905549898167	0.0172679684615218	0.0111750314091119	0.0140389926219035	0.0140888485947416	0.0100301737592342	0.0126464275648762	-0.7878299382484	0.430796186743855	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Sh3bgrl	ENSMUSG00000031246.14	chrX	109095364	109197873	+	102509	protein_coding	14380.375	257768.375	0.0168459054776756	0.0155345641976671	-0.00131134128000842	-0.116916207217593	0.0131747000874573	0.0144489156561428	0.0209971653255304	0.0187628408415718	0.0137581752865052	0.014496466961587	0.0143828185917212	0.0195007959508551	-0.787727264263367	0.430856254299691	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Olfr196	ENSMUSG00000096695.3	chr16	59166646	59170454	-	3808	protein_coding	542.875	13313.875	0.00844621588688627	0.0100209197246022	0.0015747038377159	0.246637897538444	0.0121336409467658	0.00554235946159937	0.00252702512986101	0.0135818380093189	0.00811526276960465	0.0116918157289897	0.00901436354631005	0.0112622368535043	0.787681614923324	0.430882962179754	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.00215582456848227	FALSE	0
Slx	ENSMUSG00000095063.1	chrX	26522655	26545565	-	22910	protein_coding	2964.75	34826	0.0127443196685229	0.0119787648572635	-0.000765554811259367	-0.0893752018316722	0.010920945395273	0.0159853847910482	0.0127858142790481	0.0112851342087222	0.0119811940751226	0.0135731951478036	0.00810908217203268	0.0142515880340952	-0.787679393356897	0.430884261967402	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Paip2	ENSMUSG00000037058.16	chr18	35598616	35617187	+	18571	protein_coding	2668.125	60472	0.0114890220723659	0.010392144027976	-0.00109687804438987	-0.144762672459939	0.0111917546861785	0.0125212263710836	0.0134625410162838	0.00878056621591754	0.00827174243191252	0.0130710686652752	0.00968865115809658	0.0105371138566197	-0.787639350625507	0.430907690442635	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Olfr105-ps	ENSMUSG00000094884.3	chr17	37379032	37386208	+	7176	protein_coding	1040.875	26028.5	0.0106793897343062	0.0102268025909311	-0.00045258714337508	-0.0624740505748365	0.0125689263704184	0.00921296296296296	0.0125883392226148	0.00834733038122869	0.00956360467454696	0.0120329642550179	0.00653094545640084	0.0127796959777588	-0.787399045819042	0.431048305145631	0.790090344512489	1	0.790090344512489	FALSE	FALSE	0.001	FALSE	0
Zfp935	ENSMUSG00000055228.8	chr13	62453714	62558511	-	104797	protein_coding	14438.25	313933	0.0103197043379674	0.00979956830849348	-0.000520136029473914	-0.0746115357879814	0.00857846158180352	0.0103824354065543	0.0128388429991259	0.00947907736438581	0.00969815564963744	0.0117128609532645	0.00668952475212527	0.0110977318789467	-0.78734646378817	0.431079077144929	0.790090344512489	1	0.790090344512489	FALSE	FALSE	0.001	FALSE	0
Il33	ENSMUSG00000024810.16	chr19	29925113	29960718	+	35605	protein_coding	5213	126069.125	0.014386764305194	0.0130723874120371	-0.00131437689315696	-0.138219510460212	0.0132896293930913	0.0154862176337133	0.0146092132505176	0.0141619969434539	0.0134334757881742	0.0151184438595365	0.0103439545734023	0.0133936754270352	-0.787328580128489	0.431089543291261	0.790090344512489	1	0.790090344512489	FALSE	FALSE	0.001	FALSE	0
Atp5g3	ENSMUSG00000018770.9	chr2	73908446	73911326	-	2880	protein_coding	384.5	8622.25	0.013827050139169	0.00948162140919618	-0.00434542872997282	-0.544287710881345	0.00941819838979189	0.00444324761007136	0.0337915234822451	0.00765523107456762	0.00861766972605619	0.00799753921870194	0.0109734513274336	0.0103378253645929	-0.787248877549359	0.431136189834364	0.790090344512489	1	0.790090344512489	FALSE	FALSE	0.00403378168914548	FALSE	0
Asrgl1	ENSMUSG00000024654.8	chr19	9109867	9135636	-	25769	protein_coding	3920.125	83436.625	0.0192813172459404	0.0233939798500453	0.00411266260410495	0.278933702086891	0.0157319868750281	0.0193953376076401	0.0244751664106503	0.0175227780904431	0.0220360116971217	0.027952241776009	0.0217626435924213	0.0218250223346294	0.787185157129684	0.431173484802028	0.790090344512489	1	0.790090344512489	FALSE	FALSE	0.001	FALSE	0
Slc18a3	ENSMUSG00000100241.1	chr14	32462437	32464850	-	2413	protein_coding	331	6193.375	0.0090569040582545	0.0119357066938863	0.00287880263563178	0.398194108602885	0.0107351225204201	0.0105492906511459	0.0117490998673489	0.00319410319410319	0.0101667809001599	0.0132033313020516	0.0107054625308811	0.0136672520424525	0.78714152538158	0.431199023136535	0.790090344512489	1	0.790090344512489	FALSE	FALSE	0.001	FALSE	0
AL731706.1	ENSMUSG00000115423.2	chr2	136881270	136891389	-	10119	protein_coding	1469.75	35737.875	0.0153408760563788	0.0150892645688175	-0.000251611487561336	-0.0238583792724214	0.0128524717536987	0.0122469466287435	0.0220654458120684	0.0141986400310045	0.0126582278481013	0.0201094014403211	0.0119268897149938	0.0156625392718536	-0.787118952826474	0.431212235545131	0.790090344512489	1	0.790090344512489	FALSE	FALSE	0.001	FALSE	0
Olfr724	ENSMUSG00000096254.2	chr14	49960022	49963274	-	3252	protein_coding	453.25	9234.375	0.00684188830905142	0.00951149098511536	0.00266960267606393	0.475276957286713	0.00867260900987714	0.0073282075925036	0.00638780135998352	0.00497893527384144	0.00832211479623057	0.0115864527629234	0.00703148884133293	0.0111059075399746	0.786986087194319	0.43129001063089	0.790161777728379	1	0.790161777728379	FALSE	FALSE	0.001	FALSE	0
Acin1	ENSMUSG00000022185.19	chr14	54642160	54686931	-	44771	protein_coding	6571.25	151337.25	0.0130328278147406	0.0120304126486984	-0.00100241516604224	-0.115464020033679	0.0113286531659881	0.0139765238076668	0.0144490021661981	0.0123771321191096	0.0107681698657957	0.0143267524198123	0.00999147732424248	0.0130352509849431	-0.786903859519796	0.431338148028405	0.790178904090524	1	0.790178904090524	FALSE	FALSE	0.001	FALSE	0
Gtsf2	ENSMUSG00000053508.8	chr15	103438956	103448469	-	9513	protein_coding	1343.5	28768.125	0.0182108391771915	0.0161416917391262	-0.00206914743806527	-0.174005615946051	0.0166865315852205	0.0181412224392967	0.0188123157960745	0.0192032868881743	0.0168817248629262	0.0155089153046062	0.014542972646611	0.0176331541423615	-0.786777845950631	0.431411924434233	0.790230727776568	1	0.790230727776568	FALSE	FALSE	0.001	FALSE	0
Zhx1	ENSMUSG00000022361.14	chr15	58047002	58076541	-	29539	protein_coding	4300.75	98839.625	0.0214783065936393	0.0258246843133471	0.00434637771970777	0.265870461451213	0.0197545968119175	0.0205368152954328	0.0227846165608992	0.0228371977063077	0.0258006899757774	0.0270352329280689	0.0214502285309158	0.0290125858186261	0.786702473610719	0.431456055720532	0.790230727776568	1	0.790230727776568	FALSE	FALSE	0.001	FALSE	0
1700037H04Rik	ENSMUSG00000027327.16	chr2	131146323	131160081	-	13758	protein_coding	2182	46444.375	0.0166085691479117	0.0152513057750741	-0.00135726337283765	-0.122995020838016	0.0177377756724038	0.0160702407875482	0.0171105193075899	0.0155157408241049	0.0133167036935989	0.0173542129250906	0.0132840362529856	0.0170502702286211	-0.786593487027796	0.431519873122221	0.790230727776568	1	0.790230727776568	FALSE	FALSE	0.001	FALSE	0
Serpine3	ENSMUSG00000091155.1	chr14	62663666	62692243	+	28577	protein_coding	4314.875	103225.125	0.0120463924865402	0.0110022962642178	-0.00104409622232239	-0.130796512834311	0.0126972132536466	0.011606875353699	0.0130275839149219	0.0108538974238934	0.009772025022926	0.0136670508809485	0.00904437114756056	0.0115257380054363	-0.786590529450403	0.431521605016275	0.790230727776568	1	0.790230727776568	FALSE	FALSE	0.001	FALSE	0
Prdm15	ENSMUSG00000014039.18	chr16	97791466	97851850	-	60384	protein_coding	9998	229959.875	0.0143511285129704	0.0128430357927941	-0.00150809272017631	-0.160177926809132	0.0151808803263477	0.0150247185657276	0.0129082097534565	0.0142907054063497	0.0110434306232812	0.0147942591526025	0.0112081800050563	0.0143262733902362	-0.786244707030846	0.431724139004458	0.790413478696494	1	0.790413478696494	FALSE	FALSE	0.001	FALSE	0
Vsnl1	ENSMUSG00000054459.8	chr12	11325241	11436613	-	111372	protein_coding	16948.75	376800.25	0.0235318151187138	0.0217339228348572	-0.00179789228385651	-0.114664011352989	0.0227146322118628	0.0234931902501772	0.0243833826385234	0.0235360553742916	0.0211562143634509	0.023760323390873	0.0192262431320354	0.0227929104530697	-0.786231867972535	0.431731659374018	0.790413478696494	1	0.790413478696494	FALSE	FALSE	0.001	FALSE	0
Maf	ENSMUSG00000055435.6	chr8	115682941	115707794	-	24853	protein_coding	3570.125	78045.875	0.0520628359517608	0.0560336564233377	0.00397082047157689	0.106039737392382	0.0508721636460813	0.0533808873820322	0.048131223865155	0.0558670689137749	0.0560431223797165	0.0558357407498082	0.0553232093552055	0.0569325532086207	0.786173599697545	0.431765790476162	0.790413478696494	1	0.790413478696494	FALSE	FALSE	0.001	FALSE	0
Brwd1	ENSMUSG00000022914.17	chr16	95992091	96082526	-	90435	protein_coding	13482.25	337453.375	0.0119210492736239	0.0107995721583	-0.00112147711532391	-0.142537066400206	0.011292588689849	0.0115486081836354	0.0137074375064294	0.0111355627145817	0.0103719694043657	0.0119997256283313	0.00895523665271823	0.0118713569477846	-0.786138829236112	0.431786158293374	0.790413478696494	1	0.790413478696494	FALSE	FALSE	0.001	FALSE	0
Olfr884	ENSMUSG00000095893.4	chr9	38046554	38050137	+	3583	protein_coding	547	14636.125	0.0143116562998812	0.0170147056742275	0.00270304937434625	0.249591549299392	0.0107705053852527	0.0122897800776197	0.0152425456163774	0.0189437941202752	0.0125517863735182	0.0314291361929235	0.00561695959412937	0.0184609405363389	-0.786088903948802	0.431815404467787	0.790413478696494	1	0.790413478696494	FALSE	FALSE	0.00144862255454506	FALSE	0
Olfr1389	ENSMUSG00000107573.2	chr11	49423066	49432968	+	9902	protein_coding	1533.875	39753.125	0.0111965992838799	0.0110168847080896	-0.000179714575790356	-0.0233442880343474	0.00711093051605039	0.0115335830801451	0.0139714981437867	0.0121703853955375	0.00960377166305313	0.0133641029173699	0.00729014044241146	0.0138095238095238	-0.78590040615472	0.431925836600893	0.790543904592066	1	0.790543904592066	FALSE	FALSE	0.001	FALSE	0
Wbp1	ENSMUSG00000030035.14	chr6	83119043	83121559	-	2516	protein_coding	393	7488	0.0138572849585164	0.0176081400978911	0.00375085513937474	0.345597909459965	0.0096128170894526	0.012259835315645	0.0203957996768982	0.0131606877520696	0.0128644223540222	0.0206028233498665	0.0189139719341062	0.0180513427535696	0.785834805476869	0.431964272839541	0.790543904592066	1	0.790543904592066	FALSE	FALSE	0.001	FALSE	0
Nalcn	ENSMUSG00000000197.8	chr14	123276633	123627144	-	350511	protein_coding	46825.875	1046799.375	0.0224307345805707	0.0207145743040576	-0.00171616027651306	-0.114830695347128	0.0215703980510794	0.0221297950012848	0.0240616126782862	0.0219611325916322	0.0193943990448272	0.0231062997676742	0.0188963467746068	0.0214612516291223	-0.785699904353027	0.432043319283121	0.790549667075836	1	0.790549667075836	FALSE	FALSE	0.001	FALSE	0
Cfh	ENSMUSG00000026365.15	chr1	140084707	140183764	-	99057	protein_coding	12926.25	265625.25	0.0112015524412595	0.0103492726620884	-0.00085227977917113	-0.114169311646911	0.0100829894678516	0.0114372592042294	0.0146213835023381	0.00866457759061891	0.00993530651034416	0.0118695261281101	0.00828735201157122	0.011304905998328	-0.785696973479313	0.432045036746123	0.790549667075836	1	0.790549667075836	FALSE	FALSE	0.001	FALSE	0
Ubxn10	ENSMUSG00000043621.13	chr4	138709836	138737167	-	27331	protein_coding	4474.5	96100	0.0715226387530164	0.0777737322989048	0.00625109354588847	0.120883009992331	0.0733243364822312	0.0692651757188498	0.0715906308659104	0.071910411945074	0.074981935794653	0.0811755465375049	0.074850568110427	0.0800868787530344	0.78544996962079	0.432189792774852	0.790717965206741	1	0.790717965206741	FALSE	FALSE	0.001	FALSE	0
Dlg4	ENSMUSG00000020886.17	chr11	70016941	70047522	+	30581	protein_coding	4373.5	76441.625	0.0157996022866243	0.0139333057717956	-0.00186629651482866	-0.181350655025487	0.012161885943994	0.0178507355579476	0.0183693745111717	0.0148164131333837	0.0145010779423104	0.012813292030414	0.0132567476249155	0.0151621054895424	-0.785407567170361	0.432214645455651	0.790717965206741	1	0.790717965206741	FALSE	FALSE	0.001	FALSE	0
Psmb5	ENSMUSG00000022193.7	chr14	54614118	54618022	-	3904	protein_coding	567.375	12483.25	0.0128660208529198	0.0109432517298036	-0.00192276912311625	-0.233524440990298	0.0137399166740537	0.00535487384280269	0.0232656514382403	0.00910364145658263	0.00971360817219993	0.0101295641931684	0.00963718820861678	0.0142926463452292	-0.785080218750635	0.432406536890254	0.790769224140363	1	0.790769224140363	FALSE	FALSE	0.00172281664902907	FALSE	0
Mtf2	ENSMUSG00000029267.17	chr5	108065673	108109004	+	43331	protein_coding	6079.25	136578.5	0.0115785742299224	0.0108062761836442	-0.00077229804627822	-0.0995881532079068	0.010969711945778	0.0123077169465331	0.0135314155942468	0.00950545243313178	0.00996151530224887	0.0125224976431041	0.00829356964326289	0.012447522145961	-0.785077432211806	0.432408170569257	0.790769224140363	1	0.790769224140363	FALSE	FALSE	0.001	FALSE	0
Ccdc110	ENSMUSG00000071104.10	chr8	45934618	45944145	+	9527	protein_coding	1304.5	32755.125	0.0154906804285828	0.0145855200077198	-0.000905160420863034	-0.0868636933529324	0.0155035904989873	0.0156470152020764	0.01372703930476	0.0170850767085077	0.0131731957264336	0.0150741248287031	0.0104115465391662	0.0196832129365763	-0.785015199658081	0.432444656912135	0.790769224140363	1	0.790769224140363	FALSE	FALSE	0.001	FALSE	0
Dda1	ENSMUSG00000074247.10	chr8	71469198	71476098	+	6900	protein_coding	1125.875	23263.5	0.0165839182456853	0.0142717273073792	-0.00231219093830602	-0.216624954689526	0.0131914476265202	0.0180242450021268	0.0229962345346961	0.012123745819398	0.0180759580014129	0.0101041408380858	0.0127727514635444	0.0161340589264738	-0.784889285888167	0.432518484386396	0.790769224140363	1	0.790769224140363	FALSE	FALSE	0.00137206424345947	FALSE	0
