gene_name	chr	mch_hyper	convergent_2plus
Plxnd1	chr6	TRUE	TRUE
Snx27	chr3	FALSE	FALSE
Grap2	chr15	FALSE	FALSE
Map4k5	chr12	FALSE	FALSE
Pate2	chr9	FALSE	FALSE
Ap3b2	chr7	FALSE	FALSE
Slco4a1	chr2	FALSE	FALSE
Catsper1	chr19	FALSE	FALSE
Slc36a2	chr11	FALSE	FALSE
Lrrc72	chr12	FALSE	FALSE
Myo5c	chr9	TRUE	FALSE
Hp1bp3	chr4	FALSE	FALSE
Senp6	chr9	FALSE	FALSE
Myom3	chr4	FALSE	FALSE
Aamdc	chr7	FALSE	FALSE
Gask1b	chr3	FALSE	FALSE
Lrrc52	chr1	FALSE	FALSE
Kras	chr6	FALSE	FALSE
Furin	chr7	FALSE	FALSE
Pi4k2a	chr19	FALSE	FALSE
Boll	chr1	FALSE	FALSE
Wdr74	chr19	FALSE	FALSE
Morc2a	chr11	FALSE	FALSE
Rsph9	chr17	FALSE	FALSE
Cfap65	chr1	FALSE	FALSE
Rhoa	chr9	FALSE	FALSE
Thoc2l	chr5	FALSE	FALSE
Gm13283	chr4	FALSE	FALSE
Lsm10	chr4	TRUE	FALSE
Ctxn2	chr2	TRUE	TRUE
Dennd6a	chr14	FALSE	FALSE
Pbx4	chr8	FALSE	FALSE
Bmp10	chr6	FALSE	FALSE
Atp13a3	chr16	FALSE	FALSE
Bcor	chrX	FALSE	FALSE
Atp8b3	chr10	FALSE	FALSE
Impdh1	chr6	FALSE	TRUE
Zer1	chr2	FALSE	FALSE
Epn3	chr11	FALSE	FALSE
Galnt14	chr17	FALSE	FALSE
Pgap1	chr1	FALSE	FALSE
4930470P17Rik	chr2	FALSE	FALSE
Urm1	chr2	FALSE	FALSE
Dffa	chr4	FALSE	FALSE
Oacyl	chr18	TRUE	FALSE
Itpa	chr2	FALSE	FALSE
Acvr1	chr2	FALSE	FALSE
Tnfaip8l2	chr3	FALSE	FALSE
Plekhg5	chr4	FALSE	FALSE
Ak9	chr10	FALSE	FALSE
Apip	chr2	FALSE	FALSE
E130114P18Rik	chr4	TRUE	TRUE
Cdk17	chr10	TRUE	FALSE
D6Wsu163e	chr6	FALSE	FALSE
Phf20l1	chr15	FALSE	FALSE
Abcb9	chr5	FALSE	FALSE
Sis	chr3	FALSE	FALSE
Nppa	chr4	FALSE	FALSE
Drc7	chr8	TRUE	TRUE
Chst10	chr1	FALSE	FALSE
Psmd11	chr11	FALSE	FALSE
Ubn2	chr6	FALSE	FALSE
Rab7	chr6	FALSE	FALSE
Cpsf6	chr10	FALSE	FALSE
Mrs2	chr13	FALSE	FALSE
Gpd1l	chr9	FALSE	FALSE
Slc51b	chr9	FALSE	FALSE
Acsl3	chr1	FALSE	FALSE
Usp33	chr3	FALSE	FALSE
Crip1	chr12	FALSE	FALSE
Tent4a	chr13	FALSE	FALSE
Med14	chrX	FALSE	FALSE
Ttbk1	chr17	FALSE	FALSE
Kif27	chr13	FALSE	FALSE
Bend6	chr1	FALSE	FALSE
Wfdc5	chr2	FALSE	FALSE
Ephx1	chr1	FALSE	FALSE
D930020B18Rik	chr10	TRUE	FALSE
Tnfsfm13	chr11	TRUE	FALSE
Far1	chr7	FALSE	FALSE
Mpi	chr9	FALSE	FALSE
Gpat3	chr5	FALSE	FALSE
Cab39	chr1	FALSE	FALSE
Zfp275	chrX	FALSE	FALSE
Pitpnc1	chr11	FALSE	FALSE
Prrt4	chr6	FALSE	FALSE
Tep1	chr14	FALSE	FALSE
Polk	chr13	FALSE	FALSE
Yipf1	chr4	FALSE	FALSE
Pla2g3	chr11	FALSE	FALSE
Ankdd1b	chr13	FALSE	FALSE
Mstn	chr1	TRUE	TRUE
9430038I01Rik	chr7	FALSE	FALSE
Tmod2	chr9	FALSE	FALSE
Prex2	chr1	TRUE	FALSE
Gm5901	chr7	FALSE	FALSE
Serpine2	chr1	FALSE	FALSE
Prkaca	chr8	FALSE	FALSE
Tjp2	chr19	FALSE	FALSE
Clcnkb	chr4	FALSE	FALSE
Gbp7	chr3	FALSE	FALSE
Plxnc1	chr10	FALSE	TRUE
Commd3	chr2	TRUE	TRUE
Ncoa7	chr10	FALSE	FALSE
Cplane1	chr15	FALSE	FALSE
Bcar1	chr8	FALSE	FALSE
Fmr1nb	chrX	FALSE	FALSE
Tbx22	chrX	FALSE	FALSE
Gclc	chr9	FALSE	FALSE
Tmem9b	chr7	FALSE	FALSE
Acad9	chr3	FALSE	FALSE
Svopl	chr6	FALSE	FALSE
Cdk5rap1	chr2	FALSE	FALSE
A830018L16Rik	chr1	FALSE	FALSE
Ihh	chr1	FALSE	FALSE
Slc20a2	chr8	FALSE	FALSE
Myh7b	chr2	FALSE	FALSE
Ntsr1	chr2	FALSE	FALSE
Gpatch8	chr11	FALSE	FALSE
Syt15	chr14	FALSE	FALSE
Ccdc77	chr6	FALSE	FALSE
Sox8	chr17	FALSE	FALSE
Resp18	chr1	FALSE	FALSE
Zmym6	chr4	FALSE	FALSE
Apoh	chr11	FALSE	FALSE
Fbxl5	chr5	FALSE	FALSE
Trpm6	chr19	FALSE	FALSE
Gdnf	chr15	TRUE	FALSE
Tgfbr2	chr9	FALSE	FALSE
Tirap	chr9	FALSE	FALSE
Slc22a16	chr10	FALSE	FALSE
Ntng2	chr2	FALSE	FALSE
L1cam	chrX	FALSE	FALSE
Ghrhr	chr6	FALSE	FALSE
Pbrm1	chr14	FALSE	FALSE
Sdc2	chr15	TRUE	TRUE
Ube3a	chr7	FALSE	FALSE
Zdhhc2	chr8	TRUE	FALSE
Htr6	chr4	FALSE	FALSE
Rac1	chr5	FALSE	FALSE
Coq10b	chr1	FALSE	FALSE
Nup205	chr6	FALSE	FALSE
Trpm2	chr10	FALSE	FALSE
Tmem14a	chr1	FALSE	FALSE
Syk	chr13	FALSE	FALSE
Tns2	chr15	FALSE	FALSE
Fignl2	chr15	FALSE	FALSE
Shroom2	chrX	FALSE	FALSE
Ctnnal1	chr4	FALSE	FALSE
St8sia4	chr1	FALSE	FALSE
Ptpro	chr6	FALSE	FALSE
Kynu	chr2	FALSE	FALSE
Cyp2j13	chr4	FALSE	FALSE
Ldlrad2	chr4	FALSE	FALSE
Gdf9	chr11	FALSE	FALSE
Sfxn4	chr19	FALSE	FALSE
D17H6S53E	chr17	TRUE	FALSE
Hspb7	chr4	FALSE	FALSE
Senp5	chr16	FALSE	FALSE
Dnajb14	chr3	FALSE	FALSE
Golph3	chr15	FALSE	FALSE
Comt	chr16	FALSE	FALSE
Lrp2	chr2	FALSE	FALSE
Plekhm2	chr4	FALSE	FALSE
Iqub	chr6	FALSE	FALSE
Sil1	chr18	TRUE	FALSE
Mtcl1	chr17	FALSE	FALSE
Gpr107	chr2	FALSE	FALSE
Ciao2b	chr8	FALSE	FALSE
Mcur1	chr13	TRUE	TRUE
Crocc	chr4	FALSE	FALSE
A930009A15Rik	chr10	TRUE	FALSE
Efnb2	chr8	FALSE	FALSE
Cd48	chr1	FALSE	FALSE
Grn	chr11	FALSE	FALSE
Lrp8	chr4	FALSE	FALSE
1700010I14Rik	chr17	FALSE	FALSE
Pde1c	chr6	TRUE	FALSE
Herc1	chr9	FALSE	FALSE
Fam187b	chr7	FALSE	FALSE
Cct8	chr16	FALSE	FALSE
Fbp1	chr13	FALSE	FALSE
Arhgef7	chr8	FALSE	FALSE
Pirt	chr11	FALSE	FALSE
Ccdc50	chr16	FALSE	FALSE
Lama3	chr18	TRUE	FALSE
Ppp4r2	chr6	FALSE	FALSE
Cnot1	chr8	FALSE	FALSE
Atg2b	chr12	FALSE	FALSE
Scyl3	chr1	FALSE	FALSE
Ppp2r2c	chr5	FALSE	FALSE
Fcmr	chr1	FALSE	FALSE
Zfp322a	chr13	FALSE	FALSE
Kcng4	chr8	FALSE	FALSE
Gpbp1	chr13	FALSE	FALSE
Opa1	chr16	FALSE	FALSE
Uqcc2	chr17	FALSE	FALSE
Wnt7a	chr6	FALSE	FALSE
Trpm5	chr7	FALSE	FALSE
Ankrd13a	chr5	FALSE	FALSE
Nkrf	chrX	FALSE	FALSE
Htatip2	chr7	TRUE	FALSE
Mark3	chr12	FALSE	FALSE
Rab2b	chr14	FALSE	FALSE
Lrch2	chrX	FALSE	FALSE
4931429L15Rik	chr9	FALSE	FALSE
Slc10a1	chr12	FALSE	FALSE
Nek9	chr12	FALSE	FALSE
Prtg	chr9	FALSE	FALSE
Lhx2	chr2	FALSE	FALSE
Ddb2	chr2	FALSE	FALSE
Fgfr2	chr7	FALSE	FALSE
Cmtm4	chr8	FALSE	FALSE
Gabpb2	chr3	FALSE	FALSE
Dbh	chr2	FALSE	FALSE
Tbx21	chr11	FALSE	FALSE
Ifitm10	chr7	FALSE	FALSE
Frem1	chr4	TRUE	FALSE
Gas2l1	chr11	FALSE	FALSE
Topaz1	chr9	FALSE	FALSE
Prr36	chr8	FALSE	FALSE
Hadha	chr5	FALSE	FALSE
St6galnac2	chr11	FALSE	FALSE
Aen	chr7	FALSE	FALSE
Plin2	chr4	TRUE	TRUE
Faap20	chr4	FALSE	FALSE
Anxa6	chr11	FALSE	FALSE
Vsx2	chr12	FALSE	FALSE
Mab21l2	chr3	FALSE	FALSE
Cdsn	chr17	FALSE	TRUE
Atg9b	chr5	FALSE	FALSE
Sec24b	chr3	FALSE	FALSE
Rabggta	chr14	FALSE	FALSE
1700020N01Rik	chr10	FALSE	FALSE
Ttf1	chr2	FALSE	FALSE
Sowahc	chr10	TRUE	FALSE
Asphd2	chr5	FALSE	FALSE
Nxpe3	chr16	FALSE	FALSE
Gls	chr1	FALSE	FALSE
Tspan15	chr10	FALSE	FALSE
Zfp935	chr13	FALSE	FALSE
Prdm8	chr5	FALSE	FALSE
Slc26a3	chr12	FALSE	FALSE
Gcc2	chr10	FALSE	FALSE
4933427D14Rik	chr11	FALSE	TRUE
Slc17a8	chr10	FALSE	FALSE
Irf7	chr7	FALSE	FALSE
Fanci	chr7	FALSE	FALSE
Tfr2	chr5	FALSE	FALSE
Rhd	chr4	FALSE	FALSE
Xrra1	chr7	FALSE	FALSE
Panx1	chr9	FALSE	FALSE
Irs1	chr1	FALSE	FALSE
Eif4enif1	chr11	FALSE	FALSE
Snx13	chr12	TRUE	FALSE
Mtus1	chr8	TRUE	TRUE
Sv2b	chr7	FALSE	FALSE
Ski	chr4	FALSE	FALSE
Oxa1l	chr14	FALSE	FALSE
Abi3bp	chr16	FALSE	FALSE
Clcn5	chrX	FALSE	FALSE
Dennd6b	chr15	FALSE	FALSE
Edc3	chr9	FALSE	FALSE
Il19	chr1	FALSE	FALSE
Bcl9	chr3	FALSE	FALSE
Camkk2	chr5	FALSE	FALSE
Rbms2	chr10	FALSE	FALSE
Tmem63c	chr12	TRUE	FALSE
Trip10	chr17	FALSE	FALSE
Taf1c	chr8	FALSE	FALSE
Grid2	chr6	FALSE	FALSE
Edaradd	chr13	FALSE	FALSE
Stk39	chr2	FALSE	FALSE
Mrps6	chr16	FALSE	FALSE
Cd200r4	chr16	FALSE	FALSE
Pcid2	chr8	FALSE	FALSE
Abca9	chr11	FALSE	FALSE
Orc1	chr4	FALSE	FALSE
Gem	chr4	FALSE	FALSE
Majin	chr19	FALSE	TRUE
Tarbp1	chr8	FALSE	FALSE
Fam216b	chr14	FALSE	FALSE
Hacd4	chr4	FALSE	FALSE
Cabp4	chr19	FALSE	FALSE
Mrpl13	chr15	FALSE	FALSE
Aldh3b3	chr19	FALSE	FALSE
Ccdc141	chr2	FALSE	FALSE
Tec	chr5	FALSE	TRUE
Cdhr2	chr13	FALSE	FALSE
Ppara	chr15	FALSE	FALSE
Cep250	chr2	FALSE	FALSE
Grtp1	chr8	FALSE	FALSE
Tdh	chr14	FALSE	FALSE
Pggt1b	chr18	FALSE	FALSE
Serpinb6a	chr13	FALSE	FALSE
Neto2	chr8	FALSE	FALSE
Mroh1	chr15	FALSE	FALSE
Ifngr1	chr10	FALSE	FALSE
Arid1a	chr4	FALSE	FALSE
Rasgef1a	chr6	FALSE	FALSE
Lrrc32	chr7	FALSE	FALSE
Cish	chr9	FALSE	FALSE
Fancm	chr12	FALSE	FALSE
Ostn	chr16	FALSE	FALSE
Zswim9	chr7	FALSE	FALSE
Rpp40	chr13	FALSE	TRUE
Trarg1	chr11	FALSE	FALSE
Lamtor3	chr3	FALSE	FALSE
Golph3l	chr3	FALSE	FALSE
Alms1	chr6	FALSE	FALSE
Tgm7	chr2	FALSE	FALSE
Cst7	chr2	FALSE	FALSE
Zfp324	chr7	TRUE	FALSE
Aar2	chr2	FALSE	FALSE
Naa15	chr3	FALSE	FALSE
Cutal	chr2	FALSE	FALSE
Tmem190	chr7	TRUE	TRUE
2010109A12Rik	chr5	TRUE	FALSE
Klf15	chr6	FALSE	FALSE
Cep162	chr9	FALSE	FALSE
Pbld2	chr10	FALSE	FALSE
Mroh4	chr15	FALSE	FALSE
Pak6	chr2	FALSE	FALSE
Tmem185a	chrX	FALSE	FALSE
Igfbp2	chr1	FALSE	FALSE
Sntg2	chr12	FALSE	FALSE
Capn11	chr17	FALSE	FALSE
Cutc	chr19	FALSE	FALSE
Fhdc1	chr3	TRUE	FALSE
Pard6g	chr18	FALSE	TRUE
Igfbpl1	chr4	FALSE	FALSE
Slco4c1	chr1	FALSE	FALSE
Folh1	chr7	FALSE	FALSE
Tpcn2	chr7	FALSE	FALSE
Gcfc2	chr6	FALSE	FALSE
Wdr6	chr9	FALSE	FALSE
Chmp7	chr14	FALSE	FALSE
Ildr1	chr16	FALSE	FALSE
Dcaf12	chr4	FALSE	FALSE
Chp1	chr2	FALSE	FALSE
Txk	chr5	FALSE	TRUE
Myo1c	chr11	FALSE	FALSE
Sin3b	chr8	FALSE	FALSE
Ctf1	chr7	TRUE	FALSE
Sntb2	chr8	FALSE	FALSE
Slc36a4	chr9	FALSE	FALSE
Fezf2	chr14	FALSE	FALSE
Inava	chr1	FALSE	FALSE
Sgo1	chr17	TRUE	TRUE
Hmgb2	chr8	TRUE	FALSE
Gjc3	chr5	FALSE	FALSE
Ddit3	chr10	FALSE	FALSE
Jade3	chrX	FALSE	FALSE
Eme2	chr17	FALSE	FALSE
Rasgrp1	chr2	TRUE	FALSE
Ltv1	chr10	FALSE	FALSE
Tasor2	chr13	FALSE	FALSE
Clip2	chr5	FALSE	FALSE
Cnksr1	chr4	FALSE	FALSE
Noct	chr3	FALSE	FALSE
Klhl14	chr18	FALSE	FALSE
Nmbr	chr10	FALSE	FALSE
Pappa	chr4	FALSE	FALSE
Spaca3	chr11	FALSE	TRUE
Galc	chr12	FALSE	FALSE
Fam221a	chr6	FALSE	FALSE
Ppic	chr18	FALSE	FALSE
Creb1	chr1	FALSE	FALSE
Rassf4	chr6	FALSE	FALSE
Gstm4	chr3	FALSE	FALSE
Gfral	chr9	FALSE	FALSE
Wdhd1	chr14	FALSE	FALSE
Ss18	chr18	FALSE	FALSE
Plek	chr11	FALSE	FALSE
Slc1a5	chr7	FALSE	FALSE
Cngb3	chr4	FALSE	FALSE
Actr2	chr11	FALSE	FALSE
Htr1d	chr4	FALSE	FALSE
Pcare	chr17	FALSE	FALSE
Usp31	chr7	FALSE	FALSE
Adamts3	chr5	FALSE	FALSE
Fbxo42	chr4	FALSE	FALSE
Zyg11b	chr4	FALSE	FALSE
Cfap46	chr7	FALSE	FALSE
Cntn5	chr9	TRUE	TRUE
Rtl4	chrX	FALSE	FALSE
Usp22	chr11	FALSE	FALSE
Asah2	chr19	FALSE	FALSE
Fbxo24	chr5	FALSE	FALSE
Snx6	chr12	FALSE	FALSE
Ggnbp1	chr17	FALSE	FALSE
Apobec3	chr15	FALSE	FALSE
Gk	chrX	FALSE	FALSE
Lmbr1l	chr15	FALSE	FALSE
Anapc15	chr7	FALSE	FALSE
Tmed10	chr12	FALSE	FALSE
Cyp3a13	chr5	FALSE	FALSE
Plppr4	chr3	TRUE	FALSE
Tmem120b	chr5	FALSE	FALSE
Ccdc28a	chr10	TRUE	FALSE
Mfsd14b	chr13	FALSE	FALSE
Zfp35	chr18	FALSE	FALSE
Sppl3	chr5	FALSE	FALSE
Ednra	chr8	FALSE	FALSE
Plekha5	chr6	FALSE	FALSE
Vwa2	chr19	FALSE	FALSE
Car3	chr3	TRUE	FALSE
Prdm15	chr16	FALSE	FALSE
Agbl2	chr2	TRUE	FALSE
Rilpl1	chr5	FALSE	FALSE
Zfp941	chr7	FALSE	FALSE
Agt	chr8	FALSE	TRUE
Ndufaf2	chr13	FALSE	TRUE
Mmp15	chr8	FALSE	FALSE
Tmem165	chr5	FALSE	FALSE
Mapk13	chr17	FALSE	FALSE
Prkch	chr12	FALSE	FALSE
Crnkl1	chr2	FALSE	FALSE
Trim45	chr3	FALSE	FALSE
Zfp647	chr15	FALSE	FALSE
Ppip5k2	chr1	FALSE	FALSE
Pom121l2	chr13	FALSE	FALSE
Lrrn4	chr2	FALSE	FALSE
Rpe65	chr3	FALSE	FALSE
Phox2a	chr7	FALSE	FALSE
Exoc3l4	chr12	FALSE	FALSE
Exd2	chr12	FALSE	FALSE
Rnf125	chr18	FALSE	FALSE
Fam167a	chr14	FALSE	FALSE
Uchl3	chr14	TRUE	FALSE
Rpl17	chr18	FALSE	FALSE
Slc25a24	chr3	FALSE	FALSE
Kcns1	chr2	FALSE	FALSE
Far2	chr6	FALSE	FALSE
Tsc22d2	chr3	FALSE	FALSE
Abcg8	chr17	FALSE	FALSE
Tshr	chr12	FALSE	FALSE
Tnfrsf11a	chr1	FALSE	FALSE
Cops6	chr5	FALSE	FALSE
Gpx2	chr12	FALSE	FALSE
Adamts9	chr6	FALSE	FALSE
Zc2hc1b	chr10	FALSE	FALSE
Tmem243	chr5	FALSE	FALSE
Dpy19l1	chr9	TRUE	FALSE
Mgst2	chr3	FALSE	FALSE
Isoc2b	chr7	FALSE	FALSE
Pcp4l1	chr1	FALSE	FALSE
Anxa8	chr14	FALSE	FALSE
Bbs4	chr9	FALSE	FALSE
Lrrc15	chr16	FALSE	FALSE
Srsf9	chr5	FALSE	FALSE
Mtdh	chr15	FALSE	FALSE
Dnajc1	chr2	FALSE	FALSE
Zfp3	chr11	FALSE	FALSE
Plppr1	chr4	FALSE	FALSE
Chka	chr19	FALSE	FALSE
Gabpb1	chr2	FALSE	FALSE
Smpdl3a	chr10	FALSE	FALSE
Rflna	chr5	FALSE	FALSE
Micall2	chr5	FALSE	FALSE
Mtarc1	chr1	FALSE	FALSE
Impa1	chr3	FALSE	FALSE
Bmp5	chr9	FALSE	TRUE
Ncapd2	chr6	FALSE	FALSE
Cdk6	chr5	FALSE	FALSE
Pcdhga12	chr18	FALSE	FALSE
Csgalnact1	chr8	FALSE	FALSE
Wdr47	chr3	FALSE	FALSE
Pou5f1	chr17	FALSE	FALSE
Pde6a	chr18	FALSE	FALSE
Mthfs	chr9	FALSE	FALSE
Zfp410	chr12	FALSE	FALSE
Chaf1b	chr16	FALSE	FALSE
Trpa1	chr1	FALSE	FALSE
Pcdh19	chrX	TRUE	FALSE
Ces2e	chr8	FALSE	FALSE
Kcnt1	chr2	FALSE	FALSE
Sox13	chr1	FALSE	FALSE
Fbxo45	chr16	FALSE	FALSE
Whrn	chr4	FALSE	FALSE
Myo19	chr11	FALSE	FALSE
Myl4	chr11	FALSE	FALSE
Frem3	chr8	FALSE	FALSE
Eomes	chr9	TRUE	TRUE
Champ1	chr8	FALSE	FALSE
1810024B03Rik	chr2	FALSE	FALSE
Pabpc4	chr4	FALSE	FALSE
Cntnap5c	chr17	FALSE	FALSE
Emp1	chr6	FALSE	FALSE
Tmem242	chr17	FALSE	FALSE
Sypl2	chr3	FALSE	FALSE
Msh5	chr17	FALSE	FALSE
Os9	chr10	FALSE	FALSE
Smg1	chr7	FALSE	FALSE
Tvp23b	chr11	FALSE	FALSE
Plce1	chr19	FALSE	FALSE
Abhd6	chr14	FALSE	FALSE
Rmnd5a	chr6	FALSE	FALSE
Fbxo6	chr4	FALSE	FALSE
Zfyve21	chr12	FALSE	FALSE
Prkg2	chr5	FALSE	FALSE
Ranbp10	chr8	FALSE	FALSE
Slc1a2	chr2	TRUE	FALSE
Fbxo2	chr4	FALSE	FALSE
Slc8a1	chr17	FALSE	TRUE
Tgm2	chr2	FALSE	FALSE
Irak1	chrX	FALSE	FALSE
Gpr153	chr4	FALSE	FALSE
Dnajc27	chr12	FALSE	FALSE
Gdap2	chr3	FALSE	FALSE
Rap1b	chr10	FALSE	FALSE
Kcnj4	chr15	FALSE	FALSE
Mknk1	chr4	FALSE	FALSE
Pdcd2l	chr7	FALSE	FALSE
Sp4	chr12	FALSE	FALSE
Ncaph	chr2	FALSE	FALSE
Atf1	chr15	FALSE	FALSE
Rp1	chr1	FALSE	FALSE
Tet1	chr10	FALSE	FALSE
Fkbp9	chr6	FALSE	FALSE
Arid3a	chr10	FALSE	FALSE
Lvrn	chr18	FALSE	FALSE
Syt9	chr7	TRUE	FALSE
Reep4	chr14	TRUE	FALSE
Slc14a1	chr18	FALSE	FALSE
Plekhg2	chr7	FALSE	FALSE
Ccr7	chr11	FALSE	FALSE
Alox12	chr11	FALSE	FALSE
Chrna7	chr7	FALSE	FALSE
Gm4792	chr10	TRUE	FALSE
Macroh2a2	chr10	FALSE	FALSE
Eif4g2	chr7	FALSE	FALSE
Msmp	chr4	FALSE	FALSE
Cngb1	chr8	FALSE	FALSE
Gapvd1	chr2	FALSE	FALSE
Gkn1	chr6	FALSE	FALSE
H3f3a	chr1	FALSE	FALSE
Hexa	chr9	FALSE	FALSE
Frrs1l	chr4	FALSE	FALSE
Efcab14	chr4	FALSE	FALSE
Atxn3	chr12	FALSE	FALSE
Fam234b	chr6	FALSE	FALSE
Crat	chr2	FALSE	FALSE
Asb18	chr1	FALSE	FALSE
Armc7	chr11	TRUE	FALSE
Rsbn1l	chr5	FALSE	FALSE
Colec12	chr18	FALSE	FALSE
Srarp	chr4	FALSE	FALSE
Mtmr12	chr15	FALSE	FALSE
Cdkl2	chr5	FALSE	FALSE
Ahdc1	chr4	FALSE	FALSE
Nudt18	chr14	FALSE	FALSE
Trappc12	chr12	FALSE	FALSE
Tagln3	chr16	FALSE	FALSE
Synj1	chr16	FALSE	FALSE
Fndc1	chr17	FALSE	FALSE
Gprasp1	chrX	FALSE	FALSE
Plxnb3	chrX	FALSE	TRUE
Il1rap	chr16	FALSE	FALSE
Pcnp	chr16	FALSE	FALSE
Glrx3	chr7	FALSE	FALSE
Cd40	chr2	TRUE	FALSE
Mtmr4	chr11	FALSE	FALSE
Ddx17	chr15	FALSE	FALSE
Slc25a20	chr9	FALSE	FALSE
Cipc	chr12	TRUE	TRUE
Cyp4f39	chr17	FALSE	FALSE
Ddost	chr4	FALSE	FALSE
Metrnl	chr11	FALSE	FALSE
Prkcsh	chr9	FALSE	FALSE
Stard3	chr11	FALSE	FALSE
Gsto2	chr19	FALSE	FALSE
Zfp112	chr7	FALSE	FALSE
Cyp2j12	chr4	FALSE	FALSE
Adcy3	chr12	FALSE	FALSE
Cabin1	chr10	TRUE	TRUE
Zfand1	chr3	TRUE	FALSE
Spata18	chr5	FALSE	FALSE
Adgrf1	chr17	FALSE	FALSE
Ddx6	chr9	FALSE	FALSE
Aqp6	chr15	TRUE	TRUE
Cep126	chr9	FALSE	FALSE
Fbxo33	chr12	FALSE	FALSE
Themis	chr10	TRUE	FALSE
Fgd1	chrX	FALSE	FALSE
Dhps	chr8	FALSE	FALSE
Rassf6	chr5	FALSE	FALSE
Vtcn1	chr3	TRUE	FALSE
Hoxb7	chr11	FALSE	FALSE
Ppil4	chr10	FALSE	FALSE
Ppp3cb	chr14	FALSE	FALSE
Rrm2b	chr15	FALSE	FALSE
Rps14	chr18	TRUE	FALSE
Max	chr12	FALSE	TRUE
Eif3h	chr15	FALSE	FALSE
Zfp329	chr7	FALSE	FALSE
Wdr86	chr5	FALSE	FALSE
Dmbt1	chr7	FALSE	FALSE
Stk10	chr11	FALSE	FALSE
Ccbe1	chr18	TRUE	FALSE
Eya2	chr2	FALSE	FALSE
Tmem151a	chr19	FALSE	FALSE
Lrtm2	chr6	FALSE	FALSE
Adcy4	chr14	FALSE	FALSE
Slco1c1	chr6	FALSE	FALSE
Stk38	chr17	FALSE	FALSE
Sncaip	chr18	TRUE	FALSE
Btbd17	chr11	TRUE	TRUE
Rab30	chr7	FALSE	FALSE
Ell	chr8	FALSE	FALSE
Ccdc93	chr1	FALSE	FALSE
Gnb4	chr3	FALSE	FALSE
St8sia1	chr6	FALSE	FALSE
Arrdc4	chr7	TRUE	FALSE
Prepl	chr17	FALSE	FALSE
Ntn1	chr11	FALSE	FALSE
Ttc17	chr2	FALSE	FALSE
Tmigd3	chr3	FALSE	FALSE
Slc22a1	chr17	FALSE	FALSE
Ppm1f	chr16	FALSE	FALSE
Cysltr2	chr14	FALSE	FALSE
Emc1	chr4	FALSE	FALSE
Plekha7	chr7	FALSE	FALSE
Dhx15	chr5	FALSE	FALSE
Pcdhgb7	chr18	FALSE	FALSE
Galns	chr8	FALSE	FALSE
Mtif3	chr5	FALSE	FALSE
Cyp2j6	chr4	FALSE	FALSE
Hcfc1	chrX	FALSE	FALSE
Col23a1	chr11	FALSE	FALSE
Galnt2	chr8	FALSE	FALSE
Ap3s1	chr18	FALSE	FALSE
Trmt10b	chr4	FALSE	FALSE
Pemt	chr11	FALSE	TRUE
Palld	chr8	FALSE	FALSE
Man2c1	chr9	FALSE	FALSE
Sucla2	chr14	FALSE	FALSE
Rps6ka6	chrX	FALSE	FALSE
Nol10	chr12	FALSE	FALSE
Slco2b1	chr7	FALSE	TRUE
Pdk3	chrX	FALSE	FALSE
Denr	chr5	FALSE	FALSE
Pdk2	chr11	FALSE	FALSE
Ggh	chr4	FALSE	FALSE
Spon2	chr5	FALSE	FALSE
Jam3	chr9	FALSE	TRUE
Stum	chr1	FALSE	TRUE
Zfp606	chr7	FALSE	FALSE
Serpina5	chr12	FALSE	FALSE
Jade2	chr11	FALSE	FALSE
Galnt1	chr18	FALSE	FALSE
Zfp945	chr17	FALSE	FALSE
Xrcc4	chr13	FALSE	FALSE
Pdx1	chr5	FALSE	FALSE
Adora1	chr1	FALSE	FALSE
Zfp316	chr5	FALSE	FALSE
Fer1l6	chr15	FALSE	FALSE
Ube2d2a	chr18	FALSE	FALSE
Stag1	chr9	FALSE	FALSE
Fam168b	chr1	FALSE	FALSE
Etf1	chr18	FALSE	FALSE
Pcsk9	chr4	FALSE	FALSE
Mzt1	chr14	TRUE	TRUE
Elfn1	chr5	FALSE	FALSE
Ppp2r1b	chr9	TRUE	TRUE
Fabp6	chr11	FALSE	TRUE
Dnajc3	chr14	FALSE	FALSE
Slc28a1	chr7	FALSE	FALSE
Taf1b	chr12	FALSE	FALSE
E2f2	chr4	FALSE	FALSE
Thap2	chr10	FALSE	FALSE
Cacna1h	chr17	FALSE	FALSE
Ppfibp1	chr6	FALSE	FALSE
Sun1	chr5	FALSE	FALSE
Wbp2nl	chr15	FALSE	FALSE
Narf	chr11	FALSE	FALSE
Adgre1	chr17	FALSE	FALSE
Grb7	chr11	FALSE	FALSE
Ikbke	chr1	FALSE	FALSE
Zfp57	chr17	FALSE	FALSE
Pitrm1	chr13	FALSE	TRUE
Pank2	chr2	FALSE	FALSE
Kcnmb4	chr10	FALSE	FALSE
Dnajc14	chr10	FALSE	FALSE
Ccdc125	chr13	FALSE	FALSE
Map3k7	chr4	FALSE	FALSE
Inpp5a	chr7	FALSE	FALSE
Iyd	chr10	TRUE	FALSE
Nynrin	chr14	FALSE	FALSE
Dnajc18	chr18	FALSE	FALSE
Pigt	chr2	FALSE	FALSE
Dhfr	chr13	FALSE	FALSE
Lrtm1	chr14	TRUE	FALSE
Patz1	chr11	FALSE	FALSE
Foxa3	chr7	FALSE	FALSE
