gene_name	gene_id	chr	start	end	promoter_state	body_state	prom_ctcf_overlap	prom_h3k27ac_overlap	prom_h3k27me3_overlap	prom_h3k4me1_overlap	prom_h3k4me3_overlap	prom_bivalent_overlap	body_ctcf_overlap	body_h3k27ac_overlap	body_h3k27me3_overlap	body_h3k4me1_overlap	body_h3k4me3_overlap	body_bivalent_overlap
Dusp19	ENSMUSG00000027001.10	chr2	80617044	80632361	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Mst1	ENSMUSG00000032591.15	chr9	108080435	108085003	Unmarked_Promoter	Enhancer_Marked	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vnn3	ENSMUSG00000020010.7	chr10	23851461	23869843	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pcnx3	ENSMUSG00000054874.12	chr19	5664634	5688908	Active_Promoter	Unmarked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Lrsam1	ENSMUSG00000026792.16	chr2	32925215	32961614	Active_Promoter	Active	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Slc52a2	ENSMUSG00000022560.9	chr15	76538831	76544608	Active_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Adh6a	ENSMUSG00000053054.13	chr3	138313285	138331134	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ipo9	ENSMUSG00000041879.13	chr1	135382311	135430499	Active_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Rnasel	ENSMUSG00000066800.11	chr1	153749425	153764221	Unmarked_Promoter	Polycomb	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Olfr310	ENSMUSG00000057540.3	chr7	86268486	86277172	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gzmk	ENSMUSG00000042385.14	chr13	113171607	113225908	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Olfr213	ENSMUSG00000081649.2	chr6	116538455	116544292	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Crp	ENSMUSG00000037942.5	chr1	172698054	172833031	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9130023H24Rik	ENSMUSG00000062944.4	chr7	128234457	128238031	Unmarked_Promoter	Active	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Zfp810	ENSMUSG00000066829.7	chr9	22276747	22307648	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Itfg2	ENSMUSG00000001518.12	chr6	128409443	128424931	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Zfp157	ENSMUSG00000036898.16	chr5	138441467	138460694	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Gm49391	ENSMUSG00000114432.1	chr13	60895349	60936571	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Olfr574	ENSMUSG00000045824.6	chr7	102948466	102949507	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50461	ENSMUSG00000118471.1	chr17	47394561	47421880	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Pomgnt2	ENSMUSG00000066235.7	chr9	121981605	121997110	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Olfr1065	ENSMUSG00000111306.2	chr2	86443957	86450591	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm7714	ENSMUSG00000090302.1	chr5	88268918	88282835	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cdh18	ENSMUSG00000040420.15	chr15	22549021	23474418	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Galnt6	ENSMUSG00000037280.12	chr15	100691812	100729376	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Fam229b	ENSMUSG00000051736.8	chr10	39118803	39133914	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Lipo2	ENSMUSG00000087303.3	chr19	33719669	33751359	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm17571	ENSMUSG00000090592.2	chr9	13444033	13446753	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rhobtb1	ENSMUSG00000019944.14	chr10	69151433	69291791	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Ankrd13d	ENSMUSG00000005986.16	chr19	4270179	4283137	Unmarked_Promoter	Active	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Ctbs	ENSMUSG00000028189.12	chr3	146449794	146465849	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Trpt1	ENSMUSG00000047656.9	chr19	6996130	6999046	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Defa27	ENSMUSG00000082211.3	chr8	21315545	21316481	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cnot11	ENSMUSG00000003135.15	chr1	39534991	39546889	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Anxa3	ENSMUSG00000029484.12	chr5	96793338	96845966	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Acot11	ENSMUSG00000034853.16	chr4	106744554	106804998	Repressed_Promoter	Mixed	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Scgb2b7	ENSMUSG00000094053.2	chr7	31703778	31705757	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Phkg2	ENSMUSG00000030815.11	chr7	127573339	127583307	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Nol6	ENSMUSG00000028430.14	chr4	41114426	41124455	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Aimp2	ENSMUSG00000029610.13	chr5	143902703	143909847	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Mobp	ENSMUSG00000032517.16	chr9	120149706	120181484	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Nfkbiz	ENSMUSG00000035356.17	chr16	55811374	55838899	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Man1b1	ENSMUSG00000036646.13	chr2	25332337	25352212	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Kcna1	ENSMUSG00000047976.4	chr6	126640396	126646384	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Olfr1392	ENSMUSG00000101750.3	chr11	49285281	49295891	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rbbp6	ENSMUSG00000030779.16	chr7	122965685	123002557	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Mief1	ENSMUSG00000022412.14	chr15	80234017	80253371	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Dennd2d	ENSMUSG00000027901.12	chr3	106482404	106503030	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Zswim1	ENSMUSG00000017764.2	chr2	164822685	164826871	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Kdm8	ENSMUSG00000030752.8	chr7	125444675	125462269	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Smr2	ENSMUSG00000029281.13	chr5	88086555	88109053	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cmtm2a	ENSMUSG00000074127.6	chr8	104281041	104293181	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc25a35	ENSMUSG00000018740.14	chr11	68968130	68974365	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Tnfrsf17	ENSMUSG00000022496.5	chr16	11313811	11320074	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Isl2	ENSMUSG00000032318.12	chr9	55538671	55546180	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Nvl	ENSMUSG00000026516.8	chr1	181087137	181144204	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Gm10964	ENSMUSG00000078620.1	chr3	103739365	103746376	Unmarked_Promoter	Unmarked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Arhgef25	ENSMUSG00000019467.15	chr10	127182524	127190083	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Fth1	ENSMUSG00000024661.7	chr19	9980597	9985098	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Fsd1l	ENSMUSG00000054752.16	chr4	53631470	53707009	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Olfr1359	ENSMUSG00000108674.2	chr13	21698110	21706833	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
H2-M2	ENSMUSG00000016283.13	chr17	37480850	37483552	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pdilt	ENSMUSG00000030968.3	chr7	119486586	119523489	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Mblac2	ENSMUSG00000051098.6	chr13	81711340	81753275	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Gm10188	ENSMUSG00000066936.4	chr1	132229047	132229767	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Olfr514	ENSMUSG00000066241.2	chr7	108825064	108825997	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cdx2	ENSMUSG00000029646.3	chr5	147300804	147307270	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Bclaf1	ENSMUSG00000037608.16	chr10	20312468	20344613	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Ppp1r1c	ENSMUSG00000034683.12	chr2	79707779	79818496	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ift52	ENSMUSG00000017858.12	chr2	163017353	163046141	Active_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Srsf3	ENSMUSG00000071172.13	chr17	29032627	29043373	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Ezh2	ENSMUSG00000029687.16	chr6	47530138	47595341	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Gm14137	ENSMUSG00000055926.3	chr2	119174508	119177575	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Olfr713	ENSMUSG00000073898.3	chr7	107031173	107040994	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Myh8	ENSMUSG00000055775.16	chr11	67277123	67308634	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trmt10a	ENSMUSG00000004127.12	chr3	138143447	138159821	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Pet117	ENSMUSG00000098387.2	chr2	144368995	144373721	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Tradd	ENSMUSG00000031887.13	chr8	105258285	105264609	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Pitx3	ENSMUSG00000025229.15	chr19	46135684	46148326	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
C2cd4c	ENSMUSG00000045912.9	chr10	79606853	79614025	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Nt5dc1	ENSMUSG00000039480.14	chr10	34288287	34418552	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
LTO1	ENSMUSG00000031072.14	chr7	144915099	144931701	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Olfr1346	ENSMUSG00000054938.7	chr7	6467100	6478112	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fat4	ENSMUSG00000046743.6	chr3	38886939	39011985	Bivalent_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
Zfp759	ENSMUSG00000057396.7	chr13	67121659	67141787	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Agfg2	ENSMUSG00000029722.15	chr5	137650462	137684726	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Olfr1383	ENSMUSG00000107417.2	chr11	49519647	49527199	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ripor3	ENSMUSG00000074577.9	chr2	167980163	168010618	Unmarked_Promoter	Polycomb	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Gm8882	ENSMUSG00000030143.7	chr6	132361040	132364134	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmem258	ENSMUSG00000036372.14	chr19	10204013	10207824	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Hspa8	ENSMUSG00000015656.17	chr9	40800983	40810087	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Dll4	ENSMUSG00000027314.6	chr2	119325783	119335962	Bivalent_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
Idh3a	ENSMUSG00000032279.11	chr9	54586333	54604661	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
E330014E10Rik	ENSMUSG00000072813.5	chr5	95775989	95804708	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9130008F23Rik	ENSMUSG00000054951.3	chr17	40875481	40880559	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
1700020D05Rik	ENSMUSG00000100937.1	chr19	5502766	5503787	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Brap	ENSMUSG00000029458.14	chr5	121660562	121687256	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Ero1l	ENSMUSG00000021831.9	chr14	45283086	45318771	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Sp9	ENSMUSG00000068859.5	chr2	73271924	73284706	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Gm7168	ENSMUSG00000067941.5	chr17	13948372	13950678	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tor4a	ENSMUSG00000059555.6	chr2	25192965	25196886	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Olfr149	ENSMUSG00000062121.3	chr9	39700517	39707117	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kcnc1	ENSMUSG00000058975.7	chr7	46396496	46438704	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Fgd2	ENSMUSG00000024013.15	chr17	29360913	29379661	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcsk4	ENSMUSG00000020131.14	chr10	80321282	80329498	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
2410141K09Rik	ENSMUSG00000074832.11	chr13	66418113	66441118	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Upb1	ENSMUSG00000033427.14	chr10	75401114	75441679	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Rps10	ENSMUSG00000052146.16	chr17	27630417	27636669	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Igsf9	ENSMUSG00000037995.15	chr1	172481787	172498878	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Esm1	ENSMUSG00000042379.8	chr13	113209658	113218098	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Zcchc8	ENSMUSG00000029427.11	chr5	123698293	123721100	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abhd11	ENSMUSG00000040532.14	chr5	135009151	135012175	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Fgf23	ENSMUSG00000000182.9	chr6	127072901	127081408	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Isoc2a	ENSMUSG00000086784.2	chr7	4877152	4896973	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm15294	ENSMUSG00000081607.2	chrX	141873408	141875235	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Olfr186	ENSMUSG00000047960.4	chr16	59025796	59030291	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prol1	ENSMUSG00000064156.8	chr5	88317311	88328814	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r26	ENSMUSG00000035829.13	chr2	28446799	28455508	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Lamc3	ENSMUSG00000026840.14	chr2	31887290	31946539	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Lax1	ENSMUSG00000051998.14	chr1	133679090	133690108	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Olfr646	ENSMUSG00000073931.3	chr7	104104872	104109766	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nudt1	ENSMUSG00000036639.12	chr5	140321655	140338137	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Capza2	ENSMUSG00000015733.13	chr6	17636233	17666972	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
2310034C09Rik	ENSMUSG00000068078.4	chr16	88758846	88759792	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
P2rx2	ENSMUSG00000029503.16	chr5	110339811	110343212	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Zfp790	ENSMUSG00000011427.16	chr7	29816113	29831005	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
