chr	start	end	width	n_mecp2_peaks	n_mecp2_gained	n_mecp2_lost
chr7	70490001	70500000	10000	0	0	0
chr7	71325001	71350000	25000	0	0	0
chr7	71330001	71340000	10000	0	0	0
chr7	72860001	72870000	10000	0	0	0
chr7	73240001	73250000	10000	0	0	0
chr7	73350001	73360000	10000	4	0	0
chr7	73375001	73400000	25000	5	0	0
chr7	74650001	74660000	10000	0	0	0
chr7	74650001	74675000	25000	0	0	0
chr7	74800001	74825000	25000	0	0	0
chr7	74850001	74860000	10000	0	0	0
chr7	74900001	74925000	25000	0	0	0
chr7	75000001	75025000	25000	0	0	0
chr7	75025001	75050000	25000	0	0	0
chr7	75100001	75125000	25000	0	0	0
chr7	75325001	75350000	25000	3	2	0
chr7	75350001	75375000	25000	1	1	0
chr7	76900001	76925000	25000	0	0	0
chr7	76910001	76920000	10000	0	0	0
chr7	77350001	77360000	10000	0	0	0
chr7	77350001	77375000	25000	0	0	0
chr7	77375001	77400000	25000	0	0	0
chr7	77925001	77950000	25000	0	0	0
chr7	77940001	77950000	10000	0	0	0
chr7	79920001	79930000	10000	0	0	0
chr7	80080001	80090000	10000	2	0	0
chr7	81380001	81390000	10000	0	0	0
chr7	81850001	81860000	10000	1	0	0
chr7	83860001	83870000	10000	0	0	0
chr7	84200001	84205000	5000	0	0	0
chr7	84230001	84240000	10000	0	0	0
chr7	84485001	84490000	5000	0	0	0
chr7	84800001	84810000	10000	0	0	0
chr7	84805001	84810000	5000	0	0	0
chr7	84950001	84955000	5000	0	0	0
chr7	85080001	85090000	10000	0	0	0
chr7	85590001	85595000	5000	0	0	0
chr7	85605001	85610000	5000	0	0	0
chr7	85690001	85695000	5000	0	0	0
chr7	85750001	85755000	5000	0	0	0
chr7	89550001	89560000	10000	0	0	0
chr7	90040001	90050000	10000	0	0	0
chr7	90085001	90090000	5000	0	0	0
chr7	90415001	90420000	5000	0	0	0
chr7	90990001	91000000	10000	0	0	0
chr7	91055001	91060000	5000	0	0	0
chr7	91115001	91120000	5000	0	0	0
chr7	91280001	91285000	5000	1	0	0
chr7	91400001	91410000	10000	0	0	0
chr7	91405001	91410000	5000	0	0	0
chr7	91510001	91520000	10000	0	0	0
chr7	92225001	92250000	25000	3	3	0
chr7	92250001	92260000	10000	0	0	0
chr7	92425001	92450000	25000	0	0	0
chr7	92430001	92440000	10000	0	0	0
chr7	92450001	92475000	25000	3	3	0
chr7	92570001	92580000	10000	0	0	0
chr7	93020001	93030000	10000	0	0	0
chr7	93525001	93550000	25000	0	0	0
chr7	93630001	93640000	10000	0	0	0
chr7	93870001	93875000	5000	0	0	0
chr7	93960001	93970000	10000	0	0	0
chr7	94080001	94090000	10000	0	0	0
chr7	94090001	94095000	5000	0	0	0
chr7	94090001	94100000	10000	0	0	0
chr7	96475001	96500000	25000	1	0	0
chr7	96490001	96500000	10000	0	0	0
chr7	97200001	97225000	25000	0	0	0
chr7	97400001	97425000	25000	2	1	0
chr7	97500001	97525000	25000	0	0	0
chr7	97770001	97780000	10000	0	0	0
chr7	97890001	97900000	10000	0	0	0
chr7	97900001	97925000	25000	0	0	0
chr7	97910001	97920000	10000	0	0	0
chr8	11025001	11050000	25000	0	0	0
chr8	11040001	11050000	10000	0	0	0
chr8	101750001	101775000	25000	0	0	0
chr8	101770001	101780000	10000	0	0	0
chr8	103780001	103790000	10000	0	0	0
chr8	11300001	11310000	10000	0	0	0
chr8	11300001	11325000	25000	0	0	0
chr8	11400001	11410000	10000	2	0	0
chr8	105020001	105030000	10000	0	0	0
chr8	105145001	105150000	5000	0	0	0
chr8	105220001	105225000	5000	0	0	0
chr8	105740001	105750000	10000	0	0	0
chr8	106210001	106220000	10000	1	0	0
chr8	106410001	106415000	5000	0	0	0
chr8	106470001	106475000	5000	0	0	0
chr8	11570001	11575000	5000	1	0	0
chr8	108600001	108610000	10000	0	0	0
chr8	109775001	109800000	25000	1	0	0
chr8	109875001	109900000	25000	0	0	0
chr8	109900001	109910000	10000	0	0	0
chr8	110400001	110425000	25000	0	0	0
chr8	12015001	12020000	5000	0	0	0
chr8	114670001	114675000	5000	1	1	0
chr8	114845001	114850000	5000	0	0	0
chr8	114980001	114985000	5000	0	0	0
chr8	12420001	12425000	5000	0	0	0
chr8	115450001	115460000	10000	1	0	0
chr8	115490001	115500000	10000	0	0	0
chr8	115590001	115600000	10000	0	0	0
chr8	115770001	115780000	10000	0	0	0
chr8	12485001	12490000	5000	1	0	0
chr8	116430001	116440000	10000	1	0	0
chr8	116610001	116620000	10000	1	0	0
chr8	12635001	12640000	5000	0	0	0
chr8	12695001	12700000	5000	0	0	0
chr8	12775001	12800000	25000	0	0	0
chr8	119280001	119290000	10000	3	0	0
chr8	119850001	119860000	10000	0	0	0
chr8	12950001	12960000	10000	0	0	0
chr8	12975001	13000000	25000	1	0	0
chr8	12990001	13000000	10000	0	0	0
chr8	121670001	121680000	10000	0	0	0
chr8	121790001	121800000	10000	0	0	0
chr8	121800001	121825000	25000	0	0	0
chr8	121820001	121830000	10000	0	0	0
chr8	121950001	121975000	25000	3	0	0
chr8	121970001	121980000	10000	1	0	0
chr8	122075001	122100000	25000	3	0	0
chr8	122090001	122100000	10000	1	0	0
chr8	122110001	122120000	10000	0	0	0
chr8	122125001	122130000	5000	1	0	0
chr8	122390001	122395000	5000	0	0	0
chr8	122390001	122400000	10000	0	0	0
chr8	122510001	122515000	5000	1	0	0
chr8	123160001	123165000	5000	0	0	0
chr8	123255001	123260000	5000	1	0	0
chr8	13550001	13575000	25000	2	0	0
chr8	13560001	13570000	10000	1	0	0
chr8	13670001	13675000	5000	0	0	0
chr8	128580001	128590000	10000	0	0	0
chr8	13805001	13810000	5000	0	0	0
chr8	129360001	129370000	10000	0	0	0
chr8	15090001	15100000	10000	0	0	0
chr8	15280001	15290000	10000	0	0	0
chr8	15320001	15330000	10000	0	0	0
chr8	15350001	15375000	25000	1	0	0
chr8	15370001	15380000	10000	0	0	0
chr8	15400001	15425000	25000	0	0	0
chr8	15420001	15430000	10000	0	0	0
chr8	15825001	15850000	25000	0	0	0
chr8	15830001	15840000	10000	0	0	0
chr8	15840001	15850000	10000	0	0	0
chr8	16000001	16025000	25000	0	0	0
chr8	16220001	16230000	10000	0	0	0
chr8	16250001	16275000	25000	0	0	0
chr8	16270001	16280000	10000	0	0	0
chr8	16475001	16500000	25000	0	0	0
chr8	16720001	16730000	10000	0	0	0
chr8	16725001	16750000	25000	0	0	0
chr8	16730001	16740000	10000	0	0	0
chr8	16900001	16925000	25000	0	0	0
chr8	17075001	17100000	25000	0	0	0
chr8	17890001	17895000	5000	0	0	0
chr8	18375001	18400000	25000	0	0	0
chr8	18390001	18400000	10000	0	0	0
chr8	18420001	18425000	5000	0	0	0
chr8	18450001	18475000	25000	0	0	0
chr8	18525001	18550000	25000	0	0	0
chr8	18530001	18540000	10000	0	0	0
chr8	19325001	19350000	25000	0	0	0
chr8	19340001	19350000	10000	0	0	0
chr8	19550001	19575000	25000	0	0	0
chr8	19560001	19570000	10000	0	0	0
chr8	20705001	20710000	5000	0	0	0
chr8	21595001	21600000	5000	0	0	0
chr8	22990001	22995000	5000	0	0	0
chr8	23045001	23050000	5000	0	0	0
chr8	23490001	23495000	5000	0	0	0
chr8	23540001	23545000	5000	0	0	0
chr8	24180001	24190000	10000	0	0	0
chr8	24250001	24260000	10000	0	0	0
chr8	24500001	24510000	10000	0	0	0
chr8	24595001	24600000	5000	0	0	0
chr8	25380001	25385000	5000	0	0	0
chr8	26200001	26210000	10000	0	0	0
chr8	27150001	27160000	10000	1	0	0
chr8	27340001	27350000	10000	0	0	0
chr8	27370001	27380000	10000	0	0	0
chr8	27440001	27450000	10000	0	0	0
chr8	27530001	27535000	5000	0	0	0
chr8	27590001	27595000	5000	0	0	0
chr8	28650001	28675000	25000	0	0	0
chr8	28670001	28680000	10000	0	0	0
chr8	28675001	28700000	25000	0	0	0
chr8	29125001	29150000	25000	0	0	0
chr8	29140001	29150000	10000	0	0	0
chr8	29150001	29175000	25000	0	0	0
chr8	30275001	30300000	25000	0	0	0
chr8	30290001	30300000	10000	0	0	0
chr8	31900001	31925000	25000	0	0	0
chr8	31920001	31930000	10000	0	0	0
chr8	31925001	31950000	25000	0	0	0
chr8	33275001	33300000	25000	0	0	0
chr8	33290001	33300000	10000	0	0	0
chr8	33875001	33900000	25000	0	0	0
chr8	34175001	34200000	25000	0	0	0
chr8	34180001	34190000	10000	0	0	0
chr8	4550001	4575000	25000	0	0	0
chr8	36720001	36730000	10000	0	0	0
chr8	36850001	36860000	10000	0	0	0
chr8	37530001	37535000	5000	0	0	0
chr8	38060001	38065000	5000	0	0	0
chr8	38125001	38150000	25000	0	0	0
chr8	39800001	39825000	25000	0	0	0
chr8	4950001	4975000	25000	0	0	0
chr8	5140001	5150000	10000	0	0	0
chr8	5230001	5240000	10000	0	0	0
chr8	45025001	45050000	25000	3	0	0
chr8	45040001	45050000	10000	1	0	0
chr8	5410001	5415000	5000	0	0	0
chr8	45690001	45700000	10000	0	0	0
chr8	46000001	46025000	25000	1	0	0
chr8	5580001	5590000	10000	0	0	0
chr8	5585001	5590000	5000	0	0	0
chr8	5670001	5680000	10000	0	0	0
chr8	48850001	48875000	25000	0	0	0
chr8	48870001	48875000	5000	0	0	0
chr8	49010001	49015000	5000	0	0	0
chr8	49075001	49100000	25000	0	0	0
chr8	49090001	49100000	10000	0	0	0
chr8	49200001	49225000	25000	0	0	0
chr8	49220001	49230000	10000	0	0	0
chr8	49225001	49250000	25000	0	0	0
chr8	49520001	49530000	10000	0	0	0
chr8	49525001	49550000	25000	0	0	0
chr8	50800001	50825000	25000	0	0	0
chr8	50820001	50830000	10000	0	0	0
chr8	50825001	50850000	25000	0	0	0
chr8	51275001	51300000	25000	0	0	0
chr8	51900001	51925000	25000	0	0	0
chr8	58475001	58500000	25000	0	0	0
chr8	58740001	58745000	5000	0	0	0
chr8	58790001	58795000	5000	0	0	0
chr8	58795001	58800000	5000	0	0	0
chr8	58840001	58850000	10000	0	0	0
chr8	58940001	58950000	10000	0	0	0
chr8	58950001	58975000	25000	0	0	0
chr8	58960001	58965000	5000	0	0	0
chr8	58960001	58970000	10000	0	0	0
chr8	59140001	59150000	10000	0	0	0
chr8	59525001	59550000	25000	0	0	0
chr8	59530001	59540000	10000	0	0	0
chr8	61625001	61650000	25000	0	0	0
chr8	61950001	61975000	25000	0	0	0
chr8	62525001	62550000	25000	0	0	0
chr8	62530001	62540000	10000	0	0	0
chr8	62850001	62875000	25000	0	0	0
chr8	62870001	62880000	10000	0	0	0
chr8	68810001	68820000	10000	0	0	0
chr8	68890001	68900000	10000	0	0	0
chr8	68975001	69000000	25000	0	0	0
chr8	70025001	70050000	25000	1	0	0
chr8	70395001	70400000	5000	1	0	0
chr8	70465001	70470000	5000	0	0	0
chr8	74350001	74360000	10000	0	0	0
chr8	75710001	75720000	10000	0	0	0
chr8	75925001	75950000	25000	0	0	0
chr8	75930001	75940000	10000	0	0	0
chr8	78400001	78425000	25000	0	0	0
chr8	79050001	79060000	10000	0	0	0
chr8	79130001	79140000	10000	0	0	0
chr8	79230001	79240000	10000	0	0	0
chr8	79500001	79525000	25000	0	0	0
chr8	79650001	79660000	10000	0	0	0
chr8	80020001	80030000	10000	0	0	0
chr8	80290001	80300000	10000	0	0	0
chr8	80625001	80650000	25000	0	0	0
chr8	80925001	80950000	25000	0	0	0
chr8	81475001	81500000	25000	0	0	0
chr8	82340001	82350000	10000	0	0	0
chr8	83740001	83750000	10000	0	0	0
chr8	83860001	83870000	10000	0	0	0
chr8	84440001	84450000	10000	0	0	0
chr8	87030001	87040000	10000	1	0	0
chr8	87530001	87540000	10000	0	0	0
chr8	89750001	89760000	10000	0	0	0
chr8	90825001	90850000	25000	1	0	0
chr8	90850001	90860000	10000	0	0	0
chr8	90850001	90875000	25000	1	0	0
chr8	91000001	91010000	10000	0	0	0
chr8	91650001	91660000	10000	1	0	0
chr8	91775001	91800000	25000	6	0	1
chr8	91790001	91800000	10000	3	0	1
chr8	94000001	94025000	25000	0	0	0
chr8	95200001	95225000	25000	0	0	0
chr8	95700001	95705000	5000	2	0	0
chr8	95770001	95775000	5000	0	0	0
chr8	96950001	96975000	25000	0	0	0
chr8	96970001	96980000	10000	0	0	0
chr8	97150001	97160000	10000	0	0	0
chr8	97150001	97175000	25000	0	0	0
chr8	99680001	99690000	10000	0	0	0
chr8	99800001	99825000	25000	0	0	0
chr8	99850001	99860000	10000	0	0	0
chr8	99860001	99870000	10000	0	0	0
chr8	100400001	100425000	25000	0	0	0
chr8	100410001	100420000	10000	0	0	0
chr9	101380001	101390000	10000	0	0	0
chr9	101395001	101400000	5000	0	0	0
chr9	104205001	104210000	5000	0	0	0
chr9	104300001	104305000	5000	0	0	0
chr9	105440001	105450000	10000	0	0	0
chr9	105550001	105575000	25000	0	0	0
chr9	105575001	105600000	25000	0	0	0
chr9	106025001	106050000	25000	0	0	0
chr9	106050001	106075000	25000	0	0	0
chr9	106390001	106400000	10000	0	0	0
chr9	106490001	106500000	10000	0	0	0
chr9	106675001	106700000	25000	0	0	0
chr9	106690001	106700000	10000	0	0	0
chr9	106850001	106860000	10000	0	0	0
chr9	106850001	106875000	25000	0	0	0
chr9	107110001	107120000	10000	0	0	0
chr9	107825001	107850000	25000	0	0	0
chr9	107900001	107905000	5000	0	0	0
chr9	108290001	108295000	5000	0	0	0
chr9	108750001	108775000	25000	0	0	0
chr9	11900001	11925000	25000	0	0	0
chr9	111450001	111460000	10000	0	0	0
chr9	111630001	111640000	10000	0	0	0
chr9	111710001	111720000	10000	0	0	0
chr9	111860001	111870000	10000	0	0	0
chr9	111870001	111880000	10000	0	0	0
chr9	112495001	112500000	5000	0	0	0
chr9	114645001	114650000	5000	0	0	0
chr9	115315001	115320000	5000	0	0	0
chr9	115380001	115385000	5000	0	0	0
chr9	117420001	117430000	10000	0	0	0
chr9	117510001	117520000	10000	0	0	0
chr9	117550001	117560000	10000	0	0	0
chr9	119290001	119295000	5000	0	0	0
chr9	119475001	119480000	5000	1	0	0
chr9	119605001	119610000	5000	0	0	0
chr9	119905001	119910000	5000	0	0	0
chr9	119920001	119925000	5000	0	0	0
chr9	120065001	120070000	5000	0	0	0
chr9	120625001	120650000	25000	0	0	0
chr9	120640001	120650000	10000	0	0	0
chr9	120875001	120900000	25000	2	0	0
chr9	120890001	120900000	10000	0	0	0
chr9	121495001	121500000	5000	0	0	0
chr9	121565001	121570000	5000	0	0	0
chr9	121600001	121610000	10000	2	0	0
chr9	122100001	122110000	10000	0	0	0
chr9	123240001	123250000	10000	0	0	0
chr9	123400001	123425000	25000	0	0	0
chr9	123420001	123430000	10000	0	0	0
chr9	123615001	123620000	5000	0	0	0
chr9	123675001	123700000	25000	0	0	0
chr9	123720001	123730000	10000	0	0	0
chr9	123725001	123730000	5000	0	0	0
chr9	123725001	123750000	25000	0	0	0
chr9	123730001	123740000	10000	0	0	0
chr9	124250001	124260000	10000	0	0	0
chr9	124255001	124260000	5000	0	0	0
chr9	124440001	124445000	5000	2	0	0
chr9	124520001	124530000	10000	0	0	0
chr9	13875001	13900000	25000	0	0	0
chr9	16350001	16375000	25000	0	0	0
chr9	16675001	16700000	25000	0	0	0
chr9	16680001	16690000	10000	0	0	0
chr9	16930001	16940000	10000	0	0	0
chr9	16970001	16980000	10000	0	0	0
chr9	17200001	17210000	10000	0	0	0
chr9	17200001	17225000	25000	0	0	0
chr9	17475001	17500000	25000	0	0	0
chr9	17490001	17500000	10000	0	0	0
chr9	17500001	17510000	10000	0	0	0
chr9	19275001	19300000	25000	0	0	0
chr9	21460001	21470000	10000	0	0	0
chr9	21660001	21670000	10000	0	0	0
chr9	21730001	21740000	10000	0	0	0
chr9	21830001	21840000	10000	1	0	0
chr9	23705001	23710000	5000	0	0	0
chr9	24020001	24030000	10000	0	0	0
chr9	24210001	24215000	5000	0	0	0
chr9	24210001	24220000	10000	0	0	0
chr9	25100001	25125000	25000	0	0	0
chr9	25120001	25130000	10000	0	0	0
chr9	25500001	25525000	25000	2	1	0
chr9	25510001	25520000	10000	1	1	0
chr9	25700001	25710000	10000	0	0	0
chr9	25700001	25725000	25000	0	0	0
chr9	26025001	26050000	25000	0	0	0
chr9	26040001	26050000	10000	0	0	0
chr9	26650001	26660000	10000	0	0	0
chr9	27120001	27130000	10000	0	0	0
chr9	29200001	29210000	10000	0	0	0
chr9	30660001	30670000	10000	0	0	0
chr9	30790001	30795000	5000	0	0	0
chr9	30790001	30800000	10000	0	0	0
chr9	30960001	30965000	5000	0	0	0
chr9	31420001	31430000	10000	1	0	0
chr9	32970001	32980000	10000	0	0	0
chr9	33150001	33160000	10000	0	0	0
chr9	33270001	33275000	5000	0	0	0
chr9	33345001	33350000	5000	0	0	0
chr9	33400001	33410000	10000	0	0	0
chr9	33410001	33420000	10000	0	0	0
chr9	33550001	33560000	10000	0	0	0
chr9	33575001	33600000	25000	0	0	0
chr9	33580001	33590000	10000	0	0	0
chr9	33585001	33590000	5000	0	0	0
chr9	33590001	33600000	10000	0	0	0
chr9	33925001	33950000	25000	0	0	0
chr9	33940001	33950000	10000	0	0	0
chr9	34090001	34100000	10000	0	0	0
chr9	34240001	34250000	10000	0	0	0
chr9	34245001	34250000	5000	0	0	0
chr9	4330001	4340000	10000	0	0	0
chr9	38400001	38425000	25000	0	0	0
chr9	38925001	38950000	25000	0	0	0
chr9	41330001	41340000	10000	0	0	0
chr9	41850001	41875000	25000	0	0	0
chr9	41875001	41900000	25000	0	0	0
chr9	41975001	42000000	25000	0	0	0
chr9	42220001	42230000	10000	0	0	0
chr9	42370001	42380000	10000	0	0	0
chr9	42425001	42450000	25000	0	0	0
chr9	42450001	42460000	10000	0	0	0
chr9	42450001	42475000	25000	0	0	0
chr9	42460001	42470000	10000	0	0	0
chr9	42470001	42480000	10000	0	0	0
chr9	42475001	42500000	25000	0	0	0
chr9	42575001	42600000	25000	2	0	0
chr9	42580001	42590000	10000	0	0	0
chr9	42730001	42740000	10000	2	0	0
chr9	42950001	42960000	10000	0	0	0
chr9	42950001	42975000	25000	0	0	0
chr9	43325001	43330000	5000	1	0	0
chr9	43550001	43560000	10000	0	0	0
chr9	43690001	43700000	10000	1	0	0
chr9	43780001	43790000	10000	0	0	0
chr9	43925001	43950000	25000	0	0	0
chr9	43940001	43945000	5000	0	0	0
chr9	43940001	43950000	10000	0	0	0
chr9	44140001	44145000	5000	0	0	0
chr9	44210001	44215000	5000	0	0	0
chr9	44220001	44225000	5000	0	0	0
chr9	44280001	44285000	5000	0	0	0
chr9	44330001	44340000	10000	0	0	0
chr9	44490001	44500000	10000	0	0	0
chr9	44740001	44745000	5000	0	0	0
chr9	44795001	44800000	5000	1	0	0
chr9	44980001	44990000	10000	0	0	0
chr9	45090001	45100000	10000	0	0	0
chr9	5530001	5540000	10000	0	0	0
chr9	5930001	5940000	10000	0	0	0
chr9	51330001	51340000	10000	0	0	0
chr9	51430001	51440000	10000	0	0	0
chr9	55185001	55190000	5000	0	0	0
chr9	55315001	55320000	5000	0	0	0
chr9	55735001	55740000	5000	0	0	0
chr9	55820001	55825000	5000	0	0	0
chr9	56525001	56550000	25000	0	0	0
chr9	56540001	56550000	10000	0	0	0
chr9	57890001	57895000	5000	0	0	0
chr9	57890001	57900000	10000	0	0	0
chr9	57935001	57940000	5000	0	0	0
chr9	58210001	58220000	10000	0	0	0
chr9	58520001	58525000	5000	0	0	0
chr9	58655001	58660000	5000	0	0	0
chr9	60720001	60725000	5000	0	0	0
chr9	60985001	60990000	5000	1	0	0
chr9	61270001	61280000	10000	2	0	0
chr9	61590001	61600000	10000	2	0	1
chr9	61680001	61690000	10000	2	0	0
chr9	62370001	62375000	5000	0	0	0
chr9	62695001	62700000	5000	0	0	0
chr9	64125001	64150000	25000	0	0	0
chr9	64140001	64150000	10000	0	0	0
chr9	64290001	64300000	10000	0	0	0
chr9	64370001	64380000	10000	0	0	0
chr9	64995001	65000000	5000	0	0	0
chr9	65085001	65090000	5000	0	0	0
chr9	66030001	66040000	10000	0	0	0
chr9	66120001	66130000	10000	0	0	0
chr9	67710001	67715000	5000	0	0	0
chr9	67735001	67740000	5000	0	0	0
chr9	67785001	67790000	5000	0	0	0
chr9	67790001	67795000	5000	0	0	0
chr9	68310001	68320000	10000	0	0	0
chr9	68325001	68350000	25000	0	0	0
chr9	68410001	68420000	10000	0	0	0
chr9	68425001	68450000	25000	0	0	0
chr9	68625001	68650000	25000	0	0	0
chr9	68630001	68640000	10000	0	0	0
chr9	70365001	70370000	5000	0	0	0
chr9	70480001	70485000	5000	0	0	0
chr9	71110001	71115000	5000	0	0	0
chr9	71390001	71395000	5000	0	0	0
chr9	73760001	73770000	10000	0	0	0
chr9	73880001	73890000	10000	0	0	0
chr9	74140001	74150000	10000	0	0	0
chr9	74160001	74165000	5000	0	0	0
chr9	74160001	74170000	10000	0	0	0
chr9	74465001	74470000	5000	0	0	0
chr9	74980001	74990000	10000	0	0	0
chr9	74990001	75000000	10000	0	0	0
chr9	75530001	75540000	10000	0	0	0
chr9	75825001	75850000	25000	0	0	0
chr9	75850001	75875000	25000	0	0	0
chr9	75860001	75870000	10000	0	0	0
chr9	76760001	76770000	10000	0	0	0
chr9	76770001	76780000	10000	0	0	0
chr9	76780001	76790000	10000	0	0	0
chr9	76880001	76890000	10000	0	0	0
chr9	76900001	76910000	10000	0	0	0
chr9	77010001	77020000	10000	0	0	0
chr9	77250001	77275000	25000	0	0	0
chr9	77270001	77280000	10000	0	0	0
chr9	77650001	77660000	10000	0	0	0
chr9	77650001	77675000	25000	0	0	0
chr9	8760001	8765000	5000	0	0	0
chr9	8825001	8850000	25000	0	0	0
chr9	8830001	8835000	5000	0	0	0
chr9	79440001	79450000	10000	0	0	0
chr9	80025001	80050000	25000	0	0	0
chr9	80030001	80040000	10000	0	0	0
chr9	80275001	80300000	25000	0	0	0
chr9	80290001	80300000	10000	0	0	0
chr9	80790001	80800000	10000	0	0	0
chr9	80805001	80810000	5000	0	0	0
chr9	81000001	81005000	5000	0	0	0
chr9	9220001	9230000	10000	0	0	0
chr9	85340001	85350000	10000	0	0	0
chr9	86320001	86330000	10000	0	0	0
chr9	87465001	87470000	5000	0	0	0
chr9	87570001	87575000	5000	0	0	0
chr9	9670001	9680000	10000	0	0	0
chr9	9690001	9700000	10000	0	0	0
chr9	88725001	88750000	25000	0	0	0
chr9	88730001	88740000	10000	0	0	0
chr9	89480001	89485000	5000	0	0	0
chr9	89715001	89720000	5000	0	0	0
chr9	9960001	9970000	10000	0	0	0
chr9	90875001	90900000	25000	0	0	0
chr9	90880001	90890000	10000	0	0	0
chr9	91200001	91225000	25000	0	0	0
chr9	91300001	91325000	25000	0	0	0
chr9	91675001	91700000	25000	0	0	0
chr9	91690001	91700000	10000	0	0	0
chr9	91700001	91710000	10000	0	0	0
chr9	91820001	91830000	10000	1	1	0
chr9	91825001	91850000	25000	0	0	0
chr9	92120001	92130000	10000	0	0	0
chr9	92125001	92150000	25000	0	0	0
chr9	92130001	92140000	10000	0	0	0
chr9	92325001	92350000	25000	0	0	0
chr9	92340001	92350000	10000	0	0	0
chr9	92350001	92360000	10000	0	0	0
chr9	92350001	92375000	25000	0	0	0
chr9	92380001	92390000	10000	0	0	0
chr9	92405001	92410000	5000	0	0	0
chr9	92540001	92550000	10000	1	0	0
chr9	92545001	92550000	5000	1	0	0
chr9	92775001	92800000	25000	0	0	0
chr9	92790001	92800000	10000	0	0	0
chr9	92950001	92975000	25000	0	0	0
chr9	92960001	92970000	10000	0	0	0
chr9	93010001	93020000	10000	0	0	0
chr9	93200001	93225000	25000	0	0	0
chr9	95275001	95280000	5000	0	0	0
chr9	95375001	95400000	25000	0	0	0
chr9	95530001	95540000	10000	0	0	0
chr9	95535001	95540000	5000	0	0	0
chr9	95700001	95710000	10000	0	0	0
chr9	95700001	95725000	25000	0	0	0
chr9	10575001	10600000	25000	0	0	0
chr9	97960001	97965000	5000	1	0	0
chr9	98065001	98070000	5000	0	0	0
chr9	98275001	98300000	25000	1	0	0
chr9	98300001	98325000	25000	4	0	0
chr9	98450001	98475000	25000	0	0	0
chr9	99025001	99050000	25000	0	0	0
chr9	99225001	99250000	25000	0	0	0
chr9	99950001	99975000	25000	0	0	0
chr9	100840001	100850000	10000	0	0	0
chr9	100845001	100850000	5000	0	0	0
chrX	103150001	103160000	10000	0	0	0
chrX	103470001	103480000	10000	0	0	0
chrX	103950001	103960000	10000	0	0	0
chrX	104110001	104120000	10000	0	0	0
chrX	104180001	104190000	10000	0	0	0
chrX	104675001	104700000	25000	0	0	0
chrX	104690001	104700000	10000	0	0	0
chrX	104810001	104820000	10000	0	0	0
chrX	104825001	104850000	25000	0	0	0
chrX	104840001	104850000	10000	0	0	0
chrX	105870001	105880000	10000	0	0	0
chrX	105960001	105970000	10000	0	0	0
chrX	107790001	107800000	10000	0	0	0
chrX	108430001	108440000	10000	0	0	0
chrX	113975001	114000000	25000	0	0	0
chrX	115025001	115050000	25000	0	0	0
chrX	14280001	14290000	10000	0	0	0
chrX	14650001	14660000	10000	0	0	0
chrX	14700001	14725000	25000	0	0	0
chrX	140975001	141000000	25000	0	0	0
chrX	141400001	141425000	25000	0	0	0
chrX	144075001	144100000	25000	0	0	0
chrX	144090001	144100000	10000	0	0	0
chrX	144425001	144450000	25000	0	0	0
chrX	144440001	144450000	10000	0	0	0
chrX	144450001	144475000	25000	0	0	0
chrX	144650001	144675000	25000	0	0	0
chrX	144725001	144750000	25000	0	0	0
chrX	144730001	144740000	10000	0	0	0
chrX	144975001	145000000	25000	0	0	0
chrX	144990001	145000000	10000	0	0	0
chrX	145400001	145410000	10000	0	0	0
chrX	145400001	145425000	25000	0	0	0
chrX	145625001	145650000	25000	0	0	0
chrX	145640001	145650000	10000	0	0	0
chrX	16800001	16825000	25000	0	0	0
chrX	160620001	160630000	10000	0	0	0
chrX	160960001	160970000	10000	0	0	0
chrX	162950001	162975000	25000	0	0	0
chrX	163275001	163300000	25000	0	0	0
chrX	167800001	167810000	10000	0	0	0
chrX	168200001	168210000	10000	0	0	0
chrX	169410001	169420000	10000	0	0	0
chrX	169630001	169640000	10000	0	0	0
chrX	36830001	36835000	5000	0	0	0
chrX	36995001	37000000	5000	0	0	0
chrX	39250001	39260000	10000	0	0	0
chrX	39430001	39440000	10000	0	0	0
chrX	51650001	51675000	25000	0	0	0
chrX	51670001	51680000	10000	1	0	0
chrX	51875001	51900000	25000	0	0	0
chrX	51900001	51925000	25000	0	0	0
chrX	51920001	51930000	10000	0	0	0
chrX	53450001	53460000	10000	0	0	0
chrX	53640001	53650000	10000	0	0	0
chrX	62150001	62175000	25000	0	0	0
chrX	62160001	62170000	10000	0	0	0
chrX	62425001	62450000	25000	0	0	0
chrX	62700001	62725000	25000	0	0	0
chrX	62810001	62820000	10000	0	0	0
chrX	7260001	7265000	5000	0	0	0
chrX	7475001	7480000	5000	0	0	0
chrX	67650001	67675000	25000	0	0	0
chrX	68975001	69000000	25000	0	0	0
chrX	69475001	69500000	25000	0	0	0
chrX	69675001	69700000	25000	0	0	0
chrX	73000001	73025000	25000	0	0	0
chrX	73800001	73825000	25000	2	0	0
chrX	74050001	74060000	10000	0	0	0
chrX	74430001	74440000	10000	0	0	0
chrX	97900001	97925000	25000	0	0	0
chrX	98425001	98450000	25000	0	0	0
