gene_name	chr	at_gained_anchor	at_lost_anchor	at_mixed_anchor	n_anchors	n_anchor_loops	mean_loop_logfc	gene_anchor_class	gene_length	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_direction	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_has_sig	mecp2_conc_weighted_fold	mecp2_total_conc	mecp2_n_peaks_weighted	has_mecp2_peak	mecp2_gained	mecp2_lost
Nr4a2	chr2	FALSE	TRUE	FALSE	1	3	-0.372894068138311	Lost anchor	17174	0.0134629744218371	0.539288713676336	8.34894238987723e-05	TRUE	Hypermethylated	0.013501861	0.967303576	0.000210537	2	1	TRUE	0.510614626731203	10.103183438	2	TRUE	FALSE	FALSE
Nr4a3	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	41295	-0.00159879447746769	-0.195810710977229	0.0200425384384615	TRUE	Hypomethylated	0.020525725	0.947125603	3.65e-15	6	1	TRUE	0.510596214171263	30.376445213	6	TRUE	FALSE	FALSE
Nr5a1	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	21887	-0.000863722779698456	-0.245340788823269	0.138389644541045	FALSE	Hypomethylated	-0.018963543	0.951700808	0.951700808	2	0	FALSE	-0.0169071114997049	9.537218783	2	TRUE	FALSE	FALSE
Nr5a2	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	117878	0.00207894006137287	0.00880623073336292	0.907015371455517	FALSE	Hypermethylated	-0.051751654	0.838948591	0.605017222	4	0	FALSE	0.0188903640044966	16.650481478	4	TRUE	FALSE	FALSE
Nr6a1	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	204319	-0.00275429488963086	-0.370559129765352	2.78878662873146e-08	TRUE	Hypomethylated	-0.131969341	0.543737614	0.543737614	2	0	FALSE	-0.0694695805089698	8.327407723	2	TRUE	FALSE	FALSE
Nradd	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	3318	0.00321054209422324	0.167735106099217	0.730447077489068	FALSE	Hypermethylated	0.018295157	0.95316171	0.95316171	1	0	FALSE	0.018295157	5.220904237	1	TRUE	FALSE	FALSE
Nrap	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	70003	0.00082690946199437	-0.142430936961167	0.0660772610460367	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrarp	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	2582	-0.00301723835645341	-0.361701272686915	0.40839037272463	FALSE	Hypomethylated	-0.079708006	0.7230629	0.7230629	1	0	FALSE	-0.079708006	4.28993681	1	TRUE	FALSE	FALSE
Nras	chr3	FALSE	FALSE	FALSE	0	0	NA	No anchor	9630	-0.00066879255299942	-0.419814961113117	0.121479988894889	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrbf2	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	18617	0.000208840959819696	-0.19059955993063	0.364541241431054	FALSE	Hypomethylated	0.008209945	0.982434824	0.982434824	1	0	FALSE	0.008209945	4.163911359	1	TRUE	FALSE	FALSE
Nrbp1	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	10703	0.000289191795177111	-0.281176164224189	0.237620431972781	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrbp2	chr15	FALSE	FALSE	FALSE	0	0	NA	No anchor	6110	-0.00347164080665411	-0.244936338775838	0.410680419689613	FALSE	Hypomethylated	-0.111728986	0.624720732	0.624720732	1	0	FALSE	-0.111728986	4.362162348	1	TRUE	FALSE	FALSE
Nrcam	chr12	TRUE	FALSE	FALSE	1	1	0.370478287581787	Gained anchor	273080	-0.0024949916548294	-0.26384493847378	2.25391081417904e-07	TRUE	Hypomethylated	-0.044223842	0.865480109	0.387112144	5	0	FALSE	-0.0574761633381183	22.409681926	5	TRUE	FALSE	FALSE
Nrd1	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	61123	0.000426210349863579	-0.261352562406705	0.0111987518740145	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrde2	chr12	FALSE	TRUE	FALSE	1	1	-0.328608017752515	Lost anchor	34202	-9.33835301512465e-05	-0.129671006593024	0.32000818860221	FALSE	Hypomethylated	0.027454593	0.924772338	0.924772338	1	0	FALSE	0.027454593	4.133760755	1	TRUE	FALSE	FALSE
Nrep	chr18	FALSE	FALSE	FALSE	0	0	NA	No anchor	27011	0.00114744349018938	-0.0801380363866988	0.663706399236249	FALSE	Hypomethylated	1.51663572	5.54e-07	5.54e-07	3	2	TRUE	0.777391123492366	14.299815074	3	TRUE	TRUE	FALSE
Nrf1	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	105471	-0.00122222766355447	-0.308322341609522	0.000298770052427922	TRUE	Hypomethylated	-0.02495061	0.933458679	0.933458679	1	0	FALSE	-0.02495061	4.599013628	1	TRUE	FALSE	FALSE
Nrg1	chr8	TRUE	FALSE	FALSE	3	4	0.332928362243467	Gained anchor	1070247	0.0022032219088339	0.00645091683952831	0.902614658285612	FALSE	Hypermethylated	0.019317499	0.950814861	0.430909245	3	0	FALSE	0.0921795173763574	14.049035336	3	TRUE	FALSE	FALSE
Nrg2	chr18	FALSE	FALSE	FALSE	0	0	NA	No anchor	179729	-0.00116012116235354	-0.2808419178966	1.9320359588628e-05	TRUE	Hypomethylated	-0.064092804	0.777756072	0.75559953	4	0	FALSE	-0.00314574245564348	17.721482356	4	TRUE	FALSE	FALSE
Nrg3	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	1104137	0.0020779640444115	0.0120489295699996	0.640022616296383	FALSE	Hypermethylated	0.076149676	0.74854077	0.74854077	1	0	FALSE	0.076149676	4.093155968	1	TRUE	FALSE	FALSE
Nrg4	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	106623	0.0067883733912277	0.232738846651781	2.98409471376572e-05	TRUE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrgn	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	8413	0.000485008811842734	-0.0622982334031412	0.82001825369817	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrip1	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	86428	0.00158126638528335	-0.0434751558933936	0.596666330739363	FALSE	Hypomethylated	-0.074519288	0.737367151	5.6e-23	6	3	TRUE	0.823641668953927	31.549362266	6	TRUE	FALSE	FALSE
Nrip2	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	17132	0.00024740749060005	-0.210281484188554	0.264138458000849	FALSE	Hypomethylated	-0.003470511	0.993015956	0.993015956	1	0	FALSE	-0.003470511	4.398993988	1	TRUE	FALSE	FALSE
Nrip3	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	23971	-0.00232019819041036	-0.340389004207518	0.0169156777995083	TRUE	Hypomethylated	-0.064243171	0.774192048	0.774192048	1	0	FALSE	-0.064243171	5.37115427	1	TRUE	FALSE	FALSE
Nrk	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	96103	0.000685262173129661	-0.120686965432084	0.268296599619498	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrl	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	6004	-0.00458573073528251	-0.352569214345298	0.130731496575984	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrm	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	4085	-0.00583014252301288	-0.299692842320915	0.37104179766956	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrn1	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	9771	0.00283854447148666	0.0219258661649833	0.949535396579637	FALSE	Hypermethylated	-0.18295	0.324277293	0.324277293	4	0	FALSE	-0.0541919677275346	18.422900974	4	TRUE	FALSE	FALSE
Nrn1l	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	1457	0.00015321154255156	-0.0725884585033775	0.929906560674419	FALSE	Hypomethylated	0.061201003	0.797808694	0.797808694	1	0	FALSE	0.061201003	4.624523068	1	TRUE	FALSE	FALSE
Nrp1	chr8	TRUE	FALSE	FALSE	1	1	0.382579119046907	Gained anchor	144760	0.00117747089129559	-0.0457839426641431	0.455386719040552	FALSE	Hypomethylated	0.192955682	0.377088856	0.173471255	3	0	FALSE	0.204197075963046	14.373601246	3	TRUE	FALSE	FALSE
Nrp2	chr1	TRUE	FALSE	FALSE	4	5	0.413728184832321	Gained anchor	115411	-0.0096301737630814	-0.259075926900125	5.32644865581647e-08	TRUE	Hypomethylated	-0.251931595	0.290426504	0.000494358	31	1	TRUE	-0.0983978022315488	189.370349083	31	TRUE	FALSE	FALSE
Nrros	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	22810	0.0146527093382183	0.742987294792156	1.27499191167678e-06	TRUE	Hypermethylated	0.030157696	0.913915298	0.894733115	2	0	FALSE	0.0329252763358453	9.119516911	2	TRUE	FALSE	FALSE
Nrsn1	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	18463	0.00078017192956728	-0.120459657050625	0.486953241226077	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrsn2	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	7884	-0.000819706217624984	-0.110844219192325	0.732143518396095	FALSE	Hypomethylated	-0.043235789	0.868526153	0.868526153	1	0	FALSE	-0.043235789	4.084529904	1	TRUE	FALSE	FALSE
Nrtn	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	6206	0.00423505390917299	0.177735397373665	0.676635753086954	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nrxn1	chr17	TRUE	FALSE	FALSE	1	1	0.461380786494324	Gained anchor	1059441	-0.00334089088062437	-0.467025238119109	1.00854756393527e-13	TRUE	Hypomethylated	0.00824391	0.98215155	2.52e-07	7	3	TRUE	0.62267204768502	32.844324377	7	TRUE	FALSE	FALSE
Nrxn2	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	125439	-0.00130257086976411	-0.259471146150906	0.00015799392395314	TRUE	Hypomethylated	-0.020713172	0.946895604	0.600374369	5	0	FALSE	-0.041232069330189	22.573973487	5	TRUE	FALSE	FALSE
Nrxn3	chr12	FALSE	TRUE	FALSE	8	8	-0.420713474482044	Lost anchor	1612060	0.00405017497569712	0.138509645912412	5.28927342839253e-06	TRUE	Hypermethylated	0.035457742	0.898479461	1.26e-36	26	22	TRUE	1.83380893676035	129.860810034	26	TRUE	FALSE	FALSE
Nsa2	chr13	TRUE	FALSE	FALSE	1	1	0.457058927020709	Gained anchor	8514	0.00154606435100444	-0.187201230576344	0.627536092232535	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsd1	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	108544	0.000251619548497334	-0.246710645326463	0.00198908824536523	TRUE	Hypomethylated	-0.142241189	0.50910258	0.50910258	2	0	FALSE	-0.0796968969169131	9.01170438	2	TRUE	FALSE	FALSE
Nsd2	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	77251	-0.000525126430036021	-0.293218314229532	0.00337096750344023	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsd3	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	118067	-0.000294068389495443	-0.288111759360586	0.000288436497223286	TRUE	Hypomethylated	-0.145695518	0.483701318	0.483701318	1	0	FALSE	-0.145695518	4.535508697	1	TRUE	FALSE	FALSE
Nsdhl	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	39958	0.000850584331083109	-0.148559748778441	0.459030975949886	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsf	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	132275	-0.00164506030640124	-0.39051896805106	1.51697624800276e-06	TRUE	Hypomethylated	-0.397424333	0.099872986	0.099872986	1	0	FALSE	-0.397424333	6.194263743	1	TRUE	FALSE	FALSE
Nsfl1c	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	17233	0.00104005114490554	-0.21991584091482	0.326160170950012	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsg1	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	22716	0.00042947253972548	-0.212850865862118	0.240389683222901	FALSE	Hypomethylated	-0.081139288	0.726715147	0.249190299	2	0	FALSE	-0.158774005681784	8.579421842	2	TRUE	FALSE	FALSE
Nsg2	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	58740	-0.000714365733764939	-0.11206227165074	0.179691390073486	FALSE	Hypomethylated	0.139083772	0.477831606	0.477831606	1	0	FALSE	0.139083772	5.105678366	1	TRUE	FALSE	FALSE
Nsl1	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	23463	0.00142842565930489	-0.163911234242401	0.329230908379259	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsmaf	chr4	FALSE	TRUE	FALSE	1	1	-0.346243884669451	Lost anchor	58065	0.0107810439012412	0.563054518503022	8.59996463490299e-08	TRUE	Hypermethylated	-0.021086888	0.945392328	0.945392328	1	0	FALSE	-0.021086888	4.369394843	1	TRUE	FALSE	FALSE
Nsmce1	chr7	TRUE	FALSE	FALSE	1	1	0.317807881610732	Gained anchor	23957	0.000535510542084686	-0.173340274253571	0.220841594193983	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsmce2	chr15	FALSE	FALSE	FALSE	0	0	NA	No anchor	227438	-0.000145950377359996	-0.123757079679141	0.00392666435661186	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsmce3	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	5946	-0.0010385953716634	-0.257466103658353	0.344977972369658	FALSE	Hypomethylated	-0.066595895	0.780347468	0.780347468	1	0	FALSE	-0.066595895	4.105552104	1	TRUE	FALSE	FALSE
Nsmce4a	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	40593	0.00029972246625028	-0.0589765038400112	0.597325953429083	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsmf	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	8527	-0.021104696472686	-0.772177942095091	4.00211294350345e-06	TRUE	Hypomethylated	-0.17107543	0.423712211	0.000361258	2	1	TRUE	-0.591986346267836	9.392201455	2	TRUE	FALSE	FALSE
Nsrp1	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	34144	0.000640497151421313	-0.253096033762452	0.073000826663586	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsun2	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	102035	0.000185486198768608	-0.172978420348027	0.0121282242851494	TRUE	Hypomethylated	-0.16081052	0.43128992	0.43128992	1	0	FALSE	-0.16081052	5.141357553	1	TRUE	FALSE	FALSE
Nsun3	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	54375	0.000153184483321064	-0.246234874045069	0.0172171734495875	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsun4	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	21035	-0.000201665874885966	-0.114968975955714	0.546248296802232	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsun5	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	6853	-0.00377339790491481	-0.476155453819442	0.131368459011322	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nsun6	chr2	FALSE	TRUE	FALSE	1	1	-0.410526365324628	Lost anchor	59939	0.0006540011402889	-0.198802058775241	0.0815448884437921	FALSE	Hypomethylated	-0.150800132	0.45119471	0.45119471	1	0	FALSE	-0.150800132	4.530755853	1	TRUE	FALSE	FALSE
Nsun7	chr5	TRUE	FALSE	FALSE	1	1	0.339099072687327	Gained anchor	38130	0.00106251164121846	-0.0656106099788648	0.634938518406149	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nt5c	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	1443	0.00707258331750975	0.15114359554476	0.798974122044771	FALSE	Hypermethylated	-0.092484169	0.672455748	0.672455748	2	0	FALSE	-0.0227420582307884	8.405392287	2	TRUE	FALSE	FALSE
Nt5c1a	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	14772	0.000274210395659676	-0.145090979886256	0.419854710860079	FALSE	Hypomethylated	-0.014196452	0.965694611	0.965694611	1	0	FALSE	-0.014196452	4.484326667	1	TRUE	FALSE	FALSE
Nt5c1b	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	20203	0.00159033042180213	-0.206355863990231	0.248881663463389	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nt5c2	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	131837	-0.00105341102172166	-0.261617501823138	7.24235053876043e-05	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nt5c3	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	41533	-0.00108483520327485	-0.358290483461803	0.00379497175963146	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nt5c3b	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	19488	-0.00134641941562402	-0.294292086538878	0.048459180793781	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nt5dc1	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	130265	0.00130541043753003	-0.0766527057157356	0.296817398145616	FALSE	Hypomethylated	0.046158126	0.857112493	0.857112493	1	0	FALSE	0.046158126	4.075136196	1	TRUE	FALSE	FALSE
Nt5dc2	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	8072	-0.00251144081836562	-0.277933545608214	0.132842240685918	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nt5dc3	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	59385	0.00037590447668151	-0.149407050160032	0.0583505041630303	FALSE	Hypomethylated	-0.061243324	0.798727579	0.230133127	4	0	FALSE	-0.118357663709619	17.486155417	4	TRUE	FALSE	FALSE
Nt5e	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	44896	-0.0038166979556469	-0.212786671736965	0.00254809688495954	TRUE	Hypomethylated	-0.234182707	0.251610902	0.218057988	4	0	FALSE	-0.0140273575596094	19.394685605	4	TRUE	FALSE	FALSE
Nt5el	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	39661	0.00203094412562731	-0.0991457609187991	0.470639641844292	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nt5m	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	41522	-0.00087314641815776	-0.349430336401793	0.00222178416954841	TRUE	Hypomethylated	-0.034207988	0.901844133	0.901844133	1	0	FALSE	-0.034207988	4.361805172	1	TRUE	FALSE	FALSE
Ntan1	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	16607	0.000474515279543425	-0.145361896949352	0.48786179922942	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Ntf3	chr6	FALSE	TRUE	FALSE	2	3	-0.502761065151427	Lost anchor	65499	0.00351748571260926	0.0470181830977265	0.454896879089394	FALSE	Hypermethylated	0.504716848	0.144685146	6.5e-11	15	5	TRUE	0.634058328643854	71.201206054	15	TRUE	FALSE	FALSE
Ntf5	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	3485	-0.00531823394391935	-0.508465273801106	0.158344810430591	FALSE	Hypomethylated	0.020219681	0.948660275	0.948660275	1	0	FALSE	0.020219681	4.115941265	1	TRUE	FALSE	FALSE
Nthl1	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	6158	-0.000284296123899696	-0.262621565813906	0.473028455772423	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Ntm	chr9	TRUE	TRUE	FALSE	4	4	-0.00771321507823776	Mixed anchor	968392	0.00362297147588451	0.0588872384576156	0.00453773848645467	TRUE	Hypermethylated	-0.028770513	0.919590978	4.22e-18	109	30	TRUE	0.333831712373102	587.555769914	109	TRUE	FALSE	FALSE
Ntmt1	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	15208	-0.000562598462959932	-0.048376846558755	0.874643569285491	FALSE	Hypomethylated	0.004711488	0.990808755	0.990808755	1	0	FALSE	0.004711488	4.504819166	1	TRUE	FALSE	FALSE
Ntn1	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	191460	-0.000141231559914044	-0.0725000796511576	0.0440782355533133	TRUE	Hypomethylated	-0.050247183	0.840595783	0.137704001	9	0	FALSE	0.0144383609826913	50.568683437	9	TRUE	FALSE	FALSE
Ntn3	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	5684	-6.18777360174572e-05	-0.193944702667964	0.408337136878906	FALSE	Hypomethylated	-0.038674718	0.885143769	0.885143769	1	0	FALSE	-0.038674718	5.643332532	1	TRUE	FALSE	FALSE
Ntn4	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	106527	0.00675532322768921	0.308702001931041	1.55737140668507e-05	TRUE	Hypermethylated	2.081143721	1.58e-12	1.58e-12	2	2	TRUE	1.91487671803488	12.20161319	2	TRUE	TRUE	FALSE
Ntn5	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	10535	-0.00298737974127448	-0.402510570997021	0.0521971851947486	FALSE	Hypomethylated	-0.096831003	0.666751696	0.666751696	1	0	FALSE	-0.096831003	4.043814937	1	TRUE	FALSE	FALSE
Ntng1	chr3	FALSE	TRUE	FALSE	2	2	-0.382996612412224	Lost anchor	363972	0.00412822437700492	0.0781848066969282	0.00815896917731193	TRUE	Hypermethylated	0.041656127	0.88708533	9.88e-16	20	9	TRUE	0.822884213944576	114.184695125	20	TRUE	FALSE	FALSE
Ntng2	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	58465	-0.00212398519771564	-0.117789069436728	0.0311822902938692	TRUE	Hypomethylated	-0.670389491	0.022053268	0.000683553	16	2	TRUE	-0.0114623083788923	79.158686958	16	TRUE	FALSE	TRUE
Ntpcr	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	18273	0.00122744186073729	-0.08629656493114	0.56505650778211	FALSE	Hypomethylated	-0.062937909	0.790200388	0.790200388	2	0	FALSE	-0.0468737941127055	8.720708402	2	TRUE	FALSE	FALSE
Ntrk1	chr3	FALSE	FALSE	FALSE	0	0	NA	No anchor	16919	-0.000277775646739621	-0.195496091115692	0.211879203233427	FALSE	Hypomethylated	0.115973214	0.581318412	0.581318412	1	0	FALSE	0.115973214	4.212885626	1	TRUE	FALSE	FALSE
Ntrk2	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	327402	-0.00137165127141839	-0.254762169799129	9.28693423052923e-07	TRUE	Hypomethylated	0.078014266	0.740995092	0.266274898	3	0	FALSE	0.0990499108773538	13.747759143	3	TRUE	FALSE	FALSE
Ntrk3	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	562054	-0.00174499378768331	-0.206577820710764	8.97776687870538e-08	TRUE	Hypomethylated	-0.196250172	0.361594392	8.59e-11	17	6	TRUE	0.344345825575182	81.468022731	17	TRUE	FALSE	FALSE
Nts	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	8731	0.0025869814822979	0.116495292811025	0.662648290867345	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Ntsr1	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	45005	-0.000659694277868776	-0.17678948307982	0.0308767038804342	TRUE	Hypomethylated	-0.038025941	0.888456139	0.761135189	3	0	FALSE	-0.0118979497974752	14.433904327	3	TRUE	FALSE	FALSE
Ntsr2	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	6846	-0.00189115878299908	-0.250589727419207	0.263930167232827	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nuak1	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	69693	-0.000964810706207981	-0.289188625573216	0.00105764552135224	TRUE	Hypomethylated	-0.273779409	0.213376346	0.032739891	4	1	TRUE	0.0495525785049394	17.287771464	4	TRUE	FALSE	FALSE
Nuak2	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	17363	-0.00355730905670128	-0.14977388640078	0.133667969128056	FALSE	Hypomethylated	-0.060322625	0.793188115	0.408074104	4	0	FALSE	-0.04421363125021	19.216450287	4	TRUE	FALSE	FALSE
Nub1	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	24847	0.000338209276304893	-0.136632084523829	0.418324151429353	FALSE	Hypomethylated	-0.006848965	0.985880842	0.985880842	1	0	FALSE	-0.006848965	4.140240577	1	TRUE	FALSE	FALSE
Nubp1	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	12481	-0.000749714865818693	-0.263709204974517	0.196088794439425	FALSE	Hypomethylated	-0.070910473	0.76257719	0.76257719	1	0	FALSE	-0.070910473	4.480816945	1	TRUE	FALSE	FALSE
Nubp2	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	3739	-0.00199834854163241	-0.0611173311216278	0.909588538509605	FALSE	Hypomethylated	-0.039758427	0.88272713	0.88272713	1	0	FALSE	-0.039758427	4.557459553	1	TRUE	FALSE	FALSE
Nubpl	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	215008	0.000485837835002625	-0.170681687468844	0.0041467133533439	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nucb1	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	19949	-0.000700575988412274	-0.305922368347111	0.0533239453970292	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Nucb2	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	36216	0.000562429369025751	-0.198377884979312	0.107042585336455	FALSE	Hypomethylated	-0.051876846	0.834571649	0.834571649	1	0	FALSE	-0.051876846	4.47391547	1	TRUE	FALSE	FALSE
Nucks1	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	25788	0.000344075100885454	-0.16730397141135	0.373060289752677	FALSE	Hypomethylated	-0.145471369	0.487045969	0.487045969	1	0	FALSE	-0.145471369	4.152923864	1	TRUE	FALSE	FALSE
