"SYMBOL","n_mecp2_peaks","n_mecp2_sig_peaks","mecp2_has_sig","mecp2_Fold","mecp2_min_FDR","n_h2a_peaks","n_h2a_sig_peaks","h2a_has_sig","h2a_Fold","h2a_min_FDR","sig","quadrant","go_eligible","has_physical_overlap","n_total_peaks","gene_length"
"Mast4",7,0,FALSE,-0.002742794,0.178189825,10,4,TRUE,0.4723356325,1.69e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,17,602012
"Matcap1",1,0,FALSE,-0.07818791,0.726577401,2,2,TRUE,0.4893809575,1.73e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,9456
"Matn1",3,0,FALSE,-0.098782891,0.435837522,1,1,TRUE,-0.458546935,0.002763448,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,11091
"Matn3",1,0,FALSE,0.001930459,0.995906825,1,0,FALSE,0.20407625,0.113962039,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,24100
"Matn4",1,0,FALSE,-0.015771104,0.962060038,2,2,TRUE,-0.4164027145,0.000322046,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,15768
"Mavs",1,0,FALSE,-0.100759653,0.632964943,1,1,TRUE,0.509555476,5.71e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,13963
"Max",8,5,TRUE,1.681866965,4.67e-21,3,2,TRUE,0.911253483,7.38e-23,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,11,24933
"Mb",1,0,FALSE,0.225467741,0.302029356,1,1,TRUE,0.594182959,2.7e-06,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,35184
"Mb21d2",6,0,FALSE,0.0077811845,0.738886935,5,1,TRUE,0.41416001,0.001106892,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,11,103498
"Mbd5",1,0,FALSE,-0.073311479,0.753882145,1,1,TRUE,-0.324173996,0.035560729,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,375898
"Mbnl2",1,0,FALSE,-0.04802739,0.849025297,3,1,TRUE,0.598030253,9.97e-13,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,156029
"Mbnl3",4,3,TRUE,1.026889838,1.93e-07,4,1,TRUE,0.563271599,2.57e-06,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,8,89264
"Mboat2",1,0,FALSE,0.065327488,0.786733285,1,0,FALSE,0.130212419,0.375414379,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,133519
"Mbp",18,1,TRUE,0.772830248,0.000231635,10,3,TRUE,0.398185071,4.53e-05,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,28,110492
"Mc2r",1,0,FALSE,0.02209952,0.942743735,2,1,TRUE,0.262432448,0.048420368,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,22414
"Mc5r",1,0,FALSE,-0.082758986,0.690944512,1,1,TRUE,0.480040628,1.64e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,4851
"Mcam",1,0,FALSE,-0.016072549,0.960368716,1,0,FALSE,0.20377374,0.145032197,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,8259
"Mcc",3,0,FALSE,0.036503768,0.83727037,6,5,TRUE,0.330658045,4.8e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,9,387123
"Mccc2",1,0,FALSE,-0.005496766,0.988961512,1,1,TRUE,0.385053487,0.028631697,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,67110
"Mcf2l",6,0,FALSE,-0.092769829,0.229592673,10,6,TRUE,0.463743819,5.52e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,16,147100
"Mcm10",1,0,FALSE,-0.434210918,0.084588098,1,0,FALSE,-0.106623258,0.40622268,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,23078
"Mcm3",1,0,FALSE,-0.039212399,0.885136599,1,1,TRUE,1.313117099,4.58e-39,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,17345
"Mcm4",2,0,FALSE,-0.061371717,0.794031738,1,1,TRUE,0.637967583,0.000487002,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,13504
"Mcm5",1,0,FALSE,-0.054609318,0.825793561,1,1,TRUE,0.618105061,1.08e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,18871
"Mcm8",1,0,FALSE,0.013836812,0.966686688,1,1,TRUE,1.462093766,9.56e-20,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,28057
"Mcm9",1,0,FALSE,0.011008876,0.974664068,2,2,TRUE,0.9718064745,2.18e-40,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,94125
"Mcoln2",1,0,FALSE,-0.03462225,0.901677627,1,1,TRUE,-0.409639029,0.020992346,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,45681
"Mctp1",1,0,FALSE,-0.00331132,0.993424507,6,5,TRUE,0.782511362,6.37e-13,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,7,647276
"Mcu",6,1,TRUE,0.647783686,0.016084556,4,4,TRUE,0.36859157,1.6e-07,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,10,169709
"Mcur1",1,0,FALSE,-0.071156549,0.759540373,3,3,TRUE,0.518449376,3.28e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,4,21799
"Mdfic2",1,0,FALSE,-0.025494969,0.931754722,2,1,TRUE,0.475940981,0.000830073,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,107047
"Mdga1",16,1,TRUE,-0.753665931,0.014055878,11,6,TRUE,-0.3971535525,2.84e-08,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,27,142139
"Mdga2",21,9,TRUE,1.62041529,2.35e-13,18,13,TRUE,0.82432172,3.48e-19,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,39,756490
"Mdh1",1,0,FALSE,-0.102851833,0.628368351,1,0,FALSE,0.271159489,0.353392486,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,15676
"Mdm1",1,0,FALSE,0.012662049,0.970006376,2,1,TRUE,0.803917051,1.37e-13,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,27187
"Me1",1,0,FALSE,-0.318106012,0.134163488,2,0,FALSE,0.1562228395,0.064731987,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,114583
"Me2",1,0,FALSE,-0.07254856,0.753834259,1,1,TRUE,0.754649215,3.17e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,45547
"Me3",4,1,TRUE,0.788689254,0.00162428,7,4,TRUE,0.4628478515,4.14e-24,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,11,221968
"Meak7",2,0,FALSE,-0.0931758235,0.291539839,4,2,TRUE,0.0195608975,0.039067408,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,18341
"Mecom",4,3,TRUE,0.938843337,0.000808421,9,5,TRUE,0.323525088,1.98e-22,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,13,596713
"Med10",1,0,FALSE,-0.04567175,0.861601687,1,1,TRUE,0.784444392,1.63e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,13710
"Med12l",1,0,FALSE,-0.029068021,0.920951808,5,3,TRUE,0.44230268,0.000149533,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,312858
"Med13l",7,1,TRUE,-0.891905874,0.000880747,4,4,TRUE,-0.5291445095,9.24e-07,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,11,204760
"Med26",1,0,FALSE,-0.013546326,0.967755135,1,1,TRUE,-0.501222696,0.005281094,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,53710
"Med27",7,0,FALSE,-0.043914259,0.183234526,8,4,TRUE,-0.3154585615,0.001049849,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,15,177975
"Medag",3,0,FALSE,-0.053619218,0.146997113,3,0,FALSE,0.018169445,0.063785844,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,63248
"Mef2a",2,0,FALSE,-0.071600853,0.606099022,2,1,TRUE,0.57301972,8e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,141696
"Mef2c",1,0,FALSE,0.069510986,0.753882145,7,7,TRUE,0.593144552,2.78e-33,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,8,163047
"Mef2d",3,0,FALSE,-0.116864772,0.208504814,3,1,TRUE,0.490772365,4.47e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,6,29715
"Meg3",1,0,FALSE,-0.021541945,0.944111083,4,3,TRUE,-0.61042411,4.65e-07,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,5,30726
"Megf11",8,0,FALSE,-0.1068928505,0.065538132,7,3,TRUE,-0.451421312,8.61e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,15,323580
"Megf6",18,0,FALSE,-0.056800132,0.393710714,17,11,TRUE,-0.351768525,1.38e-07,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,35,104984
"Megf8",4,0,FALSE,-0.0437851975,0.685510785,1,0,FALSE,-0.083156341,0.643087544,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,5,48754
"Megf9",1,0,FALSE,-0.029305657,0.919252657,2,2,TRUE,0.9617271175,2.55e-21,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,107931
"Mei1",1,0,FALSE,-0.109137211,0.597595417,1,1,TRUE,-0.475891931,4.88e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,56819
"Meis1",4,2,TRUE,2.1336424055,3.83e-13,7,4,TRUE,0.390467672,4.04e-35,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,11,139169
"Meltf",3,0,FALSE,-0.020366733,0.860516818,5,3,TRUE,0.413140811,6.83e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,8,20211
"Mep1b",1,0,FALSE,-0.051853892,0.834244582,2,1,TRUE,0.3665071,0.005202823,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,38277
"Mertk",1,0,FALSE,-0.006032813,0.987997018,2,1,TRUE,0.315701152,0.030316976,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,103939
"Mesd",2,0,FALSE,-0.0156443865,0.908844252,1,1,TRUE,0.536616362,0.00059228,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,17067
"Mesp1",1,0,FALSE,-0.035940465,0.898905745,3,1,TRUE,-0.305595774,0.02119988,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,1548
"Mest",1,0,FALSE,-0.050032129,0.841266858,2,1,TRUE,0.490644827,0.004563829,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,24919
"Metap1d",1,0,FALSE,-0.041504167,0.876379907,2,1,TRUE,0.918687352,1.28e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,71919
"Metrnl",3,0,FALSE,0.009375451,0.505515343,1,1,TRUE,-0.337202962,0.002337805,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,4,14763
"Mettl21a",1,0,FALSE,-0.092341263,0.656806607,1,1,TRUE,0.45572727,0.000177571,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,10770
"Mettl24",1,0,FALSE,0.090508321,0.689656231,3,3,TRUE,0.543588463,1.98e-07,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,4,127802
"Mex3b",1,0,FALSE,-0.15772392,0.428803258,1,0,FALSE,-0.137769547,0.245448262,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,4183
"Mex3c",1,0,FALSE,-0.078822188,0.716475048,2,1,TRUE,0.370360895,0.003003047,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,19532
"Mex3d",2,0,FALSE,-0.0543240405,0.839204411,1,0,FALSE,-0.137695392,0.318348145,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,7305
"Mexis",2,0,FALSE,-0.2810536825,0.074899285,1,1,TRUE,0.397437135,0.001057659,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,8877
"Mfap3l",2,0,FALSE,0.175666658,0.125183392,4,3,TRUE,0.845050928,5.65e-19,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,6,43903
"Mfap4",1,0,FALSE,-0.02350473,0.938316251,2,0,FALSE,0.0142560655,0.469935817,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,3470
"Mfge8",1,0,FALSE,-0.104490748,0.61463887,1,0,FALSE,-0.009112644,0.953278771,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,15293
"Mfng",2,0,FALSE,-0.0096041425,0.885168541,3,1,TRUE,-0.429047406,0.00076816,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,5,17594
"Mfsd1",3,0,FALSE,-0.065708399,0.727273248,1,1,TRUE,0.629044657,1e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,21497
"Mfsd10",1,0,FALSE,-0.066957369,0.781631779,1,0,FALSE,0.180882998,0.238223315,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,3571
"Mfsd2a",1,0,FALSE,-0.020823284,0.947344492,1,1,TRUE,-0.309234231,0.0018881,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,14339
"Mfsd4a",1,0,FALSE,0.007701681,0.983760688,3,1,TRUE,0.322823779,0.003439953,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,4,45257
"Mfsd4b1",1,0,FALSE,-0.066315932,0.772785548,1,1,TRUE,0.687608537,2.1e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,23694
"Mfsd4b3-ps",1,0,FALSE,-0.080874977,0.718997602,1,1,TRUE,0.615568163,1.78e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,13273
"Mfsd6",1,0,FALSE,-0.008448784,0.98172091,4,3,TRUE,0.539074496,2.35e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,5,71177
"Mgat1",1,0,FALSE,-0.048471726,0.850021609,1,1,TRUE,0.759506925,3.94e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,18840
"Mgat2",1,0,FALSE,0.01599474,0.960763597,1,1,TRUE,1.00804047,5.27e-16,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,2614
"Mgat4b",1,0,FALSE,-0.007913899,0.983313263,1,0,FALSE,-0.044236196,0.728895558,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,24214
"Mgat5",2,0,FALSE,-0.053155365,0.554045944,1,1,TRUE,0.283550501,0.028544216,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,283322
"Mgat5b",6,0,FALSE,0.0026149045,0.523883278,2,2,TRUE,-0.515285244,7.75e-08,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,8,68086
"Mgll",12,3,TRUE,1.006235673,7.1e-07,12,10,TRUE,0.4764134865,7.44e-11,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,24,103949
"Mgmt",6,1,TRUE,1.164959553,6.59e-05,1,1,TRUE,0.239359062,0.016993867,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,7,235653
"Mgst2",10,6,TRUE,1.4513597475,2.79e-22,3,2,TRUE,0.647639579,1.59e-07,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,13,22318
"Mia2",1,0,FALSE,-0.036297078,0.894815388,1,1,TRUE,1.538007075,2.01e-41,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,95785
"Mia3",3,0,FALSE,0.003304361,0.334307353,1,1,TRUE,0.828660836,1.07e-14,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,4,42829
"Mical1",2,0,FALSE,-0.0453263075,0.844389596,1,1,TRUE,0.556561876,1.68e-11,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,10719
"Mical2",1,0,FALSE,0.048526797,0.848321213,4,2,TRUE,0.4737575775,1.66e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,5,129339
"Mical3",6,0,FALSE,-0.016586243,0.410972792,6,2,TRUE,-0.0736598615,0.004435579,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,12,199293
"Micall2",3,0,FALSE,-0.036158193,0.815349985,1,1,TRUE,-0.285903985,0.028372327,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,29641
"Micu1",1,0,FALSE,-0.027443874,0.924236806,1,0,FALSE,0.219036911,0.208625286,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,161656
"Micu3",1,1,TRUE,2.232618677,3.36e-12,1,1,TRUE,1.523332874,1.24e-43,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,2,78851
"Mid1",1,0,FALSE,-0.067864218,0.777560075,3,2,TRUE,0.3717269875,0.002625904,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,4,320538
"Mid1ip1",1,0,FALSE,-0.063369089,0.798238343,1,1,TRUE,0.679730134,2.29e-11,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,4672
"Mid2",1,0,FALSE,-0.021054283,0.948062847,1,0,FALSE,-0.071248711,0.69076779,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,103117
"Mideas",5,0,FALSE,-0.017225599,0.748153311,6,0,FALSE,0.065017104,0.367898858,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,11,69706
"Midn",1,0,FALSE,-0.055801753,0.820292686,3,0,FALSE,0.025547153,0.479180902,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,4,10097
"Mier2",2,0,FALSE,-0.0028751885,0.902100767,1,0,FALSE,-0.047393369,0.739027442,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,14955
"Mier3",2,0,FALSE,-0.1197276835,0.360268242,3,2,TRUE,0.6182765485,9.55e-12,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,5,37618
"Mif",1,0,FALSE,-0.139029379,0.520770384,1,1,TRUE,0.542144153,1.97e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,888
"Minar1",7,1,TRUE,0.766979542,0.021434444,3,1,TRUE,0.267714027,0.005234069,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,10,35910
"Mindy4",6,0,FALSE,0.02821167,0.73597005,8,4,TRUE,0.4278763355,7.15e-10,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,14,116840
"Mir100hg",2,1,TRUE,1.354573822,4.75e-06,8,5,TRUE,-0.323157585,1.2e-11,"Significant","Q4 (MeCP2 up / H2A down)",TRUE,TRUE,10,389918
"Mir1190",3,0,FALSE,-0.124834839,0.325811726,2,0,FALSE,0.1344346045,0.123413669,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,5,96
"Mir1195",3,1,TRUE,1.410463486,0.000144736,2,2,TRUE,0.502380745,1.39e-05,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,5,98
"Mir1199",1,0,FALSE,-0.035580434,0.897044445,1,1,TRUE,-0.254952367,0.01092542,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,119
"Mir122",1,1,TRUE,0.640316105,0.030559119,1,1,TRUE,0.849587219,1.32e-09,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,2,66
"Mir124-2hg",2,2,TRUE,1.432894983,1.93e-05,2,2,TRUE,0.9920945705,1.95e-55,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,4,19050
"Mir124a-3",3,0,FALSE,0.011882599,0.947900658,5,2,TRUE,0.4654364005,9.47e-06,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,8,1181
"Mir125b-2",1,1,TRUE,1.38246032,0.000187332,5,4,TRUE,1.0162787275,2.6e-30,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,6,3154
"Mir129-1",3,0,FALSE,-0.06934764,0.623881352,4,1,TRUE,0.633622747,2.96e-12,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,7,73
"Mir130a",1,0,FALSE,-0.111901588,0.581499621,1,0,FALSE,0.125901387,0.334870985,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,64
"Mir133c",2,0,FALSE,-0.069282351,0.400152905,2,1,TRUE,-0.38479688,0.003634843,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,80
"Mir135a-1",1,0,FALSE,-0.057635654,0.813319251,2,1,TRUE,0.519928344,1.67e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,90
"Mir137",4,1,TRUE,0.905896085,0.01423531,2,1,TRUE,0.585315841,2.65e-09,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,6,73
"Mir139",1,0,FALSE,-0.06113588,0.802185199,3,0,FALSE,0.206280363,0.062464443,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,4,68
"Mir143",1,0,FALSE,-0.026620542,0.927270182,1,0,FALSE,-0.166108231,0.193376748,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,63
"Mir148a",1,0,FALSE,-0.002665209,0.994810377,1,1,TRUE,-0.34959069,0.003293728,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,99
"Mir149",1,0,FALSE,0.018945396,0.951514489,2,1,TRUE,-0.387248607,0.018177115,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,3,66
"Mir153",2,0,FALSE,-0.0379218185,0.516830328,4,1,TRUE,0.310665029,0.001449394,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,69
"Mir1668",1,0,FALSE,0.04181912,0.875377191,1,0,FALSE,-0.327255299,0.141698669,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,2,107
"Mir18",1,0,FALSE,-0.130798341,0.512555478,1,1,TRUE,0.204102184,0.018042074,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,96
"Mir181a-1",4,3,TRUE,2.143656458,4.37e-20,4,4,TRUE,1.0150305155,2.31e-31,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,8,87
"Mir182",1,0,FALSE,0.033180467,0.904850465,1,1,TRUE,-0.237981333,0.014508762,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,2,75
"Mir1900",2,0,FALSE,-0.000135301,0.963220518,2,0,FALSE,-0.003728951,0.79091532,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,78
"Mir1901",1,0,FALSE,-0.135332452,0.488992403,1,1,TRUE,0.22376442,0.010943289,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,2779
"Mir1905",1,0,FALSE,-0.042272119,0.875275662,1,1,TRUE,0.364587592,0.000346541,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,82
"Mir192",1,0,FALSE,-0.078298875,0.725941577,1,0,FALSE,0.112503952,0.433743099,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,89
"Mir1929",4,0,FALSE,0.147579424,0.336764231,4,2,TRUE,0.529314892,7.36e-09,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,8,93
"Mir1932",1,0,FALSE,-0.063389594,0.794031738,1,1,TRUE,-0.301930993,0.037277835,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,90
"Mir1936",2,0,FALSE,0.0010446745,0.990157062,1,0,FALSE,-0.054956432,0.558390069,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,3,93
"Mir1938",1,0,FALSE,-0.013965228,0.966554122,1,1,TRUE,0.916007755,3.59e-13,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,100
"Mir193a",2,0,FALSE,-0.0720377155,0.713225807,2,1,TRUE,-0.484121535,1.7e-06,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,66
"Mir193b",2,0,FALSE,-0.010914209,0.939142002,2,0,FALSE,0.05473925,0.652311686,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,4,79
"Mir1941",1,0,FALSE,-0.04266975,0.870738355,1,0,FALSE,0.012495204,0.914309117,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,83
"Mir1949",1,0,FALSE,-0.027682752,0.924655766,1,1,TRUE,0.554633791,1.57e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,1355
"Mir1952",9,7,TRUE,1.51374583,3.45e-14,8,7,TRUE,0.647261537,3.78e-20,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,17,79
"Mir1953",1,0,FALSE,0.03588129,0.895896515,3,1,TRUE,0.332065454,0.001684547,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,4,89
"Mir1966",1,0,FALSE,-0.077053501,0.739205627,2,2,TRUE,-0.3713813245,0.000450778,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,108
"Mir201",1,1,TRUE,2.311478741,1.08e-12,1,1,TRUE,2.133950184,9.82e-60,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,2,66
"Mir203",1,0,FALSE,-0.011088207,0.975317434,1,1,TRUE,-0.359182879,0.000139368,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,76
"Mir204",5,4,TRUE,2.055601825,4.45e-16,3,3,TRUE,1.400255772,3.95e-56,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,8,68
"Mir205",1,0,FALSE,-0.053642671,0.827615953,1,1,TRUE,-0.526832993,2.82e-06,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,68
"Mir2139",1,0,FALSE,-0.18372119,0.367842422,1,1,TRUE,-0.481584239,2.89e-07,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,95
"Mir218-2",6,0,FALSE,-0.092407949,0.523603661,6,1,TRUE,0.308229757,0.007034894,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,12,110
"Mir219b",1,0,FALSE,-0.268439607,0.216677967,1,0,FALSE,-0.13513122,0.298618044,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,65
"Mir22hg",1,0,FALSE,-0.042478593,0.871875284,1,1,TRUE,0.42580782,0.005245298,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,5138
"Mir23a",1,0,FALSE,-0.02261583,0.941344115,1,1,TRUE,0.310892531,0.029797857,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,75
