gene_name	chr	intron_has_enhancer	gene_mch_sig
Nr0b2	chr4	FALSE	FALSE
Nr1d1	chr11	FALSE	FALSE
Nr1d2	chr14	FALSE	TRUE
Nr1h2	chr7	FALSE	FALSE
Nr1h3	chr2	FALSE	FALSE
Nr1h4	chr10	FALSE	TRUE
Nr1h5	chr3	FALSE	FALSE
Nr1i2	chr16	FALSE	FALSE
Nr1i3	chr1	FALSE	FALSE
Nr2c1	chr10	FALSE	FALSE
Nr2c2	chr6	FALSE	TRUE
Nr2c2ap	chr8	FALSE	FALSE
Nr2e1	chr10	FALSE	FALSE
Nr2e3	chr9	FALSE	FALSE
Nr2f1	chr13	TRUE	FALSE
Nr2f2	chr7	FALSE	FALSE
Nr2f6	chr8	TRUE	FALSE
Nr3c1	chr18	TRUE	TRUE
Nr3c2	chr8	TRUE	TRUE
Nr4a1	chr15	TRUE	FALSE
Nr4a2	chr2	TRUE	TRUE
Nr4a3	chr4	TRUE	TRUE
Nr5a1	chr2	FALSE	FALSE
Nr5a2	chr1	FALSE	FALSE
Nr6a1	chr2	FALSE	TRUE
Nradd	chr9	FALSE	FALSE
Nrap	chr19	FALSE	FALSE
Nras	chr3	FALSE	FALSE
Nrbf2	chr10	FALSE	FALSE
Nrbp1	chr5	FALSE	FALSE
Nrbp2	chr15	FALSE	FALSE
Nrcam	chr12	TRUE	TRUE
Nrd1	chr4	FALSE	TRUE
Nrde2	chr12	TRUE	FALSE
Nrep	chr18	TRUE	FALSE
Nrf1	chr6	TRUE	TRUE
Nrg1	chr8	TRUE	FALSE
Nrg2	chr18	TRUE	TRUE
Nrg3	chr14	TRUE	FALSE
Nrg4	chr9	TRUE	TRUE
Nrgn	chr9	FALSE	FALSE
Nrip1	chr16	TRUE	FALSE
Nrip2	chr6	TRUE	FALSE
Nrip3	chr7	FALSE	TRUE
Nrk	chrX	FALSE	FALSE
Nrl	chr14	FALSE	FALSE
Nrm	chr17	FALSE	FALSE
Nrn1	chr13	FALSE	FALSE
Nrn1l	chr8	FALSE	FALSE
Nrp1	chr8	FALSE	FALSE
Nrp2	chr1	TRUE	TRUE
Nrros	chr16	FALSE	TRUE
Nrsn1	chr13	FALSE	FALSE
Nrsn2	chr2	FALSE	FALSE
Nrtn	chr17	FALSE	FALSE
Nrxn1	chr17	TRUE	TRUE
Nrxn2	chr19	TRUE	TRUE
Nrxn3	chr12	TRUE	TRUE
Nsa2	chr13	FALSE	FALSE
Nsd1	chr13	FALSE	TRUE
Nsd2	chr5	FALSE	TRUE
Nsd3	chr8	TRUE	TRUE
Nsdhl	chrX	FALSE	FALSE
Nsf	chr11	FALSE	TRUE
Nsfl1c	chr2	FALSE	FALSE
Nsg1	chr5	TRUE	FALSE
Nsg2	chr11	FALSE	FALSE
Nsl1	chr1	FALSE	FALSE
Nsmaf	chr4	TRUE	TRUE
Nsmce1	chr7	FALSE	FALSE
Nsmce2	chr15	TRUE	TRUE
Nsmce4a	chr7	FALSE	FALSE
Nsmf	chr2	FALSE	TRUE
Nsrp1	chr11	FALSE	FALSE
Nsun2	chr13	TRUE	TRUE
Nsun3	chr16	FALSE	TRUE
Nsun4	chr4	FALSE	FALSE
Nsun5	chr5	FALSE	FALSE
Nsun6	chr2	FALSE	FALSE
Nsun7	chr5	FALSE	FALSE
Nt5c	chr11	FALSE	FALSE
Nt5c1a	chr4	FALSE	FALSE
Nt5c1b	chr12	FALSE	FALSE
Nt5c2	chr19	TRUE	TRUE
Nt5c3	chr6	TRUE	TRUE
Nt5c3b	chr11	FALSE	TRUE
Nt5dc1	chr10	TRUE	FALSE
Nt5dc2	chr14	FALSE	FALSE
Nt5dc3	chr10	TRUE	FALSE
Nt5e	chr9	TRUE	TRUE
Nt5el	chr13	FALSE	FALSE
Nt5m	chr11	FALSE	TRUE
Ntan1	chr16	FALSE	FALSE
Ntf3	chr6	TRUE	FALSE
Ntf5	chr7	FALSE	FALSE
Nthl1	chr17	FALSE	FALSE
Ntm	chr9	TRUE	TRUE
Ntmt1	chr2	FALSE	FALSE
Ntn1	chr11	TRUE	TRUE
Ntn3	chr17	FALSE	FALSE
Ntn4	chr10	TRUE	TRUE
Ntn5	chr7	FALSE	FALSE
Ntng1	chr3	TRUE	TRUE
Ntng2	chr2	TRUE	TRUE
Ntpcr	chr8	FALSE	FALSE
Ntrk1	chr3	FALSE	FALSE
Ntrk2	chr13	TRUE	TRUE
Ntrk3	chr7	TRUE	TRUE
Nts	chr10	FALSE	FALSE
Ntsr1	chr2	FALSE	TRUE
Ntsr2	chr12	FALSE	FALSE
Nuak1	chr10	TRUE	TRUE
Nuak2	chr1	TRUE	FALSE
Nub1	chr5	FALSE	FALSE
Nubp1	chr16	FALSE	FALSE
Nubp2	chr17	FALSE	FALSE
Nubpl	chr12	FALSE	TRUE
Nucb1	chr7	FALSE	FALSE
Nucb2	chr7	FALSE	FALSE
Nucks1	chr1	FALSE	FALSE
Nudc	chr4	FALSE	FALSE
Nudcd1	chr15	TRUE	FALSE
Nudcd2	chr11	FALSE	FALSE
Nudcd3	chr11	TRUE	FALSE
Nudt1	chr5	FALSE	FALSE
Nudt10	chrX	FALSE	FALSE
Nudt11	chrX	FALSE	FALSE
Nudt12	chr17	FALSE	FALSE
Nudt13	chr14	TRUE	FALSE
Nudt14	chr12	TRUE	TRUE
Nudt15	chr14	FALSE	FALSE
Nudt16	chr9	FALSE	FALSE
Nudt16l1	chr16	FALSE	FALSE
Nudt16l2	chr9	FALSE	FALSE
Nudt17	chr3	FALSE	FALSE
Nudt18	chr14	FALSE	TRUE
Nudt19	chr7	FALSE	FALSE
Nudt2	chr4	FALSE	TRUE
Nudt21	chr8	FALSE	FALSE
Nudt22	chr19	FALSE	FALSE
Nudt3	chr17	TRUE	TRUE
Nudt4	chr10	TRUE	FALSE
Nudt5	chr2	FALSE	FALSE
Nudt6	chr3	FALSE	FALSE
Nudt7	chr8	FALSE	FALSE
Nudt8	chr19	FALSE	FALSE
Nudt9	chr5	FALSE	FALSE
Nuf2	chr1	FALSE	FALSE
Nufip1	chr14	FALSE	FALSE
Nufip2	chr11	FALSE	TRUE
Nuggc	chr14	FALSE	FALSE
Numa1	chr7	TRUE	TRUE
Numb	chr12	TRUE	FALSE
Numbl	chr7	FALSE	TRUE
Nup107	chr10	FALSE	FALSE
Nup133	chr8	FALSE	FALSE
Nup153	chr13	TRUE	FALSE
Nup155	chr15	FALSE	TRUE
Nup160	chr2	FALSE	FALSE
Nup188	chr2	FALSE	TRUE
Nup205	chr6	FALSE	TRUE
Nup210	chr6	TRUE	TRUE
Nup210l	chr3	FALSE	FALSE
Nup214	chr2	FALSE	TRUE
Nup35	chr2	FALSE	FALSE
Nup37	chr10	FALSE	FALSE
Nup43	chr10	FALSE	FALSE
Nup50	chr15	FALSE	FALSE
Nup54	chr5	FALSE	FALSE
Nup62	chr7	FALSE	FALSE
Nup62cl	chrX	FALSE	FALSE
Nup85	chr11	FALSE	FALSE
Nup88	chr11	FALSE	FALSE
Nup93	chr8	TRUE	TRUE
Nup98	chr7	FALSE	TRUE
Nupl1	chr14	FALSE	TRUE
Nupl2	chr5	FALSE	FALSE
Nupr1	chr7	FALSE	FALSE
Nupr1l	chr5	FALSE	FALSE
Nus1	chr10	TRUE	FALSE
Nusap1	chr2	FALSE	FALSE
Nutf2	chr8	FALSE	FALSE
Nutm1	chr2	FALSE	FALSE
Nutm2	chr13	FALSE	FALSE
Nvl	chr1	FALSE	FALSE
Nwd1	chr8	FALSE	TRUE
Nwd2	chr5	FALSE	TRUE
Nxf1	chr19	FALSE	FALSE
Nxf2	chrX	FALSE	TRUE
Nxf3	chrX	FALSE	FALSE
Nxf7	chrX	FALSE	FALSE
Nxn	chr11	TRUE	FALSE
Nxnl1	chr8	FALSE	FALSE
Nxnl2	chr13	FALSE	FALSE
Nxpe2	chr9	FALSE	TRUE
Nxpe3	chr16	TRUE	TRUE
Nxpe4	chr9	FALSE	TRUE
Nxpe5	chr5	FALSE	FALSE
Nxph1	chr6	TRUE	TRUE
Nxph2	chr2	FALSE	FALSE
Nxph3	chr11	FALSE	FALSE
Nxph4	chr10	FALSE	TRUE
Nxt1	chr2	FALSE	FALSE
Nxt2	chrX	FALSE	FALSE
Nyap1	chr5	TRUE	FALSE
Nyap2	chr1	TRUE	FALSE
Nynrin	chr14	FALSE	TRUE
Nyx	chrX	TRUE	TRUE
OR5BS1P	chr15	FALSE	FALSE
Oacyl	chr18	FALSE	TRUE
Oaf	chr9	FALSE	TRUE
Oard1	chr17	FALSE	FALSE
Oas1a	chr5	FALSE	FALSE
Oas1c	chr5	FALSE	FALSE
Oas1d	chr5	FALSE	FALSE
Oas1e	chr5	FALSE	FALSE
Oas1f	chr5	FALSE	TRUE
Oas1g	chr5	FALSE	FALSE
Oas1h	chr5	FALSE	FALSE
Oas2	chr5	FALSE	TRUE
Oas3	chr5	FALSE	TRUE
Oasl1	chr5	FALSE	FALSE
Oasl2	chr5	FALSE	FALSE
Oat	chr7	FALSE	FALSE
Oaz1	chr10	FALSE	FALSE
Oaz2	chr9	FALSE	FALSE
Oaz3	chr3	FALSE	FALSE
Obox1	chr7	FALSE	FALSE
Obox2	chr7	FALSE	FALSE
Obox3	chr7	FALSE	FALSE
Obox5	chr7	FALSE	FALSE
Obox6	chr7	FALSE	FALSE
Obox7	chr7	FALSE	FALSE
Obox8	chr7	FALSE	FALSE
Obp1a	chrX	FALSE	FALSE
Obp1b	chrX	FALSE	FALSE
Obp2a	chr2	FALSE	FALSE
Obp2b	chr2	FALSE	FALSE
Obscn	chr11	FALSE	TRUE
Obsl1	chr1	FALSE	FALSE
Oc90	chr15	FALSE	FALSE
Oca2	chr7	FALSE	FALSE
Ocel1	chr8	FALSE	FALSE
Ociad1	chr5	FALSE	FALSE
Ociad2	chr5	FALSE	FALSE
Ocln	chr13	TRUE	FALSE
Ocm	chr5	FALSE	FALSE
Ocrl	chrX	FALSE	FALSE
Ocstamp	chr2	FALSE	FALSE
Odam	chr5	FALSE	FALSE
Odaph	chr5	FALSE	FALSE
Odc1	chr12	FALSE	FALSE
Odf1	chr15	FALSE	FALSE
Odf2	chr2	TRUE	FALSE
Odf2l	chr3	FALSE	FALSE
Odf3	chr7	FALSE	TRUE
Odf3b	chr15	FALSE	FALSE
Odf3l1	chr9	FALSE	FALSE
Odf3l2	chr10	FALSE	TRUE
Odf4	chr11	FALSE	FALSE
Odr4	chr1	FALSE	FALSE
Ofcc1	chr13	TRUE	TRUE
Ofd1	chrX	FALSE	FALSE
Oga	chr19	FALSE	FALSE
Ogdh	chr11	FALSE	TRUE
Ogdhl	chr14	TRUE	TRUE
Ogfod1	chr8	FALSE	FALSE
Ogfod2	chr5	FALSE	FALSE
Ogfod3	chr11	FALSE	FALSE
Ogfr	chr2	FALSE	FALSE
Ogfrl1	chr1	FALSE	FALSE
Ogg1	chr6	FALSE	FALSE
Ogn	chr13	FALSE	FALSE
Ogt	chrX	FALSE	FALSE
Oip5	chr2	FALSE	FALSE
Oit1	chr14	FALSE	FALSE
Oit3	chr10	FALSE	FALSE
Ola1	chr2	FALSE	TRUE
Olah	chr2	FALSE	FALSE
Olfm1	chr2	TRUE	FALSE
Olfm2	chr9	FALSE	TRUE
Olfm3	chr3	TRUE	TRUE
Olfm4	chr14	FALSE	FALSE
Olfm5	chr7	FALSE	FALSE
Olfml1	chr7	FALSE	FALSE
Olfml2a	chr2	TRUE	FALSE
Olfml2b	chr1	FALSE	TRUE
Olfml3	chr3	FALSE	TRUE
Olfr1	chr11	FALSE	FALSE
Olfr10	chr11	FALSE	FALSE
Olfr1000	chr2	FALSE	FALSE
Olfr1002	chr2	FALSE	FALSE
Olfr1006	chr2	FALSE	FALSE
Olfr1009	chr2	FALSE	FALSE
Olfr101	chr17	FALSE	FALSE
Olfr1012	chr2	FALSE	FALSE
Olfr1013	chr2	FALSE	FALSE
Olfr1014	chr2	FALSE	FALSE
Olfr1015	chr2	FALSE	FALSE
Olfr1016	chr2	FALSE	FALSE
Olfr1018	chr2	FALSE	FALSE
Olfr1019	chr2	FALSE	FALSE
Olfr102	chr17	FALSE	FALSE
Olfr1020	chr2	FALSE	FALSE
Olfr1023	chr2	FALSE	FALSE
Olfr1025-ps1	chr2	FALSE	FALSE
Olfr1026	chr2	FALSE	FALSE
Olfr1029	chr2	FALSE	FALSE
Olfr103	chr17	FALSE	FALSE
Olfr1030	chr2	FALSE	FALSE
Olfr1031	chr2	FALSE	FALSE
Olfr1032	chr2	FALSE	FALSE
Olfr1033	chr2	FALSE	FALSE
Olfr1037	chr2	FALSE	FALSE
Olfr1039	chr2	FALSE	FALSE
Olfr1043	chr2	FALSE	FALSE
Olfr1044	chr2	FALSE	FALSE
Olfr1045	chr2	FALSE	FALSE
Olfr1046	chr2	FALSE	FALSE
Olfr1047	chr2	FALSE	FALSE
Olfr1048	chr2	FALSE	FALSE
Olfr1049	chr2	FALSE	FALSE
Olfr105-ps	chr17	FALSE	FALSE
Olfr1051	chr2	FALSE	FALSE
Olfr1052	chr2	FALSE	FALSE
Olfr1054	chr2	FALSE	FALSE
Olfr1055	chr2	FALSE	FALSE
Olfr1056	chr2	FALSE	FALSE
Olfr1057	chr2	FALSE	FALSE
Olfr1058	chr2	FALSE	FALSE
Olfr106-ps	chr17	FALSE	TRUE
Olfr1062	chr2	FALSE	FALSE
Olfr1065	chr2	FALSE	FALSE
Olfr107	chr17	FALSE	FALSE
Olfr1079	chr2	FALSE	FALSE
Olfr1080	chr2	FALSE	FALSE
Olfr1082	chr2	FALSE	FALSE
Olfr1085	chr2	FALSE	FALSE
Olfr1086	chr2	FALSE	FALSE
Olfr1087	chr2	FALSE	FALSE
Olfr109	chr17	FALSE	FALSE
Olfr1090	chr2	FALSE	FALSE
Olfr1093	chr2	FALSE	FALSE
Olfr1094	chr2	FALSE	FALSE
Olfr1097	chr2	FALSE	FALSE
Olfr1098	chr2	FALSE	FALSE
Olfr1099	chr2	FALSE	FALSE
Olfr11	chr13	FALSE	FALSE
Olfr110	chr17	FALSE	FALSE
Olfr1100	chr2	FALSE	FALSE
Olfr1101	chr2	FALSE	FALSE
Olfr1102	chr2	FALSE	FALSE
Olfr1104	chr2	FALSE	FALSE
Olfr1105	chr2	FALSE	FALSE
Olfr1106	chr2	FALSE	FALSE
Olfr1107	chr2	FALSE	FALSE
Olfr1109	chr2	FALSE	FALSE
Olfr111	chr17	FALSE	FALSE
Olfr1110	chr2	FALSE	FALSE
Olfr1111	chr2	FALSE	FALSE
Olfr1112	chr2	FALSE	FALSE
Olfr1113	chr2	FALSE	FALSE
Olfr1115	chr2	FALSE	FALSE
Olfr1116	chr2	FALSE	FALSE
Olfr1118	chr2	FALSE	FALSE
Olfr112	chr17	FALSE	TRUE
Olfr1120	chr2	FALSE	FALSE
Olfr1121	chr2	TRUE	FALSE
Olfr1122	chr2	FALSE	FALSE
Olfr1123	chr2	FALSE	FALSE
Olfr1124	chr2	FALSE	FALSE
Olfr1126	chr2	FALSE	FALSE
Olfr1129	chr2	FALSE	FALSE
Olfr113	chr17	FALSE	FALSE
Olfr1130	chr2	FALSE	FALSE
Olfr1131	chr2	FALSE	FALSE
Olfr1132	chr2	FALSE	FALSE
Olfr1133	chr2	FALSE	FALSE
Olfr1134	chr2	FALSE	FALSE
Olfr1135	chr2	FALSE	FALSE
Olfr1137	chr2	FALSE	FALSE
Olfr1138	chr2	FALSE	FALSE
Olfr114	chr17	FALSE	FALSE
Olfr1140	chr2	FALSE	FALSE
Olfr1143	chr2	FALSE	FALSE
Olfr1148	chr2	FALSE	FALSE
Olfr115	chr17	FALSE	FALSE
Olfr1150-ps1	chr2	FALSE	FALSE
Olfr1151	chr2	FALSE	FALSE
Olfr1152	chr2	FALSE	FALSE
Olfr1153	chr2	FALSE	FALSE
Olfr1154	chr2	FALSE	FALSE
Olfr1155	chr2	FALSE	FALSE
Olfr1156	chr2	FALSE	TRUE
Olfr1157	chr2	FALSE	FALSE
Olfr116	chr17	FALSE	FALSE
Olfr1160	chr2	FALSE	FALSE
Olfr1161	chr2	FALSE	FALSE
Olfr1162	chr2	FALSE	FALSE
Olfr1163	chr2	FALSE	FALSE
Olfr1166	chr2	FALSE	FALSE
Olfr1167	chr2	FALSE	FALSE
Olfr1168	chr2	FALSE	FALSE
Olfr117	chr17	FALSE	FALSE
Olfr1170	chr2	FALSE	FALSE
Olfr1173	chr2	FALSE	FALSE
Olfr1174	chr2	FALSE	FALSE
Olfr1175	chr2	FALSE	FALSE
Olfr1176	chr2	FALSE	FALSE
Olfr1177-ps	chr2	FALSE	FALSE
Olfr1178	chr2	FALSE	FALSE
Olfr1179	chr2	FALSE	FALSE
Olfr118	chr17	FALSE	FALSE
Olfr1180	chr2	FALSE	FALSE
Olfr1181	chr2	FALSE	FALSE
Olfr1182	chr2	FALSE	FALSE
Olfr1183	chr2	FALSE	FALSE
Olfr1184	chr2	FALSE	FALSE
Olfr1185-ps1	chr2	FALSE	FALSE
Olfr1186	chr2	FALSE	FALSE
Olfr1188	chr2	FALSE	FALSE
Olfr1189	chr2	FALSE	FALSE
Olfr119	chr17	FALSE	FALSE
Olfr1191-ps1	chr2	FALSE	FALSE
Olfr1192-ps1	chr2	FALSE	FALSE
Olfr1193	chr2	FALSE	FALSE
Olfr1195	chr2	FALSE	FALSE
Olfr1196	chr2	FALSE	FALSE
Olfr1197	chr2	FALSE	FALSE
Olfr1198	chr2	FALSE	FALSE
Olfr1199	chr2	FALSE	FALSE
Olfr12	chr1	FALSE	FALSE
Olfr120	chr17	FALSE	FALSE
Olfr1200	chr2	FALSE	FALSE
Olfr1201	chr2	FALSE	FALSE
Olfr1202	chr2	FALSE	FALSE
Olfr1204	chr2	FALSE	FALSE
Olfr1205	chr2	FALSE	FALSE
Olfr1206	chr2	FALSE	FALSE
Olfr1208	chr2	FALSE	FALSE
Olfr1209	chr2	FALSE	FALSE
Olfr121	chr17	FALSE	FALSE
Olfr1211	chr2	FALSE	FALSE
Olfr1212	chr2	FALSE	FALSE
Olfr1213	chr2	FALSE	FALSE
Olfr1214	chr2	FALSE	FALSE
Olfr1215	chr2	FALSE	FALSE
Olfr1216	chr2	FALSE	FALSE
Olfr1217	chr2	FALSE	FALSE
Olfr1218	chr2	FALSE	FALSE
Olfr1219	chr2	FALSE	FALSE
Olfr122	chr17	FALSE	FALSE
Olfr1220	chr2	FALSE	FALSE
Olfr1221	chr2	FALSE	FALSE
Olfr1222	chr2	FALSE	FALSE
Olfr1223	chr2	FALSE	FALSE
Olfr1224-ps1	chr2	FALSE	FALSE
Olfr1225	chr2	FALSE	FALSE
Olfr1226	chr2	FALSE	FALSE
Olfr1228	chr2	FALSE	FALSE
Olfr1229	chr2	FALSE	FALSE
Olfr123	chr17	FALSE	FALSE
Olfr1231	chr2	FALSE	FALSE
Olfr1232	chr2	FALSE	FALSE
Olfr1233	chr2	FALSE	FALSE
Olfr1234	chr2	FALSE	FALSE
Olfr1238	chr2	FALSE	FALSE
Olfr1239	chr2	FALSE	FALSE
Olfr124	chr17	FALSE	FALSE
Olfr1240	chr2	FALSE	FALSE
Olfr1241	chr2	FALSE	FALSE
Olfr1242	chr2	FALSE	FALSE
Olfr1243	chr2	FALSE	FALSE
Olfr1245	chr2	FALSE	FALSE
Olfr1246	chr2	FALSE	FALSE
Olfr1247	chr2	FALSE	TRUE
Olfr1249	chr2	FALSE	FALSE
Olfr125	chr17	FALSE	FALSE
Olfr1250	chr2	FALSE	FALSE
Olfr1251	chr2	FALSE	FALSE
Olfr1252	chr2	FALSE	FALSE
Olfr1253	chr2	FALSE	FALSE
Olfr1254	chr2	FALSE	FALSE
Olfr1255	chr2	FALSE	FALSE
Olfr1256	chr2	FALSE	FALSE
Olfr1257	chr2	FALSE	FALSE
Olfr1258	chr2	FALSE	FALSE
Olfr1259	chr2	FALSE	FALSE
Olfr126	chr17	FALSE	FALSE
Olfr1260	chr2	FALSE	FALSE
Olfr1261	chr2	FALSE	FALSE
Olfr1262	chr2	FALSE	FALSE
Olfr1263	chr2	FALSE	FALSE
Olfr1264	chr2	FALSE	FALSE
Olfr1265	chr2	FALSE	FALSE
Olfr1269	chr2	FALSE	FALSE
Olfr127	chr17	FALSE	FALSE
Olfr1270	chr2	FALSE	FALSE
Olfr1271	chr2	FALSE	FALSE
Olfr1272	chr2	FALSE	FALSE
Olfr1274	chr2	FALSE	FALSE
Olfr1275	chr2	FALSE	FALSE
Olfr1276	chr2	FALSE	FALSE
Olfr1277	chr2	FALSE	FALSE
Olfr1278	chr2	FALSE	FALSE
Olfr1279	chr2	FALSE	FALSE
Olfr128	chr17	FALSE	FALSE
Olfr1280	chr2	FALSE	FALSE
Olfr1281	chr2	FALSE	FALSE
Olfr1283	chr2	FALSE	FALSE
Olfr1284	chr2	FALSE	FALSE
Olfr1286	chr2	FALSE	FALSE
Olfr1288	chr2	FALSE	FALSE
Olfr1289	chr2	FALSE	FALSE
Olfr129	chr17	FALSE	FALSE
Olfr1290	chr2	FALSE	FALSE
Olfr1291-ps1	chr2	FALSE	FALSE
Olfr1293-ps	chr2	FALSE	FALSE
Olfr1294	chr2	FALSE	FALSE
Olfr1295	chr2	FALSE	FALSE
Olfr1297	chr2	FALSE	FALSE
Olfr1298	chr2	FALSE	FALSE
Olfr1299	chr2	FALSE	FALSE
Olfr13	chr6	FALSE	TRUE
Olfr130	chr17	FALSE	FALSE
Olfr1301	chr2	FALSE	FALSE
Olfr1302	chr2	FALSE	FALSE
Olfr1303	chr2	FALSE	FALSE
Olfr1305	chr2	FALSE	FALSE
Olfr1306	chr2	FALSE	FALSE
Olfr1307	chr2	FALSE	FALSE
Olfr1308	chr2	FALSE	FALSE
Olfr1309	chr2	FALSE	FALSE
Olfr131	chr17	FALSE	FALSE
Olfr1310	chr2	FALSE	TRUE
Olfr1311	chr2	FALSE	FALSE
Olfr1312	chr2	FALSE	FALSE
Olfr1313	chr2	FALSE	FALSE
Olfr1314	chr2	FALSE	FALSE
Olfr1315-ps1	chr2	FALSE	FALSE
Olfr1316	chr2	FALSE	FALSE
Olfr1317	chr2	FALSE	FALSE
Olfr1318	chr2	FALSE	FALSE
Olfr132	chr17	FALSE	FALSE
Olfr1320	chrX	FALSE	FALSE
Olfr1321	chrX	FALSE	FALSE
Olfr1322	chrX	FALSE	FALSE
Olfr1323	chrX	FALSE	FALSE
Olfr1324	chrX	TRUE	TRUE
Olfr1325	chrX	FALSE	FALSE
Olfr1326-ps1	chrX	FALSE	FALSE
Olfr1328	chr4	FALSE	FALSE
Olfr133	chr17	FALSE	FALSE
Olfr1330	chr4	FALSE	FALSE
Olfr1331	chr4	FALSE	FALSE
Olfr1333	chr4	FALSE	FALSE
Olfr1336	chr7	FALSE	FALSE
Olfr1338	chr4	FALSE	FALSE
Olfr1339	chr4	FALSE	FALSE
Olfr134	chr17	FALSE	FALSE
Olfr1340	chr4	FALSE	FALSE
Olfr1341	chr4	FALSE	FALSE
Olfr1342	chr4	FALSE	FALSE
Olfr1344	chr7	FALSE	FALSE
Olfr1346	chr7	FALSE	FALSE
Olfr1347	chr7	FALSE	FALSE
Olfr1348	chr7	FALSE	FALSE
Olfr1349	chr7	FALSE	FALSE
Olfr135	chr17	FALSE	FALSE
Olfr1350	chr7	FALSE	FALSE
Olfr1351	chr10	FALSE	FALSE
Olfr1352	chr10	FALSE	FALSE
Olfr1353	chr10	FALSE	FALSE
Olfr1354	chr10	FALSE	FALSE
Olfr1355	chr10	FALSE	FALSE
Olfr1356	chr10	FALSE	FALSE
Olfr1357	chr10	FALSE	FALSE
Olfr1358	chr10	FALSE	FALSE
Olfr1359	chr13	FALSE	FALSE
Olfr136	chr17	FALSE	FALSE
Olfr1360	chr13	FALSE	FALSE
Olfr1361	chr13	FALSE	FALSE
Olfr1364	chr13	FALSE	FALSE
Olfr1366	chr13	FALSE	FALSE
Olfr1368	chr13	FALSE	FALSE
Olfr1369-ps1	chr13	FALSE	FALSE
Olfr137	chr17	FALSE	FALSE
Olfr1370	chr13	FALSE	FALSE
Olfr1377	chr11	FALSE	FALSE
Olfr1378	chr11	FALSE	FALSE
Olfr138	chr17	FALSE	FALSE
Olfr1380	chr11	FALSE	FALSE
Olfr1381	chr11	FALSE	FALSE
Olfr1382	chr11	FALSE	FALSE
Olfr1383	chr11	FALSE	FALSE
Olfr1384	chr11	FALSE	FALSE
Olfr1385	chr11	FALSE	FALSE
Olfr1386	chr11	FALSE	FALSE
Olfr1387	chr11	FALSE	FALSE
Olfr1388	chr11	FALSE	FALSE
Olfr1389	chr11	FALSE	FALSE
Olfr139	chr11	FALSE	FALSE
Olfr1390	chr11	FALSE	FALSE
Olfr1391	chr11	FALSE	FALSE
Olfr1392	chr11	FALSE	FALSE
Olfr1393	chr11	FALSE	FALSE
Olfr1394	chr11	FALSE	FALSE
Olfr1395	chr11	FALSE	FALSE
Olfr1396	chr11	FALSE	FALSE
Olfr140	chr2	FALSE	FALSE
Olfr1402	chr3	FALSE	FALSE
Olfr1404	chr1	FALSE	FALSE
Olfr1406	chr1	FALSE	TRUE
Olfr1408	chr1	FALSE	FALSE
Olfr141	chr2	FALSE	FALSE
Olfr1410	chr1	FALSE	FALSE
Olfr1411	chr1	FALSE	FALSE
Olfr1412	chr1	FALSE	FALSE
Olfr1413	chr1	FALSE	FALSE
Olfr1414	chr1	FALSE	FALSE
Olfr1415	chr1	FALSE	FALSE
Olfr1416	chr1	FALSE	FALSE
Olfr1417	chr19	FALSE	FALSE
Olfr1418	chr19	FALSE	FALSE
Olfr1419	chr19	FALSE	FALSE
Olfr142	chr2	FALSE	FALSE
Olfr1420	chr19	FALSE	FALSE
Olfr1423	chr19	FALSE	FALSE
Olfr1424	chr19	FALSE	FALSE
Olfr1425	chr19	FALSE	FALSE
Olfr1426	chr19	FALSE	FALSE
Olfr1427	chr19	FALSE	FALSE
Olfr1428	chr19	FALSE	FALSE
Olfr143	chr9	FALSE	FALSE
Olfr1431	chr19	FALSE	FALSE
Olfr1432	chr19	FALSE	FALSE
Olfr1434	chr19	FALSE	FALSE
Olfr1437	chr19	FALSE	FALSE
Olfr1438-ps1	chr19	FALSE	FALSE
Olfr1440	chr19	FALSE	FALSE
Olfr1441	chr19	FALSE	FALSE
Olfr1442	chr19	FALSE	FALSE
Olfr1443	chr19	FALSE	FALSE
Olfr1444	chr19	FALSE	FALSE
Olfr1446	chr19	FALSE	FALSE
Olfr1447	chr19	FALSE	FALSE
Olfr1448	chr19	FALSE	FALSE
Olfr1449	chr19	FALSE	FALSE
Olfr1450	chr19	FALSE	FALSE
Olfr1451	chr19	FALSE	FALSE
Olfr1454	chr19	FALSE	FALSE
Olfr1457	chr19	FALSE	FALSE
Olfr1458	chr19	FALSE	FALSE
Olfr1459	chr19	FALSE	FALSE
Olfr146	chr9	FALSE	FALSE
Olfr1461	chr19	FALSE	FALSE
Olfr1462	chr19	FALSE	FALSE
Olfr1463	chr19	FALSE	FALSE
Olfr1465	chr19	FALSE	FALSE
Olfr1466	chr19	FALSE	FALSE
Olfr1467	chr19	FALSE	FALSE
Olfr1469	chr19	FALSE	FALSE
Olfr147	chr9	FALSE	FALSE
Olfr1471	chr19	FALSE	FALSE
Olfr1472	chr19	FALSE	FALSE
Olfr1474	chr19	FALSE	FALSE
Olfr1477	chr19	FALSE	FALSE
Olfr148	chr9	FALSE	FALSE
Olfr1480	chr19	FALSE	FALSE
Olfr1484	chr19	FALSE	FALSE
Olfr1487	chr19	FALSE	FALSE
Olfr1489	chr19	FALSE	FALSE
Olfr149	chr9	FALSE	FALSE
Olfr1490	chr19	FALSE	FALSE
Olfr1491	chr19	FALSE	FALSE
Olfr1493-ps1	chr19	FALSE	FALSE
Olfr1494	chr19	FALSE	TRUE
