gene_name	chr	mch_hyper	ov_k27ac_gained
Rufy1	chr11	FALSE	FALSE
Rufy2	chr10	FALSE	FALSE
Rundc3b	chr5	FALSE	FALSE
Runx1	chr16	FALSE	FALSE
Runx1t1	chr4	TRUE	FALSE
Runx3	chr4	FALSE	FALSE
Rusc2	chr4	FALSE	TRUE
Ruvbl1	chr6	TRUE	FALSE
Rwdd3	chr3	TRUE	FALSE
Rxra	chr2	FALSE	TRUE
Rybp	chr6	FALSE	FALSE
Ryk	chr9	FALSE	TRUE
Ryr1	chr7	FALSE	FALSE
Ryr2	chr13	FALSE	TRUE
S100a13	chr3	FALSE	FALSE
Saa3	chr7	TRUE	FALSE
Saal1	chr7	FALSE	FALSE
Sacm1l	chr9	FALSE	FALSE
Sacs	chr14	FALSE	FALSE
Sae1	chr7	FALSE	FALSE
Samd12	chr15	TRUE	FALSE
Samd14	chr11	FALSE	FALSE
Samd3	chr10	FALSE	FALSE
Samd4b	chr7	FALSE	TRUE
Samd8	chr14	FALSE	FALSE
Sap30	chr8	TRUE	FALSE
Sar1b	chr11	FALSE	FALSE
Sardh	chr2	FALSE	FALSE
Sarm1	chr11	FALSE	FALSE
Saxo1	chr4	FALSE	FALSE
Sbno1	chr5	FALSE	FALSE
Sbno2	chr10	FALSE	FALSE
Scaf8	chr17	FALSE	FALSE
Scai	chr2	FALSE	FALSE
Scamp2	chr9	FALSE	FALSE
Scap	chr9	FALSE	FALSE
Scaper	chr9	FALSE	FALSE
Scarb1	chr5	FALSE	FALSE
Scarb2	chr5	FALSE	FALSE
Scarf2	chr16	FALSE	FALSE
Sccpdh	chr1	FALSE	FALSE
Scd1	chr19	TRUE	FALSE
Scfd2	chr5	TRUE	FALSE
Scg2	chr1	TRUE	FALSE
Scg5	chr2	FALSE	FALSE
Scgb1b19	chr7	TRUE	FALSE
Scgb2b26	chr7	FALSE	FALSE
Schip1	chr3	TRUE	TRUE
Scin	chr12	FALSE	FALSE
Sclt1	chr3	FALSE	FALSE
Scmh1	chr4	FALSE	FALSE
Scn1a	chr2	FALSE	TRUE
Scn2a	chr2	FALSE	TRUE
Scn3a	chr2	FALSE	FALSE
Scn4b	chr9	FALSE	FALSE
Scn5a	chr9	FALSE	FALSE
Scn8a	chr15	FALSE	TRUE
Scn9a	chr2	FALSE	FALSE
Scnn1a	chr6	FALSE	FALSE
Scp2	chr4	FALSE	FALSE
Scrg1	chr8	FALSE	FALSE
Scube1	chr15	FALSE	FALSE
Scube2	chr7	TRUE	FALSE
Scube3	chr17	FALSE	FALSE
Scyl3	chr1	FALSE	TRUE
Sdc2	chr15	TRUE	FALSE
Sdc3	chr4	FALSE	TRUE
Sdc4	chr2	FALSE	FALSE
Sdccag8	chr1	TRUE	FALSE
Sdhaf2	chr19	FALSE	TRUE
Sdk1	chr5	FALSE	FALSE
Sdk2	chr11	FALSE	TRUE
Sec11a	chr7	FALSE	FALSE
Sec14l1	chr11	FALSE	TRUE
Sec16b	chr1	FALSE	FALSE
Sec22a	chr16	FALSE	FALSE
Sec23a	chr12	FALSE	FALSE
Sec24b	chr3	FALSE	TRUE
Sec24d	chr3	FALSE	FALSE
Sec31b	chr19	FALSE	FALSE
Sec63	chr10	FALSE	FALSE
Sel1l2	chr2	FALSE	FALSE
Sel1l3	chr5	FALSE	TRUE
Selenbp1	chr3	FALSE	FALSE
Selplg	chr5	FALSE	FALSE
Sema3a	chr5	TRUE	FALSE
Sema3e	chr5	TRUE	FALSE
Sema3f	chr9	FALSE	FALSE
Sema3g	chr14	FALSE	FALSE
Sema4b	chr7	FALSE	FALSE
Sema4d	chr13	FALSE	TRUE
Sema5b	chr16	FALSE	FALSE
Sema6a	chr18	TRUE	FALSE
Sema6c	chr3	FALSE	TRUE
Sema6d	chr2	TRUE	FALSE
Sema7a	chr9	FALSE	TRUE
Senp3	chr11	FALSE	FALSE
Senp5	chr16	FALSE	FALSE
Senp6	chr9	FALSE	FALSE
Senp7	chr16	FALSE	FALSE
Septin10	chr10	FALSE	FALSE
Septin11	chr5	FALSE	FALSE
Septin7	chr9	FALSE	FALSE
Septin9	chr11	FALSE	FALSE
Serhl	chr15	FALSE	FALSE
Serinc2	chr4	FALSE	TRUE
Serinc4	chr2	FALSE	FALSE
Serp2	chr14	FALSE	FALSE
Serpina1b	chr12	FALSE	FALSE
Serpina3a	chr12	FALSE	FALSE
Serpina3k	chr12	FALSE	FALSE
Serpina5	chr12	FALSE	FALSE
Serpina9	chr12	FALSE	FALSE
Serpinb1b	chr13	TRUE	FALSE
Serpinb2	chr1	TRUE	FALSE
Serpinb3b	chr1	FALSE	FALSE
Serpinb5	chr1	FALSE	FALSE
Serpinb6a	chr13	FALSE	FALSE
Serpinb6e	chr13	FALSE	FALSE
Serpinb8	chr1	TRUE	FALSE
Serpine2	chr1	FALSE	FALSE
Sertad2	chr11	FALSE	FALSE
Sertad4	chr1	FALSE	FALSE
Sesn1	chr10	TRUE	FALSE
Sesn2	chr4	FALSE	FALSE
Sesn3	chr9	FALSE	TRUE
Sestd1	chr2	FALSE	FALSE
Setbp1	chr18	FALSE	TRUE
Setd1b	chr5	FALSE	TRUE
Setd2	chr9	FALSE	TRUE
Setd3	chr12	FALSE	FALSE
Setd5	chr6	FALSE	TRUE
Sez6	chr11	FALSE	TRUE
Sez6l	chr5	FALSE	TRUE
Sez6l2	chr7	FALSE	FALSE
Sfi1	chr11	FALSE	FALSE
Sfmbt1	chr14	FALSE	FALSE
Sfmbt2	chr2	FALSE	FALSE
Sfrp5	chr19	FALSE	FALSE
Sfswap	chr5	FALSE	TRUE
Sfxn4	chr19	FALSE	FALSE
Sfxn5	chr6	FALSE	TRUE
Sgce	chr6	FALSE	FALSE
Sgcg	chr14	FALSE	FALSE
Sgip1	chr4	FALSE	TRUE
Sgk3	chr1	FALSE	FALSE
Sgms1	chr19	FALSE	FALSE
Sgo1	chr17	TRUE	FALSE
Sgpp1	chr12	FALSE	FALSE
Sgpp2	chr1	FALSE	TRUE
Sgsm1	chr5	FALSE	TRUE
Sgsm3	chr15	FALSE	TRUE
Sh2d1b1	chr1	FALSE	FALSE
Sh3bgrl	chrX	FALSE	FALSE
Sh3bgrl2	chr9	FALSE	FALSE
Sh3bp2	chr5	FALSE	FALSE
Sh3bp4	chr1	FALSE	FALSE
Sh3bp5	chr14	FALSE	TRUE
Sh3d19	chr3	FALSE	FALSE
Sh3gl2	chr4	FALSE	TRUE
Sh3gl3	chr7	FALSE	FALSE
Sh3kbp1	chrX	FALSE	FALSE
Sh3pxd2a	chr19	FALSE	FALSE
Sh3pxd2b	chr11	FALSE	FALSE
Sh3rf3	chr10	FALSE	FALSE
Sh3tc1	chr5	FALSE	FALSE
Sh3tc2	chr18	FALSE	FALSE
Shank1	chr7	FALSE	TRUE
Shank2	chr7	FALSE	TRUE
Shank3	chr15	FALSE	TRUE
Shb	chr4	TRUE	TRUE
Shc2	chr10	FALSE	FALSE
Shc3	chr13	FALSE	TRUE
Shc4	chr2	FALSE	FALSE
Shisa3	chr5	FALSE	FALSE
Shisa6	chr11	FALSE	FALSE
Shisal1	chr15	FALSE	FALSE
Shld1	chr2	TRUE	FALSE
Shmt1	chr11	FALSE	FALSE
Shoc2	chr19	FALSE	FALSE
Shroom2	chrX	FALSE	FALSE
Shroom3	chr5	FALSE	FALSE
Shtn1	chr19	FALSE	TRUE
Siah3	chr14	FALSE	FALSE
Sidt1	chr16	TRUE	FALSE
Sigirr	chr7	FALSE	FALSE
Sik1	chr17	FALSE	FALSE
Sik2	chr9	FALSE	FALSE
Sik3	chr9	FALSE	TRUE
Sil1	chr18	TRUE	FALSE
Sim1	chr10	FALSE	FALSE
Sin3a	chr9	FALSE	FALSE
Sin3b	chr8	FALSE	TRUE
Sipa1l1	chr12	FALSE	TRUE
Sirpa	chr2	FALSE	FALSE
Sirt1	chr10	FALSE	FALSE
Sirt2	chr7	FALSE	FALSE
Sis	chr3	FALSE	FALSE
Ska3	chr14	FALSE	FALSE
Skap1	chr11	FALSE	FALSE
Skap2	chr6	FALSE	FALSE
Ski	chr4	FALSE	TRUE
Skida1	chr2	TRUE	FALSE
Skint10	chr4	FALSE	FALSE
Skint11	chr4	FALSE	FALSE
Skint5	chr4	FALSE	FALSE
Skint6	chr4	FALSE	FALSE
Slamf6	chr1	FALSE	FALSE
Slc10a1	chr12	FALSE	FALSE
Slc10a7	chr8	FALSE	TRUE
Slc12a1	chr2	TRUE	FALSE
Slc12a3	chr8	FALSE	FALSE
Slc12a5	chr2	FALSE	TRUE
Slc12a6	chr2	FALSE	FALSE
Slc12a8	chr16	FALSE	FALSE
Slc13a1	chr6	TRUE	FALSE
Slc13a3	chr2	FALSE	FALSE
Slc14a1	chr18	FALSE	FALSE
Slc15a1	chr14	FALSE	FALSE
Slc16a10	chr10	TRUE	FALSE
Slc16a14	chr1	FALSE	FALSE
Slc16a2	chrX	FALSE	FALSE
Slc16a7	chr10	FALSE	FALSE
Slc16a9	chr10	FALSE	FALSE
Slc17a6	chr7	FALSE	FALSE
Slc17a8	chr10	FALSE	FALSE
Slc18a1	chr8	FALSE	FALSE
Slc1a1	chr19	FALSE	TRUE
Slc1a2	chr2	TRUE	FALSE
Slc1a3	chr15	FALSE	FALSE
Slc1a4	chr11	FALSE	FALSE
Slc1a5	chr7	FALSE	FALSE
Slc1a7	chr4	FALSE	FALSE
Slc20a2	chr8	FALSE	FALSE
Slc22a1	chr17	FALSE	FALSE
Slc22a14	chr9	FALSE	FALSE
Slc22a16	chr10	FALSE	FALSE
Slc22a19	chr19	FALSE	FALSE
Slc22a22	chr15	FALSE	FALSE
Slc22a23	chr13	FALSE	TRUE
Slc22a26	chr19	FALSE	FALSE
Slc23a2	chr2	FALSE	TRUE
Slc24a2	chr4	FALSE	TRUE
Slc24a3	chr2	TRUE	TRUE
Slc24a4	chr12	FALSE	FALSE
Slc25a10	chr11	FALSE	FALSE
Slc25a12	chr2	FALSE	TRUE
Slc25a15	chr8	FALSE	FALSE
Slc25a17	chr15	FALSE	FALSE
Slc25a18	chr6	FALSE	FALSE
Slc25a20	chr9	FALSE	FALSE
Slc25a21	chr12	FALSE	FALSE
Slc25a23	chr17	FALSE	FALSE
Slc25a24	chr3	FALSE	FALSE
Slc25a26	chr6	FALSE	FALSE
Slc25a34	chr4	FALSE	FALSE
Slc25a36	chr9	FALSE	FALSE
Slc25a40	chr5	FALSE	FALSE
Slc25a46	chr18	FALSE	FALSE
Slc26a3	chr12	FALSE	FALSE
Slc26a4	chr12	FALSE	FALSE
Slc26a7	chr4	FALSE	FALSE
Slc26a8	chr17	FALSE	FALSE
Slc26a9	chr1	FALSE	FALSE
Slc28a1	chr7	FALSE	FALSE
Slc28a3	chr13	FALSE	FALSE
Slc29a3	chr10	FALSE	FALSE
Slc2a13	chr15	FALSE	FALSE
Slc2a5	chr4	FALSE	FALSE
Slc2a9	chr5	FALSE	FALSE
Slc30a3	chr5	FALSE	FALSE
Slc30a5	chr13	FALSE	FALSE
Slc30a7	chr3	FALSE	FALSE
Slc30a9	chr5	FALSE	FALSE
Slc31a1	chr4	FALSE	FALSE
Slc35a1	chr4	FALSE	FALSE
Slc35a3	chr3	FALSE	FALSE
Slc35f1	chr10	TRUE	FALSE
Slc35f3	chr8	FALSE	TRUE
Slc35f4	chr14	TRUE	FALSE
Slc35g2	chr9	TRUE	FALSE
Slc36a2	chr11	FALSE	FALSE
Slc36a4	chr9	FALSE	TRUE
Slc37a2	chr9	FALSE	FALSE
Slc37a3	chr6	FALSE	FALSE
Slc38a1	chr15	FALSE	TRUE
Slc38a6	chr12	FALSE	FALSE
Slc39a10	chr1	FALSE	FALSE
Slc39a11	chr11	FALSE	FALSE
Slc39a14	chr14	FALSE	FALSE
Slc39a9	chr12	FALSE	FALSE
Slc3a1	chr17	FALSE	FALSE
Slc41a2	chr10	FALSE	FALSE
Slc41a3	chr6	FALSE	FALSE
Slc43a2	chr11	FALSE	FALSE
Slc44a1	chr4	FALSE	TRUE
Slc44a3	chr3	FALSE	FALSE
Slc44a5	chr3	FALSE	TRUE
Slc45a3	chr1	FALSE	FALSE
Slc45a4	chr15	FALSE	FALSE
Slc47a1	chr11	FALSE	FALSE
Slc49a4	chr16	FALSE	FALSE
Slc4a10	chr2	FALSE	FALSE
Slc4a2	chr5	FALSE	FALSE
Slc4a4	chr5	FALSE	TRUE
Slc4a5	chr6	FALSE	FALSE
Slc4a7	chr14	FALSE	FALSE
Slc4a8	chr15	FALSE	FALSE
Slc51b	chr9	FALSE	FALSE
Slc5a10	chr11	FALSE	FALSE
Slc5a11	chr7	FALSE	FALSE
Slc5a12	chr2	FALSE	FALSE
Slc66a2	chr18	FALSE	TRUE
Slc6a12	chr6	FALSE	FALSE
Slc6a13	chr6	FALSE	FALSE
Slc6a17	chr3	TRUE	FALSE
Slc6a20a	chr9	FALSE	FALSE
Slc6a20b	chr9	FALSE	FALSE
Slc6a6	chr6	FALSE	TRUE
Slc6a9	chr4	FALSE	TRUE
Slc7a1	chr5	FALSE	FALSE
Slc7a14	chr3	FALSE	TRUE
Slc7a7	chr14	FALSE	FALSE
Slc8a1	chr17	FALSE	TRUE
Slc8a3	chr12	FALSE	TRUE
Slc9a2	chr1	FALSE	FALSE
Slc9a7	chrX	FALSE	FALSE
Slc9a9	chr9	FALSE	FALSE
Slco1a1	chr6	FALSE	FALSE
Slco1b2	chr6	FALSE	FALSE
Slco1c1	chr6	FALSE	FALSE
Slco2a1	chr9	FALSE	FALSE
Slco2b1	chr7	FALSE	FALSE
Slco4a1	chr2	FALSE	TRUE
Slco4c1	chr1	FALSE	TRUE
Slco6c1	chr1	FALSE	FALSE
Slfn9	chr11	FALSE	FALSE
Slit2	chr5	FALSE	FALSE
Slit3	chr11	FALSE	FALSE
Slitrk2	chrX	TRUE	FALSE
Slmap	chr14	FALSE	TRUE
Smad1	chr8	FALSE	TRUE
Smad3	chr9	FALSE	TRUE
Smad6	chr9	FALSE	FALSE
Smagp	chr15	FALSE	FALSE
Smap2	chr4	FALSE	FALSE
Smarca1	chrX	FALSE	FALSE
Smarca2	chr19	FALSE	TRUE
Smarca4	chr9	FALSE	TRUE
Smarca5	chr8	FALSE	FALSE
Smarcad1	chr6	FALSE	FALSE
Smarcal1	chr1	FALSE	FALSE
Smarcc2	chr10	FALSE	TRUE
Smarcd3	chr5	FALSE	TRUE
Smc1b	chr15	FALSE	FALSE
Smc5	chr19	FALSE	FALSE
Smchd1	chr17	FALSE	FALSE
Smg1	chr7	FALSE	TRUE
Smg6	chr11	FALSE	FALSE
Smim14	chr5	FALSE	FALSE
Smim15	chr13	TRUE	FALSE
Smim5	chr11	FALSE	FALSE
Smpd3	chr8	FALSE	FALSE
Smpdl3a	chr10	FALSE	FALSE
Sms	chrX	TRUE	FALSE
Smtnl1	chr2	FALSE	FALSE
Smurf1	chr5	FALSE	TRUE
Smurf2	chr11	FALSE	TRUE
Smyd5	chr6	FALSE	FALSE
Snap91	chr9	FALSE	TRUE
Snca	chr6	TRUE	FALSE
Sncaip	chr18	TRUE	TRUE
Snd1	chr6	TRUE	FALSE
Snph	chr2	FALSE	FALSE
Sntb2	chr8	FALSE	TRUE
Sntg1	chr1	FALSE	TRUE
Sntg2	chr12	FALSE	FALSE
Snupn	chr9	FALSE	FALSE
Snx12	chrX	FALSE	FALSE
Snx13	chr12	TRUE	FALSE
Snx18	chr13	TRUE	FALSE
Snx2	chr18	FALSE	FALSE
Snx24	chr18	FALSE	FALSE
Snx25	chr8	FALSE	TRUE
Snx27	chr3	FALSE	FALSE
Snx29	chr16	FALSE	FALSE
Snx3	chr10	FALSE	FALSE
Snx6	chr12	FALSE	FALSE
Snx8	chr5	FALSE	FALSE
Snx9	chr17	FALSE	FALSE
Soat1	chr1	FALSE	FALSE
Sobp	chr10	FALSE	TRUE
Socs2	chr10	FALSE	FALSE
Socs6	chr18	FALSE	FALSE
Soga1	chr2	FALSE	TRUE
Sohlh2	chr3	FALSE	FALSE
Son	chr16	FALSE	FALSE
Sorbs1	chr19	FALSE	FALSE
Sorbs2	chr8	FALSE	TRUE
Sorbs3	chr14	FALSE	FALSE
Sorcs2	chr5	FALSE	FALSE
Sorcs3	chr19	TRUE	FALSE
Sorl1	chr9	FALSE	TRUE
Sort1	chr3	TRUE	FALSE
Sos2	chr12	FALSE	FALSE
Sostdc1	chr12	FALSE	FALSE
Sowahc	chr10	TRUE	FALSE
Sox13	chr1	FALSE	FALSE
Sox5	chr6	TRUE	FALSE
Sox6	chr7	TRUE	FALSE
Sox8	chr17	FALSE	FALSE
Sp4	chr12	FALSE	FALSE
Spaar	chr4	FALSE	FALSE
Spaca3	chr11	FALSE	FALSE
Spag17	chr3	TRUE	FALSE
Spag6	chr2	FALSE	FALSE
Spag6l	chr16	FALSE	FALSE
Spag9	chr11	FALSE	TRUE
Spam1	chr6	TRUE	FALSE
Sparc	chr11	FALSE	FALSE
Spata1	chr3	FALSE	FALSE
Spata13	chr14	TRUE	FALSE
Spata18	chr5	FALSE	FALSE
Spata31d1a	chr13	FALSE	FALSE
Spata45	chr1	FALSE	FALSE
Spata5	chr3	FALSE	FALSE
Spata7	chr12	FALSE	FALSE
Spats2	chr15	FALSE	FALSE
Spc24	chr9	TRUE	FALSE
Specc1	chr11	FALSE	TRUE
Specc1l	chr10	FALSE	FALSE
Speer1	chr5	FALSE	FALSE
Speer4b	chr5	FALSE	TRUE
Spen	chr4	FALSE	TRUE
Spg11	chr2	FALSE	FALSE
Sphkap	chr1	FALSE	TRUE
Spi1	chr2	FALSE	FALSE
Spin1	chr13	FALSE	TRUE
Spindoc	chr19	FALSE	FALSE
Spink10	chr18	FALSE	FALSE
Spink13	chr18	FALSE	FALSE
Spint3	chr2	FALSE	FALSE
Spire1	chr18	FALSE	TRUE
Spns3	chr11	FALSE	FALSE
Spocd1	chr4	FALSE	FALSE
Spock1	chr13	FALSE	FALSE
Spon2	chr5	FALSE	FALSE
Spop	chr11	FALSE	FALSE
Spopl	chr2	FALSE	FALSE
Sppl3	chr5	FALSE	TRUE
Spred2	chr11	FALSE	TRUE
Spry2	chr14	TRUE	FALSE
Spsb1	chr4	FALSE	FALSE
Spsb3	chr17	FALSE	FALSE
Spsb4	chr9	FALSE	FALSE
Sptan1	chr2	FALSE	FALSE
Sptb	chr12	FALSE	TRUE
Sptbn1	chr11	FALSE	TRUE
Sptbn4	chr7	FALSE	TRUE
Sptbn5	chr2	FALSE	FALSE
Sptlc1	chr13	FALSE	FALSE
Sptlc2	chr12	FALSE	FALSE
Sptlc3	chr2	FALSE	FALSE
Sptssb	chr3	TRUE	FALSE
Srarp	chr4	FALSE	FALSE
Srbd1	chr17	FALSE	FALSE
Src	chr2	FALSE	TRUE
Srcin1	chr11	FALSE	TRUE
Srebf1	chr11	FALSE	FALSE
Srek1ip1	chr13	FALSE	FALSE
Srfbp1	chr18	FALSE	FALSE
Srgap1	chr10	TRUE	FALSE
Srgap2	chr1	FALSE	TRUE
Srgap3	chr6	FALSE	TRUE
Srgn	chr10	FALSE	FALSE
Srpk2	chr5	FALSE	TRUE
Srpx	chrX	TRUE	FALSE
Srr	chr11	FALSE	FALSE
Srrm1	chr4	FALSE	FALSE
Srrm3	chr5	FALSE	TRUE
Srrm4	chr5	FALSE	TRUE
Srsf4	chr4	FALSE	TRUE
Srsf9	chr5	FALSE	FALSE
Ss18	chr18	FALSE	FALSE
Ssbp2	chr13	FALSE	FALSE
Ssh1	chr5	FALSE	TRUE
Ssh2	chr11	FALSE	TRUE
Sspo	chr6	FALSE	FALSE
Ssr2	chr3	FALSE	FALSE
St18	chr1	TRUE	FALSE
St3gal1	chr15	FALSE	FALSE
St3gal3	chr4	FALSE	FALSE
St3gal4	chr9	FALSE	FALSE
St6gal1	chr16	FALSE	FALSE
St6galnac2	chr11	FALSE	FALSE
St7	chr6	FALSE	TRUE
St8sia1	chr6	FALSE	FALSE
St8sia4	chr1	FALSE	FALSE
St8sia5	chr18	FALSE	TRUE
St8sia6	chr2	FALSE	FALSE
Stab1	chr14	FALSE	FALSE
Stab2	chr10	FALSE	FALSE
Stag1	chr9	FALSE	FALSE
Stag2	chrX	FALSE	FALSE
Stam	chr2	FALSE	FALSE
Stam2	chr2	FALSE	FALSE
Stard3	chr11	FALSE	FALSE
Stard9	chr2	FALSE	TRUE
Stat3	chr11	FALSE	FALSE
Stat4	chr1	FALSE	FALSE
Stat5a	chr11	FALSE	FALSE
Stat5b	chr11	FALSE	FALSE
Stat6	chr10	FALSE	FALSE
Stau2	chr1	FALSE	TRUE
Steap3	chr1	FALSE	FALSE
Stim1	chr7	FALSE	FALSE
Stim2	chr5	FALSE	TRUE
Stimate	chr14	FALSE	TRUE
Stk10	chr11	FALSE	FALSE
Stk11ip	chr1	FALSE	FALSE
Stk24	chr14	FALSE	FALSE
Stk31	chr6	FALSE	FALSE
Stk32b	chr5	FALSE	FALSE
Stk32c	chr7	FALSE	FALSE
Stk38	chr17	FALSE	FALSE
Stk38l	chr6	FALSE	FALSE
Stk39	chr2	FALSE	FALSE
Stk4	chr2	FALSE	FALSE
Stom	chr2	TRUE	FALSE
Stoml3	chr3	FALSE	FALSE
Ston2	chr12	FALSE	FALSE
Stox1	chr10	FALSE	FALSE
Stox2	chr8	FALSE	TRUE
Stpg2	chr3	TRUE	TRUE
Stpg4	chr17	FALSE	FALSE
Stra6	chr9	FALSE	FALSE
Strbp	chr2	FALSE	TRUE
Strc	chr2	FALSE	TRUE
Strn	chr17	FALSE	FALSE
Strn3	chr12	FALSE	FALSE
Stt3b	chr9	FALSE	FALSE
Stum	chr1	FALSE	FALSE
Stx11	chr10	FALSE	FALSE
Stx18	chr5	FALSE	FALSE
Stx1a	chr5	FALSE	FALSE
Stx2	chr5	FALSE	FALSE
Stx7	chr10	FALSE	FALSE
Stx8	chr11	FALSE	FALSE
Stxbp1	chr2	FALSE	TRUE
Stxbp3	chr3	FALSE	FALSE
Stxbp4	chr11	FALSE	FALSE
Stxbp5	chr10	FALSE	TRUE
Stxbp5l	chr16	FALSE	TRUE
Sucla2	chr14	FALSE	FALSE
Suclg2	chr6	FALSE	FALSE
Sugct	chr13	TRUE	FALSE
Sugp1	chr8	FALSE	FALSE
Sugp2	chr8	FALSE	FALSE
Sult2a1	chr7	FALSE	FALSE
Sult2b1	chr7	FALSE	FALSE
Sult4a1	chr15	FALSE	TRUE
Sumf1	chr6	FALSE	FALSE
Sumo1	chr1	TRUE	FALSE
Sun1	chr5	FALSE	FALSE
Sun2	chr15	FALSE	FALSE
Supt16	chr14	FALSE	FALSE
Supt20	chr3	FALSE	FALSE
Supt3	chr17	FALSE	FALSE
Supt7l	chr5	FALSE	TRUE
Supv3l1	chr10	FALSE	FALSE
Susd3	chr13	FALSE	FALSE
Susd4	chr1	FALSE	TRUE
Susd6	chr12	FALSE	TRUE
Sv2b	chr7	FALSE	FALSE
Sv2c	chr13	FALSE	FALSE
Svep1	chr4	TRUE	FALSE
Svop	chr5	FALSE	FALSE
Svopl	chr6	FALSE	FALSE
Swap70	chr7	FALSE	FALSE
Sybu	chr15	TRUE	FALSE
Syce1l	chr8	FALSE	FALSE
Sycp1	chr3	FALSE	FALSE
Syk	chr13	FALSE	FALSE
Sympk	chr7	FALSE	FALSE
Syn2	chr6	TRUE	FALSE
Syn3	chr10	FALSE	FALSE
Syne2	chr12	FALSE	FALSE
Syne3	chr12	FALSE	TRUE
Synj1	chr16	FALSE	FALSE
Synpo2	chr3	FALSE	FALSE
Synrg	chr11	FALSE	FALSE
Sypl	chr12	TRUE	FALSE
Sypl2	chr3	FALSE	FALSE
Sys1	chr2	FALSE	FALSE
Syt1	chr10	TRUE	FALSE
Syt11	chr3	FALSE	FALSE
Syt12	chr19	FALSE	TRUE
Syt14	chr1	FALSE	FALSE
Syt15	chr14	FALSE	FALSE
Syt16	chr12	FALSE	FALSE
Syt2	chr1	FALSE	TRUE
Syt6	chr3	FALSE	FALSE
Syt7	chr19	FALSE	TRUE
Syt9	chr7	TRUE	FALSE
Szt2	chr4	FALSE	FALSE
Tab2	chr10	FALSE	TRUE
Tab3	chrX	FALSE	FALSE
Tacc1	chr8	FALSE	FALSE
Tacc2	chr7	FALSE	TRUE
Tacr3	chr3	FALSE	FALSE
Tada2a	chr11	FALSE	FALSE
Taf1	chrX	FALSE	FALSE
Taf1b	chr12	FALSE	FALSE
Taf1c	chr8	FALSE	FALSE
Taf2	chr15	FALSE	FALSE
Taf3	chr2	FALSE	FALSE
Taf4	chr2	FALSE	TRUE
Taf4b	chr18	FALSE	FALSE
Tafa5	chr15	FALSE	TRUE
Tagln3	chr16	FALSE	FALSE
Tanc1	chr2	FALSE	TRUE
Tango2	chr16	FALSE	FALSE
Tango6	chr8	FALSE	TRUE
Tarbp1	chr8	FALSE	FALSE
Tasor2	chr13	FALSE	FALSE
Tasp1	chr2	FALSE	FALSE
Tax1bp1	chr6	FALSE	FALSE
Taz	chrX	FALSE	FALSE
Tbc1d1	chr5	FALSE	TRUE
Tbc1d10a	chr11	FALSE	FALSE
Tbc1d12	chr19	FALSE	FALSE
Tbc1d14	chr5	FALSE	FALSE
Tbc1d15	chr10	FALSE	FALSE
Tbc1d19	chr5	FALSE	FALSE
Tbc1d2	chr4	FALSE	FALSE
Tbc1d22b	chr17	FALSE	FALSE
Tbc1d2b	chr9	FALSE	FALSE
Tbc1d30	chr10	FALSE	TRUE
Tbc1d31	chr15	TRUE	FALSE
Tbc1d32	chr10	FALSE	FALSE
Tbc1d5	chr17	FALSE	FALSE
Tbc1d9b	chr11	FALSE	TRUE
Tbca	chr13	FALSE	FALSE
Tbcd	chr11	FALSE	FALSE
Tbce	chr13	FALSE	FALSE
Tbcel	chr9	FALSE	FALSE
Tbck	chr3	FALSE	TRUE
Tbkbp1	chr11	FALSE	TRUE
Tbl1x	chrX	FALSE	FALSE
Tbl1xr1	chr3	FALSE	FALSE
Tbpl1	chr10	FALSE	FALSE
Tbr1	chr2	FALSE	FALSE
Tbx21	chr11	FALSE	FALSE
Tbx22	chrX	FALSE	FALSE
Tbxas1	chr6	FALSE	TRUE
Tcaf1	chr6	FALSE	FALSE
Tcam1	chr11	TRUE	FALSE
Tceanc	chrX	TRUE	FALSE
Tceanc2	chr4	FALSE	FALSE
Tcerg1	chr18	FALSE	FALSE
Tcerg1l	chr7	FALSE	FALSE
Tcf12	chr9	FALSE	FALSE
Tcf20	chr15	FALSE	TRUE
Tcf7l1	chr6	FALSE	FALSE
Tcf7l2	chr19	FALSE	FALSE
Tchp	chr5	FALSE	FALSE
Tcp10a	chr17	FALSE	FALSE
Tcp10c	chr17	FALSE	FALSE
Tcp11l1	chr2	FALSE	FALSE
Tctex1d1	chr4	FALSE	FALSE
Tdh	chr14	FALSE	FALSE
Tdo2	chr3	TRUE	FALSE
Tdp1	chr12	FALSE	FALSE
Tdpoz6	chr3	FALSE	FALSE
Tdrd12	chr7	FALSE	FALSE
Tdrd5	chr1	FALSE	FALSE
Tead1	chr7	FALSE	FALSE
Tec	chr5	FALSE	FALSE
Tecpr1	chr5	FALSE	TRUE
Tecrl	chr5	FALSE	FALSE
Tectb	chr19	FALSE	FALSE
Teddm2	chr1	FALSE	TRUE
Tekt1	chr11	FALSE	FALSE
Tekt5	chr16	FALSE	FALSE
Tenm1	chrX	FALSE	TRUE
Tenm2	chr11	FALSE	TRUE
Tenm3	chr8	FALSE	FALSE
Tenm4	chr7	TRUE	TRUE
Tent2	chr13	FALSE	FALSE
Tent4a	chr13	FALSE	FALSE
Tent4b	chr8	FALSE	FALSE
Tent5d	chrX	FALSE	FALSE
Tep1	chr14	FALSE	FALSE
Terb2	chr2	FALSE	FALSE
Terf2	chr8	FALSE	FALSE
Tesk2	chr4	FALSE	FALSE
