gene_name	chr	body_state_Active	mch_hyper
Ap3s1	chr18	TRUE	FALSE
Zfp386	chr12	TRUE	FALSE
Casc3	chr11	FALSE	FALSE
Dync1li1	chr9	TRUE	FALSE
Grem2	chr1	FALSE	FALSE
Ipo4	chr14	FALSE	FALSE
Srpx	chrX	FALSE	TRUE
Khsrp	chr17	FALSE	FALSE
Trib3	chr2	FALSE	FALSE
Tmem255b	chr8	FALSE	FALSE
Cad	chr5	FALSE	FALSE
AW554918	chr18	TRUE	FALSE
Gm17093	chr14	FALSE	FALSE
Lhfp	chr3	TRUE	FALSE
Retn	chr8	FALSE	FALSE
Olfr690	chr7	FALSE	FALSE
Phtf2	chr5	TRUE	FALSE
Gm28557	chr13	TRUE	FALSE
Tmem207	chr16	FALSE	FALSE
Polr2h	chr16	TRUE	FALSE
Dnajc3	chr14	TRUE	FALSE
Tars	chr15	TRUE	FALSE
A230072I06Rik	chr8	FALSE	FALSE
Cfhr2	chr1	FALSE	FALSE
Csf1	chr3	TRUE	FALSE
C2cd4c	chr10	FALSE	FALSE
Dynap	chr18	FALSE	FALSE
Tex45	chr8	FALSE	FALSE
Srp19	chr18	FALSE	FALSE
Chodl	chr16	FALSE	FALSE
Saxo1	chr4	FALSE	FALSE
Mok	chr12	FALSE	FALSE
Cdkn2aipnl	chr11	FALSE	FALSE
Kif14	chr1	FALSE	FALSE
Vmn2r100	chr17	FALSE	FALSE
Clu	chr14	TRUE	FALSE
Dolpp1	chr2	TRUE	FALSE
Tbata	chr10	TRUE	FALSE
Lypla2	chr4	FALSE	FALSE
Pkhd1l1	chr15	FALSE	TRUE
Tm6sf1	chr7	FALSE	FALSE
Adam32	chr8	FALSE	TRUE
Fibp	chr19	FALSE	FALSE
Nutf2	chr8	TRUE	FALSE
Gna14	chr19	FALSE	FALSE
Ppp1r3e	chr14	TRUE	FALSE
Col5a2	chr1	FALSE	TRUE
Kcmf1	chr6	FALSE	FALSE
Abcb7	chrX	TRUE	TRUE
Mfsd12	chr10	FALSE	FALSE
Rps25	chr9	FALSE	FALSE
Dnajb2	chr1	TRUE	FALSE
Gdf10	chr14	FALSE	FALSE
Rasgrf1	chr9	FALSE	FALSE
Rgsl1	chr1	FALSE	FALSE
Vmn2r20	chr6	FALSE	FALSE
Slc12a9	chr5	FALSE	FALSE
Stimate	chr14	TRUE	FALSE
Orc2	chr1	TRUE	FALSE
Brd9	chr13	FALSE	FALSE
Lyve1	chr7	FALSE	FALSE
Cyp4f39	chr17	FALSE	FALSE
Fah	chr7	TRUE	FALSE
Olfr355	chr2	FALSE	FALSE
Olfr77	chr9	FALSE	FALSE
Jmjd1c	chr10	TRUE	FALSE
Camsap2	chr1	TRUE	TRUE
Ccdc187	chr2	FALSE	FALSE
Ces2h	chr8	FALSE	FALSE
Bmp3	chr5	FALSE	FALSE
Ostf1	chr19	FALSE	FALSE
6720489N17Rik	chr13	FALSE	FALSE
Zfp715	chr7	FALSE	FALSE
Olfr707	chr7	FALSE	FALSE
Dusp15	chr2	FALSE	FALSE
4930486L24Rik	chr13	FALSE	FALSE
Vmn1r82	chr7	FALSE	FALSE
Gm10251	chr14	FALSE	FALSE
Gpr75	chr11	TRUE	FALSE
Zfp267	chr3	TRUE	FALSE
Kif28	chr1	FALSE	FALSE
Htt	chr5	FALSE	TRUE
Ide	chr19	FALSE	FALSE
Olfr1045	chr2	FALSE	FALSE
Nav1	chr1	FALSE	FALSE
Epm2a	chr10	TRUE	FALSE
Ccdc150	chr1	FALSE	FALSE
Gucy1a1	chr3	FALSE	FALSE
Rtl1	chr12	FALSE	FALSE
Tecrl	chr5	FALSE	FALSE
Cdc42	chr4	FALSE	FALSE
Cdkn2a	chr4	FALSE	FALSE
Atxn7	chr14	TRUE	FALSE
Kcnj14	chr7	FALSE	FALSE
Jade3	chrX	FALSE	TRUE
Myh9	chr15	TRUE	FALSE
Nlrp2	chr7	FALSE	FALSE
Gm3159	chr14	FALSE	FALSE
Lrfn5	chr12	FALSE	TRUE
Cxcr5	chr9	FALSE	FALSE
Sec11c	chr18	FALSE	FALSE
Gjc2	chr11	FALSE	FALSE
Mrc1	chr2	FALSE	FALSE
Begain	chr12	FALSE	FALSE
4921524J17Rik	chr8	FALSE	FALSE
Polr3d	chr14	FALSE	FALSE
Pus7	chr5	FALSE	FALSE
Lgr6	chr1	FALSE	FALSE
Cab39	chr1	TRUE	TRUE
Gm2888	chr14	FALSE	FALSE
Phf2	chr13	TRUE	FALSE
Tmeff2	chr1	TRUE	TRUE
AI597479	chr1	TRUE	FALSE
Pepd	chr7	TRUE	FALSE
Dera	chr6	FALSE	TRUE
Nup205	chr6	TRUE	TRUE
Dhx38	chr8	FALSE	FALSE
Iqgap2	chr13	FALSE	FALSE
Trim13	chr14	FALSE	FALSE
Olfr560	chr7	FALSE	FALSE
Scgb3a1	chr11	FALSE	FALSE
Sem1	chr6	TRUE	FALSE
Olfr1130	chr2	FALSE	FALSE
Lin28b	chr10	FALSE	FALSE
Aup1	chr6	TRUE	FALSE
Med12l	chr3	TRUE	FALSE
Apol6	chr15	FALSE	FALSE
Smim24	chr10	FALSE	FALSE
Zfp663	chr2	FALSE	FALSE
5430402E10Rik	chrX	FALSE	FALSE
Kcnk10	chr12	TRUE	FALSE
Sectm1a	chr11	FALSE	FALSE
Foxi1	chr11	FALSE	FALSE
Chka	chr19	TRUE	FALSE
Ofd1	chrX	TRUE	FALSE
Vmn1r204	chr13	FALSE	FALSE
Ube4b	chr4	TRUE	FALSE
Ncbp1	chr4	TRUE	FALSE
Clcn2	chr16	TRUE	FALSE
Nup160	chr2	FALSE	FALSE
Serpina3n	chr12	FALSE	FALSE
Olfr1185-ps1	chr2	FALSE	FALSE
Pik3r5	chr11	FALSE	FALSE
Cyp3a41b	chr5	FALSE	FALSE
Psmg2	chr18	TRUE	FALSE
Fnip2	chr3	TRUE	FALSE
Mcm6	chr1	FALSE	FALSE
Krtap3-1	chr11	FALSE	FALSE
Olfr341	chr2	FALSE	FALSE
Fkbp7	chr2	TRUE	FALSE
Parg	chr14	FALSE	TRUE
Fam167a	chr14	FALSE	FALSE
Rpl34	chr3	FALSE	FALSE
Slc37a2	chr9	FALSE	FALSE
Klf9	chr19	TRUE	FALSE
Hmga2	chr10	FALSE	FALSE
C1d	chr11	FALSE	FALSE
Fam186a	chr15	FALSE	FALSE
Miga2	chr2	FALSE	FALSE
Fbxw25	chr9	FALSE	FALSE
Lsm14b	chr2	TRUE	FALSE
Ap3b1	chr13	TRUE	FALSE
Creb3l3	chr10	FALSE	FALSE
Rab11fip5	chr6	TRUE	FALSE
Rbl2	chr8	FALSE	FALSE
Hk2	chr6	FALSE	TRUE
Gm21970	chr16	FALSE	FALSE
Xpr1	chr1	FALSE	FALSE
Ecpas	chr4	TRUE	TRUE
Etnk1	chr6	TRUE	FALSE
Zfp319	chr8	TRUE	FALSE
Elp3	chr14	FALSE	FALSE
Rnf31	chr14	TRUE	FALSE
Spsb4	chr9	FALSE	FALSE
Slc44a3	chr3	FALSE	FALSE
Tlx2	chr6	FALSE	FALSE
Ccdc189	chr7	FALSE	FALSE
Ring1	chr17	FALSE	FALSE
Mtdh	chr15	TRUE	FALSE
Foxk1	chr5	TRUE	FALSE
Gm20517	chr17	TRUE	FALSE
Lilr4b	chr10	FALSE	FALSE
Klri1	chr6	FALSE	FALSE
Ints14	chr9	FALSE	FALSE
Sorbs1	chr19	TRUE	FALSE
Sprr2f	chr3	FALSE	FALSE
Trp63	chr16	FALSE	TRUE
Jchain	chr5	FALSE	FALSE
Odam	chr5	FALSE	FALSE
Lrch1	chr14	TRUE	FALSE
Inca1	chr11	TRUE	FALSE
Tmed11	chr5	FALSE	FALSE
Wdr33	chr18	FALSE	TRUE
Ptpmt1	chr2	TRUE	FALSE
Abcc4	chr14	FALSE	FALSE
Insl6	chr19	FALSE	FALSE
4930556J24Rik	chr11	FALSE	FALSE
Prps2	chrX	FALSE	FALSE
Cntnap4	chr8	TRUE	FALSE
Pfdn4	chr2	FALSE	FALSE
Mplkip	chr13	TRUE	FALSE
Polk	chr13	TRUE	TRUE
Cfdp1	chr8	FALSE	FALSE
Itgad	chr7	FALSE	FALSE
Cuta	chr17	TRUE	FALSE
Slc24a3	chr2	FALSE	TRUE
Rag2	chr2	TRUE	FALSE
Herc4	chr10	TRUE	TRUE
Olfr1272	chr2	FALSE	FALSE
Slx	chrX	FALSE	FALSE
Zfp11	chr5	FALSE	FALSE
Abhd17b	chr19	TRUE	FALSE
Atp23	chr10	FALSE	FALSE
Fam189b	chr3	TRUE	FALSE
Abcg2	chr6	FALSE	FALSE
Armcx1	chrX	TRUE	FALSE
Skint9	chr4	FALSE	FALSE
Gm6619	chr6	FALSE	FALSE
Prkcd	chr14	FALSE	FALSE
Adam34l	chr8	FALSE	FALSE
Fam3b	chr16	FALSE	FALSE
Apobec2	chr17	FALSE	FALSE
Il31	chr5	FALSE	FALSE
Gm7073	chrX	FALSE	FALSE
Capn5	chr7	TRUE	FALSE
Odc1	chr12	TRUE	FALSE
Cd2ap	chr17	TRUE	TRUE
BC049715	chr6	TRUE	FALSE
Scn2a	chr2	TRUE	TRUE
Arf4	chr14	TRUE	FALSE
A630023A22Rik	chr14	FALSE	FALSE
Cttnbp2nl	chr3	TRUE	FALSE
Atg4a	chrX	FALSE	FALSE
Ccnd2	chr6	FALSE	FALSE
Olfr1370	chr13	FALSE	FALSE
Uqcc1	chr2	FALSE	FALSE
Ift140	chr17	TRUE	FALSE
Krtap26-1	chr16	FALSE	FALSE
Gal3st3	chr19	TRUE	FALSE
Rab11b	chr17	FALSE	FALSE
Man2a2	chr7	TRUE	FALSE
Ptk2b	chr14	FALSE	FALSE
Cps1	chr1	FALSE	TRUE
Rassf4	chr6	FALSE	FALSE
Pdk3	chrX	TRUE	TRUE
Sorl1	chr9	TRUE	FALSE
Arhgap10	chr8	TRUE	FALSE
Col4a1	chr8	FALSE	FALSE
B3galt2	chr1	TRUE	FALSE
Ank	chr15	TRUE	FALSE
Slain2	chr5	TRUE	FALSE
Chordc1	chr9	TRUE	FALSE
Ccdc7a	chr8	FALSE	TRUE
Fkbp9	chr6	FALSE	TRUE
Arpc2	chr1	FALSE	FALSE
Hsd3b7	chr7	TRUE	FALSE
1810037I17Rik	chr3	FALSE	FALSE
Clcn6	chr4	TRUE	FALSE
Rnf125	chr18	FALSE	FALSE
Crim1	chr17	FALSE	FALSE
Donson	chr16	FALSE	FALSE
Ppm1g	chr5	TRUE	FALSE
Tph1	chr7	FALSE	TRUE
Zfp760	chr17	TRUE	FALSE
Cyp2d10	chr15	FALSE	FALSE
Tha1	chr11	TRUE	FALSE
Cdc42se1	chr3	TRUE	FALSE
Acer2	chr4	FALSE	FALSE
Gm8773	chr5	FALSE	FALSE
Plekhg3	chr12	FALSE	FALSE
Gm14496	chr2	FALSE	FALSE
Qtrt2	chr16	TRUE	FALSE
Gm28044	chr13	FALSE	FALSE
Ass1	chr2	FALSE	FALSE
Cenpp	chr13	TRUE	FALSE
Msantd2	chr9	TRUE	FALSE
Tctex1d2	chr16	FALSE	FALSE
Bmpr1a	chr14	TRUE	FALSE
Gm20449	chr7	TRUE	TRUE
Tomm70a	chr16	TRUE	FALSE
Wnt7b	chr15	FALSE	FALSE
Tarsl2	chr7	FALSE	FALSE
Mfsd2a	chr4	FALSE	FALSE
Ak6	chr13	TRUE	FALSE
Cebpd	chr16	FALSE	FALSE
Vps13c	chr9	TRUE	TRUE
Gm7233	chr14	FALSE	FALSE
Cd209d	chr8	FALSE	FALSE
Hoga1	chr19	FALSE	FALSE
Plpp6	chr19	TRUE	FALSE
Htra2	chr6	TRUE	FALSE
Ercc6l2	chr13	TRUE	TRUE
Dennd2d	chr3	FALSE	FALSE
P2ry13	chr3	TRUE	FALSE
Tcaf2	chr6	FALSE	FALSE
Npy1r	chr8	FALSE	FALSE
Banp	chr8	TRUE	FALSE
Spink13	chr18	FALSE	FALSE
Sult2a5	chr7	FALSE	FALSE
Vwa5b1	chr4	FALSE	FALSE
Cdipt	chr7	TRUE	FALSE
Usp2	chr9	TRUE	FALSE
Hspa4	chr11	TRUE	FALSE
Cylc1	chrX	FALSE	FALSE
Olfr218	chr1	FALSE	FALSE
Cobl	chr11	FALSE	TRUE
Fan1	chr7	TRUE	FALSE
Ubr5	chr15	FALSE	TRUE
Cyp2d34	chr15	FALSE	FALSE
Antxrl	chr14	FALSE	FALSE
Slc25a26	chr6	FALSE	FALSE
Soga1	chr2	TRUE	FALSE
Sp9	chr2	FALSE	FALSE
Vmn2r33	chr7	FALSE	FALSE
Prkaa1	chr15	TRUE	FALSE
Sfr1	chr19	FALSE	FALSE
Trpm2	chr10	FALSE	FALSE
Fuca2	chr10	FALSE	FALSE
Rela	chr19	TRUE	FALSE
Krt34	chr11	FALSE	FALSE
Rap1gap	chr4	TRUE	FALSE
Gm10767	chr13	TRUE	FALSE
Gpat3	chr5	TRUE	FALSE
Vmn1r180	chr7	FALSE	FALSE
Zfp622	chr15	TRUE	FALSE
Rab44	chr17	FALSE	FALSE
Prpf6	chr2	TRUE	TRUE
Ednra	chr8	FALSE	TRUE
Impa2	chr18	TRUE	FALSE
Gm20521	chr14	TRUE	FALSE
Gm3776	chr9	FALSE	FALSE
Socs1	chr16	TRUE	FALSE
Ecel1	chr1	FALSE	FALSE
Cyp2c55	chr19	FALSE	FALSE
Arsj	chr3	FALSE	TRUE
Nlrp1a	chr11	FALSE	FALSE
Sult2a3	chr7	FALSE	FALSE
Nop9	chr14	FALSE	FALSE
Psmg1	chr16	FALSE	FALSE
Slc35c1	chr2	TRUE	FALSE
Olfr1396	chr11	FALSE	FALSE
Tedc2	chr17	FALSE	FALSE
Slc41a3	chr6	FALSE	FALSE
Adipoq	chr16	FALSE	FALSE
1700022I11Rik	chr4	FALSE	FALSE
D3Ertd751e	chr3	TRUE	FALSE
Wnt7a	chr6	TRUE	FALSE
Gprasp2	chrX	TRUE	FALSE
Zfp105	chr9	FALSE	FALSE
Tarbp1	chr8	TRUE	TRUE
Vmn1r88	chr7	FALSE	FALSE
Wscd2	chr5	TRUE	FALSE
Iffo1	chr6	TRUE	FALSE
Sdhb	chr4	TRUE	FALSE
Arih2	chr9	FALSE	FALSE
Atp13a2	chr4	FALSE	FALSE
Sft2d2	chr1	FALSE	FALSE
Ung	chr5	FALSE	FALSE
Glra1	chr11	FALSE	FALSE
Cox18	chr5	TRUE	FALSE
Rnf227	chr11	FALSE	FALSE
Lrriq3	chr3	TRUE	TRUE
Gnb3	chr6	FALSE	FALSE
Ercc6l	chrX	FALSE	FALSE
Helb	chr10	FALSE	FALSE
Slc22a5	chr11	FALSE	FALSE
Arl14	chr3	FALSE	FALSE
Zfp935	chr13	FALSE	TRUE
Aim2	chr1	TRUE	TRUE
Rergl	chr6	FALSE	FALSE
Dnah6	chr6	FALSE	TRUE
Lipi	chr16	FALSE	FALSE
Rpl31	chr1	TRUE	FALSE
Gm12258	chr11	FALSE	FALSE
Fbxl4	chr4	TRUE	FALSE
Acacb	chr5	FALSE	FALSE
Sdr16c6	chr4	FALSE	FALSE
Nat8f3	chr6	TRUE	FALSE
Mrm3	chr11	FALSE	FALSE
P4ha3	chr7	FALSE	FALSE
Svs5	chr2	FALSE	FALSE
Acsl5	chr19	TRUE	FALSE
Zbtb22	chr17	FALSE	FALSE
Stim2	chr5	TRUE	FALSE
Prr33	chr7	FALSE	FALSE
Cldn34c4	chrX	FALSE	FALSE
Dcaf13	chr15	TRUE	FALSE
Gm43638	chr5	FALSE	FALSE
Kdsr	chr1	TRUE	FALSE
Carf	chr1	TRUE	FALSE
Gm36210	chr7	FALSE	FALSE
App	chr16	TRUE	FALSE
Cd40	chr2	FALSE	TRUE
Cdc42ep3	chr17	TRUE	FALSE
Bckdk	chr7	FALSE	FALSE
Clps	chr17	FALSE	FALSE
Mrpl23	chr7	FALSE	FALSE
Gm45799	chr7	TRUE	FALSE
Asic4	chr1	FALSE	FALSE
Fam234b	chr6	FALSE	TRUE
Lpl	chr8	FALSE	FALSE
2310033P09Rik	chr11	FALSE	FALSE
Prmt8	chr6	TRUE	FALSE
Ccr10	chr11	TRUE	FALSE
Eef1b2	chr1	TRUE	FALSE
Tmem161b	chr13	TRUE	TRUE
Olfr1408	chr1	FALSE	FALSE
Smg6	chr11	TRUE	FALSE
Fam13c	chr10	TRUE	FALSE
Retreg1	chr15	TRUE	FALSE
Galns	chr8	TRUE	FALSE
Slc38a2	chr15	TRUE	FALSE
Cplane1	chr15	TRUE	TRUE
Il31ra	chr13	FALSE	FALSE
B230118H07Rik	chr2	TRUE	TRUE
Krt81	chr15	FALSE	FALSE
Susd4	chr1	FALSE	FALSE
Gm14409	chr2	FALSE	FALSE
Mcm5	chr8	FALSE	FALSE
Ttc24	chr3	FALSE	FALSE
Gm5105	chr3	FALSE	FALSE
Uts2b	chr16	FALSE	FALSE
Rnf8	chr17	FALSE	FALSE
Gm28434	chr5	FALSE	FALSE
Icam1	chr9	FALSE	FALSE
Pik3r2	chr8	TRUE	FALSE
P2rx5	chr11	FALSE	FALSE
Psd4	chr2	FALSE	FALSE
Tagln2	chr1	FALSE	FALSE
Adgrl2	chr3	FALSE	FALSE
Tmem45b	chr9	FALSE	FALSE
Wdr34	chr2	FALSE	FALSE
Hnf1a	chr5	FALSE	FALSE
Cdh2	chr18	TRUE	FALSE
Lfng	chr5	FALSE	FALSE
Col5a3	chr9	FALSE	FALSE
Apol10a	chr15	FALSE	FALSE
Serpinc1	chr1	FALSE	FALSE
Wdfy3	chr5	TRUE	TRUE
Eras	chrX	FALSE	FALSE
Mrgbp	chr2	FALSE	FALSE
Cdr2	chr7	FALSE	FALSE
Lyz1	chr10	FALSE	FALSE
Mfn2	chr4	FALSE	FALSE
Arg1	chr10	FALSE	FALSE
Rp2	chrX	FALSE	FALSE
Vmn1r230	chr17	FALSE	FALSE
Antxr2	chr5	FALSE	TRUE
Zfp750	chr11	FALSE	FALSE
Gm14410	chr2	FALSE	FALSE
Slc9a6	chrX	TRUE	FALSE
Pdyn	chr2	FALSE	FALSE
Wdr59	chr8	FALSE	FALSE
Sinhcaf	chr6	FALSE	FALSE
Gm3029	chr14	FALSE	FALSE
Serpinf1	chr11	FALSE	FALSE
Tnks2	chr19	TRUE	FALSE
Sirpb1a	chr3	FALSE	FALSE
Stpg4	chr17	FALSE	FALSE
Tmem143	chr7	TRUE	FALSE
Nmbr	chr10	FALSE	TRUE
Rock2	chr12	TRUE	TRUE
Dupd1	chr14	FALSE	FALSE
Otud7a	chr7	TRUE	FALSE
Arhgef16	chr4	FALSE	FALSE
Acnat2	chr4	FALSE	FALSE
Ces1h	chr8	FALSE	FALSE
Arl6	chr16	TRUE	FALSE
Nsfl1c	chr2	FALSE	FALSE
Ski	chr4	TRUE	TRUE
3300002I08Rik	chr2	TRUE	FALSE
Wdr77	chr3	TRUE	FALSE
Sun1	chr5	FALSE	FALSE
Pate11	chr9	FALSE	FALSE
Map3k3	chr11	TRUE	TRUE
Csad	chr15	TRUE	FALSE
Olfr1384	chr11	FALSE	FALSE
Crip2	chr12	FALSE	FALSE
Rabgap1	chr2	TRUE	FALSE
Zfp949	chr9	TRUE	FALSE
Ywhag	chr5	TRUE	FALSE
Il12rb2	chr6	FALSE	FALSE
Igsf3	chr3	FALSE	FALSE
N4bp2	chr5	TRUE	FALSE
Ccdc159	chr9	FALSE	FALSE
Pcx	chr19	TRUE	FALSE
Irx4	chr13	FALSE	FALSE
Ppp1r36	chr12	FALSE	FALSE
Cog6	chr3	FALSE	FALSE
Izumo1	chr7	FALSE	FALSE
A26c3	chr2	FALSE	FALSE
Ypel5	chr17	FALSE	FALSE
Vmn1r196	chr13	FALSE	FALSE
Dhx37	chr5	TRUE	FALSE
Vmn2r118	chr17	FALSE	FALSE
Rnf212	chr5	FALSE	FALSE
Tnfaip2	chr12	FALSE	FALSE
Kel	chr6	FALSE	FALSE
Hpf1	chr8	FALSE	FALSE
Sptan1	chr2	FALSE	TRUE
Kcnk13	chr12	FALSE	FALSE
Cers6	chr2	TRUE	FALSE
Lcat	chr8	FALSE	FALSE
Rad51ap1	chr6	FALSE	FALSE
Ankib1	chr5	TRUE	TRUE
Clca3b	chr3	FALSE	FALSE
Itch	chr2	FALSE	TRUE
Btnl9	chr11	FALSE	FALSE
Cdc27	chr11	FALSE	FALSE
Pla2r1	chr2	FALSE	FALSE
Cdhr2	chr13	FALSE	FALSE
Slc38a6	chr12	TRUE	FALSE
Gm3543	chr14	FALSE	FALSE
Plekhb1	chr7	FALSE	FALSE
Lgi4	chr7	FALSE	FALSE
Col4a3	chr1	FALSE	FALSE
Rbm10	chrX	TRUE	FALSE
Ccr9	chr9	FALSE	TRUE
4930407I10Rik	chr15	FALSE	FALSE
Slc4a7	chr14	FALSE	FALSE
Dgke	chr11	FALSE	FALSE
Zfp84	chr7	FALSE	FALSE
Gdnf	chr15	FALSE	TRUE
Olfr1026	chr2	FALSE	FALSE
Tm4sf4	chr3	FALSE	FALSE
Pold3	chr7	FALSE	FALSE
Cyp2j7	chr4	FALSE	FALSE
Mto1	chr9	FALSE	FALSE
Ephx1	chr1	TRUE	FALSE
Vmn2r23	chr6	FALSE	FALSE
C1rl	chr6	FALSE	FALSE
Olfr1105	chr2	FALSE	FALSE
Xrn1	chr9	FALSE	TRUE
Gjb3	chr4	FALSE	FALSE
Ankrd13c	chr3	TRUE	FALSE
Zfp281	chr1	TRUE	FALSE
Scrn2	chr11	FALSE	FALSE
Trim7	chr11	TRUE	FALSE
Akt1	chr12	TRUE	FALSE
Gm20662	chr9	TRUE	FALSE
Plaa	chr4	TRUE	FALSE
Zfp981	chr4	FALSE	TRUE
Coq5	chr5	FALSE	FALSE
Gm11127	chr17	FALSE	FALSE
Trappc4	chr9	FALSE	FALSE
Chn2	chr6	TRUE	FALSE
Map3k7	chr4	TRUE	TRUE
Treml4	chr17	FALSE	FALSE
Pde1a	chr2	FALSE	TRUE
Tlx1	chr19	FALSE	FALSE
Zfp958	chr8	FALSE	FALSE
Olfr1120	chr2	FALSE	FALSE
Snrpg	chr6	FALSE	FALSE
Popdc3	chr10	FALSE	TRUE
Oasl1	chr5	FALSE	FALSE
Gm49361	chr14	TRUE	FALSE
Ubr2	chr17	TRUE	TRUE
Ugt2a2	chr5	FALSE	FALSE
Chrd	chr16	TRUE	FALSE
Tab1	chr15	TRUE	FALSE
Klk14	chr7	FALSE	FALSE
Gcat	chr15	TRUE	FALSE
Nol8	chr13	FALSE	FALSE
Epha4	chr1	FALSE	FALSE
Als2	chr1	TRUE	TRUE
Ube4a	chr9	TRUE	FALSE
Fam102a	chr2	TRUE	FALSE
Osbpl8	chr10	TRUE	FALSE
Smc1a	chrX	FALSE	FALSE
Igsf9b	chr9	TRUE	FALSE
Sirpb1c	chr3	FALSE	FALSE
Jup	chr11	TRUE	FALSE
Tmem25	chr9	TRUE	FALSE
Carmil3	chr14	TRUE	FALSE
Vmn1r6	chr6	FALSE	FALSE
Elp5	chr11	FALSE	FALSE
Phlpp2	chr8	TRUE	FALSE
Cit	chr5	TRUE	FALSE
Nmd3	chr3	TRUE	FALSE
Kifc1	chr17	FALSE	FALSE
Klf17	chr4	FALSE	FALSE
Mybph	chr1	TRUE	FALSE
Timmdc1	chr16	TRUE	FALSE
C530008M17Rik	chr5	FALSE	FALSE
Fam240b	chr13	FALSE	FALSE
Rapgef6	chr11	TRUE	FALSE
Foxd1	chr13	FALSE	FALSE
Prl2c5	chr13	FALSE	FALSE
Clec1a	chr6	FALSE	FALSE
Prx	chr7	FALSE	FALSE
Vgll3	chr16	FALSE	FALSE
Fancm	chr12	FALSE	TRUE
Fyn	chr10	TRUE	FALSE
Perm1	chr4	FALSE	FALSE
Gm5622	chr14	FALSE	TRUE
Heatr9	chr11	FALSE	FALSE
Fermt1	chr2	FALSE	TRUE
Slco4c1	chr1	FALSE	FALSE
Slc28a2	chr2	FALSE	FALSE
Ssc5d	chr7	FALSE	FALSE
Axin1	chr17	FALSE	FALSE
Ano3	chr2	TRUE	TRUE
Zhx2	chr15	TRUE	TRUE
Tmem216	chr19	FALSE	FALSE
Mrps35	chr6	TRUE	FALSE
Hells	chr19	FALSE	FALSE
Fbxo31	chr8	TRUE	FALSE
Rrp12	chr19	FALSE	FALSE
Kprp	chr3	FALSE	FALSE
Fam81a	chr9	FALSE	FALSE
Vinac1	chr2	FALSE	FALSE
Cfap53	chr18	FALSE	TRUE
Hook3	chr8	TRUE	TRUE
Npas1	chr7	FALSE	FALSE
Map3k13	chr16	TRUE	FALSE
Tbcd	chr11	TRUE	FALSE
Tlr6	chr5	FALSE	FALSE
Taf9b	chrX	TRUE	FALSE
Eya3	chr4	FALSE	TRUE
Zcrb1	chr15	FALSE	FALSE
Cntnap2	chr6	TRUE	FALSE
Zfp318	chr17	FALSE	FALSE
Gse1	chr8	FALSE	FALSE
Cecr2	chr6	TRUE	FALSE
Btbd16	chr7	FALSE	FALSE
Gstk1	chr6	FALSE	FALSE
Ube2d3	chr3	TRUE	FALSE
Slc51a	chr16	FALSE	FALSE
Olfr1426	chr19	FALSE	FALSE
Cenpa	chr5	FALSE	FALSE
Pja1	chrX	FALSE	FALSE
Ccdc105	chr10	TRUE	FALSE
Cdc25c	chr18	FALSE	FALSE
Gja10	chr4	FALSE	FALSE
Pcyt1a	chr16	FALSE	FALSE
Ddx47	chr6	FALSE	FALSE
Myof	chr19	FALSE	TRUE
BC005537	chr13	TRUE	FALSE
Cbx6	chr15	TRUE	FALSE
Rbms2	chr10	FALSE	FALSE
Trpc1	chr9	TRUE	FALSE
Txndc5	chr13	TRUE	FALSE
Catsperd	chr17	FALSE	FALSE
Olfr671	chr7	FALSE	FALSE
Slc26a9	chr1	FALSE	FALSE
Gpr84	chr15	FALSE	FALSE
Gm2832	chr14	FALSE	FALSE
Cyp2c39	chr19	FALSE	FALSE
Pagr1b	chr7	TRUE	FALSE
Mrpl18	chr17	TRUE	FALSE
Ascl4	chr10	TRUE	FALSE
Slc29a2	chr19	TRUE	FALSE
Opcml	chr9	FALSE	TRUE
Adh6a	chr3	FALSE	FALSE
Zfp872	chr9	FALSE	FALSE
Avil	chr10	FALSE	FALSE
Acpp	chr9	FALSE	FALSE
Tdpoz4	chr3	FALSE	FALSE
A1bg	chr15	FALSE	FALSE
Pigu	chr2	TRUE	TRUE
Pitpnm3	chr11	TRUE	FALSE
Hace1	chr10	FALSE	TRUE
Pea15a	chr1	TRUE	FALSE
Dda1	chr8	TRUE	FALSE
Ptpn7	chr1	FALSE	FALSE
Slc16a2	chrX	FALSE	FALSE
Evx2	chr2	FALSE	FALSE
1700086D15Rik	chr11	FALSE	FALSE
Olfr983	chr9	FALSE	FALSE
Klhdc4	chr8	FALSE	FALSE
Hmgb1	chr5	TRUE	FALSE
Sebox	chr11	TRUE	FALSE
Mapk8	chr14	TRUE	FALSE
Pou2af1	chr9	FALSE	FALSE
Crabp1	chr9	FALSE	FALSE
Pcdh10	chr3	FALSE	FALSE
Gm10130	chr2	TRUE	FALSE
Asxl2	chr12	TRUE	TRUE
S100a4	chr3	FALSE	FALSE
Syne4	chr7	FALSE	FALSE
Gm3409	chr5	FALSE	FALSE
Srrm4	chr5	TRUE	FALSE
Slc28a3	chr13	FALSE	FALSE
Clca3a1	chr3	FALSE	FALSE
Atp5b	chr10	TRUE	FALSE
Ddx27	chr2	FALSE	FALSE
Gm32742	chr9	FALSE	FALSE
Sh3glb2	chr2	TRUE	FALSE
Clec4a3	chr6	FALSE	FALSE
Ndufa13	chr8	FALSE	FALSE
Sall3	chr18	FALSE	FALSE
Lrrc1	chr9	FALSE	FALSE
Mrps28	chr3	TRUE	FALSE
Pdzk1ip1	chr4	FALSE	FALSE
