gene_name	gene_id	chr	start	end	gene_length	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_has_sig	mecp2_sig	mecp2_direction	group	k119ub_fold	k119ub_fdr	k119ub_min_fdr	k119ub_n_peaks	k119ub_n_sig	k119ub_has_sig	k27me3_fold	k27me3_fdr	k27me3_min_fdr	k27me3_n_peaks	k27me3_n_sig	k27me3_has_sig	k27ac_fold	k27ac_fdr	k27ac_min_fdr	k27ac_n_peaks	k27ac_n_sig	k27ac_has_sig	atac_fold	atac_fdr	atac_min_fdr	atac_n_peaks	atac_n_sig	atac_has_sig	k119ub_gb_ctrl_signal	k119ub_gb_mut_signal	k119ub_gb_log2fc	k119ub_gb_class	in_mecp2_no_mch	k119ub_signal_gain	k119ub_peak_gain
Tmem97	ENSMUSG00000037278.9	chr11	78541816	78550777	8961	0.0136962374421179	0.0140951443151199	0.000398906873001998	-0.246521237085853	0.342335128249625	FALSE	-0.0394321695465805	0.818416962307724	0.818416962307724	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0339379616167169	0.859471768826667	0.859471768826667	2	0	FALSE	0.571294	0.621055	0.08796	quantifiable	FALSE	TRUE	NA
Mcam	ENSMUSG00000032135.15	chr9	44134468	44142727	8259	0.0217421393401428	0.0271538436513255	0.00541170431118267	0.205578784100303	0.342408584099404	FALSE	-0.335989527540981	0.278017583292322	0.278017583292322	4	0	FALSE	FALSE	Unchanged	Neither	-0.042898806	0.737743336	0.145032197	2	0	FALSE	NA	NA	NA	NA	NA	NA	-0.775678049684341	7.43297907886672e-06	7.43297907886672e-06	1	1	TRUE	-0.795448652033244	4.36120247520048e-05	4.36120247520048e-05	5	1	TRUE	2.223893	2.328198	0.06029	quantifiable	FALSE	TRUE	FALSE
Uba3	ENSMUSG00000030061.16	chr6	97183669	97205647	21978	0.0132711339453532	0.0136985405027793	0.000427406557426157	-0.183329841780105	0.342434585657891	FALSE	-0.0414765696849152	0.894807616750882	0.894807616750882	1	0	FALSE	FALSE	Unchanged	Neither	0.456659257	0.052683543	0.052683543	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.0401467496452109	0.81648140624991	0.81648140624991	1	0	FALSE	0.0534938191532909	0.794785696737409	0.794785696737409	1	0	FALSE	0.557669	0.723314	0.278504	quantifiable	FALSE	TRUE	FALSE
Tmx2	ENSMUSG00000050043.16	chr2	84671315	84679140	7825	0.013160942620519	0.0145842946315928	0.00142335201107386	-0.322667937295474	0.342540679262761	FALSE	-0.0213724261139967	0.887240652372053	0.887240652372053	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.450181	1.845286	0.306298	quantifiable	FALSE	TRUE	NA
Vcpkmt	ENSMUSG00000049882.10	chr12	69577627	69583110	5483	0.0122639187635246	0.0120981270518226	-0.000165791711701977	-0.378917796298651	0.342540679262761	FALSE	0.0144553474705198	0.943787046832545	0.21671324138705	9	0	FALSE	FALSE	Unchanged	Neither	0.204420975	0.020852639	0.020852639	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.211467389692019	0.149601102502688	7.36994673208605e-08	2	1	TRUE	0.285979688492257	0.103357900897656	0.0105735272610077	3	1	TRUE	1.081656	1.286615	0.210927	quantifiable	FALSE	TRUE	TRUE
Abcd1	ENSMUSG00000031378.14	chrX	73716596	73738534	21938	0.013630191551831	0.0129938252611719	-0.000636366290659078	-0.237004534032811	0.342540679262761	FALSE	-0.0477973097417238	0.819504168903054	0.819504168903054	3	0	FALSE	FALSE	Unchanged	Neither	0.211517398	0.089650835	0.089650835	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.0126608489745168	0.937442288633456	0.937442288633456	1	0	FALSE	0.141557262724856	0.463674544899624	0.463674544899624	1	0	FALSE	0.716617	0.648696	-0.108579	quantifiable	FALSE	FALSE	FALSE
Chst4	ENSMUSG00000035930.9	chr8	110029152	110039740	10588	0.0179740740936209	0.0168844298004978	-0.00108964429312309	-0.21266467090875	0.342680106960375	FALSE	-0.320773673282973	0.266083923809954	0.266083923809954	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.072733	0.835172	-0.292886	quantifiable	FALSE	FALSE	NA
Omt2a	ENSMUSG00000066463.13	chr9	78311971	78314796	2825	0.0118027306005878	0.018492852647676	0.00669012204708821	0.544965976158691	0.34269810883686	FALSE	-0.0304932421446816	0.904351202407779	0.782831126463773	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.089843	0.663278	-0.568329	quantifiable	FALSE	FALSE	NA
Gabre	ENSMUSG00000031340.8	chrX	72255998	72274803	18805	0.0149061858594254	0.0151324589894233	0.000226273129997946	-0.255626879807134	0.342705193443812	FALSE	-0.0388735402404906	0.907816089069769	0.907816089069769	2	0	FALSE	FALSE	Unchanged	Neither	0.069912346	0.666046405	0.666046405	1	0	FALSE	-0.646239949112314	0.000789569789460588	0.000789569789460588	1	1	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79082	0.839413	0.067724	quantifiable	FALSE	TRUE	FALSE
Fam149a	ENSMUSG00000070044.15	chr8	45336716	45382291	45575	0.0173852010900552	0.0183320204130641	0.000946819323008896	-0.10029953283382	0.342705193443812	FALSE	-0.0340835551623513	0.873864490770355	2.67422642044479e-06	6	1	TRUE	FALSE	Unchanged	Neither	0.633869238	9.75e-12	4.48e-33	3	3	TRUE	-0.617631679666319	0.000491330142231424	0.000491330142231424	1	1	TRUE	0.294096516723983	0.269749450423175	0.269749450423175	1	0	FALSE	1.32637944896968	7.73567941355838e-07	4.96073484625407e-15	4	3	TRUE	1.875929	2.841233	0.546471	quantifiable	FALSE	TRUE	TRUE
Gm45521	ENSMUSG00000109649.1	chr14	7957287	7960636	3349	0.02513518938974	0.031597663285086	0.00646247389534595	0.270961588235198	0.342764697657462	FALSE	0.0354751763642898	0.873859695064056	0.159709235506968	11	0	FALSE	FALSE	Unchanged	Neither	-0.402396107	0.000601542	0.000601542	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.0366272802379274	0.841052661612543	0.841052661612543	1	0	FALSE	0.853930696432499	4.42457669965251e-06	4.42457669965251e-06	5	2	TRUE	2.26424	3.019458	0.382916	quantifiable	FALSE	TRUE	FALSE
Cpne8	ENSMUSG00000052560.15	chr15	90487481	90679432	191951	0.012670964753015	0.0137651044067119	0.0010941396536969	-0.0594633540439832	0.342851699102843	FALSE	0.0472056493032134	0.830034609529875	0.682220547596873	10	0	FALSE	FALSE	Unchanged	Neither	-0.042055246	0.816302485	0.816302485	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11527448739132	9.09890263808082e-08	9.09890263808082e-08	1	1	TRUE	0.468297	0.354727	-0.260056	quantifiable	FALSE	FALSE	FALSE
Hrct1	ENSMUSG00000071001.4	chr4	43727187	43728639	1452	0.0237450277462488	0.020909064070196	-0.00283596367605278	-0.539450109301498	0.342851699102843	FALSE	-0.00737247437622492	0.978882938911179	0.978882938911179	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0885860090472407	0.715102840040413	0.715102840040413	1	0	FALSE	1.636441	1.073513	-0.521165	quantifiable	FALSE	FALSE	NA
Ern2	ENSMUSG00000030866.8	chr7	122169892	122186207	16315	0.0157905301964023	0.0151448859288809	-0.000645644267521388	-0.209888303707063	0.343001725660934	FALSE	0.0114703533428214	0.97045791463334	0.944395119517223	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.184162544970199	0.444720141288283	0.444720141288283	1	0	FALSE	0.786024	0.552556	-0.380851	quantifiable	FALSE	FALSE	NA
Odf2	ENSMUSG00000026790.19	chr2	29889220	29931746	42526	0.0147877131525723	0.01692926057758	0.00214154742500773	-0.106957519423571	0.343390241931083	FALSE	-0.00399003079586106	0.986720307623224	0.0912920175415309	7	0	FALSE	FALSE	Unchanged	Neither	0.08435651	0.631418613	0.631418613	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.0211561688811885	0.892924574816834	0.892924574816834	1	0	FALSE	0.302537939502233	0.110911135606945	0.110911135606945	4	0	FALSE	0.88464	0.823693	-0.08186	quantifiable	FALSE	FALSE	FALSE
Prima1	ENSMUSG00000041669.15	chr12	103196907	103242150	45243	0.027081460952253	0.0269879606227729	-9.35003294800923e-05	-0.0800357482051679	0.343601765328148	FALSE	-0.0118447091534424	0.960085828646864	0.456896303046654	14	0	FALSE	FALSE	Unchanged	Neither	0.21777509	0.081351342	6.3e-05	8	1	TRUE	-1.43286923282851	3.70282672384542e-15	3.70282672384542e-15	2	2	TRUE	0.546035228207526	0.0125054671032501	0.0125054671032501	1	1	TRUE	0.0942178734274435	0.700614255026258	3.30558187346527e-10	4	1	TRUE	2.425997	2.670878	0.127686	quantifiable	FALSE	TRUE	FALSE
Csde1	ENSMUSG00000068823.10	chr3	103020425	103058186	37761	0.011868621657374	0.0132233308056231	0.0013547091482491	-0.132583610057954	0.343657600030056	FALSE	0.00480153346434382	0.984378160525097	0.984378160525097	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0941875406530691	0.514332978512162	0.514332978512162	1	0	FALSE	0.00890514365336659	0.963206581623083	0.963206581623083	1	0	FALSE	0.419337	0.338098	-0.195981	quantifiable	FALSE	FALSE	NA
Rab6a	ENSMUSG00000030704.14	chr7	100607409	100641268	33859	0.0140286341529268	0.0144086571760372	0.000380023023110422	-0.137603082399742	0.343657600030056	FALSE	-0.0068613497652629	0.975869691705387	0.975869691705387	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0759430062933975	0.681937427044896	0.681937427044896	1	0	FALSE	0.353282	0.30445	-0.128385	quantifiable	FALSE	FALSE	NA
Dnajc5b	ENSMUSG00000027606.12	chr3	19508594	19610862	102268	0.0218175343706865	0.0222928541597601	0.00047531978907352	-0.0613197107865766	0.343657600030056	FALSE	-0.0556164318814077	1	0.411345986417292	12	0	FALSE	FALSE	Unchanged	Neither	0.058773301	0.666722063	1.12e-07	4	2	TRUE	0.500131959239399	0.0296788321222901	0.0296788321222901	1	1	TRUE	-0.0784701047602229	0.710999848066351	0.710999848066351	1	0	FALSE	0.119507293398365	0.593350463741235	0.297227475348553	4	0	FALSE	1.560876	2.005542	0.321531	quantifiable	FALSE	TRUE	FALSE
Zfp575	ENSMUSG00000066721.3	chr7	24583837	24587641	3804	0.017068496259205	0.0143558148938242	-0.00271268136538082	-0.402842090676031	0.343669373464188	FALSE	0.025132440632882	0.89696413201755	0.89696413201755	1	0	FALSE	FALSE	Unchanged	Neither	0.083045032	0.631077438	0.631077438	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0749121093246286	0.710583882453122	0.710583882453122	1	0	FALSE	1.545617	1.375141	-0.146468	quantifiable	FALSE	FALSE	FALSE
Zfp53	ENSMUSG00000057409.7	chr17	21488997	21510473	21476	0.0134681624896593	0.0136040966805241	0.000135934190864809	-0.174320280752776	0.343766125543145	FALSE	-0.0980469231453978	0.640138677960248	0.640138677960248	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.147043804959954	0.428205526778414	0.428205526778414	1	0	FALSE	0.258172	0.293055	0.101537	quantifiable	FALSE	TRUE	NA
Mreg	ENSMUSG00000039395.8	chr1	72159441	72212307	52866	0.0219917454109504	0.0252755154273444	0.003283770016394	0.0874224955555362	0.344112990716057	FALSE	0.240451794598409	0.355456775465634	1.54680082847889e-08	28	2	TRUE	FALSE	Unchanged	Neither	0.724888053	1.78e-07	1.43e-17	4	3	TRUE	NA	NA	NA	NA	NA	NA	-1.06242046083805	2.7713339502881e-12	2.7713339502881e-12	4	4	TRUE	0.110310453441902	0.593751158718621	0.0122302659376408	12	1	TRUE	1.113504	1.369834	0.253612	quantifiable	FALSE	TRUE	TRUE
Pml	ENSMUSG00000036986.16	chr9	58218075	58249786	31711	0.0240801917010871	0.0273066855370156	0.00322649383592855	0.100091826338481	0.344232363286334	FALSE	-0.00839881264374166	0.9735882452237	0.473306405645429	7	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09398317774812	9.48654231175497e-07	9.48654231175497e-07	1	1	TRUE	-0.0258767703626676	0.915059452058625	0.138691299604768	2	0	FALSE	1.132732	1.215373	0.085535	quantifiable	FALSE	TRUE	NA
Sdc1	ENSMUSG00000020592.14	chr12	8771322	8793715	22393	0.0352688162950023	0.0382531891257638	0.00298437283076146	0.098051109345757	0.34425769308638	FALSE	-0.00659599030164538	0.978007827619946	3.08271568802479e-12	22	3	TRUE	FALSE	Unchanged	Neither	0.31700169	0.001024208	3.85e-12	10	9	TRUE	NA	NA	NA	NA	NA	NA	-0.0516024450280538	0.733906984836251	9.53205480779861e-11	3	2	TRUE	0.0268577554955989	0.888073526170607	9.88412310753463e-05	6	3	TRUE	4.703296	6.661594	0.483098	quantifiable	FALSE	TRUE	TRUE
Ier3ip1	ENSMUSG00000090000.2	chr18	76930016	76941612	11596	0.0126677702505683	0.0130989059036784	0.000431135653110083	-0.228789453866356	0.344326796105133	FALSE	-0.0219548166343729	1	0.968635204604738	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.144595240261362	0.376909918533967	0.376909918533967	1	0	FALSE	0.44929	0.555443	0.212319	quantifiable	FALSE	TRUE	NA
Lad1	ENSMUSG00000041782.14	chr1	135818597	135833342	14745	0.022763606694167	0.0224271480038497	-0.000336458690317266	-0.1567056147876	0.344468813480256	FALSE	-0.0400440121692185	0.852096451736876	0.214780795660816	5	0	FALSE	FALSE	Unchanged	Neither	-0.238260385	0.00733537	0.00733537	2	1	TRUE	-0.601521142799148	0.0002879844449198	0.0002879844449198	1	1	TRUE	NA	NA	NA	NA	NA	NA	0.788989261583862	0.000970764495031423	0.000970764495031423	2	1	TRUE	3.377476	2.820619	-0.242602	quantifiable	FALSE	FALSE	FALSE
Xpot	ENSMUSG00000034667.8	chr10	121587379	121626332	38953	0.0130979398890863	0.0140293267979286	0.000931386908842287	-0.129496119133069	0.344642763367253	FALSE	-0.906552131295477	0.0307537789276201	0.0307537789276201	5	1	TRUE	TRUE	Lost	MeCP2_only	1.008938933	2.74e-12	2.74e-12	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.0678447163214374	0.693006262470148	0.693006262470148	1	0	FALSE	-0.0447784912935233	0.803549662200923	0.803549662200923	1	0	FALSE	0.685642	0.862488	0.257276	quantifiable	TRUE	TRUE	TRUE
Lpin3	ENSMUSG00000027412.12	chr2	160880669	160906002	25333	0.0287475810798299	0.032519050883984	0.00377146980415408	0.0979109687178199	0.344642763367253	FALSE	-0.0195224858955998	0.929044304665406	0.709983511958203	6	0	FALSE	FALSE	Unchanged	Neither	0.122823436	0.35646597	0.35646597	1	0	FALSE	NA	NA	NA	NA	NA	NA	-0.168813967435085	0.3340795403378	0.000190751225525862	2	1	TRUE	0.186340310219143	0.24679922633404	0.24679922633404	3	0	FALSE	1.852416	2.697825	0.493532	quantifiable	FALSE	TRUE	FALSE
Acy1	ENSMUSG00000023262.13	chr9	106432980	106438319	5339	0.0141517622586096	0.0185687555103041	0.00441699325169449	0.319678782893776	0.344678163873732	FALSE	-0.043999219560005	0.854555503869506	0.854555503869506	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.584424287894169	0.00285474965239868	0.00285474965239868	1	1	TRUE	-0.0631374032955853	0.737015169049192	0.737015169049192	1	0	FALSE	1.14553	1.914509	0.644353	quantifiable	FALSE	TRUE	NA
Tent5c	ENSMUSG00000044468.14	chr3	100451627	100489324	37697	0.0179891203240306	0.0186643344370054	0.000675214112974803	-0.104098832172974	0.344782892625167	FALSE	0.0225319495205956	0.917688112209219	0.575826825790782	13	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.323095437805649	0.101829207055417	0.0455102366165884	4	1	TRUE	1.963503	1.872571	-0.061361	quantifiable	FALSE	FALSE	NA
Nsmce3	ENSMUSG00000070520.4	chr7	64867051	64872997	5946	0.0222913588273125	0.0212527634556491	-0.0010385953716634	-0.257466103658353	0.344977972369658	FALSE	-0.00767486907635081	0.975716639406429	0.838293203359474	5	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0399031480896038	0.855350676777796	0.855350676777796	1	0	FALSE	0.169024015658803	0.317319113375506	0.126462679970785	2	0	FALSE	0.797104	1.158309	0.438343	quantifiable	FALSE	TRUE	NA
Mif	ENSMUSG00000033307.7	chr10	75859352	75860240	888	0.0158524472403094	0.0314593692551139	0.0156069220148046	0.790303981728613	0.344977972369658	FALSE	-0.0465906362698501	0.823090090175575	0.697759816019927	4	0	FALSE	FALSE	Unchanged	Neither	0.542144153	1.97e-06	1.97e-06	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.257212827392404	0.0657508783297744	9.36863972048584e-07	2	1	TRUE	0.0269544367685684	0.890543218212778	0.785846656208273	4	0	FALSE	3.307996	3.782212	0.181937	quantifiable	FALSE	TRUE	TRUE
Selenot	ENSMUSG00000075700.9	chr3	58576635	58593133	16498	0.0135923265815384	0.0139326286451147	0.00034030206357627	-0.199580615115652	0.344977972369658	FALSE	-0.015111449428112	0.947614264021186	0.947614264021186	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19411152041282	0.181081581545685	0.181081581545685	1	0	FALSE	0.104972452007529	0.543554538239727	0.543554538239727	1	0	FALSE	0.87465	0.906683	0.041603	quantifiable	FALSE	TRUE	NA
Ssxb10	ENSMUSG00000068219.8	chrX	8327423	8336237	8814	0.0118577915381768	0.0128568055377609	0.000999013999584105	-0.306069599792544	0.344977972369658	FALSE	0.00773058772043191	1	1	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.237828	0.143392	-0.333082	one_condition	FALSE	FALSE	NA
Nans	ENSMUSG00000028334.10	chr4	46489247	46503632	14385	0.0174483592520687	0.0169394635470758	-0.000508895704992872	-0.167793151741031	0.344977972369658	FALSE	-0.130681679449611	0.533722117850584	0.533722117850584	7	0	FALSE	FALSE	Unchanged	Neither	0.484301217	0.001434966	0.001434966	2	1	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.026045957555155	0.897443280905952	0.603382194918142	3	0	FALSE	1.417375	1.711333	0.238181	quantifiable	FALSE	TRUE	TRUE
Tsg101	ENSMUSG00000014402.15	chr7	46888948	46919969	31021	0.0120783477082192	0.0128984353346585	0.000820087626439281	-0.139858645761192	0.345234944328794	FALSE	-0.0472986960130671	0.838228945819656	0.702661161885747	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0851265513794802	0.670599159617638	0.670599159617638	1	0	FALSE	0.266184	0.175217	-0.298696	one_condition	FALSE	FALSE	NA
Hoxa9	ENSMUSG00000038227.15	chr6	52223099	52231089	7990	0.0193686448769576	0.0175915773591255	-0.00177706751783217	-0.279377763525848	0.345312668342267	FALSE	-0.122098824525429	0.580220458740697	0.580220458740697	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.58281	7.556582	-0.33405	quantifiable	FALSE	FALSE	NA
Ttc9b	ENSMUSG00000007944.8	chr7	27653914	27657346	3432	0.0177052269337155	0.01461191338621	-0.00309331354750552	-0.470008805523292	0.34546731795296	FALSE	-0.0727782953895893	0.69777200311442	0.665553850149922	4	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.524283559218224	0.000202604963087611	6.06519147826362e-07	2	2	TRUE	0.445501376703798	0.00756533727153948	0.00756533727153948	4	1	TRUE	1.611342	1.169828	-0.397935	quantifiable	FALSE	FALSE	NA
Prss21	ENSMUSG00000024116.6	chr17	23868055	23873114	5059	0.0179547276193226	0.0170931671154907	-0.000861560503831915	-0.301571375853416	0.345494676382191	FALSE	-0.00906113002296584	0.972931768722801	0.53664363120492	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86385	0.631609	-0.347816	quantifiable	FALSE	FALSE	NA
Gpr26	ENSMUSG00000040125.4	chr7	131966459	131994405	27946	0.0180631710803328	0.0181884084949459	0.000125237414613063	-0.129956977612679	0.345494676382191	FALSE	0.00271183708948341	0.992415722326629	0.256070479918003	36	0	FALSE	FALSE	Unchanged	Neither	-0.033158792	0.867029807	0.867029807	1	0	FALSE	-0.383007690966406	0.0772532847977714	0.0772532847977714	4	0	FALSE	NA	NA	NA	NA	NA	NA	0.865583073151774	0.00488010315167268	0.00488010315167268	5	3	TRUE	1.12319	1.081175	-0.045839	quantifiable	FALSE	FALSE	FALSE
4921536K21Rik	ENSMUSG00000020434.4	chr11	3886087	3895098	9011	0.0299434533089827	0.0363434472666408	0.00639999395765805	0.159301770726323	0.345494676382191	FALSE	-0.346773476181249	0.225483796692173	0.225483796692173	2	0	FALSE	FALSE	Unchanged	Neither	0.154329976	0.28407499	0.28407499	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.352206511482605	0.115901412949662	0.115901412949662	3	0	FALSE	1.407739	1.803991	0.314292	quantifiable	FALSE	TRUE	FALSE
Septin5	ENSMUSG00000072214.7	chr16	18620501	18629954	9453	0.0268617778780789	0.023936241780206	-0.00292553609787286	-0.202386937544421	0.345494676382191	FALSE	-0.0431197600292734	0.847851294156652	0.59640056187766	9	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.261045305994485	0.0803034795056069	0.0184905443017767	3	1	TRUE	0.0511354327467291	0.798719448623562	0.0324628654295503	5	1	TRUE	5.405294	6.480949	0.252427	quantifiable	FALSE	TRUE	NA
Kdm4d	ENSMUSG00000053914.9	chr9	14462547	14500482	37935	0.0122286277413403	0.0129021617896232	0.000673534048282855	-0.14422905935965	0.345494676382191	FALSE	0.00763206333783595	0.974735586377952	0.674680499243044	4	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.061287012860709	0.684267201679101	0.684267201679101	1	0	FALSE	0.0519535203736288	0.782498694778472	0.782498694778472	1	0	FALSE	0.333119	0.408666	0.184629	quantifiable	FALSE	TRUE	NA
Ckmt2	ENSMUSG00000021622.3	chr13	91853386	91876885	23499	0.0142391607505832	0.0154614773714685	0.00122231662088522	-0.159340468496252	0.345711502800854	FALSE	-0.0781676080188836	0.790430544455255	0.633608043029327	8	0	FALSE	FALSE	Unchanged	Neither	0.263910185	0.058921907	0.011182664	2	1	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.958752795035156	0.00182787131127849	4.64702750591033e-05	4	2	TRUE	1.091866	1.164161	0.077377	quantifiable	FALSE	TRUE	FALSE
Rps6ka4	ENSMUSG00000024952.13	chr19	6829084	6840636	11552	0.0219486577951982	0.0205217192441584	-0.00142693855103976	-0.1871834463157	0.345711502800854	FALSE	0.0164214307119077	0.944124367769018	0.704725324003155	2	0	FALSE	FALSE	Unchanged	Neither	-0.148065033	0.349782946	0.349782946	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.232826724522047	0.242240435976372	0.242240435976372	1	0	FALSE	0.072627064977746	0.706997954645963	0.259047942631764	2	0	FALSE	1.607893	1.633983	0.020444	quantifiable	FALSE	TRUE	FALSE
Taf11	ENSMUSG00000024218.13	chr17	27901121	27909844	8723	0.0147593241392603	0.0139108377513407	-0.000848486387919643	-0.288191800188537	0.34571257287959	FALSE	-0.0200309830199796	0.934096750127491	0.796739930559437	10	0	FALSE	FALSE	Unchanged	Neither	-0.363199958	0.018418995	0.018418995	2	1	TRUE	NA	NA	NA	NA	NA	NA	0.0766381767355143	0.647537556129249	0.624849092444771	2	0	FALSE	0.137154987740262	0.42018248692988	0.194956110959346	6	0	FALSE	0.533042	0.60781	0.136527	quantifiable	FALSE	TRUE	FALSE
Snx1	ENSMUSG00000032382.14	chr9	66088132	66126587	38455	0.0146487177338131	0.0156741561249868	0.00102543839117373	-0.129785283077111	0.34571257287959	FALSE	-0.0542654922265212	0.788205106359433	0.788205106359433	5	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.135625857509643	0.38433396704033	0.38433396704033	2	0	FALSE	0.101880592588565	0.568167569568883	0.0486650308750106	5	1	TRUE	0.614993	0.516591	-0.180846	quantifiable	FALSE	FALSE	NA
Tmem130	ENSMUSG00000043388.8	chr5	144735914	144761818	25904	0.0154927084489142	0.0164775287475789	0.00098482029866474	-0.146406935180419	0.345809862609382	FALSE	-0.0266251861819044	0.911965734926277	0.692321461419974	6	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00806687722341714	0.967529152079115	0.0483010049770346	7	1	TRUE	0.346242	0.314431	-0.083381	quantifiable	FALSE	FALSE	NA
