gene_name	gene_id	chr	start	end	gene_length	promoter_state	body_state	mark_category	mch_ctrl	mch_mut	mch_diff	mch_diff_pct	edger_logFC	edger_fdr	mch_sig	mch_direction	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_sig_gain	mecp2_sig_loss	mch_gain	mecp2_gain	quadrant
Tedc1	ENSMUSG00000037466.13	chr12	113156420	113166048	9628	Unmarked_Promoter	Active	K27ac only	0.0207953406434186	0.0196252228380161	-0.00117011780540253	-0.117011780540253	-0.211427192655973	0.349666785941331	FALSE	Hypomethylated	-0.054784001	0.824967329	0.824967329	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Ngdn	ENSMUSG00000022204.9	chr14	55015453	55024137	8684	Unmarked_Promoter	Active	K27ac only	0.0153342799565233	0.0162337465088753	0.000899466552351964	0.0899466552351964	-0.247151914692908	0.349682225003881	FALSE	Hypomethylated	-0.024186103	0.934736725	0.876266185	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Tmem171	ENSMUSG00000052485.7	chr13	98686234	98694834	8600	Repressed_Promoter	Polycomb	K27me3 only	0.0169953608501716	0.0171633288396416	0.000167967989470059	0.0167967989470059	-0.21251592412626	0.34976012987946	FALSE	Hypomethylated	-0.031123055	0.91183155	0.781631779	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Itgav	ENSMUSG00000027087.11	chr2	83724396	83806916	82520	Active_Promoter	Active	K27ac only	0.0187963210077567	0.0200056800471213	0.00120935903936467	0.120935903936467	-0.06998783131053	0.349944895938981	FALSE	Hypomethylated	0.054287566	0.823594255	0.823594255	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Acaa1b	ENSMUSG00000010651.4	chr9	119148022	119157093	9071	Repressed_Promoter	Polycomb	K27me3 only	0.0207049945094456	0.0203549190424995	-0.000350075466946032	-0.0350075466946032	-0.197027785384386	0.350044048122821	FALSE	Hypomethylated	0.098201014	0.662267198	0.662267198	1	0	FALSE	FALSE	FALSE	TRUE	Q2
Snai1	ENSMUSG00000042821.7	chr2	167538194	167542814	4620	Unmarked_Promoter	Enhancer_Marked	Neither	0.0283744228125285	0.0248025002489018	-0.00357192256362671	-0.357192256362671	-0.260265326309068	0.350060309866924	FALSE	Hypomethylated	-0.16402309	0.411141945	0.411141945	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Slc25a4	ENSMUSG00000031633.4	chr8	46206796	46211284	4488	Active_Promoter	Active	K27ac only	0.0164573341235775	0.0134928364230664	-0.00296449770051105	-0.296449770051105	-0.366302848593621	0.350163435187091	FALSE	Hypomethylated	0.00579514	0.988442077	0.988442077	1	0	FALSE	FALSE	FALSE	TRUE	Q2
Ptger4	ENSMUSG00000039942.15	chr15	5206660	5244187	37527	Repressed_Promoter	Polycomb	K27me3 only	0.0132626048655887	0.014165917146485	0.000903312280896318	0.0903312280896318	-0.123733248474838	0.350163435187091	FALSE	Hypomethylated	-0.002703125	0.994611007	0.994611007	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Pcdhgc3	ENSMUSG00000102918.1	chr18	37806363	37841873	35510	Active_Promoter	Active	K27ac only	0.0184805708446509	0.0186338989822469	0.000153328137595998	0.0153328137595998	-0.118922726155127	0.350668773770322	FALSE	Hypomethylated	0.010849865	0.975380252	0.975380252	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Stra6l	ENSMUSG00000028327.14	chr4	45848663	45887008	38345	Repressed_Promoter	Polycomb	K27me3 only	0.0192810610572486	0.0198491707354283	0.000568109678179739	0.0568109678179739	-0.107382866336124	0.350740423156728	FALSE	Hypomethylated	-0.115473881	0.588414974	0.588414974	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Magel2	ENSMUSG00000056972.6	chr7	62377009	62381640	4631	Repressed_Promoter	Polycomb	K27me3 only	0.0178611647240878	0.0186219266872773	0.000760761963189433	0.0760761963189433	-0.325552162273855	0.351009642203921	FALSE	Hypomethylated	-0.022158401	0.942960322	0.942960322	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Xylt2	ENSMUSG00000020868.15	chr11	94663850	94677515	13665	Unmarked_Promoter	Enhancer_Marked	Neither	0.0160996943373867	0.0158230703961364	-0.000276623941250262	-0.0276623941250262	-0.20163102263223	0.351360489047941	FALSE	Hypomethylated	-0.010410002	0.976800936	0.81617963	2	0	FALSE	FALSE	FALSE	FALSE	Q3
Mtarc2	ENSMUSG00000073481.9	chr1	184813067	184846451	33384	Active_Promoter	Active	K27ac only	0.0200924573977866	0.0206906392601786	0.000598181862391974	0.0598181862391974	-0.116700506127187	0.351401999218094	FALSE	Hypomethylated	-0.014283749	0.965754862	0.965754862	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Slc2a1	ENSMUSG00000028645.11	chr4	119108710	119137983	29273	Active_Promoter	Enhancer_Marked	Neither	0.0184164963579959	0.0180783522684554	-0.000338144089540492	-0.0338144089540492	-0.121910509353562	0.351477452698376	FALSE	Hypomethylated	-0.045991706	0.859128285	0.859128285	3	0	FALSE	FALSE	FALSE	FALSE	Q3
Alppl2	ENSMUSG00000026246.12	chr1	87086693	87089928	3235	Unmarked_Promoter	Unmarked	Neither	0.0164100210473497	0.0121765201421116	-0.00423350090523808	-0.423350090523808	-0.42957716696696	0.352153867289391	FALSE	Hypomethylated	0.032304562	0.906499627	0.014533606	5	1	FALSE	FALSE	FALSE	TRUE	Q2
Ubxn11	ENSMUSG00000012126.16	chr4	134102569	134127593	25024	Unmarked_Promoter	Enhancer_Marked	Neither	0.0183107776415859	0.0191463004982804	0.000835522856694471	0.0835522856694471	-0.131890701051475	0.352496903029758	FALSE	Hypomethylated	0.037982227	0.890136633	0.890136633	2	0	FALSE	FALSE	TRUE	TRUE	Q1
Snrnp48	ENSMUSG00000021431.15	chr13	38204937	38227665	22728	Active_Promoter	Enhancer_Marked	Neither	0.0126887779790972	0.0135665307708578	0.000877752791760566	0.0877752791760566	-0.165721265118823	0.353835154106507	FALSE	Hypomethylated	-0.005844872	0.988689374	0.988689374	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Il21r	ENSMUSG00000030745.9	chr7	125603428	125633570	30142	Repressed_Promoter	Polycomb	K27me3 only	0.017941233544143	0.019260512786979	0.00131927924283604	0.131927924283604	-0.119125122267042	0.353841400904197	FALSE	Hypomethylated	0.023452431	0.937316152	0.889173867	2	0	FALSE	FALSE	TRUE	TRUE	Q1
Tgoln1	ENSMUSG00000056429.4	chr6	72608431	72617000	8569	Active_Promoter	Active	K27ac only	0.0122429016625929	0.0112247882581118	-0.00101811340448107	-0.101811340448107	-0.293473041234484	0.354461756193567	FALSE	Hypomethylated	0.026299168	0.928336571	0.928336571	1	0	FALSE	FALSE	FALSE	TRUE	Q2
Dmrta1	ENSMUSG00000043753.2	chr4	89679435	89694772	15337	Unmarked_Promoter	Polycomb	K27me3 only	0.0214493519416716	0.0211212049330879	-0.000328147008583673	-0.0328147008583673	-0.153584637906408	0.354484618986559	FALSE	Hypomethylated	0.027464261	0.928158965	0.928158965	1	0	FALSE	FALSE	FALSE	TRUE	Q2
S1pr3	ENSMUSG00000067586.4	chr13	51408638	51422797	14159	Repressed_Promoter	Polycomb	K27me3 only	0.0170856497602401	0.0163325627545927	-0.000753087005647378	-0.0753087005647378	-0.191660361894883	0.354534981610887	FALSE	Hypomethylated	-0.050071181	0.845166923	0.845166923	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Pik3ip1	ENSMUSG00000034614.14	chr11	3330400	3342971	12571	Active_Promoter	Active	K27ac only	0.0140833035444291	0.014684948696488	0.000601645152058924	0.0601645152058924	-0.212065966542975	0.354644970980174	FALSE	Hypomethylated	-0.042085099	0.875354551	0.875354551	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Stk33	ENSMUSG00000031027.15	chr7	109279222	109439081	159859	Repressed_Promoter	Polycomb	K27me3 only	0.0227170491780683	0.0237517994847254	0.00103475030665717	0.103475030665717	-0.0497947276906993	0.354644970980174	FALSE	Hypomethylated	-0.274010643	0.203990592	0.203990592	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Foxc2	ENSMUSG00000046714.7	chr8	121116170	121118895	2725	Repressed_Promoter	Polycomb	K27me3 only	0.016665431546291	0.0165411164379972	-0.000124315108293863	-0.0124315108293863	-0.534888184003817	0.354708554082824	FALSE	Hypomethylated	-0.034733669	0.901832217	0.901832217	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Rbmxl1	ENSMUSG00000037070.10	chr8	78505268	78508898	3630	Active_Promoter	Active	K27ac only	0.015129489087903	0.0121059901489308	-0.00302349893897219	-0.302349893897219	-0.541519084488445	0.35524032737595	FALSE	Hypomethylated	0.016009613	0.960631306	0.960631306	1	0	FALSE	FALSE	FALSE	TRUE	Q2
Sgsm2	ENSMUSG00000038351.14	chr11	74849260	74897060	47800	Active_Promoter	Active	K27ac only	0.0359896994205598	0.0401811740499093	0.00419147462934948	0.419147462934948	0.0685356388139862	0.355973806189876	FALSE	Hypermethylated	0.133552001	0.480689684	0.480689684	3	0	FALSE	FALSE	TRUE	TRUE	Q1
Nkx3-1	ENSMUSG00000022061.8	chr14	69190637	69194662	4025	Repressed_Promoter	Polycomb	K27me3 only	0.0191386094740888	0.0157515296646663	-0.00338707980942256	-0.338707980942256	-0.352948647222525	0.356276902602156	FALSE	Hypomethylated	0.113471311	0.622200742	0.622200742	1	0	FALSE	FALSE	FALSE	TRUE	Q2
Sub1	ENSMUSG00000022205.15	chr15	11981338	11996983	15645	Active_Promoter	Active	K27ac only	0.014881614193128	0.0148027229628069	-7.88912303210619e-05	-0.00788912303210619	-0.187433583218319	0.356572605590617	FALSE	Hypomethylated	0.013396244	0.967787876	0.967787876	1	0	FALSE	FALSE	FALSE	TRUE	Q2
Npc2	ENSMUSG00000021242.9	chr12	84754561	84773152	18591	Active_Promoter	Enhancer_Marked	Neither	0.0168300480753804	0.0174968025642807	0.000666754488900294	0.0666754488900294	-0.160109453006795	0.356691183462041	FALSE	Hypomethylated	-0.120324842	0.561984077	0.561984077	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Rbm22	ENSMUSG00000024604.7	chr18	60560735	60572810	12075	Active_Promoter	Enhancer_Marked	Neither	0.0120167632218919	0.0125161912379613	0.00049942801606943	0.049942801606943	-0.237214406834157	0.357339941793093	FALSE	Hypomethylated	-0.015414583	0.962983527	0.962983527	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Etaa1	ENSMUSG00000016984.7	chr11	17938755	17953875	15120	Active_Promoter	Active	K27ac only	0.0184012814835206	0.0191049098434394	0.000703628359918811	0.0703628359918811	-0.167725788944038	0.357435877443285	FALSE	Hypomethylated	0.808491775	0.010531365	1e-15	11	6	TRUE	FALSE	TRUE	TRUE	Q1
Gal3st3	ENSMUSG00000047658.6	chr19	5298330	5308738	10408	Unmarked_Promoter	Active	K27ac only	0.0121145760171766	0.0164462505292828	0.00433167451210621	0.433167451210621	0.223660172725566	0.357835598401467	FALSE	Hypermethylated	-0.044346769	0.865356288	0.865356288	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Zfp384	ENSMUSG00000038346.18	chr6	125009144	125037870	28726	Unmarked_Promoter	Enhancer_Marked	Neither	0.0142167997109922	0.0151873344033359	0.000970534692343757	0.0970534692343757	-0.133631158823699	0.358038811083913	FALSE	Hypomethylated	0.048073545	0.849752085	0.849752085	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Ikzf4	ENSMUSG00000002578.18	chr10	128630842	128669358	38516	Unmarked_Promoter	Active	K27ac only	0.0174968979110596	0.0177256563196101	0.000228758408550481	0.0228758408550481	-0.11952652826386	0.359091383506234	FALSE	Hypomethylated	-0.211341954	0.31374904	0.31374904	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Fbxw5	ENSMUSG00000015095.12	chr2	25500749	25505471	4722	Unmarked_Promoter	Active	K27ac only	0.0158204836969682	0.0166535575805782	0.000833073883609977	0.0833073883609977	-0.296259273626679	0.359485951958538	FALSE	Hypomethylated	0.013392847	0.967868639	0.874605716	2	0	FALSE	FALSE	TRUE	TRUE	Q1
Msantd3	ENSMUSG00000039693.11	chr4	48539934	48561919	21985	Active_Promoter	Active	K27ac only	0.0292099124412621	0.032938285157983	0.00372837271672094	0.372837271672094	0.103756636689352	0.359485951958538	FALSE	Hypermethylated	-0.030556981	0.912945655	0.912945655	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Asph	ENSMUSG00000028207.18	chr4	9448068	9669344	221276	Active_Promoter	Active	K27ac only	0.0187410329503628	0.0215369678080085	0.00279593485764572	0.279593485764572	0.0513199765465934	0.35964428545116	FALSE	Hypermethylated	-0.100117036	0.635264768	8.69e-09	2	1	FALSE	FALSE	TRUE	FALSE	Q4
Cspg5	ENSMUSG00000032482.9	chr9	110243782	110262576	18794	Active_Promoter	Active	K27ac only	0.02434131309286	0.0244520620408361	0.000110748947976157	0.0110748947976157	-0.142651834776723	0.360941462914819	FALSE	Hypomethylated	-0.019905868	0.949455155	0.949455155	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Tg	ENSMUSG00000053469.14	chr15	66670752	66850721	179969	Repressed_Promoter	Polycomb	K27me3 only	0.0222052662795818	0.0231879578614412	0.00098269158185936	0.098269158185936	-0.0434489929880157	0.36105823515862	FALSE	Hypomethylated	0.003787826	0.992249817	0.992249817	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Mthfd1l	ENSMUSG00000040675.17	chr10	3973117	4167081	193964	Active_Promoter	Active	K27ac only	0.0226142843481665	0.0253392226000438	0.0027249382518773	0.27249382518773	0.0487522400591003	0.361491084004687	FALSE	Hypermethylated	0.0118099	0.97205992	6.63e-17	5	2	FALSE	FALSE	TRUE	TRUE	Q1
Fgf15	ENSMUSG00000031073.6	chr7	144896530	144900953	4423	Repressed_Promoter	Polycomb	K27me3 only	0.0326482733470841	0.0286001809652865	-0.00404809238179763	-0.404809238179763	-0.24027874391601	0.361491084004687	FALSE	Hypomethylated	-0.120724262	0.574079537	0.574079537	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Ddx54	ENSMUSG00000029599.13	chr5	120612738	120628592	15854	Active_Promoter	Active	K27ac only	0.0219661490423634	0.0200574268366352	-0.00190872220572829	-0.190872220572829	-0.142336791782192	0.361767402053892	FALSE	Hypomethylated	0.003206044	0.993753849	0.993753849	1	0	FALSE	FALSE	FALSE	TRUE	Q2
Dph1	ENSMUSG00000078789.9	chr11	75177642	75191241	13599	Active_Promoter	Enhancer_Marked	Neither	0.017549241615541	0.0220510288708076	0.00450178725526655	0.450178725526655	0.165862582799205	0.361879815260843	FALSE	Hypermethylated	-0.081459845	0.732086634	0.732086634	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Nudt8	ENSMUSG00000110949.1	chr19	4000579	4002103	1524	Unmarked_Promoter	Active	K27ac only	0.0142004621491046	0.0220240960995573	0.00782363395045278	0.782363395045278	0.55193315129779	0.362143490615737	FALSE	Hypermethylated	-0.03994025	0.881840396	0.881840396	1	0	FALSE	FALSE	TRUE	FALSE	Q4
4933402J07Rik	ENSMUSG00000069971.5	chr8	87563852	87589424	25572	Unmarked_Promoter	Enhancer_Marked	Neither	0.023546669303263	0.0232862469724832	-0.000260422330779827	-0.0260422330779827	-0.115782012718761	0.362459890660565	FALSE	Hypomethylated	0.072342843	0.749103943	1.47e-16	14	5	FALSE	FALSE	FALSE	TRUE	Q2
Eif5	ENSMUSG00000021282.17	chr12	111538015	111546752	8737	Unmarked_Promoter	Active	K27ac only	0.0138825698753174	0.0138088427355034	-7.37271398139772e-05	-0.00737271398139772	-0.250728613719808	0.362530188429868	FALSE	Hypomethylated	-0.1007925	0.643880403	0.643880403	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Elovl4	ENSMUSG00000032262.13	chr9	83778691	83806277	27586	Active_Promoter	Active	K27ac only	0.0160283794820419	0.0162098781818084	0.000181498699766493	0.0181498699766493	-0.130461419107345	0.36283218856075	FALSE	Hypomethylated	-0.034154057	0.903563083	0.903563083	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Rtbdn	ENSMUSG00000048617.16	chr8	84946990	84956603	9613	Active_Promoter	Enhancer_Marked	Neither	0.0313693403815063	0.0279649495382178	-0.00340439084328853	-0.340439084328853	-0.172788995151616	0.362982582976489	FALSE	Hypomethylated	-0.01070966	0.975376669	0.975376669	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Zbtb7a	ENSMUSG00000035011.15	chr10	81135219	81152995	17776	Active_Promoter	Active	K27ac only	0.0184279137143733	0.0185292314736738	0.000101317759300491	0.0101317759300491	-0.168675506395005	0.363833953910673	FALSE	Hypomethylated	-0.010472744	0.976437613	0.313752441	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Slc27a1	ENSMUSG00000031808.7	chr8	71568881	71587302	18421	Active_Promoter	Active	K27ac only	0.018773624208049	0.0194675895515184	0.000693965343469407	0.0693965343469407	-0.145207494442205	0.364385956433954	FALSE	Hypomethylated	-0.038596233	0.888686054	0.642753634	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Pik3r2	ENSMUSG00000031834.15	chr8	70768175	70776713	8538	Active_Promoter	Active	K27ac only	0.0162770390852159	0.0168331852061724	0.000556146120956506	0.0556146120956506	-0.220525710415743	0.364435038842662	FALSE	Hypomethylated	-0.013758836	0.967439301	0.952896429	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Pdxp	ENSMUSG00000116165.1	chr15	78913918	78919517	5599	Active_Promoter	Active	K27ac only	0.0148812880356399	0.0161408176184307	0.00125952958279078	0.125952958279078	-0.31279395961386	0.364496924816162	FALSE	Hypomethylated	-0.001323179	0.997124048	0.997124048	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Ythdf3	ENSMUSG00000047213.14	chr3	16183211	16217037	33826	Active_Promoter	Active	K27ac only	0.0132051012150981	0.0139214829395502	0.000716381724452105	0.0716381724452105	-0.177930356741217	0.364496924816162	FALSE	Hypomethylated	0.000998357	0.997897882	0.0022186	3	2	FALSE	FALSE	TRUE	TRUE	Q1
Nrbf2	ENSMUSG00000075000.11	chr10	67266688	67285305	18617	Active_Promoter	Enhancer_Marked	Neither	0.013049406086508	0.0132582470463277	0.000208840959819696	0.0208840959819696	-0.19059955993063	0.364541241431054	FALSE	Hypomethylated	0.008209945	0.982434824	0.982434824	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Tex13b	ENSMUSG00000042386.7	chrX	140808306	140813433	5127	Unmarked_Promoter	Unmarked	Neither	0.0181160083860232	0.0168154847718771	-0.00130052361414603	-0.130052361414603	-0.34810744556216	0.364650728929197	FALSE	Hypomethylated	-0.029989038	0.918868094	0.885746937	2	0	FALSE	FALSE	FALSE	FALSE	Q3
Sh3bgr	ENSMUSG00000040666.19	chr16	96200449	96228935	28486	Active_Promoter	Active	K27ac only	0.0433576794051002	0.0418995595736919	-0.0014581198314083	-0.14581198314083	-0.0772870429498943	0.365374594941632	FALSE	Hypomethylated	0.379498592	0.113559044	0.113559044	3	0	FALSE	FALSE	FALSE	TRUE	Q2
Fem1c	ENSMUSG00000033319.5	chr18	46501745	46525971	24226	Active_Promoter	Active	K27ac only	0.0148474114482525	0.0155608066694648	0.000713395221212223	0.0713395221212223	-0.162453008349136	0.365595614679293	FALSE	Hypomethylated	-0.082520486	0.713112509	0.713112509	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Sh3bp5l	ENSMUSG00000013646.17	chr11	58330723	58347728	17005	Active_Promoter	Enhancer_Marked	Neither	0.014739345637571	0.0147872850516623	4.79394140913414e-05	0.00479394140913414	-0.186383123994447	0.365752572008892	FALSE	Hypomethylated	0.010311468	0.976846166	0.976846166	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Ribc2	ENSMUSG00000022431.3	chr15	85132077	85144570	12493	Unmarked_Promoter	Unmarked	Neither	0.021216256471101	0.0201785730473808	-0.00103768342372016	-0.103768342372016	-0.17349744284528	0.365754945821249	FALSE	Hypomethylated	-0.093084398	0.660971683	0.660971683	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Pick1	ENSMUSG00000068206.13	chr15	79229172	79249484	20312	Unmarked_Promoter	Active	K27ac only	0.0146304920617476	0.0152512973697188	0.000620805307971189	0.0620805307971189	-0.15590892526802	0.365871631345561	FALSE	Hypomethylated	-0.100049223	0.654130413	0.654130413	3	0	FALSE	FALSE	TRUE	FALSE	Q4
Ssrp1	ENSMUSG00000027067.16	chr2	85037233	85047109	9876	Active_Promoter	Active	K27ac only	0.0124774932037495	0.0125171597203368	3.96665165872199e-05	0.00396665165872199	-0.268931776933717	0.365889998763451	FALSE	Hypomethylated	-0.076773715	0.734523847	0.734523847	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Gpr139	ENSMUSG00000066197.5	chr7	119140746	119184603	43857	Repressed_Promoter	Polycomb	K27me3 only	0.0142000325454498	0.0151232447184421	0.000923212172992242	0.0923212172992242	-0.117643448722509	0.365889998763451	FALSE	Hypomethylated	-0.056702785	0.819057836	0.819057836	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Kptn	ENSMUSG00000006021.5	chr7	16119894	16127516	7622	Unmarked_Promoter	Active	K27ac only	0.0190526616615451	0.0236259019636707	0.00457324030212566	0.457324030212566	0.213264080488857	0.365889998763451	FALSE	Hypermethylated	-0.06863365	0.766235364	0.766235364	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Ptprt	ENSMUSG00000053141.16	chr2	161521989	162661147	1139158	Bivalent_Promoter	Mixed	Bivalent	0.031072728490555	0.0334040208972473	0.00233129240669232	0.233129240669232	0.0210423867807479	0.365973699084591	FALSE	Hypermethylated	0.145430337	0.530626609	0.001532431	27	3	FALSE	FALSE	TRUE	TRUE	Q1
Pcdhb19	ENSMUSG00000043313.6	chr18	37496990	37504128	7138	Unmarked_Promoter	Unmarked	Neither	0.0108819081782839	0.0130416626937914	0.00215975451550749	0.215975451550749	0.269126290047112	0.365973699084591	FALSE	Hypermethylated	-0.021959064	0.943046128	0.943046128	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Cstf2t	ENSMUSG00000053536.7	chr19	31082836	31087069	4233	Active_Promoter	Enhancer_Marked	Neither	0.015054679037038	0.0124537939224726	-0.00260088511456542	-0.260088511456542	-0.378139218126736	0.365973699084591	FALSE	Hypomethylated	-0.014667741	0.96441868	0.96441868	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Wdr90	ENSMUSG00000073434.12	chr17	25844770	25861501	16731	Unmarked_Promoter	Active	K27ac only	0.0142251580278012	0.0154308155217954	0.00120565749399415	0.120565749399415	-0.155592586729294	0.366107299342648	FALSE	Hypomethylated	-0.046123009	0.862096302	0.862096302	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Cbx6	ENSMUSG00000089715.12	chr15	79823895	79834688	10793	Active_Promoter	Active	K27ac only	0.0170245477599905	0.0155547237479999	-0.00146982401199051	-0.146982401199051	-0.216016685198753	0.366187638576268	FALSE	Hypomethylated	-0.074507609	0.752049031	0.752049031	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Btf3l4	ENSMUSG00000028568.16	chr4	108814294	108833614	19320	Active_Promoter	Active	K27ac only	0.0131459807248741	0.0134543336600946	0.000308352935220524	0.0308352935220524	-0.18414605659628	0.366342079493254	FALSE	Hypomethylated	0.004238701	0.991485779	0.991485779	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Thbs1	ENSMUSG00000040152.8	chr2	118111875	118127133	15258	Repressed_Promoter	Polycomb	K27me3 only	0.0205990912707242	0.0189217900851269	-0.0016773011855973	-0.16773011855973	-0.147279469417441	0.366543660831899	FALSE	Hypomethylated	-0.131104066	0.502770027	0.502770027	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Copb2	ENSMUSG00000032458.6	chr9	98563720	98588382	24662	Active_Promoter	Enhancer_Marked	Neither	0.0111431710056523	0.0119461938412022	0.000803022835549885	0.0803022835549885	-0.159751617291545	0.367163250864646	FALSE	Hypomethylated	-0.033107873	0.905320164	0.905320164	1	0	FALSE	FALSE	TRUE	FALSE	Q4
