gene_name	chr	is_synapse_and_mecp2_up	atac_remodeled
Exd1	chr2	FALSE	FALSE
Stag3	chr5	FALSE	FALSE
Tle2	chr10	FALSE	FALSE
Ccdc14	chr16	FALSE	FALSE
Ublcp1	chr11	FALSE	FALSE
Ndufaf6	chr4	FALSE	FALSE
Cst6	chr19	FALSE	FALSE
Nat10	chr2	FALSE	FALSE
Galnt11	chr5	FALSE	FALSE
Ankrd17	chr5	FALSE	FALSE
Gnpda1	chr18	FALSE	FALSE
Bag1	chr4	FALSE	FALSE
Luzp4	chrX	FALSE	FALSE
Pstk	chr7	FALSE	FALSE
Ebf3	chr7	FALSE	FALSE
Pkd2	chr5	FALSE	FALSE
Zfp593	chr4	FALSE	FALSE
Tcfl5	chr2	FALSE	FALSE
H2bc14	chr13	FALSE	FALSE
Zfp691	chr4	FALSE	FALSE
Cxcl1	chr5	FALSE	FALSE
B3galnt1	chr3	FALSE	FALSE
Hmx1	chr5	FALSE	TRUE
Ankrd40	chr11	FALSE	FALSE
Usp1	chr4	FALSE	FALSE
Siglec15	chr18	FALSE	TRUE
4931414P19Rik	chr14	FALSE	FALSE
Mkks	chr2	FALSE	FALSE
Zfp574	chr7	FALSE	FALSE
2410002F23Rik	chr7	FALSE	FALSE
Gabra5	chr7	FALSE	TRUE
Coa5	chr1	FALSE	FALSE
Cdh17	chr4	FALSE	FALSE
Acsbg1	chr9	FALSE	FALSE
Kbtbd8	chr6	FALSE	FALSE
Ugdh	chr5	FALSE	FALSE
Nop58	chr1	FALSE	FALSE
Tlr9	chr9	FALSE	FALSE
Ly6h	chr15	FALSE	FALSE
Eloc	chr1	FALSE	FALSE
Fam43b	chr4	FALSE	TRUE
Hnrnpul2	chr19	FALSE	FALSE
Pax1	chr2	FALSE	FALSE
Sf3b2	chr19	FALSE	FALSE
Gck	chr11	FALSE	TRUE
Eva1a	chr6	FALSE	FALSE
Hbegf	chr18	FALSE	FALSE
Dbi	chr1	FALSE	FALSE
Tonsl	chr15	FALSE	FALSE
Prc1	chr7	FALSE	FALSE
Hmox1	chr8	FALSE	FALSE
Slc41a1	chr1	FALSE	FALSE
Adora2a	chr10	FALSE	TRUE
C1qtnf4	chr2	FALSE	TRUE
Hapln2	chr3	FALSE	FALSE
Dock11	chrX	FALSE	TRUE
Nme5	chr18	FALSE	FALSE
Marchf11	chr15	FALSE	TRUE
Supt4a	chr11	FALSE	FALSE
Mfsd2a	chr4	FALSE	FALSE
Raly	chr2	FALSE	FALSE
Sox30	chr11	FALSE	FALSE
Snu13	chr15	FALSE	FALSE
Acap1	chr11	FALSE	FALSE
Dennd2a	chr6	FALSE	FALSE
Mto1	chr9	FALSE	FALSE
Ubxn2b	chr4	FALSE	FALSE
Gsg1	chr6	FALSE	FALSE
Ep300	chr15	FALSE	FALSE
Matk	chr10	FALSE	TRUE
Calu	chr6	FALSE	FALSE
Grm2	chr9	FALSE	TRUE
Sema4a	chr3	FALSE	FALSE
Inpp5k	chr11	FALSE	FALSE
Jpt1	chr11	FALSE	FALSE
Fam43a	chr16	FALSE	FALSE
Nobox	chr6	FALSE	FALSE
Usp4	chr9	FALSE	FALSE
Loxl4	chr19	FALSE	FALSE
Ecrg4	chr1	FALSE	FALSE
Extl1	chr4	FALSE	TRUE
Cwc15	chr9	FALSE	FALSE
Hcrtr2	chr9	FALSE	TRUE
Cxcr2	chr1	FALSE	FALSE
Pkp4	chr2	FALSE	FALSE
Lcn9	chr2	FALSE	FALSE
Irf8	chr8	FALSE	TRUE
Rabif	chr1	FALSE	FALSE
Slc8b1	chr5	FALSE	FALSE
Cox4i2	chr2	FALSE	TRUE
Acaa2	chr18	FALSE	TRUE
Dnajc4	chr19	FALSE	FALSE
Armc3	chr2	FALSE	FALSE
4933409G03Rik	chr2	FALSE	FALSE
Snap47	chr11	FALSE	FALSE
Bin3	chr14	FALSE	FALSE
A530016L24Rik	chr12	FALSE	TRUE
Adamts20	chr15	FALSE	TRUE
Ccdc175	chr12	FALSE	FALSE
Il12b	chr11	FALSE	FALSE
Chodl	chr16	FALSE	TRUE
Rgs14	chr13	FALSE	FALSE
Fkbp10	chr11	FALSE	FALSE
Ric8a	chr7	FALSE	FALSE
Ube2s	chr7	FALSE	FALSE
Zfp777	chr6	FALSE	FALSE
Lrwd1	chr5	FALSE	FALSE
Fbxl22	chr9	FALSE	FALSE
Adap1	chr5	FALSE	FALSE
Rasgrp3	chr17	FALSE	FALSE
1700008O03Rik	chr7	FALSE	FALSE
Katnb1	chr8	FALSE	FALSE
Plekhb1	chr7	FALSE	FALSE
Slc34a2	chr5	FALSE	FALSE
Zfp263	chr16	FALSE	FALSE
Dad1	chr14	FALSE	FALSE
Abracl	chr10	FALSE	FALSE
Depdc1a	chr3	FALSE	TRUE
Ctla4	chr1	FALSE	FALSE
Cybc1	chr11	FALSE	FALSE
Bmf	chr2	FALSE	TRUE
Cnnm3	chr1	FALSE	FALSE
Ifit2	chr19	FALSE	FALSE
Nudt13	chr14	FALSE	FALSE
Tpm1	chr9	FALSE	FALSE
Wdr24	chr17	FALSE	FALSE
Pign	chr1	FALSE	FALSE
Psmg3	chr5	FALSE	FALSE
Asic1	chr15	FALSE	FALSE
Zswim8	chr14	FALSE	FALSE
Tead4	chr6	FALSE	FALSE
Ssc5d	chr7	FALSE	FALSE
Mon1b	chr8	FALSE	FALSE
Rab1a	chr11	FALSE	FALSE
Lamp5	chr2	FALSE	FALSE
Pigk	chr3	FALSE	FALSE
Ube2b	chr11	FALSE	FALSE
Tm9sf3	chr19	FALSE	FALSE
Abcb10	chr8	FALSE	FALSE
Thyn1	chr9	FALSE	FALSE
Smim31	chr8	FALSE	FALSE
Blcap	chr2	FALSE	FALSE
Zfp64	chr2	FALSE	TRUE
Dnah2	chr11	FALSE	FALSE
Nubp1	chr16	FALSE	FALSE
Serpina3c	chr12	FALSE	FALSE
Mapk8ip1	chr2	FALSE	FALSE
Insig2	chr1	FALSE	FALSE
Mfap3l	chr8	FALSE	FALSE
Lgals12	chr19	FALSE	FALSE
Celsr2	chr3	FALSE	FALSE
Zfp710	chr7	FALSE	FALSE
Usp6nl	chr2	FALSE	FALSE
Exoc3	chr13	FALSE	FALSE
Fshr	chr17	FALSE	FALSE
Lsg1	chr16	FALSE	FALSE
Nudcd1	chr15	FALSE	FALSE
Erich6	chr3	FALSE	FALSE
Med11	chr11	FALSE	FALSE
Dand5	chr8	FALSE	FALSE
Tmem143	chr7	FALSE	FALSE
Slc39a5	chr10	FALSE	FALSE
Cd209g	chr8	FALSE	FALSE
Cdh5	chr8	FALSE	FALSE
Nog	chr11	FALSE	TRUE
Fbxw15	chr9	FALSE	FALSE
Ermn	chr2	FALSE	FALSE
Tmc8	chr11	FALSE	FALSE
Unc119b	chr5	FALSE	FALSE
G3bp1	chr11	FALSE	FALSE
Bend4	chr5	FALSE	TRUE
Fam193b	chr13	FALSE	FALSE
2300009A05Rik	chr9	FALSE	FALSE
Fa2h	chr8	FALSE	FALSE
Atg2a	chr19	FALSE	FALSE
Psme1	chr14	FALSE	FALSE
Ddx39b	chr17	FALSE	FALSE
Tm4sf4	chr3	FALSE	FALSE
Abca1	chr4	FALSE	FALSE
Txn1	chr4	FALSE	FALSE
Foxj2	chr6	FALSE	TRUE
Cpn2	chr16	FALSE	FALSE
Ifrd1	chr12	FALSE	FALSE
Comtd1	chr14	FALSE	FALSE
Tada1	chr1	FALSE	FALSE
Tac4	chr11	FALSE	FALSE
Cx3cl1	chr8	FALSE	TRUE
Cyp2d26	chr15	FALSE	TRUE
Gpr83	chr9	FALSE	TRUE
Rida	chr15	FALSE	FALSE
Atf7ip	chr6	FALSE	FALSE
Zfp821	chr8	FALSE	FALSE
Tmem18	chr12	FALSE	FALSE
Fam50b	chr13	FALSE	FALSE
Tfb1m	chr17	FALSE	FALSE
Hsd11b2	chr8	FALSE	TRUE
Plod3	chr5	FALSE	FALSE
Lpar6	chr14	FALSE	FALSE
Prune1	chr3	FALSE	FALSE
St3gal2	chr8	FALSE	FALSE
Prkaa2	chr4	FALSE	FALSE
Stac2	chr11	FALSE	FALSE
Nufip1	chr14	FALSE	FALSE
Castor1	chr11	FALSE	FALSE
2410004B18Rik	chr3	FALSE	FALSE
Dvl3	chr16	FALSE	FALSE
Pdzd4	chrX	FALSE	FALSE
Angptl7	chr4	FALSE	FALSE
Rab20	chr8	FALSE	FALSE
Acox2	chr14	FALSE	FALSE
Mpz	chr1	FALSE	FALSE
Spink1	chr18	FALSE	TRUE
Txnl4a	chr18	FALSE	FALSE
Irf5	chr6	FALSE	FALSE
Ctu2	chr8	FALSE	FALSE
Pdyn	chr2	FALSE	FALSE
Pla2g10	chr16	FALSE	FALSE
Tuba8	chr6	FALSE	TRUE
Hnf1b	chr11	FALSE	FALSE
Zfp46	chr4	FALSE	FALSE
Habp4	chr13	FALSE	FALSE
Phgr1	chr2	FALSE	TRUE
Ctsh	chr9	FALSE	FALSE
Ctdspl	chr9	FALSE	FALSE
Slc25a22	chr7	FALSE	FALSE
Acap3	chr4	FALSE	FALSE
Msrb1	chr17	FALSE	FALSE
Timmdc1	chr16	FALSE	FALSE
Tmem102	chr11	FALSE	FALSE
Mapk8ip3	chr17	FALSE	FALSE
Cdh3	chr8	FALSE	FALSE
Zfp946	chr17	FALSE	FALSE
Smg9	chr7	FALSE	FALSE
Sulf1	chr1	FALSE	FALSE
Tmem89	chr9	FALSE	FALSE
Arid5a	chr1	FALSE	FALSE
Zfp663	chr2	FALSE	FALSE
Zfp114	chr7	FALSE	FALSE
Gys1	chr7	FALSE	FALSE
Ppp1r42	chr1	FALSE	FALSE
Nod1	chr6	FALSE	FALSE
Apool	chrX	FALSE	TRUE
Grpel1	chr5	FALSE	FALSE
Cul2	chr18	FALSE	FALSE
Slc6a14	chrX	FALSE	TRUE
Pex1	chr5	FALSE	FALSE
Csrp1	chr1	FALSE	FALSE
Polr2c	chr8	FALSE	FALSE
Bivm	chr1	FALSE	FALSE
Rdh12	chr12	FALSE	FALSE
Exoc8	chr8	FALSE	FALSE
Ptpdc1	chr13	FALSE	FALSE
Fam83e	chr7	FALSE	FALSE
Traf2	chr2	FALSE	FALSE
Ap1m2	chr9	FALSE	FALSE
Npas1	chr7	FALSE	FALSE
Casq2	chr3	FALSE	FALSE
Vwc2	chr11	FALSE	FALSE
Aig1	chr10	FALSE	FALSE
Eef2kmt	chr16	FALSE	FALSE
5530401A14Rik	chr11	FALSE	FALSE
Oard1	chr17	FALSE	FALSE
Cyp11a1	chr9	FALSE	FALSE
Arf4	chr14	FALSE	FALSE
Zfp954	chr7	FALSE	FALSE
Egr2	chr10	FALSE	FALSE
Bbs7	chr3	FALSE	FALSE
Srrm2	chr17	FALSE	FALSE
Wdr45	chrX	FALSE	FALSE
Pafah1b2	chr9	FALSE	FALSE
Tspyl2	chrX	FALSE	FALSE
Rad9b	chr5	FALSE	FALSE
Tbc1d22a	chr15	FALSE	FALSE
Lnpep	chr17	FALSE	FALSE
Minpp1	chr19	FALSE	FALSE
Top2b	chr14	FALSE	FALSE
4933405L10Rik	chr8	FALSE	FALSE
Zscan25	chr5	FALSE	FALSE
Sdcbp2	chr2	FALSE	TRUE
Eps8l3	chr3	FALSE	FALSE
Irak3	chr10	FALSE	FALSE
Kifbp	chr10	FALSE	FALSE
Zfand2b	chr1	FALSE	FALSE
Mff	chr1	FALSE	FALSE
Kcnj12	chr11	FALSE	FALSE
Cyp1b1	chr17	FALSE	TRUE
Cacng4	chr11	FALSE	FALSE
Hes7	chr11	FALSE	FALSE
Ap5z1	chr5	FALSE	FALSE
Mdh2	chr5	FALSE	FALSE
D6Ertd527e	chr6	FALSE	TRUE
Dstyk	chr1	FALSE	FALSE
Nbr1	chr11	FALSE	FALSE
Vamp4	chr1	FALSE	FALSE
Nek6	chr2	FALSE	FALSE
Coa4	chr7	FALSE	FALSE
Plekha4	chr7	FALSE	FALSE
Hs3st4	chr7	FALSE	FALSE
Sall3	chr18	FALSE	FALSE
Scfd1	chr12	FALSE	FALSE
Tnfaip2	chr12	FALSE	TRUE
Grxcr2	chr18	FALSE	FALSE
Trim39	chr17	FALSE	FALSE
Rassf9	chr10	FALSE	FALSE
Suclg1	chr6	FALSE	FALSE
Lactb2	chr1	FALSE	FALSE
Sbk2	chr7	FALSE	FALSE
Phkg1	chr5	FALSE	FALSE
Acbd5	chr2	FALSE	FALSE
Slc11a2	chr15	FALSE	FALSE
Sarnp	chr10	FALSE	FALSE
Tank	chr2	FALSE	FALSE
Klhl22	chr16	FALSE	FALSE
Il17b	chr18	FALSE	FALSE
Tomm70a	chr16	FALSE	FALSE
Amd2	chr10	FALSE	FALSE
Nusap1	chr2	FALSE	FALSE
Tm6sf2	chr8	FALSE	FALSE
Rxfp2	chr5	FALSE	FALSE
Haus4	chr14	FALSE	FALSE
Myo1d	chr11	FALSE	FALSE
S1pr1	chr3	FALSE	FALSE
Ttll1	chr15	FALSE	FALSE
Gzmd	chr14	FALSE	TRUE
Pwp1	chr10	FALSE	FALSE
Abhd14b	chr9	FALSE	FALSE
Tyrp1	chr4	FALSE	FALSE
Napg	chr18	FALSE	FALSE
Rasl11b	chr5	FALSE	FALSE
Ltf	chr9	FALSE	FALSE
Trappc3l	chr10	FALSE	FALSE
Chit1	chr1	FALSE	FALSE
Tssk6	chr8	FALSE	FALSE
Slc30a4	chr2	FALSE	FALSE
Izumo2	chr7	FALSE	FALSE
Fndc3a	chr14	FALSE	FALSE
Nploc4	chr11	FALSE	FALSE
Cavin2	chr1	FALSE	FALSE
Egln2	chr7	FALSE	FALSE
Ccdc39	chr3	FALSE	FALSE
Zfp267	chr3	FALSE	FALSE
Usp14	chr18	FALSE	FALSE
Usp16	chr16	FALSE	FALSE
Rita1	chr5	FALSE	FALSE
Fem1al	chr11	FALSE	FALSE
Eif4e2	chr1	FALSE	FALSE
Ddx24	chr12	FALSE	FALSE
Ntrk1	chr3	FALSE	TRUE
Eno4	chr19	FALSE	TRUE
Yif1a	chr19	FALSE	FALSE
Gpr157	chr4	FALSE	FALSE
Nemf	chr12	FALSE	FALSE
Mcm5	chr8	FALSE	FALSE
Timm17a	chr1	FALSE	FALSE
Smim40	chr17	FALSE	TRUE
Shisal2b	chr13	FALSE	FALSE
Pcdhgc4	chr18	FALSE	TRUE
Slc22a7	chr17	FALSE	TRUE
Clu	chr14	FALSE	FALSE
Eif2b2	chr12	FALSE	FALSE
Slc46a2	chr4	FALSE	FALSE
Jag1	chr2	FALSE	TRUE
Tnfrsf21	chr17	FALSE	TRUE
Pigr	chr1	FALSE	TRUE
Tmem70	chr1	FALSE	FALSE
2300002M23Rik	chr17	FALSE	FALSE
Ubn1	chr16	FALSE	FALSE
Lima1	chr15	FALSE	FALSE
Racgap1	chr15	FALSE	FALSE
Dnmt1	chr9	FALSE	FALSE
Cxcl5	chr5	FALSE	TRUE
Rubcnl	chr14	FALSE	FALSE
Tmem94	chr11	FALSE	FALSE
Tmem220	chr11	FALSE	FALSE
Zkscan8	chr13	FALSE	FALSE
Ccdc186	chr19	FALSE	FALSE
Crtam	chr9	FALSE	FALSE
Cmpk2	chr12	FALSE	FALSE
Tfdp1	chr8	FALSE	FALSE
Ppm1d	chr11	FALSE	FALSE
Armc9	chr1	FALSE	FALSE
Ubtf	chr11	FALSE	FALSE
Gpr88	chr3	FALSE	FALSE
S100a7a	chr3	FALSE	FALSE
Zp3	chr5	FALSE	FALSE
Togaram1	chr12	FALSE	FALSE
Gnmt	chr17	FALSE	FALSE
Aspg	chr12	FALSE	FALSE
Gal3st1	chr11	FALSE	TRUE
Nat8	chr6	FALSE	FALSE
Gulo	chr14	FALSE	FALSE
Ankrd28	chr14	FALSE	FALSE
Mtmr10	chr7	FALSE	FALSE
Lypd1	chr1	FALSE	FALSE
Abcc3	chr11	FALSE	TRUE
E2f8	chr7	FALSE	FALSE
Wdr38	chr2	FALSE	FALSE
Arl6	chr16	FALSE	FALSE
Mrpl16	chr19	FALSE	FALSE
Dap3	chr3	FALSE	FALSE
Nudt6	chr3	FALSE	FALSE
Necab3	chr2	FALSE	FALSE
Pebp4	chr14	FALSE	FALSE
Tapt1	chr5	FALSE	FALSE
Ccdc106	chr7	FALSE	FALSE
Scyl1	chr19	FALSE	FALSE
Bmp8a	chr4	FALSE	TRUE
Dcaf12l2	chrX	FALSE	TRUE
Kcne1	chr16	FALSE	FALSE
Vdac2	chr14	FALSE	FALSE
Dse	chr10	FALSE	TRUE
Nhlrc1	chr13	FALSE	FALSE
Dct	chr14	FALSE	FALSE
Igf1	chr10	FALSE	TRUE
Eef1akmt4	chr16	FALSE	FALSE
Abcb6	chr1	FALSE	FALSE
Ltbp1	chr17	FALSE	FALSE
Ndufb6	chr4	FALSE	FALSE
Nap1l2	chrX	FALSE	FALSE
Ankrd2	chr19	FALSE	FALSE
Avl9	chr6	FALSE	FALSE
Rel	chr11	FALSE	FALSE
Thtpa	chr14	FALSE	FALSE
Kcnj5	chr9	FALSE	TRUE
Metap2	chr10	FALSE	FALSE
Tinagl1	chr4	FALSE	FALSE
Zfp687	chr3	FALSE	FALSE
Zfp36	chr7	FALSE	FALSE
Use1	chr8	FALSE	FALSE
Omg	chr11	FALSE	FALSE
Gcat	chr15	FALSE	FALSE
Chst14	chr2	FALSE	FALSE
Tmpo	chr10	FALSE	FALSE
Tmem210	chr2	FALSE	FALSE
Usp30	chr5	FALSE	FALSE
Tmem72	chr6	FALSE	FALSE
Hs3st6	chr17	FALSE	FALSE
Krt42	chr11	FALSE	FALSE
Trim66	chr7	FALSE	FALSE
Pabpc1l	chr2	FALSE	FALSE
Plscr4	chr9	FALSE	FALSE
Chp2	chr7	FALSE	FALSE
Abca6	chr11	FALSE	FALSE
Epcam	chr17	FALSE	FALSE
Trim52	chr14	FALSE	TRUE
Polr2m	chr9	FALSE	FALSE
Zfp937	chr2	FALSE	FALSE
Tstd1	chr1	FALSE	FALSE
Nlrx1	chr9	FALSE	FALSE
Ypel5	chr17	FALSE	FALSE
Nsmce1	chr7	FALSE	FALSE
Gm11627	chr11	FALSE	FALSE
Esrp1	chr4	FALSE	FALSE
Ccnq	chr11	FALSE	FALSE
Mxra7	chr11	FALSE	FALSE
Ap2a2	chr7	FALSE	FALSE
Dtx3	chr10	FALSE	TRUE
Rhou	chr8	FALSE	FALSE
Hbq1a	chr11	FALSE	FALSE
Rab43	chr6	FALSE	FALSE
Ahrr	chr13	FALSE	TRUE
Cdr2l	chr11	FALSE	FALSE
Nexn	chr3	FALSE	FALSE
Serpina3n	chr12	FALSE	FALSE
Cdcp2	chr4	FALSE	FALSE
Banf2	chr2	FALSE	FALSE
Efcab5	chr11	FALSE	FALSE
Prob1	chr18	FALSE	FALSE
Vmn2r86	chr10	FALSE	TRUE
Top1mt	chr15	FALSE	FALSE
Atoh7	chr10	FALSE	TRUE
Arf1	chr11	FALSE	FALSE
Erv3	chr2	FALSE	FALSE
Tsr2	chrX	FALSE	FALSE
Atxn7l3	chr11	FALSE	FALSE
Cplx4	chr18	FALSE	FALSE
Erap1	chr13	FALSE	FALSE
Ccdc80	chr16	FALSE	FALSE
Pi4k2b	chr5	FALSE	FALSE
Ddi1	chr9	FALSE	FALSE
Arsb	chr13	FALSE	FALSE
Apoe	chr7	FALSE	FALSE
Fdx1	chr9	FALSE	FALSE
Gp9	chr6	FALSE	TRUE
Carlr	chr2	FALSE	TRUE
Dpf3	chr12	FALSE	FALSE
Cfap47	chrX	FALSE	FALSE
Rpl10l	chr12	FALSE	FALSE
Brat1	chr5	FALSE	FALSE
Dyrk3	chr1	FALSE	FALSE
Inhba	chr13	FALSE	TRUE
Tnip2	chr5	FALSE	FALSE
Spint1	chr2	FALSE	FALSE
Zfat	chr15	FALSE	FALSE
Rac3	chr11	FALSE	FALSE
Tns3	chr11	FALSE	FALSE
Rpl39l	chr16	FALSE	FALSE
Paf1	chr7	FALSE	FALSE
Tmem216	chr19	FALSE	FALSE
Igfn1	chr1	FALSE	FALSE
Tdrd3	chr14	FALSE	FALSE
Rps20	chr4	FALSE	FALSE
Ccdc30	chr4	FALSE	FALSE
Qsox2	chr2	FALSE	FALSE
Tmem35a	chrX	FALSE	FALSE
Ect2	chr3	FALSE	FALSE
Bbip1	chr19	FALSE	FALSE
9430015G10Rik	chr4	FALSE	FALSE
Tmem268	chr4	FALSE	FALSE
Spcs1	chr14	FALSE	FALSE
4931406B18Rik	chr7	FALSE	FALSE
Rmnd5b	chr11	FALSE	FALSE
Npy4r	chr14	FALSE	FALSE
Neu1	chr17	FALSE	FALSE
Rexo2	chr9	FALSE	FALSE
Poc5	chr13	FALSE	FALSE
Ube2l6	chr2	FALSE	FALSE
Dlx3	chr11	FALSE	TRUE
Akap11	chr14	FALSE	FALSE
Elac2	chr11	FALSE	FALSE
Abca7	chr10	FALSE	FALSE
Dusp9	chrX	FALSE	FALSE
Fanca	chr8	FALSE	FALSE
Hsh2d	chr8	FALSE	FALSE
Npas4	chr19	FALSE	FALSE
Ceacam3	chr7	FALSE	FALSE
Txnrd1	chr10	FALSE	FALSE
Gzmb	chr14	FALSE	FALSE
Mtfr1l	chr4	FALSE	FALSE
Cela3a	chr4	FALSE	FALSE
Rtn4rl2	chr2	FALSE	FALSE
Cyb5d2	chr11	FALSE	FALSE
Zfp750	chr11	FALSE	TRUE
Map3k7cl	chr16	FALSE	FALSE
Tppp	chr13	FALSE	FALSE
Kctd13	chr7	FALSE	FALSE
Gipc2	chr3	FALSE	FALSE
Eif2s2	chr2	FALSE	FALSE
1700029H14Rik	chr8	FALSE	FALSE
Slc43a3	chr2	FALSE	FALSE
Eya4	chr10	FALSE	TRUE
Erlin2	chr8	FALSE	FALSE
Pdzrn3	chr6	FALSE	FALSE
Lpcat2	chr8	FALSE	TRUE
Tyk2	chr9	FALSE	FALSE
Timm8b	chr9	FALSE	FALSE
Piezo2	chr18	FALSE	TRUE
Phldb3	chr7	FALSE	FALSE
Fdxr	chr11	FALSE	FALSE
Noc3l	chr19	FALSE	FALSE
Tifa	chr3	FALSE	FALSE
Rsrc2	chr5	FALSE	FALSE
Tbc1d4	chr14	FALSE	FALSE
Zbtb45	chr7	FALSE	FALSE
Utrn	chr10	FALSE	TRUE
Patl1	chr19	FALSE	FALSE
Smim10l1	chr6	FALSE	FALSE
P2ry4	chrX	FALSE	FALSE
Ccdc83	chr7	FALSE	FALSE
Zfp994	chr17	FALSE	FALSE
Frk	chr10	FALSE	FALSE
Krt72	chr15	FALSE	FALSE
Rps26	chr10	FALSE	FALSE
Cd7	chr11	FALSE	FALSE
Flrt2	chr12	FALSE	TRUE
Dusp23	chr1	FALSE	FALSE
Carmil3	chr14	FALSE	FALSE
Trmt2a	chr16	FALSE	FALSE
Dnajb5	chr4	FALSE	FALSE
Lipe	chr7	FALSE	FALSE
Emx1	chr6	FALSE	TRUE
Letm1	chr5	FALSE	FALSE
Fnbp4	chr2	FALSE	FALSE
Tmprss15	chr16	FALSE	FALSE
Ltc4s	chr11	FALSE	FALSE
4933407L21Rik	chr1	FALSE	FALSE
Psma2	chr13	FALSE	FALSE
Shroom4	chrX	FALSE	TRUE
Sctr	chr1	FALSE	FALSE
Angptl6	chr9	FALSE	FALSE
Gnl1	chr17	FALSE	FALSE
Tlr3	chr8	FALSE	FALSE
Kcna6	chr6	FALSE	TRUE
Cops9	chr1	FALSE	FALSE
Gpr3	chr4	FALSE	FALSE
Ubqln2	chrX	FALSE	FALSE
Chst12	chr5	FALSE	FALSE
Osgin1	chr8	FALSE	FALSE
Gpr179	chr11	FALSE	FALSE
Med26	chr8	FALSE	FALSE
Gfpt2	chr11	FALSE	TRUE
Lbh	chr17	FALSE	FALSE
Dohh	chr10	FALSE	FALSE
Trappc2l	chr8	FALSE	FALSE
Gng10	chr4	FALSE	FALSE
Reg3g	chr6	FALSE	FALSE
Capn1	chr19	FALSE	FALSE
Plpp1	chr13	FALSE	FALSE
BC024139	chr15	FALSE	FALSE
Irf2bp1	chr7	FALSE	FALSE
Cacng1	chr11	FALSE	FALSE
Gja6	chrX	FALSE	FALSE
Sulf2	chr2	FALSE	TRUE
Arhgap9	chr10	FALSE	FALSE
Snapin	chr3	FALSE	FALSE
Akt1s1	chr7	FALSE	FALSE
Czib	chr4	FALSE	FALSE
Rabep2	chr7	FALSE	FALSE
Plbd1	chr6	FALSE	FALSE
Zdhhc13	chr7	FALSE	FALSE
Sapcd1	chr17	FALSE	FALSE
Ttl	chr2	FALSE	FALSE
Sucnr1	chr3	FALSE	TRUE
Krt78	chr15	FALSE	TRUE
Slc16a1	chr3	FALSE	FALSE
Ccnyl1	chr1	FALSE	FALSE
Kcns2	chr15	FALSE	TRUE
Acot5	chr12	FALSE	FALSE
Zc3h18	chr8	FALSE	FALSE
Fam174b	chr7	FALSE	TRUE
Alcam	chr16	TRUE	FALSE
Reep6	chr10	FALSE	FALSE
Spout1	chr2	FALSE	FALSE
Gata5	chr2	FALSE	FALSE
Rab1b	chr19	FALSE	FALSE
Crybg2	chr4	FALSE	FALSE
Ereg	chr5	FALSE	TRUE
Utp18	chr11	FALSE	FALSE
Itgb3	chr11	FALSE	FALSE
Kank4	chr4	FALSE	FALSE
Syde2	chr3	FALSE	FALSE
Klhl20	chr1	FALSE	FALSE
Calhm2	chr19	FALSE	FALSE
H2-T22	chr17	FALSE	FALSE
Rpl24	chr16	FALSE	FALSE
Sel1l	chr12	FALSE	FALSE
Ackr2	chr9	FALSE	FALSE
Cpped1	chr16	FALSE	FALSE
Tbcc	chr17	FALSE	FALSE
Lztr1	chr16	FALSE	FALSE
Hspb3	chr13	FALSE	FALSE
Prxl2c	chr13	FALSE	FALSE
C87436	chr6	FALSE	FALSE
Naglu	chr11	FALSE	FALSE
Pllp	chr8	FALSE	FALSE
Hacd1	chr2	FALSE	FALSE
Cavin1	chr11	FALSE	FALSE
Kctd11	chr11	FALSE	TRUE
Olig3	chr10	FALSE	TRUE
Zfp445	chr9	FALSE	FALSE
Atp1a2	chr1	FALSE	FALSE
Lsm1	chr8	FALSE	FALSE
Irf6	chr1	FALSE	FALSE
Prpf38b	chr3	FALSE	FALSE
Cfap58	chr19	FALSE	FALSE
Cdyl	chr13	FALSE	FALSE
Mfsd13a	chr19	FALSE	FALSE
Nrbp1	chr5	FALSE	FALSE
Tlr5	chr1	FALSE	FALSE
Parp1	chr1	FALSE	FALSE
Incenp	chr19	FALSE	FALSE
Ccdc66	chr14	FALSE	FALSE
Twsg1	chr17	FALSE	FALSE
Gprc5c	chr11	FALSE	FALSE
Srxn1	chr2	FALSE	FALSE
Tma16	chr8	FALSE	FALSE
Zfp128	chr7	FALSE	FALSE
Ranbp3	chr17	FALSE	FALSE
Samhd1	chr2	FALSE	FALSE
Slc9b2	chr3	FALSE	FALSE
Psrc1	chr3	FALSE	FALSE
Scn7a	chr2	FALSE	TRUE
Rab39b	chrX	FALSE	FALSE
Nyap1	chr5	FALSE	FALSE
Pik3r4	chr9	FALSE	FALSE
Rnf215	chr11	FALSE	FALSE
Ppm1g	chr5	FALSE	FALSE
Nudt15	chr14	FALSE	FALSE
Jun	chr4	FALSE	FALSE
Atg101	chr15	FALSE	FALSE
Pgam1	chr19	FALSE	FALSE
Nsg1	chr5	FALSE	FALSE
Tmem161a	chr8	FALSE	FALSE
Gng5	chr3	FALSE	FALSE
Apaf1	chr10	FALSE	FALSE
Pnma3	chrX	FALSE	FALSE
Msrb2	chr2	FALSE	FALSE
Vrk2	chr11	FALSE	TRUE
Efna3	chr3	FALSE	FALSE
Ccno	chr13	FALSE	FALSE
Eef2k	chr7	FALSE	FALSE
Fuca2	chr10	FALSE	FALSE
Cdkn2a	chr4	FALSE	TRUE
Grpel2	chr18	FALSE	FALSE
Ccdc97	chr7	FALSE	FALSE
Gm5934	chrX	FALSE	FALSE
