gene_name	chr	is_neuronal	atac_predicted
Mctp1	chr13	TRUE	TRUE
Mctp2	chr7	TRUE	TRUE
Mcts2	chr2	FALSE	FALSE
Mcu	chr10	FALSE	FALSE
Mcub	chr3	FALSE	FALSE
Mcur1	chr13	FALSE	TRUE
Mdc1	chr17	FALSE	FALSE
Mdfi	chr17	FALSE	FALSE
Mdfic	chr6	FALSE	FALSE
Mdga1	chr17	TRUE	FALSE
Mdga2	chr12	TRUE	FALSE
Mdh1	chr11	FALSE	TRUE
Mdh2	chr5	FALSE	TRUE
Mdk	chr2	TRUE	FALSE
Mdm1	chr10	FALSE	FALSE
Mdm2	chr10	TRUE	FALSE
Mdm4	chr1	FALSE	FALSE
Mdn1	chr4	FALSE	FALSE
Mdp1	chr14	FALSE	FALSE
Me1	chr9	FALSE	FALSE
Me2	chr18	FALSE	FALSE
Me3	chr7	FALSE	TRUE
Mea1	chr17	FALSE	FALSE
Meaf6	chr4	FALSE	FALSE
Meak7	chr8	FALSE	FALSE
Mecom	chr3	TRUE	FALSE
Mecp2	chrX	TRUE	FALSE
Mecr	chr4	FALSE	FALSE
Med10	chr13	FALSE	FALSE
Med11	chr11	FALSE	FALSE
Med12	chrX	TRUE	FALSE
Med12l	chr3	FALSE	FALSE
Med13l	chr5	FALSE	FALSE
Med14	chrX	FALSE	FALSE
Med15	chr16	FALSE	FALSE
Med16	chr10	FALSE	TRUE
Med17	chr9	FALSE	FALSE
Med18	chr4	FALSE	FALSE
Med19	chr2	FALSE	FALSE
Med21	chr6	FALSE	FALSE
Med22	chr2	FALSE	TRUE
Med23	chr10	FALSE	TRUE
Med24	chr11	FALSE	TRUE
Med25	chr7	FALSE	TRUE
Med26	chr8	FALSE	FALSE
Med27	chr2	FALSE	FALSE
Med28	chr5	FALSE	FALSE
Med29	chr7	FALSE	TRUE
Med30	chr15	FALSE	FALSE
Med31	chr11	FALSE	TRUE
Med4	chr14	FALSE	FALSE
Med7	chr11	FALSE	FALSE
Med8	chr4	FALSE	FALSE
Medag	chr5	FALSE	TRUE
Mef2a	chr7	TRUE	TRUE
Mef2b	chr8	FALSE	FALSE
Mef2c	chr13	TRUE	TRUE
Mef2d	chr3	TRUE	FALSE
Megf10	chr18	FALSE	FALSE
Megf11	chr9	FALSE	FALSE
Megf6	chr4	FALSE	FALSE
Megf8	chr7	TRUE	FALSE
Megf9	chr4	TRUE	FALSE
Mei1	chr15	FALSE	FALSE
Mei4	chr9	FALSE	FALSE
Meig1	chr2	TRUE	FALSE
Meiob	chr17	FALSE	FALSE
Meis1	chr11	TRUE	FALSE
Meis2	chr2	TRUE	FALSE
Meis3	chr7	TRUE	FALSE
Melk	chr4	FALSE	FALSE
Meltf	chr16	FALSE	FALSE
Memo1	chr17	FALSE	FALSE
Men1	chr19	FALSE	FALSE
Meox1	chr11	FALSE	TRUE
Meox2	chr12	FALSE	FALSE
Mep1a	chr17	FALSE	FALSE
Mep1b	chr18	FALSE	TRUE
Mepce	chr5	FALSE	FALSE
Mertk	chr2	TRUE	FALSE
Mesd	chr7	TRUE	FALSE
Mesp1	chr7	TRUE	FALSE
Mesp2	chr7	FALSE	TRUE
Mest	chr6	FALSE	FALSE
Met	chr6	TRUE	FALSE
Metap1	chr3	FALSE	TRUE
Metap1d	chr2	FALSE	TRUE
Metap2	chr10	FALSE	FALSE
Metrn	chr17	TRUE	FALSE
Metrnl	chr11	FALSE	FALSE
Mettl1	chr10	FALSE	FALSE
Mettl14	chr3	TRUE	FALSE
Mettl15	chr2	FALSE	TRUE
Mettl16	chr11	FALSE	FALSE
Mettl17	chr14	FALSE	FALSE
Mettl2	chr11	FALSE	FALSE
Mettl21a	chr1	FALSE	FALSE
Mettl21e	chr1	FALSE	FALSE
Mettl22	chr16	FALSE	FALSE
Mettl24	chr10	FALSE	TRUE
Mettl25	chr10	FALSE	FALSE
Mettl26	chr17	FALSE	FALSE
Mettl27	chr5	FALSE	FALSE
Mettl3	chr14	TRUE	FALSE
Mettl4	chr17	FALSE	FALSE
Mettl5	chr2	FALSE	FALSE
Mettl6	chr14	FALSE	FALSE
Mettl8	chr2	FALSE	FALSE
Mettl9	chr7	FALSE	FALSE
Mex3a	chr3	FALSE	TRUE
Mex3b	chr7	FALSE	TRUE
Mex3c	chr18	FALSE	FALSE
Mex3d	chr10	FALSE	FALSE
Mfap2	chr4	FALSE	TRUE
Mfap3	chr11	FALSE	FALSE
Mfap3l	chr8	FALSE	FALSE
Mfap4	chr11	FALSE	FALSE
Mff	chr1	TRUE	FALSE
Mfge8	chr7	FALSE	FALSE
Mfhas1	chr8	FALSE	FALSE
Mfn1	chr3	TRUE	FALSE
Mfn2	chr4	TRUE	FALSE
Mfng	chr15	FALSE	FALSE
Mfsd1	chr3	FALSE	FALSE
Mfsd10	chr5	FALSE	FALSE
Mfsd11	chr11	FALSE	FALSE
Mfsd12	chr10	FALSE	FALSE
Mfsd13a	chr19	FALSE	FALSE
Mfsd14a	chr3	FALSE	FALSE
Mfsd2a	chr4	TRUE	FALSE
Mfsd2b	chr12	FALSE	FALSE
Mfsd3	chr15	FALSE	FALSE
Mfsd4a	chr1	FALSE	FALSE
Mfsd4b1	chr10	FALSE	FALSE
Mfsd4b4	chr10	FALSE	FALSE
Mfsd5	chr15	FALSE	TRUE
Mfsd6	chr1	FALSE	FALSE
Mfsd6l	chr11	FALSE	FALSE
Mfsd8	chr3	TRUE	TRUE
Mfsd9	chr1	FALSE	FALSE
Mga	chr2	FALSE	FALSE
Mgam	chr6	FALSE	FALSE
Mgarp	chr3	TRUE	TRUE
Mgat1	chr11	FALSE	FALSE
Mgat2	chr12	FALSE	FALSE
Mgat3	chr15	TRUE	FALSE
Mgat4a	chr1	FALSE	TRUE
Mgat4b	chr11	FALSE	FALSE
Mgat4c	chr10	FALSE	FALSE
Mgat5	chr1	FALSE	FALSE
Mgat5b	chr11	FALSE	FALSE
Mgl2	chr11	FALSE	FALSE
Mgll	chr6	TRUE	TRUE
Mgmt	chr7	FALSE	FALSE
Mgp	chr6	FALSE	TRUE
Mgrn1	chr16	FALSE	FALSE
Mgst1	chr6	FALSE	FALSE
Mgst2	chr3	FALSE	TRUE
Mgst3	chr1	FALSE	TRUE
Mia2	chr12	FALSE	TRUE
Mia3	chr1	FALSE	FALSE
Mib1	chr18	TRUE	TRUE
Mib2	chr4	FALSE	FALSE
Mical1	chr10	FALSE	TRUE
Mical2	chr7	FALSE	FALSE
Mical3	chr6	FALSE	FALSE
Micall1	chr15	TRUE	FALSE
Micall2	chr5	TRUE	TRUE
Micos10	chr4	FALSE	FALSE
Micos13	chr17	FALSE	TRUE
Micu1	chr10	FALSE	FALSE
Micu2	chr14	FALSE	FALSE
Micu3	chr8	TRUE	TRUE
Mid1	chrX	FALSE	TRUE
Mid1ip1	chrX	FALSE	TRUE
Mid2	chrX	FALSE	FALSE
Midn	chr10	FALSE	FALSE
Mief1	chr15	FALSE	FALSE
Mief2	chr11	FALSE	FALSE
Mien1	chr11	FALSE	FALSE
Mier1	chr4	FALSE	FALSE
Mier2	chr10	FALSE	FALSE
Mier3	chr13	FALSE	FALSE
Mif	chr10	FALSE	FALSE
Miga1	chr3	FALSE	FALSE
Miga2	chr2	FALSE	FALSE
Miip	chr4	FALSE	FALSE
Minar1	chr9	TRUE	FALSE
Minar2	chr18	TRUE	FALSE
Mindy1	chr3	FALSE	FALSE
Mindy2	chr9	FALSE	FALSE
Mindy3	chr2	FALSE	FALSE
Mindy4	chr6	FALSE	TRUE
Mink1	chr11	TRUE	FALSE
Minpp1	chr19	FALSE	FALSE
Mios	chr6	TRUE	FALSE
Mipep	chr14	FALSE	FALSE
Mis18a	chr16	FALSE	FALSE
Mis18bp1	chr12	FALSE	FALSE
Misp	chr10	FALSE	FALSE
Misp3	chr8	FALSE	FALSE
Mitf	chr6	FALSE	TRUE
Mki67	chr7	FALSE	FALSE
Mkks	chr2	TRUE	FALSE
Mkln1	chr6	TRUE	FALSE
Mknk1	chr4	FALSE	TRUE
Mknk2	chr10	FALSE	TRUE
Mkrn1	chr6	FALSE	FALSE
Mkrn2	chr6	FALSE	FALSE
Mkrn3	chr7	FALSE	FALSE
Mks1	chr11	TRUE	FALSE
Mkx	chr18	FALSE	FALSE
Mlana	chr19	FALSE	FALSE
Mlc1	chr15	FALSE	FALSE
Mlec	chr5	FALSE	FALSE
Mlf1	chr3	FALSE	FALSE
Mlf2	chr6	FALSE	TRUE
Mlh1	chr9	FALSE	FALSE
Mlh3	chr12	TRUE	FALSE
Mlip	chr9	FALSE	FALSE
Mllt1	chr17	FALSE	TRUE
Mllt10	chr2	FALSE	TRUE
Mllt11	chr3	FALSE	FALSE
Mllt3	chr4	FALSE	FALSE
Mllt6	chr11	FALSE	TRUE
Mlph	chr1	FALSE	FALSE
Mlst8	chr17	FALSE	FALSE
Mlx	chr11	FALSE	TRUE
Mlxip	chr5	FALSE	TRUE
Mlxipl	chr5	FALSE	FALSE
Mlycd	chr8	FALSE	FALSE
Mmaa	chr8	FALSE	FALSE
Mmachc	chr4	FALSE	FALSE
Mmadhc	chr2	FALSE	FALSE
Mmd	chr11	TRUE	FALSE
Mmd2	chr5	TRUE	FALSE
Mme	chr3	TRUE	FALSE
Mmel1	chr4	FALSE	TRUE
Mmgt1	chrX	FALSE	TRUE
Mmgt2	chr11	FALSE	FALSE
Mmp14	chr14	TRUE	FALSE
Mmp15	chr8	FALSE	FALSE
Mmp16	chr4	FALSE	FALSE
Mmp17	chr5	FALSE	FALSE
Mmp19	chr10	FALSE	FALSE
Mmp2	chr8	TRUE	FALSE
Mmp20	chr9	FALSE	TRUE
Mmp21	chr7	FALSE	TRUE
Mmp23	chr4	FALSE	FALSE
Mmp24	chr2	TRUE	FALSE
Mmp25	chr17	FALSE	FALSE
Mmp27	chr9	FALSE	FALSE
Mmp28	chr11	FALSE	TRUE
Mmp9	chr2	TRUE	FALSE
Mmrn2	chr14	FALSE	TRUE
Mms19	chr19	FALSE	FALSE
Mms22l	chr4	FALSE	FALSE
Mmut	chr17	FALSE	FALSE
Mn1	chr5	FALSE	FALSE
Mnat1	chr12	TRUE	FALSE
Mnd1	chr3	FALSE	FALSE
Mns1	chr9	TRUE	FALSE
Mnt	chr11	FALSE	FALSE
Mob1b	chr5	FALSE	FALSE
Mob2	chr7	TRUE	FALSE
Mob3a	chr10	FALSE	TRUE
Mob3b	chr4	FALSE	FALSE
Mob3c	chr4	FALSE	TRUE
Mob4	chr1	FALSE	FALSE
Mobp	chr9	TRUE	FALSE
Mocos	chr18	FALSE	FALSE
Mocs1	chr17	FALSE	FALSE
Mocs2	chr13	FALSE	FALSE
Mocs3	chr2	FALSE	FALSE
Mog	chr17	FALSE	FALSE
Mogat1	chr1	FALSE	FALSE
Mogat2	chr7	FALSE	FALSE
Mogs	chr6	FALSE	FALSE
Mok	chr12	FALSE	FALSE
Mon1a	chr9	FALSE	TRUE
Mon1b	chr8	FALSE	FALSE
Mon2	chr10	FALSE	FALSE
Morc1	chr16	FALSE	FALSE
Morc2a	chr11	FALSE	TRUE
Morc3	chr16	FALSE	TRUE
Morc4	chrX	FALSE	FALSE
Morf4l1	chr9	FALSE	FALSE
Morf4l2	chrX	FALSE	FALSE
Morn1	chr4	FALSE	TRUE
Morn3	chr5	FALSE	FALSE
Morn4	chr19	TRUE	TRUE
Mos	chr4	FALSE	TRUE
Mospd1	chrX	FALSE	FALSE
Mospd3	chr5	FALSE	FALSE
Mov10	chr3	TRUE	FALSE
Mov10l1	chr15	FALSE	FALSE
Moxd1	chr10	FALSE	FALSE
Mpc1	chr17	FALSE	FALSE
Mpc2	chr1	FALSE	FALSE
Mpdu1	chr11	FALSE	FALSE
Mpdz	chr4	TRUE	TRUE
Mpeg1	chr19	TRUE	TRUE
Mpg	chr11	FALSE	FALSE
Mphosph10	chr7	FALSE	FALSE
Mphosph6	chr8	FALSE	FALSE
Mphosph8	chr14	FALSE	FALSE
Mphosph9	chr5	FALSE	FALSE
Mpi	chr9	FALSE	FALSE
Mplkip	chr13	FALSE	TRUE
Mpnd	chr17	FALSE	FALSE
Mpp1	chrX	FALSE	TRUE
Mpp2	chr11	TRUE	FALSE
Mpp3	chr11	FALSE	FALSE
Mpp4	chr1	TRUE	TRUE
Mpp7	chr18	FALSE	TRUE
Mppe1	chr18	FALSE	FALSE
Mpped1	chr15	FALSE	FALSE
Mpped2	chr2	FALSE	FALSE
Mprip	chr11	FALSE	FALSE
Mpst	chr15	TRUE	TRUE
Mpv17	chr5	TRUE	FALSE
Mpv17l	chr16	FALSE	FALSE
Mpv17l2	chr8	FALSE	FALSE
Mpz	chr1	TRUE	FALSE
Mpzl1	chr1	FALSE	FALSE
Mpzl2	chr9	FALSE	FALSE
Mpzl3	chr9	FALSE	FALSE
Mr1	chr1	FALSE	FALSE
Mrap2	chr9	FALSE	FALSE
Mras	chr9	FALSE	FALSE
Mrc1	chr2	FALSE	TRUE
Mrc2	chr11	FALSE	FALSE
Mre11a	chr9	FALSE	FALSE
Mreg	chr1	FALSE	FALSE
Mrfap1	chr5	FALSE	FALSE
Mrgbp	chr2	FALSE	FALSE
Mrgprd	chr7	FALSE	TRUE
Mrgpre	chr7	FALSE	FALSE
Mrgprf	chr7	FALSE	FALSE
Mrgprg	chr7	FALSE	FALSE
Mrgprh	chr17	FALSE	FALSE
Mri1	chr8	FALSE	FALSE
Mrln	chr10	FALSE	TRUE
Mrm1	chr11	FALSE	FALSE
Mrm3	chr11	FALSE	TRUE
Mrnip	chr11	FALSE	FALSE
Mro	chr18	FALSE	FALSE
Mroh1	chr15	FALSE	TRUE
Mroh2b	chr15	FALSE	FALSE
Mroh3	chr1	FALSE	TRUE
Mroh4	chr15	FALSE	FALSE
Mroh5	chr15	FALSE	FALSE
Mroh6	chr15	FALSE	TRUE
Mroh7	chr4	FALSE	FALSE
Mroh8	chr2	FALSE	FALSE
Mroh9	chr1	FALSE	FALSE
Mrpl1	chr5	FALSE	FALSE
Mrpl10	chr11	FALSE	FALSE
Mrpl11	chr19	FALSE	FALSE
Mrpl12	chr11	FALSE	FALSE
Mrpl15	chr1	FALSE	FALSE
Mrpl16	chr19	FALSE	FALSE
Mrpl17	chr7	FALSE	FALSE
Mrpl19	chr6	FALSE	FALSE
Mrpl2	chr17	FALSE	FALSE
Mrpl20	chr4	FALSE	FALSE
Mrpl22	chr11	FALSE	FALSE
Mrpl23	chr7	FALSE	FALSE
Mrpl24	chr3	FALSE	FALSE
Mrpl28	chr17	FALSE	FALSE
Mrpl3	chr9	FALSE	FALSE
Mrpl30	chr1	FALSE	FALSE
Mrpl33	chr5	FALSE	FALSE
Mrpl34	chr8	FALSE	FALSE
Mrpl35	chr6	FALSE	FALSE
Mrpl36	chr13	FALSE	FALSE
Mrpl38	chr11	FALSE	FALSE
Mrpl39	chr16	FALSE	FALSE
Mrpl4	chr9	FALSE	FALSE
Mrpl40	chr16	FALSE	FALSE
Mrpl41	chr2	FALSE	FALSE
Mrpl42	chr10	FALSE	FALSE
Mrpl44	chr1	FALSE	FALSE
Mrpl45	chr11	FALSE	FALSE
Mrpl46	chr7	FALSE	FALSE
Mrpl48	chr7	FALSE	FALSE
Mrpl51	chr6	FALSE	FALSE
Mrpl52	chr14	FALSE	FALSE
Mrpl53	chr6	FALSE	FALSE
Mrpl54	chr10	FALSE	FALSE
Mrpl55	chr11	FALSE	FALSE
Mrpl58	chr11	FALSE	FALSE
Mrpl9	chr3	FALSE	FALSE
Mrps10	chr17	FALSE	FALSE
Mrps12	chr7	FALSE	FALSE
Mrps14	chr1	FALSE	FALSE
Mrps15	chr4	FALSE	FALSE
Mrps16	chr14	FALSE	FALSE
Mrps17	chr5	FALSE	FALSE
Mrps18a	chr17	FALSE	FALSE
Mrps2	chr2	FALSE	FALSE
Mrps21	chr3	FALSE	TRUE
Mrps22	chr9	FALSE	FALSE
Mrps23	chr11	FALSE	FALSE
Mrps24	chr11	FALSE	FALSE
Mrps25	chr6	FALSE	FALSE
Mrps27	chr13	FALSE	FALSE
Mrps28	chr3	FALSE	FALSE
Mrps30	chr13	FALSE	FALSE
Mrps31	chr8	FALSE	FALSE
Mrps33	chr6	FALSE	FALSE
Mrps35	chr6	FALSE	FALSE
Mrps36	chr13	FALSE	FALSE
Mrps5	chr2	FALSE	TRUE
Mrps6	chr16	FALSE	FALSE
Mrps9	chr1	FALSE	FALSE
Mrrf	chr2	FALSE	FALSE
Mrs2	chr13	FALSE	TRUE
Mrtfa	chr15	TRUE	FALSE
Mrtfb	chr16	TRUE	FALSE
Mrto4	chr4	FALSE	TRUE
Ms4a10	chr19	FALSE	FALSE
Ms4a20	chr19	FALSE	FALSE
Msantd1	chr5	FALSE	FALSE
Msantd2	chr9	FALSE	FALSE
Msantd3	chr4	FALSE	FALSE
Msantd4	chr9	FALSE	FALSE
Msc	chr1	FALSE	FALSE
Msh2	chr17	TRUE	FALSE
Msh3	chr13	FALSE	TRUE
Msh4	chr3	FALSE	FALSE
Msh5	chr17	FALSE	TRUE
Msh6	chr17	FALSE	FALSE
Msi1	chr5	TRUE	FALSE
Msi2	chr11	TRUE	TRUE
Msl1	chr11	FALSE	TRUE
Msl2	chr9	FALSE	TRUE
Msl3	chrX	FALSE	FALSE
Msl3l2	chr10	FALSE	FALSE
Mslnl	chr17	FALSE	TRUE
Msmo1	chr8	FALSE	FALSE
Msmp	chr4	FALSE	FALSE
Msn	chrX	TRUE	FALSE
Msr1	chr8	FALSE	FALSE
Msra	chr14	FALSE	TRUE
Msrb1	chr17	FALSE	FALSE
Msrb2	chr2	FALSE	FALSE
Msrb3	chr10	FALSE	FALSE
Mss51	chr14	FALSE	FALSE
Mst1r	chr9	TRUE	FALSE
Mstn	chr1	FALSE	TRUE
Msto1	chr3	FALSE	FALSE
Msx1	chr5	TRUE	FALSE
Msx2	chr13	FALSE	FALSE
Msx3	chr7	FALSE	FALSE
Mt1	chr8	TRUE	TRUE
Mt2	chr8	FALSE	FALSE
Mt3	chr8	TRUE	TRUE
Mt4	chr8	FALSE	FALSE
Mta1	chr12	FALSE	TRUE
Mta2	chr19	FALSE	FALSE
Mta3	chr17	FALSE	FALSE
Mtap	chr4	FALSE	FALSE
Mtarc1	chr1	FALSE	FALSE
Mtarc2	chr1	FALSE	FALSE
Mtbp	chr15	FALSE	FALSE
Mtch1	chr17	FALSE	TRUE
Mtch2	chr2	FALSE	FALSE
Mtcl1	chr17	FALSE	FALSE
Mtdh	chr15	FALSE	FALSE
Mterf1a	chr5	FALSE	TRUE
Mterf1b	chr5	FALSE	FALSE
Mterf2	chr10	FALSE	FALSE
Mtf1	chr4	TRUE	FALSE
Mtfmt	chr9	FALSE	FALSE
Mtfp1	chr11	FALSE	FALSE
Mtfr1	chr3	FALSE	TRUE
Mtfr1l	chr4	FALSE	FALSE
Mtfr2	chr10	FALSE	FALSE
Mtg1	chr7	FALSE	FALSE
Mthfd1	chr12	TRUE	FALSE
Mthfd1l	chr10	TRUE	TRUE
Mthfd2	chr6	FALSE	FALSE
Mthfd2l	chr5	FALSE	FALSE
Mthfr	chr4	TRUE	TRUE
Mthfs	chr9	FALSE	FALSE
Mthfsd	chr8	FALSE	FALSE
Mtif2	chr11	FALSE	FALSE
Mtif3	chr5	FALSE	FALSE
Mtln	chr2	FALSE	TRUE
Mtm1	chrX	FALSE	TRUE
Mtmr1	chrX	FALSE	FALSE
Mtmr10	chr7	FALSE	FALSE
Mtmr11	chr3	FALSE	FALSE
Mtmr12	chr15	FALSE	FALSE
Mtmr14	chr6	FALSE	FALSE
Mtmr2	chr9	TRUE	FALSE
Mtmr3	chr11	FALSE	FALSE
Mtmr4	chr11	FALSE	FALSE
Mtmr6	chr14	FALSE	FALSE
Mtmr7	chr8	FALSE	TRUE
Mtmr9	chr14	FALSE	FALSE
Mtnr1a	chr8	FALSE	FALSE
Mto1	chr9	FALSE	FALSE
Mtor	chr4	TRUE	FALSE
Mtpap	chr18	FALSE	FALSE
Mtpn	chr6	TRUE	FALSE
Mtr	chr13	TRUE	FALSE
Mtres1	chr10	FALSE	FALSE
Mtrex	chr13	FALSE	FALSE
Mtrf1	chr14	FALSE	FALSE
Mtrf1l	chr10	FALSE	FALSE
Mtrr	chr13	FALSE	FALSE
Mtss1	chr15	TRUE	FALSE
Mtss2	chr8	FALSE	FALSE
Mturn	chr6	TRUE	FALSE
Mtus1	chr8	FALSE	FALSE
Mtus2	chr5	FALSE	FALSE
Mtx1	chr3	FALSE	FALSE
Mtx2	chr2	FALSE	FALSE
Mtx3	chr13	FALSE	FALSE
Muc1	chr3	FALSE	FALSE
Muc15	chr2	FALSE	TRUE
Muc2	chr7	FALSE	FALSE
Muc20	chr16	FALSE	TRUE
Muc4	chr16	FALSE	FALSE
Muc6	chr7	FALSE	TRUE
Mucl3	chr17	FALSE	FALSE
Mul1	chr4	TRUE	FALSE
Mup16	chr4	FALSE	TRUE
Mup8	chr4	FALSE	TRUE
Mus81	chr19	FALSE	TRUE
Musk	chr4	TRUE	FALSE
Mustn1	chr14	FALSE	TRUE
Mutyh	chr4	FALSE	TRUE
Mvb12a	chr8	FALSE	FALSE
Mvb12b	chr2	FALSE	FALSE
Mvd	chr8	FALSE	FALSE
Mvk	chr5	FALSE	FALSE
Mvp	chr7	FALSE	FALSE
Mxd1	chr6	FALSE	FALSE
Mxd3	chr13	FALSE	FALSE
Mxd4	chr5	FALSE	FALSE
Mxi1	chr19	FALSE	FALSE
Mxra7	chr11	FALSE	FALSE
Mxra8	chr4	TRUE	TRUE
Myadm	chr7	FALSE	FALSE
Myb	chr10	TRUE	FALSE
Mybbp1a	chr11	FALSE	FALSE
Mybl1	chr1	FALSE	TRUE
Mybl2	chr2	TRUE	FALSE
Mybpc1	chr10	FALSE	FALSE
Mybpc2	chr7	FALSE	TRUE
Mybpc3	chr2	FALSE	TRUE
Mybph	chr1	FALSE	FALSE
Mybphl	chr3	FALSE	TRUE
Myc	chr15	TRUE	FALSE
Mycbp	chr4	FALSE	FALSE
Mycbp2	chr14	TRUE	TRUE
Mycbpap	chr11	TRUE	FALSE
Mycl	chr4	TRUE	FALSE
Mycn	chr12	TRUE	FALSE
Myct1	chr10	FALSE	FALSE
Mydgf	chr17	FALSE	FALSE
Myef2	chr2	FALSE	FALSE
Myf5	chr10	FALSE	FALSE
Myg1	chr15	FALSE	FALSE
Myh10	chr11	TRUE	FALSE
Myh11	chr16	FALSE	FALSE
Myh13	chr11	FALSE	TRUE
Myh14	chr7	TRUE	TRUE
Myh15	chr16	FALSE	FALSE
Myh2	chr11	FALSE	FALSE
Myh3	chr11	TRUE	FALSE
Myh7	chr14	TRUE	FALSE
Myh7b	chr2	FALSE	FALSE
Myh9	chr15	FALSE	TRUE
Myl10	chr5	FALSE	FALSE
Myl12b	chr17	FALSE	FALSE
Myl2	chr5	FALSE	FALSE
Myl3	chr9	FALSE	FALSE
Myl4	chr11	FALSE	FALSE
Myl6	chr10	FALSE	FALSE
Myl6b	chr10	FALSE	FALSE
Myl7	chr11	FALSE	FALSE
Myl9	chr2	FALSE	FALSE
Mylip	chr13	TRUE	FALSE
Mylk	chr16	TRUE	FALSE
Mylk2	chr2	TRUE	FALSE
Mylk3	chr8	FALSE	FALSE
Mylk4	chr13	FALSE	FALSE
Mylpf	chr7	FALSE	TRUE
Mymk	chr2	FALSE	FALSE
Mymx	chr17	FALSE	FALSE
Mynn	chr3	FALSE	FALSE
Myo10	chr15	FALSE	FALSE
Myo16	chr8	TRUE	FALSE
Myo18a	chr11	FALSE	FALSE
Myo18b	chr5	FALSE	TRUE
Myo19	chr11	FALSE	FALSE
Myo1a	chr10	TRUE	TRUE
Myo1b	chr1	FALSE	TRUE
Myo1c	chr11	FALSE	TRUE
Myo1d	chr11	FALSE	FALSE
Myo1e	chr9	FALSE	FALSE
Myo1g	chr11	FALSE	FALSE
Myo1h	chr5	FALSE	FALSE
Myo3a	chr2	TRUE	FALSE
Myo3b	chr2	TRUE	FALSE
Myo5a	chr9	TRUE	FALSE
Myo5b	chr18	TRUE	FALSE
Myo5c	chr9	FALSE	FALSE
Myo6	chr9	TRUE	FALSE
Myo7a	chr7	TRUE	FALSE
Myo7b	chr18	TRUE	FALSE
Myo9b	chr8	FALSE	FALSE
Myoc	chr1	TRUE	FALSE
Myocd	chr11	FALSE	FALSE
Myocos	chr1	FALSE	FALSE
Myod1	chr7	FALSE	FALSE
Myof	chr19	FALSE	FALSE
Myog	chr1	FALSE	TRUE
Myom1	chr17	FALSE	FALSE
Myom2	chr8	FALSE	FALSE
Myom3	chr4	FALSE	FALSE
Myorg	chr4	FALSE	TRUE
Mypn	chr10	TRUE	FALSE
Mypop	chr7	FALSE	FALSE
Myrf	chr19	TRUE	FALSE
Myrfl	chr10	FALSE	FALSE
Myrip	chr9	FALSE	FALSE
Mysm1	chr4	FALSE	FALSE
Myt1	chr2	TRUE	FALSE
Myt1l	chr12	TRUE	TRUE
Myzap	chr9	FALSE	FALSE
Mzb1	chr18	FALSE	FALSE
Mzf1	chr7	FALSE	FALSE
Mzt1	chr14	FALSE	TRUE
Mzt2	chr16	FALSE	FALSE
N4bp1	chr8	FALSE	FALSE
N4bp2	chr5	FALSE	FALSE
N4bp2l1	chr5	FALSE	FALSE
N4bp3	chr11	TRUE	TRUE
N6amt1	chr16	FALSE	FALSE
Naa11	chr5	FALSE	TRUE
Naa15	chr3	FALSE	FALSE
Naa16	chr14	FALSE	FALSE
Naa20	chr2	FALSE	FALSE
Naa25	chr5	FALSE	FALSE
Naa30	chr14	FALSE	FALSE
Naa35	chr13	FALSE	TRUE
Naa38	chr11	FALSE	FALSE
Naa40	chr19	FALSE	TRUE
Naa50	chr16	FALSE	FALSE
Naa80	chr9	FALSE	TRUE
Naaa	chr5	FALSE	FALSE
Naaladl2	chr3	FALSE	FALSE
Nab1	chr1	TRUE	TRUE
Nab2	chr10	TRUE	TRUE
Nabp1	chr1	FALSE	TRUE
Nabp2	chr10	FALSE	FALSE
Naca	chr10	FALSE	FALSE
Nacad	chr11	FALSE	FALSE
Nacc1	chr8	FALSE	FALSE
Nacc2	chr2	FALSE	FALSE
Nadk	chr4	FALSE	FALSE
Nadk2	chr15	FALSE	FALSE
Nadsyn1	chr7	FALSE	TRUE
Nae1	chr8	TRUE	FALSE
Naf1	chr8	FALSE	FALSE
Nagk	chr6	FALSE	TRUE
Naglu	chr11	TRUE	TRUE
Nagpa	chr16	FALSE	FALSE
Nags	chr11	FALSE	TRUE
Nalcn	chr14	TRUE	FALSE
Nampt	chr12	FALSE	TRUE
Nanog	chr6	FALSE	FALSE
Nanos1	chr19	TRUE	FALSE
Nanos2	chr7	FALSE	TRUE
Nanos3	chr8	FALSE	FALSE
Nans	chr4	FALSE	FALSE
Nap1l1	chr10	TRUE	FALSE
Nap1l2	chrX	TRUE	FALSE
Nap1l3	chrX	FALSE	FALSE
Nap1l4	chr7	FALSE	FALSE
Nap1l5	chr6	FALSE	FALSE
Napa	chr7	TRUE	TRUE
Napb	chr2	TRUE	FALSE
Napepld	chr5	FALSE	FALSE
Napg	chr18	FALSE	FALSE
Naprt	chr15	FALSE	FALSE
Napsa	chr7	FALSE	TRUE
Narf	chr11	FALSE	FALSE
Nars2	chr7	FALSE	FALSE
Nasp	chr4	FALSE	FALSE
Nat1	chr8	FALSE	TRUE
Nat10	chr2	FALSE	FALSE
Nat14	chr7	FALSE	FALSE
Nat3	chr8	FALSE	TRUE
Nat8	chr6	FALSE	TRUE
Nat8f2	chr6	FALSE	FALSE
Nat8f3	chr6	FALSE	FALSE
Nat8f4	chr6	FALSE	TRUE
Nat8f6	chr6	FALSE	TRUE
Nat8f7	chr6	FALSE	TRUE
Nat8l	chr5	TRUE	FALSE
Nat9	chr11	FALSE	TRUE
