gene_name	chr	is_neuronal	k27ac_predicted
Nxt1	chr2	FALSE	TRUE
Nyap1	chr5	TRUE	FALSE
Nyap2	chr1	TRUE	TRUE
Nyx	chrX	TRUE	TRUE
Oard1	chr17	FALSE	TRUE
Oas1d	chr5	FALSE	FALSE
Oat	chr7	FALSE	FALSE
Oaz1	chr10	FALSE	TRUE
Oaz2	chr9	FALSE	TRUE
Obsl1	chr1	TRUE	TRUE
Ocel1	chr8	FALSE	TRUE
Ociad1	chr5	FALSE	FALSE
Ocln	chr13	FALSE	FALSE
Odc1	chr12	FALSE	TRUE
Odf2	chr2	FALSE	FALSE
Odf2l	chr3	FALSE	FALSE
Ofcc1	chr13	FALSE	TRUE
Ofd1	chrX	TRUE	TRUE
Oga	chr19	FALSE	FALSE
Ogdh	chr11	TRUE	FALSE
Ogdhl	chr14	FALSE	FALSE
Ogfod1	chr8	FALSE	FALSE
Ogfod2	chr5	FALSE	FALSE
Ogfr	chr2	FALSE	FALSE
Ogfrl1	chr1	FALSE	TRUE
Ogg1	chr6	FALSE	FALSE
Ogt	chrX	TRUE	FALSE
Olfm1	chr2	TRUE	FALSE
Olfm3	chr3	TRUE	FALSE
Olfm4	chr14	FALSE	TRUE
Olfml3	chr3	FALSE	FALSE
Oma1	chr4	FALSE	TRUE
Onecut2	chr18	TRUE	FALSE
Opa1	chr16	TRUE	FALSE
Opcml	chr9	FALSE	TRUE
Ophn1	chrX	TRUE	FALSE
Oplah	chr15	FALSE	FALSE
Opn3	chr1	FALSE	FALSE
Oprl1	chr2	TRUE	TRUE
Optc	chr1	FALSE	TRUE
Optn	chr2	TRUE	FALSE
Orai2	chr5	FALSE	TRUE
Orai3	chr7	FALSE	FALSE
Orc2	chr1	FALSE	FALSE
Orc3	chr4	TRUE	FALSE
Orc4	chr2	FALSE	FALSE
Orc5	chr5	FALSE	FALSE
Orc6	chr8	FALSE	FALSE
Ormdl1	chr1	TRUE	TRUE
Os9	chr10	FALSE	TRUE
Osbp	chr19	FALSE	FALSE
Osbp2	chr11	FALSE	FALSE
Osbpl10	chr9	FALSE	FALSE
Osbpl11	chr16	FALSE	FALSE
Osbpl1a	chr18	FALSE	TRUE
Osbpl2	chr2	TRUE	TRUE
Osbpl3	chr6	FALSE	TRUE
Osbpl6	chr2	FALSE	FALSE
Osbpl7	chr11	FALSE	TRUE
Osbpl8	chr10	FALSE	FALSE
Osbpl9	chr4	FALSE	FALSE
Osgep	chr14	FALSE	TRUE
Osgepl1	chr1	FALSE	TRUE
Osgin1	chr8	FALSE	TRUE
Osgin2	chr4	FALSE	TRUE
Ost4	chr5	FALSE	TRUE
Ostc	chr3	FALSE	FALSE
Otc	chrX	FALSE	TRUE
Otol1	chr3	FALSE	FALSE
Otor	chr2	FALSE	TRUE
Otos	chr1	TRUE	TRUE
Otub1	chr19	FALSE	FALSE
Otud1	chr2	FALSE	TRUE
Otud4	chr8	FALSE	FALSE
Otud6b	chr4	FALSE	TRUE
Otud7a	chr7	FALSE	FALSE
Otud7b	chr3	FALSE	TRUE
Otulin	chr15	FALSE	TRUE
Otulinl	chr15	FALSE	FALSE
Otx2	chr14	TRUE	TRUE
Ovca2	chr11	FALSE	TRUE
Oxa1l	chr14	FALSE	FALSE
Oxct1	chr15	FALSE	TRUE
Oxgr1	chr14	FALSE	TRUE
Oxld1	chr11	FALSE	FALSE
Oxr1	chr15	TRUE	FALSE
Oxsm	chr14	FALSE	TRUE
Oxsr1	chr9	FALSE	FALSE
P2rx4	chr5	TRUE	TRUE
P2rx5	chr11	FALSE	FALSE
P2rx7	chr5	TRUE	TRUE
P2ry13	chr3	FALSE	TRUE
P3h4	chr11	FALSE	TRUE
P4ha1	chr10	FALSE	TRUE
P4htm	chr9	FALSE	FALSE
Pa2g4	chr10	FALSE	FALSE
Pabpc1	chr15	FALSE	TRUE
Pabpc1l	chr2	FALSE	TRUE
Pabpc2	chr18	FALSE	TRUE
Pabpc5	chrX	FALSE	FALSE
Pabpn1l	chr8	FALSE	FALSE
Pacc1	chr1	FALSE	TRUE
Pacrg	chr17	FALSE	TRUE
Pacs1	chr19	FALSE	TRUE
Pacs2	chr12	FALSE	TRUE
Pacsin1	chr17	TRUE	TRUE
Pacsin3	chr2	FALSE	TRUE
Paf1	chr7	FALSE	FALSE
Pafah1b2	chr9	FALSE	TRUE
Pafah1b3	chr7	FALSE	TRUE
Pafah2	chr4	FALSE	TRUE
Pag1	chr3	FALSE	FALSE
Pagr1a	chr7	FALSE	FALSE
Paip1	chr13	FALSE	FALSE
Paip2	chr18	TRUE	FALSE
Paip2b	chr6	FALSE	TRUE
Pak1	chr7	TRUE	FALSE
Pak2	chr16	TRUE	TRUE
Pald1	chr10	FALSE	TRUE
Palld	chr8	TRUE	FALSE
Palm	chr10	TRUE	FALSE
Pam	chr1	FALSE	FALSE
Pam16	chr16	FALSE	FALSE
Pan2	chr10	FALSE	FALSE
Pan3	chr5	FALSE	TRUE
Pank1	chr19	FALSE	FALSE
Pank2	chr2	FALSE	FALSE
Pank3	chr11	FALSE	FALSE
Pank4	chr4	FALSE	TRUE
Panx2	chr15	FALSE	TRUE
Papln	chr12	FALSE	FALSE
Papola	chr12	FALSE	FALSE
Papolg	chr11	FALSE	FALSE
Pappa	chr4	FALSE	FALSE
Pappa2	chr1	FALSE	TRUE
Papss1	chr3	FALSE	TRUE
Paqr3	chr5	TRUE	TRUE
Paqr4	chr17	FALSE	TRUE
Paqr7	chr4	FALSE	FALSE
Paqr8	chr1	FALSE	FALSE
Paqr9	chr9	FALSE	TRUE
Pard3	chr8	TRUE	FALSE
Pard6g	chr18	FALSE	TRUE
Parl	chr16	FALSE	FALSE
Parn	chr16	FALSE	FALSE
Parp1	chr1	TRUE	TRUE
Parp12	chr6	FALSE	TRUE
Parp16	chr9	FALSE	TRUE
Parp2	chr14	TRUE	TRUE
Parp6	chr9	TRUE	TRUE
Parp8	chr13	FALSE	FALSE
Pars2	chr4	FALSE	FALSE
Parva	chr7	FALSE	TRUE
Parvb	chr15	FALSE	FALSE
Parvg	chr15	FALSE	FALSE
Pask	chr1	FALSE	FALSE
Patj	chr4	FALSE	TRUE
Patl1	chr19	FALSE	FALSE
Patz1	chr11	FALSE	FALSE
Pax6	chr2	TRUE	TRUE
Paxbp1	chr16	FALSE	FALSE
Paxip1	chr5	FALSE	FALSE
Paxx	chr2	FALSE	TRUE
Pbld2	chr10	FALSE	FALSE
Pbx1	chr1	TRUE	FALSE
Pbx2	chr17	TRUE	TRUE
Pbx3	chr2	TRUE	TRUE
Pcbd1	chr10	FALSE	TRUE
Pcbp2	chr15	FALSE	FALSE
Pcbp3	chr10	FALSE	TRUE
Pcbp4	chr9	FALSE	TRUE
Pcca	chr14	FALSE	TRUE
Pccb	chr9	FALSE	TRUE
Pcdh1	chr18	FALSE	TRUE
Pcdh10	chr3	FALSE	FALSE
Pcdh12	chr18	FALSE	TRUE
Pcdh8	chr14	TRUE	FALSE
Pcdh9	chr14	FALSE	TRUE
Pcdhac2	chr18	TRUE	FALSE
Pcdhb1	chr18	FALSE	FALSE
Pcdhga11	chr18	FALSE	FALSE
Pcdhga12	chr18	FALSE	FALSE
Pcdhgb6	chr18	FALSE	FALSE
Pcdhgb7	chr18	FALSE	FALSE
Pcdhgc3	chr18	TRUE	FALSE
Pcdhgc5	chr18	TRUE	FALSE
Pced1a	chr2	FALSE	FALSE
Pcf11	chr7	FALSE	FALSE
Pcgf1	chr6	FALSE	FALSE
Pcgf2	chr11	FALSE	TRUE
Pcgf3	chr5	FALSE	FALSE
Pcgf5	chr19	FALSE	FALSE
Pcid2	chr8	FALSE	FALSE
Pcif1	chr2	FALSE	FALSE
Pck2	chr14	FALSE	FALSE
Pclo	chr5	TRUE	TRUE
Pcm1	chr8	TRUE	FALSE
Pcmt1	chr10	FALSE	FALSE
Pcmtd1	chr1	FALSE	TRUE
Pcmtd2	chr2	FALSE	FALSE
Pcna	chr2	FALSE	FALSE
Pcnp	chr16	FALSE	FALSE
Pcnt	chr10	TRUE	TRUE
Pcnx2	chr8	FALSE	TRUE
Pcnx3	chr19	FALSE	FALSE
Pcnx4	chr12	FALSE	TRUE
Pcsk1	chr13	TRUE	FALSE
Pcsk1n	chrX	FALSE	FALSE
Pcsk4	chr10	FALSE	TRUE
Pcsk6	chr7	FALSE	TRUE
Pcsk7	chr9	FALSE	FALSE
Pcx	chr19	FALSE	TRUE
Pcyox1	chr6	FALSE	FALSE
Pcyox1l	chr18	FALSE	TRUE
Pcyt1a	chr16	FALSE	FALSE
Pcyt1b	chrX	FALSE	TRUE
Pdcd1	chr1	FALSE	TRUE
Pdcd11	chr19	FALSE	FALSE
Pdcd2	chr17	FALSE	FALSE
Pdcd2l	chr7	FALSE	FALSE
Pdcd4	chr19	FALSE	TRUE
Pdcd6	chr13	FALSE	FALSE
Pdcl3	chr1	FALSE	TRUE
Pde10a	chr17	FALSE	FALSE
Pde11a	chr2	FALSE	FALSE
Pde12	chr14	FALSE	FALSE
Pde1b	chr15	TRUE	TRUE
Pde1c	chr6	TRUE	TRUE
Pde3a	chr6	FALSE	TRUE
Pde3b	chr7	FALSE	FALSE
Pde4a	chr9	TRUE	FALSE
Pde4b	chr4	FALSE	FALSE
Pde4d	chr13	TRUE	TRUE
Pde4dip	chr3	FALSE	FALSE
Pde6a	chr18	TRUE	FALSE
Pde6d	chr1	TRUE	FALSE
Pde7a	chr3	FALSE	FALSE
Pde9a	chr17	TRUE	FALSE
Pdf	chr8	FALSE	FALSE
Pdgfa	chr5	FALSE	FALSE
Pdgfb	chr15	TRUE	TRUE
Pdha1	chrX	FALSE	FALSE
Pdha2	chr3	FALSE	TRUE
Pdhb	chr14	FALSE	FALSE
Pdhx	chr2	FALSE	FALSE
Pdia3	chr2	FALSE	FALSE
Pdia4	chr6	FALSE	TRUE
Pdia6	chr12	FALSE	FALSE
Pdik1l	chr4	FALSE	FALSE
Pdk2	chr11	FALSE	FALSE
Pdk3	chrX	FALSE	TRUE
Pdlim4	chr11	TRUE	TRUE
Pdlim7	chr13	FALSE	FALSE
Pdp1	chr4	FALSE	TRUE
Pdp2	chr8	FALSE	FALSE
Pdpk1	chr17	TRUE	FALSE
Pdrg1	chr2	FALSE	TRUE
Pdss1	chr2	FALSE	FALSE
Pdss2	chr10	TRUE	FALSE
Pdxk	chr10	FALSE	TRUE
Pdxp	chr15	TRUE	FALSE
Pdzd2	chr15	FALSE	TRUE
Pdzd4	chrX	FALSE	FALSE
Pdzd8	chr19	FALSE	FALSE
Pdzrn4	chr15	FALSE	FALSE
Pea15a	chr1	FALSE	FALSE
Peak1	chr9	FALSE	TRUE
Pecam1	chr11	FALSE	TRUE
Pecr	chr1	FALSE	TRUE
Peg3	chr7	FALSE	FALSE
Peli1	chr11	FALSE	FALSE
Peli2	chr14	FALSE	TRUE
Peli3	chr19	FALSE	FALSE
Pelo	chr13	FALSE	FALSE
Pemt	chr11	FALSE	TRUE
Pepd	chr7	FALSE	FALSE
Per1	chr11	FALSE	FALSE
Per2	chr1	TRUE	FALSE
Per3	chr4	FALSE	FALSE
Pex10	chr4	FALSE	TRUE
Pex12	chr11	FALSE	FALSE
Pex16	chr2	FALSE	TRUE
Pex2	chr3	TRUE	FALSE
Pex26	chr6	FALSE	FALSE
Pex3	chr10	FALSE	TRUE
Pex5	chr6	TRUE	FALSE
Pex7	chr10	TRUE	TRUE
Pfas	chr11	FALSE	TRUE
Pfdn2	chr1	FALSE	TRUE
Pfdn4	chr2	FALSE	FALSE
Pfdn6	chr17	FALSE	FALSE
Pfkfb2	chr1	FALSE	FALSE
Pfkfb3	chr2	TRUE	FALSE
Pfkfb4	chr9	FALSE	TRUE
Pfkm	chr15	FALSE	FALSE
Pfkp	chr13	FALSE	FALSE
Pfn1	chr11	TRUE	FALSE
Pfn2	chr3	TRUE	TRUE
Pgam1	chr19	FALSE	FALSE
Pgap1	chr1	TRUE	TRUE
Pgap2	chr7	FALSE	FALSE
Pgbd1	chr13	FALSE	TRUE
Pgbd5	chr8	FALSE	TRUE
Pgd	chr4	FALSE	FALSE
Pggt1b	chr18	FALSE	FALSE
Pgk1	chrX	FALSE	FALSE
Pgls	chr8	FALSE	FALSE
Pgm2	chr5	FALSE	FALSE
Pgm2l1	chr7	FALSE	FALSE
Pgm3	chr9	FALSE	FALSE
Pgr	chr9	FALSE	FALSE
Pgrmc1	chrX	TRUE	FALSE
Pgrmc2	chr3	FALSE	FALSE
Pgs1	chr11	FALSE	FALSE
Phactr1	chr13	TRUE	FALSE
Phactr2	chr10	FALSE	FALSE
Phactr3	chr2	FALSE	FALSE
Phb2	chr6	FALSE	FALSE
Phc2	chr4	FALSE	TRUE
Phc3	chr3	FALSE	FALSE
Phex	chrX	FALSE	TRUE
Phf1	chr17	FALSE	TRUE
Phf12	chr11	FALSE	FALSE
Phf13	chr4	FALSE	TRUE
Phf14	chr6	FALSE	TRUE
Phf2	chr13	FALSE	TRUE
Phf20	chr2	FALSE	FALSE
Phf20l1	chr15	FALSE	FALSE
Phf21a	chr2	FALSE	FALSE
Phf21b	chr15	FALSE	FALSE
Phf23	chr11	FALSE	TRUE
Phf3	chr1	FALSE	FALSE
Phf6	chrX	FALSE	FALSE
Phf7	chr14	FALSE	TRUE
Phip	chr9	FALSE	FALSE
Phka2	chrX	FALSE	TRUE
Phkb	chr8	FALSE	TRUE
Phlda1	chr10	FALSE	TRUE
Phldb1	chr9	FALSE	FALSE
Phldb2	chr16	FALSE	TRUE
Phlpp1	chr1	FALSE	TRUE
Phlpp2	chr8	FALSE	FALSE
Phospho1	chr11	FALSE	FALSE
Phospho2	chr2	FALSE	TRUE
Phrf1	chr7	FALSE	FALSE
Phtf1	chr3	FALSE	FALSE
Phyh	chr2	FALSE	TRUE
Phyhd1	chr2	FALSE	TRUE
Phyhip	chr14	FALSE	TRUE
Phyhipl	chr10	FALSE	FALSE
Phykpl	chr11	FALSE	FALSE
Pi4k2a	chr19	FALSE	TRUE
Pi4ka	chr16	TRUE	FALSE
Pi4kb	chr3	FALSE	FALSE
Pianp	chr6	TRUE	TRUE
Pias1	chr9	TRUE	FALSE
Pias2	chr18	TRUE	TRUE
Pias3	chr3	FALSE	TRUE
Pias4	chr10	TRUE	FALSE
Pibf1	chr14	FALSE	FALSE
Picalm	chr7	TRUE	FALSE
Pick1	chr15	TRUE	FALSE
Pid1	chr1	FALSE	FALSE
Piezo2	chr18	TRUE	TRUE
Pigb	chr9	FALSE	TRUE
Pigc	chr1	FALSE	FALSE
Pigf	chr17	FALSE	FALSE
Pigg	chr5	FALSE	FALSE
Pigh	chr12	FALSE	TRUE
Pigk	chr3	FALSE	TRUE
Pigm	chr1	FALSE	FALSE
Pign	chr1	FALSE	TRUE
Pigo	chr4	FALSE	FALSE
Pigp	chr16	FALSE	FALSE
Pigq	chr17	FALSE	TRUE
Pigv	chr4	FALSE	FALSE
Pigz	chr16	FALSE	FALSE
Pih1d1	chr7	FALSE	FALSE
Pik3c2b	chr1	FALSE	FALSE
Pik3c3	chr18	TRUE	TRUE
Pik3ca	chr3	TRUE	FALSE
Pik3cb	chr9	FALSE	FALSE
Pik3ip1	chr11	FALSE	FALSE
Pik3r1	chr13	TRUE	FALSE
Pik3r2	chr8	FALSE	TRUE
Pik3r3	chr4	FALSE	FALSE
Pim1	chr17	FALSE	TRUE
Pim2	chrX	FALSE	TRUE
Pim3	chr15	FALSE	FALSE
Pin1	chr9	TRUE	FALSE
Pin1rt1	chr2	TRUE	TRUE
Pin4	chrX	FALSE	FALSE
Pink1	chr4	TRUE	FALSE
Pinx1	chr14	FALSE	TRUE
Pip4k2a	chr2	FALSE	FALSE
Pip4k2b	chr11	FALSE	TRUE
Pip4k2c	chr10	FALSE	FALSE
Pip4p2	chr4	FALSE	FALSE
Pip5k1b	chr19	FALSE	FALSE
Pip5k1c	chr10	TRUE	FALSE
Pipox	chr11	FALSE	TRUE
Pisd	chr5	FALSE	TRUE
Pithd1	chr4	FALSE	TRUE
Pitpna	chr11	TRUE	TRUE
Pitpnb	chr5	FALSE	FALSE
Pitpnc1	chr11	FALSE	FALSE
Pitpnm1	chr19	FALSE	TRUE
Pitpnm2	chr5	FALSE	FALSE
Pitpnm3	chr11	FALSE	TRUE
Pitrm1	chr13	FALSE	FALSE
Pja1	chrX	FALSE	FALSE
Pja2	chr17	TRUE	TRUE
Pjvk	chr2	TRUE	TRUE
Pkd1	chr17	TRUE	FALSE
Pkd2	chr5	TRUE	FALSE
Pkia	chr3	FALSE	FALSE
Pkib	chr10	FALSE	FALSE
Pkig	chr2	FALSE	TRUE
Pkm	chr9	FALSE	FALSE
Pkn1	chr8	FALSE	FALSE
Pknox1	chr17	FALSE	TRUE
Pknox2	chr9	FALSE	FALSE
Pkp4	chr2	FALSE	TRUE
Pla2g2c	chr4	FALSE	FALSE
Pla2g4a	chr1	FALSE	TRUE
Pla2g4e	chr2	FALSE	TRUE
Pla2g6	chr15	TRUE	FALSE
Pla2r1	chr2	FALSE	TRUE
Plaa	chr4	TRUE	FALSE
Plaat1	chr16	FALSE	FALSE
Plagl1	chr10	FALSE	FALSE
Plagl2	chr2	FALSE	FALSE
Plat	chr8	TRUE	TRUE
Plb1	chr5	FALSE	TRUE
Plbd2	chr5	FALSE	FALSE
Plcb1	chr2	TRUE	FALSE
Plcb4	chr2	TRUE	FALSE
Plcd1	chr9	FALSE	FALSE
Plcd3	chr11	FALSE	FALSE
Plcd4	chr1	FALSE	TRUE
Plcg1	chr2	TRUE	FALSE
Plch2	chr4	FALSE	TRUE
Plcl1	chr1	TRUE	FALSE
Plcl2	chr17	TRUE	TRUE
Plcxd1	chr5	FALSE	TRUE
Plcxd2	chr16	FALSE	TRUE
Plcxd3	chr15	FALSE	TRUE
Pld1	chr3	TRUE	TRUE
Pld5	chr1	FALSE	FALSE
Plec	chr15	TRUE	TRUE
Plek	chr11	FALSE	FALSE
Plekha1	chr7	FALSE	TRUE
Plekha5	chr6	FALSE	FALSE
Plekha6	chr1	FALSE	FALSE
Plekha8	chr6	FALSE	TRUE
Plekhb1	chr7	FALSE	FALSE
Plekhb2	chr1	FALSE	FALSE
Plekhf1	chr7	FALSE	TRUE
Plekhg3	chr12	FALSE	FALSE
Plekhh1	chr12	FALSE	TRUE
Plekhh3	chr11	FALSE	FALSE
Plekhj1	chr10	FALSE	FALSE
Plekhm1	chr11	FALSE	FALSE
Plekhm2	chr4	FALSE	FALSE
Plekhm3	chr1	FALSE	TRUE
Plekho1	chr3	FALSE	TRUE
Plgrkt	chr19	FALSE	TRUE
Plin2	chr4	FALSE	TRUE
Plk2	chr13	TRUE	TRUE
Plk5	chr10	TRUE	FALSE
Plod3	chr5	TRUE	FALSE
Plpbp	chr8	FALSE	FALSE
Plpp1	chr13	FALSE	FALSE
Plpp5	chr8	FALSE	FALSE
Plpp7	chr2	FALSE	FALSE
Plppr1	chr4	TRUE	FALSE
Plppr2	chr9	FALSE	TRUE
Plppr3	chr10	FALSE	FALSE
Plppr4	chr3	TRUE	FALSE
Plppr5	chr3	TRUE	FALSE
Pls3	chrX	TRUE	FALSE
Plscr3	chr11	FALSE	TRUE
Plscr5	chr9	FALSE	TRUE
Plxdc2	chr2	FALSE	TRUE
Plxna1	chr6	TRUE	TRUE
Plxna2	chr1	TRUE	FALSE
Plxna3	chrX	TRUE	TRUE
Plxna4	chr6	TRUE	FALSE
Plxnb2	chr15	TRUE	FALSE
Plxnb3	chrX	TRUE	TRUE
Plxnc1	chr10	TRUE	TRUE
Plxnd1	chr6	TRUE	TRUE
Pm20d2	chr4	FALSE	TRUE
Pmf1	chr3	FALSE	FALSE
Pml	chr9	FALSE	TRUE
Pmm1	chr15	FALSE	FALSE
Pmm2	chr16	FALSE	FALSE
Pmp22	chr11	TRUE	FALSE
Pms2	chr5	FALSE	FALSE
Pmvk	chr3	FALSE	TRUE
Pnck	chrX	FALSE	FALSE
Pnisr	chr4	FALSE	FALSE
Pnkd	chr1	TRUE	TRUE
Pnkp	chr7	FALSE	FALSE
Pnma3	chrX	FALSE	TRUE
Pnn	chr12	FALSE	FALSE
Pnp	chr14	FALSE	TRUE
Pnpla2	chr7	FALSE	TRUE
Pnpla5	chr15	FALSE	TRUE
Pnpla6	chr8	FALSE	TRUE
Pnpla8	chr12	FALSE	TRUE
Pnpt1	chr11	FALSE	FALSE
Pnrc1	chr4	FALSE	FALSE
Pnrc2	chr4	FALSE	FALSE
Poc1a	chr9	FALSE	FALSE
Poc1b	chr10	FALSE	TRUE
Poc5	chr13	TRUE	TRUE
Podnl1	chr8	FALSE	TRUE
Podxl	chr6	TRUE	FALSE
Podxl2	chr6	FALSE	TRUE
Pofut2	chr10	FALSE	TRUE
Pogk	chr1	FALSE	TRUE
Poglut1	chr16	FALSE	FALSE
Poglut3	chr9	FALSE	TRUE
Pogz	chr3	FALSE	FALSE
Pola1	chrX	FALSE	FALSE
Pola2	chr19	FALSE	TRUE
Polb	chr8	TRUE	TRUE
Pold1	chr7	FALSE	TRUE
Pold4	chr19	FALSE	TRUE
Poldip2	chr11	FALSE	FALSE
Poldip3	chr15	FALSE	FALSE
Polg	chr7	FALSE	FALSE
Poli	chr18	FALSE	TRUE
Poll	chr19	FALSE	FALSE
Polm	chr11	FALSE	TRUE
Poln	chr5	FALSE	FALSE
Polq	chr16	FALSE	FALSE
Polr1a	chr6	FALSE	FALSE
Polr1c	chr17	FALSE	FALSE
Polr1d	chr5	FALSE	TRUE
Polr2a	chr11	FALSE	TRUE
Polr2b	chr5	FALSE	FALSE
Polr2h	chr16	FALSE	TRUE
Polr3b	chr10	FALSE	FALSE
Polr3gl	chr3	FALSE	TRUE
Polr3h	chr15	FALSE	TRUE
Polr3k	chr2	FALSE	TRUE
Polrmt	chr10	FALSE	TRUE
Pom121l2	chr13	FALSE	FALSE
Pomc	chr12	FALSE	TRUE
Pomgnt2	chr9	TRUE	TRUE
Pomk	chr8	TRUE	FALSE
Pomp	chr5	FALSE	FALSE
Pomt1	chr2	FALSE	TRUE
Pop4	chr7	FALSE	FALSE
Pop5	chr5	FALSE	TRUE
Pop7	chr5	FALSE	FALSE
Popdc2	chr16	FALSE	TRUE
Por	chr5	FALSE	TRUE
Porcn	chrX	TRUE	FALSE
Pot1a	chr6	FALSE	TRUE
Pou2f1	chr1	FALSE	FALSE
Pou2f2	chr7	FALSE	FALSE
Pou3f1	chr4	TRUE	FALSE
Pou4f1	chr14	TRUE	FALSE
Ppa1	chr10	FALSE	FALSE
Ppa2	chr3	FALSE	FALSE
Pparg	chr6	TRUE	TRUE
Ppargc1a	chr5	TRUE	FALSE
Ppargc1b	chr18	FALSE	FALSE
Ppat	chr5	FALSE	FALSE
Ppcs	chr4	FALSE	TRUE
Ppfia1	chr7	TRUE	FALSE
Ppfia2	chr10	TRUE	TRUE
Ppfia3	chr7	TRUE	FALSE
Ppfia4	chr1	TRUE	FALSE
Ppib	chr9	FALSE	FALSE
Ppic	chr18	FALSE	TRUE
Ppig	chr2	FALSE	FALSE
Ppip5k1	chr2	FALSE	TRUE
Ppip5k2	chr1	TRUE	FALSE
Ppm1a	chr12	FALSE	FALSE
Ppm1b	chr17	FALSE	FALSE
Ppm1d	chr11	FALSE	FALSE
Ppm1f	chr16	FALSE	FALSE
Ppm1g	chr5	FALSE	FALSE
Ppm1h	chr10	FALSE	TRUE
Ppm1k	chr6	FALSE	TRUE
Ppm1l	chr3	FALSE	TRUE
Ppm1m	chr9	FALSE	TRUE
Ppme1	chr7	FALSE	FALSE
Ppox	chr1	FALSE	TRUE
Ppp1ca	chr19	FALSE	TRUE
Ppp1cb	chr5	FALSE	FALSE
Ppp1cc	chr5	TRUE	FALSE
Ppp1r11	chr17	FALSE	FALSE
Ppp1r12a	chr10	TRUE	FALSE
Ppp1r12b	chr1	TRUE	TRUE
Ppp1r13b	chr12	FALSE	TRUE
Ppp1r13l	chr7	FALSE	TRUE
Ppp1r14a	chr7	FALSE	TRUE
Ppp1r14bl	chr1	FALSE	TRUE
Ppp1r14c	chr10	FALSE	FALSE
Ppp1r15a	chr7	FALSE	FALSE
Ppp1r15b	chr1	FALSE	FALSE
Ppp1r16a	chr15	FALSE	TRUE
Ppp1r16b	chr2	FALSE	FALSE
Ppp1r1a	chr15	FALSE	FALSE
Ppp1r1b	chr11	TRUE	FALSE
Ppp1r2	chr16	FALSE	TRUE
Ppp1r21	chr17	FALSE	TRUE
Ppp1r26	chr2	FALSE	TRUE
Ppp1r35	chr5	FALSE	FALSE
Ppp1r37	chr7	FALSE	FALSE
Ppp1r3b	chr8	FALSE	TRUE
Ppp1r3e	chr14	FALSE	FALSE
Ppp1r3f	chrX	FALSE	FALSE
Ppp1r8	chr4	FALSE	FALSE
Ppp1r9a	chr6	TRUE	FALSE
Ppp1r9b	chr11	TRUE	FALSE
Ppp2ca	chr11	FALSE	TRUE
Ppp2cb	chr8	FALSE	FALSE
Ppp2r1a	chr17	FALSE	FALSE
Ppp2r1b	chr9	FALSE	TRUE
Ppp2r2a	chr14	FALSE	FALSE
Ppp2r2b	chr18	TRUE	FALSE
Ppp2r2c	chr5	FALSE	FALSE
Ppp2r2d	chr7	FALSE	FALSE
Ppp2r3c	chr12	FALSE	FALSE
Ppp2r3d	chr9	FALSE	FALSE
Ppp2r5a	chr1	FALSE	TRUE
Ppp2r5b	chr19	TRUE	FALSE
Ppp2r5c	chr12	FALSE	FALSE
Ppp2r5d	chr17	TRUE	TRUE
Ppp2r5e	chr12	FALSE	FALSE
Ppp3ca	chr3	TRUE	FALSE
Ppp3cb	chr14	TRUE	FALSE
Ppp3cc	chr14	TRUE	TRUE
Ppp3r1	chr11	TRUE	FALSE
Ppp4r1	chr17	FALSE	TRUE
Ppp4r3b	chr11	FALSE	FALSE
Ppp5c	chr7	FALSE	TRUE
Ppp6r1	chr7	FALSE	FALSE
Ppp6r2	chr15	FALSE	FALSE
Pprc1	chr19	FALSE	FALSE
Ppt1	chr4	TRUE	TRUE
Ppt2	chr17	FALSE	TRUE
Pptc7	chr5	FALSE	FALSE
Praf2	chrX	FALSE	TRUE
Prag1	chr8	TRUE	TRUE
Pram1	chr17	FALSE	TRUE
Prcc	chr3	FALSE	FALSE
Prcd	chr11	TRUE	TRUE
Prcp	chr7	FALSE	TRUE
Prdm10	chr9	FALSE	FALSE
Prdm11	chr2	FALSE	FALSE
Prdm15	chr16	FALSE	FALSE
Prdm2	chr4	FALSE	TRUE
Prdm4	chr10	FALSE	TRUE
Prdm5	chr6	FALSE	FALSE
Prdm6	chr18	TRUE	FALSE
Prdm8	chr5	TRUE	TRUE
Prdm9	chr17	FALSE	FALSE
Prdx2	chr8	TRUE	TRUE
Prdx3	chr19	TRUE	TRUE
Prdx5	chr19	FALSE	FALSE
Prdx6	chr1	FALSE	TRUE
Preb	chr5	FALSE	FALSE
Prelid1	chr13	FALSE	FALSE
Prelid3a	chr18	FALSE	TRUE
Prelp	chr1	FALSE	TRUE
Prep	chr10	FALSE	FALSE
Prepl	chr17	TRUE	FALSE
Prickle1	chr15	TRUE	FALSE
Prickle2	chr6	TRUE	FALSE
Prickle4	chr17	FALSE	FALSE
Prima1	chr12	FALSE	FALSE
Primpol	chr8	FALSE	TRUE
Prkaa1	chr15	TRUE	TRUE
Prkaa2	chr4	FALSE	TRUE
Prkab2	chr3	FALSE	TRUE
Prkaca	chr8	TRUE	FALSE
Prkacb	chr3	TRUE	FALSE
Prkag1	chr15	FALSE	FALSE
Prkag2	chr5	FALSE	TRUE
Prkar1a	chr11	FALSE	FALSE
Prkar1b	chr5	TRUE	TRUE
Prkar2a	chr9	TRUE	FALSE
Prkca	chr11	TRUE	FALSE
Prkcb	chr7	TRUE	FALSE
Prkcd	chr14	FALSE	TRUE
Prkce	chr17	TRUE	FALSE
