"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant","gene_id","chr","start","end","strand","gene_type","gene_length","mch_ctrl","mch_mut","mch_diff","ctrl_M1_mch","ctrl_M2_mch","ctrl_F1_mch","ctrl_F2_mch","mut_M1_mch","mut_M2_mch","mut_F1_mch","mut_F2_mch","n_ch_sites_mean","total_coverage_mean","edger_logFC","edger_logCPM","edger_F","edger_pval","edger_fdr","p_bonferroni","sig_bonferroni","sig_fdr005","sig_fdr010","mch_sig_vs_mecp2","mch_sig_vs_h2a","quadrant_mecp2","quadrant_h2a"
"Grm6",-0.102584805,0.630151553,0,1,FALSE,-0.078049647,0.580794356,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000000617.14","chr11",50850684,50866208,"+","protein_coding",15524,0.0157975132508769,0.013703814212706,-0.00209369903817084,0.0150362427364764,0.012552080586467,0.0175618030783047,0.0180399266022594,0.0107358262967431,0.0136121361213612,0.0116964800215784,0.0187708144111414,2448.75,51068.375,-0.348277755291125,2.96149563053419,6.98498844791817,0.015735520640547,0.0385097705067045,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Grm7",0.608322443450791,0.009122008,1,4,TRUE,0.890177610310376,4.02e-15,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000056755.13","chr6",110645580,111567230,"+","protein_coding",921650,0.0269130326187995,0.029368593378625,0.0024555607598255,0.0284296863913722,0.0268114339905222,0.0258857471514957,0.0265252629418078,0.0274956162745777,0.0308777007471226,0.0287779542227148,0.0303231022700848,130066.625,3127349.375,0.0826021734159332,9.83842937567061,33.7644362966367,1.16914735763677e-05,7.60305385179839e-05,0.238143625277034,FALSE,TRUE,TRUE,"Significant","Significant","Q1 (up / up)","Q1 (up / up)"
"Grm8",-0.100805707,0.648992028,0,1,FALSE,-0.159615195,0.093016844,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000024211.15","chr6",27275118,28135178,"-","protein_coding",860060,0.0126567063944382,0.0133276423735162,0.00067093597907795,0.0144045774198313,0.0118646447318099,0.0118648613478317,0.0124927420782798,0.0109239767025053,0.0145191306393899,0.0128462677098752,0.0150211944422941,120846,2857066.5,-0.0456512994604373,8.5833441631787,4.17460336890489,0.0546495199121662,0.10729215143045,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Grn",-0.079162106176034,0.673445193,0,2,FALSE,-0.240560217,0.088512555,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000034708.12","chr11",102430314,102437048,"+","protein_coding",6734,0.0264554492018095,0.0196422378709067,-0.00681321133090284,0.0305460750853242,0.0191983586136147,0.035357624831309,0.0207197382769902,0.0166473093302362,0.0230817709153931,0.0196648580592943,0.0191750131787032,1096.625,19851,-0.507861941221412,2.22352932163939,6.3493119699479,0.0205023564802484,0.0480179946126457,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Grrp1",0.005187285,0.989906345,0,1,FALSE,-0.407169302,0.000306823,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000050105.5","chr4",134251109,134254106,"-","protein_coding",2997,0.0245897518820418,0.0163221255088833,-0.00826762637315849,0.0307794508414526,0.029126213592233,0.017727004136301,0.0207263389581805,0.0163004961020553,0.020990437689497,0.0122687246462848,0.0157288435976961,401,6437.5,-0.689697364865907,0.454351345301844,4.39628574446518,0.0491449357483662,0.0985268893955188,1,FALSE,FALSE,TRUE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"Grxcr1",1.28285566301878,7.6e-07,4,7,TRUE,1.00139101241868,1.92e-20,12,12,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000068082.12","chr5",68031834,68166398,"+","protein_coding",134564,0.050269757043551,0.0748643097584793,0.0245945527149283,0.0515477826779887,0.0488384340804026,0.0495734480205873,0.0511193633952255,0.0736949846468782,0.0753282960568958,0.0738818692338548,0.0765520890962885,18091.625,426232,0.55900926978826,8.11169161045838,669.530419978998,1.13023705356738e-16,2.50236940696891e-14,2.3021798544114e-12,TRUE,TRUE,TRUE,"Significant","Significant","Q1 (up / up)","Q1 (up / up)"
"Gsap",-0.051933421,0.832942372,0,1,FALSE,0.285810083785584,0.019589335,2,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000039934.12","chr5",21186254,21315132,"+","protein_coding",128878,0.0209714277106709,0.0175588458469018,-0.00341258186376909,0.0222510713186492,0.0207868666171022,0.0197140737132468,0.0211336991936855,0.0144001736403474,0.0192301262547677,0.0175227969955084,0.0190822864969838,18655.75,419748.75,-0.354030313526837,6.3849135030296,83.5914547670715,1.60106779920356e-08,2.41035846282168e-07,0.00032612150001977,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Gsdmd",-0.029301042,0.918669512,0,1,FALSE,0.05696375,0.680584154,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000022575.5","chr15",75862326,75867408,"+","protein_coding",5082,0.0359075085288636,0.0289370623568747,-0.00697044617198889,0.0351570626170169,0.0421183028801487,0.036526599845798,0.029828068772491,0.0198539479689639,0.0363422818791946,0.031471895185304,0.0280801243940364,811.875,14188.5,-0.423091653773521,2.23713357004027,4.81320084124797,0.0404208958903321,0.0841080016743462,1,FALSE,FALSE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Gsdme",0.033696232,0.902120966,0,1,FALSE,0.507249901,0.000546414,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000029821.15","chr6",50188887,50263862,"-","protein_coding",74975,0.0196973286109382,0.0161214844542143,-0.00357584415672387,0.0210263380667931,0.018455844990077,0.0186265719474906,0.020680559439392,0.0130655052884188,0.0182960964934602,0.0162293543755723,0.0168949816594058,11611.375,269841,-0.390235799459442,5.63784068583792,54.2980223467749,4.46098262993358e-07,4.42169125007869e-06,0.00908657551891172,TRUE,TRUE,TRUE,"Not significant","Significant","Q4 (up / down)","Q4 (up / down)"
"Gse1",-0.148570078182245,0.018676692,2,66,TRUE,-0.290049827333231,4.01e-05,22,63,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000031822.20","chr8",120228455,120581390,"+","protein_coding",352935,0.0967856327907511,0.0841479111288765,-0.0126377216618746,0.097146122780058,0.0986356452212718,0.0963066658462188,0.0950540973154556,0.080095415151598,0.0872927605535472,0.0831877834392674,0.0860156853710933,58290.625,1170257.375,-0.22595399798204,10.0888089627343,200.504861891361,8.8019595478084e-12,3.42150980971964e-10,1.79287114029309e-07,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Gsg1",0.000963358,0.997905284,0,1,FALSE,0.003333895,0.983183124,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000030206.13","chr6",135237325,135254351,"-","protein_coding",17026,0.0254954852001806,0.0223433732605647,-0.00315211193961593,0.026393873456354,0.0242489056904099,0.0274518737897255,0.0238872878642331,0.0188478895672949,0.0232239917898818,0.0209449871585885,0.0263566245264935,2618,54320.875,-0.288478727405293,3.74976208278169,9.45097944004655,0.00606098875605751,0.0172980636082577,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q4 (up / down)","Q4 (up / down)"
"Gsg1l",-0.711677703814119,0.000422588,5,28,TRUE,-0.570499197089071,1.76e-11,11,18,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000046182.8","chr7",125878419,126082411,"-","protein_coding",203992,0.0901407868695857,0.0664171845922389,-0.0237236022773467,0.0904371069373716,0.0911777505100803,0.0898936969715817,0.089054593059309,0.0657988444758873,0.0663409613202329,0.0662865957341248,0.0672423368387108,32942.875,722426.25,-0.445358282510256,9.198871691074,744.156064013404,4.10247957116885e-17,1.16060286646025e-14,8.35634063851383e-13,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Gsk3b",-0.108541459,0.5886143,0,1,FALSE,0.166931038,0.539577111,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000022812.14","chr16",38089000,38246084,"+","protein_coding",157084,0.0178703294221275,0.0138612563224914,-0.00400907309963608,0.0201257944392542,0.0169274094094189,0.016429119797056,0.0179989940427808,0.0111401672158365,0.0155289543515502,0.0135473380659124,0.0152285656566664,22601.75,529620.625,-0.489294445334677,6.43748956513616,168.890620495043,4.07844874265563e-11,1.29600503025199e-09,8.30739224391525e-07,TRUE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Gsn",-0.117794697958625,0.529821454,0,3,FALSE,-0.521034585519159,1.22e-06,1,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000026879.14","chr2",35256379,35307892,"+","protein_coding",51513,0.0394018606808477,0.0309527398622218,-0.00844912081862587,0.0416196767090919,0.0368952591661162,0.0413661622132892,0.0377263446348933,0.0277072383314632,0.0330337535954125,0.0310283883795427,0.0320415791424688,8312.75,169188.75,-0.401382426031681,5.93854824020556,74.6766570075904,3.93299378039638e-08,5.31241049820251e-07,0.00080111150312893,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Gstm1",-0.050689744,0.842809707,0,1,FALSE,0.346528936,0.00021079,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000058135.12","chr3",108012254,108017973,"-","protein_coding",5719,0.032319259501873,0.0253296566314387,-0.00698960287043426,0.0343477196703924,0.0286265203203797,0.0328133783024171,0.0334894197143027,0.0184899845916795,0.0268872802481903,0.026584245372247,0.0293571163136381,937.25,18218.5,-0.488297551915986,2.44372269264623,11.4212234715522,0.00302839563714226,0.00956956108174846,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Gstm4",-0.125031236,0.531971503,0,1,FALSE,0.967789979,6.72e-16,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000027890.17","chr3",108040407,108044894,"-","protein_coding",4487,0.0180895431410663,0.01123512461229,-0.00685441852877627,0.0146409731941006,0.0188112091534956,0.0225685115529285,0.0163374786637406,0.00888547608600263,0.0146919597461342,0.00795220263390415,0.0134108599831192,707,14392,-0.852474548331896,1.10527535899524,7.92415036553763,0.0108035432565607,0.0281547303726823,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Gsto1",-0.033747108,0.913128937,0,1,FALSE,0.870178326,4.58e-18,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000025068.8","chr19",47854969,47864790,"+","protein_coding",9821,0.0223739688547525,0.0234588580317566,0.00108488917700418,0.0209478183269926,0.0211537098717313,0.0240053988045504,0.0233889484157355,0.020938425814717,0.0239484141860988,0.0231288607958627,0.0258197313303481,1501,36912.5,0.0270505316227863,3.13563880243665,0.0594695623719284,0.809859182178274,0.867435540925975,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q2 (down / up)","Q1 (up / up)"
"Gstt2",-0.042788941,0.873829668,0,1,FALSE,1.0594465701987,1.47e-13,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000033318.7","chr10",75831113,75837424,"-","protein_coding",6311,0.0266130494624376,0.0264135887288416,-0.000199460733596,0.0312532447305576,0.0286696286360969,0.0225826319031,0.0239466925799958,0.0233608336951802,0.0290100289177383,0.0271757252417473,0.0261077670607006,889.875,17297.5,-0.069398228807475,2.23555083391276,0.186871700436922,0.670230425085435,0.758605639666143,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Gstt3",-0.039411605,0.882628513,0,1,FALSE,0.421448827,0.000330747,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000001665.11","chr10",75774114,75781414,"-","protein_coding",7300,0.0223510540058232,0.0198024772629764,-0.00254857674284682,0.0220887999407012,0.0222024301800369,0.025055971037965,0.0200570148645897,0.0143302180685358,0.0193623244458411,0.0197178183268521,0.0257995482106765,1161.5,23226.125,-0.323290499787099,2.33764570306653,3.97243269529145,0.0602933385366143,0.116002173670756,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Gstz1",-0.123954702,0.527242679,0,1,FALSE,0.081249321,0.674356991,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000021033.11","chr12",87147164,87164723,"+","protein_coding",17559,0.011002440515124,0.0105516099615244,-0.00045083055359956,0.0111320532453764,0.0112752361548435,0.0101833882116924,0.0114190844485838,0.00899954193948212,0.0129651520166438,0.0108636728321443,0.00937807305782745,2563.875,56147.875,-0.119652404386751,2.65153777243726,0.672602148761836,0.421963459300976,0.537891839445621,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Gtdc1",0.684263974237755,0.007088069,1,6,TRUE,0.750701082632803,7.42e-25,6,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000036890.13","chr2",44564411,44927657,"-","protein_coding",363246,0.0329998050715207,0.0333527356421428,0.00035293057062216,0.0339539622307204,0.032670801579358,0.032879144192008,0.0324953122839963,0.0321912806406855,0.0341738227567548,0.0323277063937235,0.0347181327774076,51297.375,1232468.125,-0.0129100563283898,8.73110306482071,0.499699754629027,0.487914243604953,0.599850629405437,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q4 (up / down)"
"Gtf2e2",-0.173253674,0.408665059,0,1,FALSE,0.971160547,4.49e-07,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000031585.13","chr8",33731832,33777173,"+","protein_coding",45341,0.0165345925580006,0.0167170752882844,0.00018248273028381,0.0190493847187782,0.0151823458893306,0.0163210590890501,0.0155855805348433,0.0150043069773032,0.0181716601309038,0.0157023322058038,0.0179900018391266,6604.75,155357,-0.0698739650393235,4.73882371029101,1.13611409532915,0.299371103960697,0.413833543848287,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Gtf2f2",0.00387756,0.99209229,0,1,FALSE,0.352218857,0.01448873,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000067995.4","chr14",75896936,76010865,"-","protein_coding",113929,0.0192855036770023,0.0155349061307218,-0.00375059754628046,0.0208173591246975,0.0186434692680712,0.0189270966495912,0.0187540896656491,0.0144426663261193,0.016103871881173,0.0148303317505709,0.016762754565024,16451.625,387034.375,-0.369420676393635,6.12205723307946,92.2665155970329,7.17899513245361e-09,1.19655841029679e-07,0.00014622895185294,TRUE,TRUE,TRUE,"Not significant","Significant","Q4 (up / down)","Q4 (up / down)"
"Gtf3c1",-0.458681570327988,0.04495512,1,4,TRUE,-0.390194099964395,0.00385524,1,2,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000032777.9","chr7",125640953,125707780,"-","protein_coding",66827,0.0353054076141727,0.0184752217167994,-0.0168301858973733,0.0374574419030654,0.0359566375684868,0.0339533219602495,0.033854229024889,0.0159595199376403,0.0201471338681665,0.0185801765501153,0.0192140565112755,10652.625,237645.125,-1.00186529864412,6.04751053492627,527.588214211713,1.0981359110301e-15,1.62086451969363e-13,2.23679303717721e-11,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Gucd1",-0.142038722911506,0.396814613,0,4,FALSE,-0.28175606653227,1.7e-05,2,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000033416.15","chr10",75351110,75517972,"-","protein_coding",166862,0.0283957272019863,0.0276130386225423,-0.00078268857944404,0.0296538202535116,0.0273967161326352,0.0278499881021331,0.0286823843196655,0.0262568515353333,0.0290609765258578,0.0269460565089666,0.0281882699200114,24868,546223.5,-0.0766785688909201,7.30510120514388,8.35859173096913,0.00912878018928907,0.024498567019187,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Gucy1a1",-0.087949827,0.67554839,0,1,FALSE,0.343949067942398,0.013477288,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000033910.13","chr3",82092426,82145789,"-","protein_coding",53363,0.0251803477168272,0.0210121268057411,-0.00416822091108606,0.0270330732335887,0.024715635241951,0.024701938054071,0.0242707443376981,0.0195539352671342,0.0215347259539793,0.0198509377224894,0.0231089082793616,7836.875,196691.25,-0.320247781487715,5.55432507954944,43.9480892241663,2.01999755209729e-06,1.64713091027501e-05,0.0411453301386697,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Gucy1b1",0.038675287,0.885151065,0,1,FALSE,0.1479627673003,0.268601671,0,2,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000028005.13","chr3",82032005,82074689,"-","protein_coding",42684,0.0335428070640452,0.0320046628349299,-0.00153814422911535,0.032934131736527,0.0308668076109937,0.0344403916298714,0.035929897278789,0.0300176804430856,0.032990167225771,0.0316042102642695,0.0334065934065934,6414,152749.75,-0.0962078681556839,5.69694182591349,4.18516148182348,0.0543718595442978,0.106844629704075,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q4 (up / down)"
"Gucy1b2",1.23178064037575,0.000206547,1,2,TRUE,0.643278421107023,2.3e-06,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000021933.11","chr14",62392675,62456289,"-","protein_coding",63614,0.0343170356993401,0.0361770347164727,0.00185999901713262,0.0372686524002314,0.0334126947436549,0.0328320672488933,0.0337547284045807,0.0348221457928765,0.0381078891792592,0.0365085529981931,0.0352695508955619,10048.375,218389,0.0494090102525294,6.3120806126764,1.58051327807106,0.22339514678637,0.330741077546997,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q1 (up / up)","Q1 (up / up)"
"Gucy2d",-0.0411336932282347,0.861313188,0,2,FALSE,-0.013734172,0.920963684,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000074003.4","chr7",98440415,98477479,"+","protein_coding",37064,0.0385144589598146,0.0349004990554809,-0.00361395990433363,0.0412290138155271,0.0368783358570401,0.0375695442895543,0.0383809418771369,0.030814649542882,0.0362306960883963,0.0355709170941893,0.0369857334964561,6170.875,123824,-0.202336694492178,5.55261548202597,18.114586306204,0.00039835682621756,0.0016778598414445,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Gucy2g",0.128347504,0.539166026,0,1,FALSE,0.220941797,0.16348232,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000055523.7","chr19",55198098,55241236,"-","protein_coding",43138,0.0183928770167745,0.0181849548817428,-0.00020792213503171,0.0200586778751118,0.0185039721503169,0.0178102046331098,0.0171986534085596,0.0177855765689651,0.0184535547483134,0.0164940877262518,0.0200066004834408,6754.25,149285.75,-0.066890701149145,4.81473052305605,1.04723691864503,0.318553480357126,0.434108238535779,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q4 (up / down)"
"Gulo",-0.0972535230603489,0.587937279,0,2,FALSE,0.15450301,0.289779929,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000034450.8","chr14",65986785,66009207,"-","protein_coding",22422,0.0227997396740786,0.020385619110544,-0.00241412056353465,0.0266280153224972,0.0212572709529055,0.0204758496692094,0.0228378227517025,0.0179742641218256,0.0222757969236842,0.0213672247766114,0.0199251906200547,3611.875,72103.875,-0.226143527341539,4.00741062388884,6.23849605242102,0.021489662269966,0.0499398666031874,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Gulp1",0.06348739,0.790666672,0,1,FALSE,0.17926131,0.107349388,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000056870.9","chr1",44551510,44796838,"+","protein_coding",245328,0.0131505446459389,0.0139676088880208,0.0008170642420819,0.015462324988353,0.012528851499948,0.0119279523237435,0.0126830497717113,0.0115107095110319,0.0153542636930895,0.0135709455816103,0.0154345167663517,32283,749607.25,-0.0307256433245121,6.71496920798893,0.69652894679973,0.413964095099692,0.530714508094116,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q4 (up / down)"
